#     BLOCK:         BIN_CENTER:           ACTUAL_V:              V_AVE:              ERROR:
           2             4.11157            0.095317           0.0771124           0.0128726
           2             4.39513           0.0154943           0.0223272          0.00483155
           2             4.67869           0.0311682           0.0231843          0.00564547
           2             4.96225          0.00426134           0.0072002          0.00207809
           2              5.2458           0.0250293           0.0217475          0.00232053
           2             5.52936          0.00285722          0.00149392         0.000964001
           2             5.81292          0.00608997             0.00729         0.000848552
           2             6.09647           0.0080492           0.0040246          0.00284582
           2             6.38003         0.000669406         0.000334703         0.000236671
           2             6.66359                   0                   0                   0
           2             6.94714                   0                   0                   0
           2              7.2307                   0                   0                   0
           2             7.51426                   0                   0                   0
           2             7.79781                   0                   0                   0
           2             8.08137                   0                   0                   0
           2             8.36493                   0                   0                   0


           3            0.141778          0.00233476          0.00509946          0.00117406
           3            0.425335           0.0282783           0.0450244          0.00698403
           3            0.708892           0.0896025            0.114267           0.0187498
           3            0.992449            0.235925            0.225383           0.0109733
           3             1.27601            0.389954            0.338965           0.0208547
           3             1.55956            0.326295            0.368125           0.0210315
           3             1.84312             0.34254            0.324945           0.0149972
           3             2.12668            0.430428            0.435794          0.00265551
           3             2.41023            0.381513            0.391831          0.00693646
           3             2.69379             0.30329            0.386275           0.0340449
           3             2.97735            0.406052            0.334431           0.0349686
           3              3.2609            0.184348            0.168228           0.0110853
           3             3.54446            0.183042            0.144924           0.0181276
           3             3.82802           0.0583853           0.0786471           0.0140869
           3             4.11157           0.0585322            0.070919          0.00996082
           3             4.39513           0.0442135           0.0296226          0.00677181
           3             4.67869            0.039544           0.0286375           0.0058301
           3             4.96225           0.0189883           0.0111296          0.00349465
           3              5.2458          0.00336336           0.0156195          0.00523724
           3             5.52936                   0         0.000995946         0.000760486
           3             5.81292                   0             0.00486          0.00206316
           3             6.09647                   0          0.00268307          0.00219072
           3             6.38003                   0         0.000223135         0.000182189
           3             6.66359                   0                   0                   0
           3             6.94714                   0                   0                   0
           3              7.2307                   0                   0                   0
           3             7.51426                   0                   0                   0
           3             7.79781                   0                   0                   0
           3             8.08137                   0                   0                   0
           3             8.36493                   0                   0                   0


           4            0.141778           0.0014531          0.00418787          0.00118263
           4            0.425335           0.0271028            0.040544          0.00651862
           4            0.708892            0.104656            0.111864           0.0142155
           4            0.992449            0.241427            0.229394          0.00893298
           4             1.27601            0.298833            0.328932           0.0178924
           4             1.55956            0.347748            0.363031           0.0163789
           4             1.84312             0.43482            0.352414           0.0263138
           4             2.12668             0.40566            0.428261          0.00682146
           4             2.41023            0.371831            0.386831          0.00676871
           4             2.69379            0.397872            0.389174           0.0256568
           4             2.97735            0.331258            0.333638           0.0262354
           4              3.2609            0.157262            0.165486          0.00864633
           4             3.54446            0.167058            0.150457           0.0144155
           4             3.82802           0.0884596           0.0811002           0.0107767
           4             4.11157            0.035152           0.0619772           0.0107599
           4             4.39513           0.0516423           0.0351275          0.00696583
           4             4.67869           0.0439849           0.0324744          0.00549185
           4             4.96225           0.0190862           0.0131187          0.00313643
           4              5.2458          0.00132249           0.0120452          0.00500101
           4             5.52936                   0          0.00074696         0.000609764
           4             5.81292                   0            0.003645          0.00187123
           4             6.09647                   0           0.0020123           0.0017427
           4             6.38003                   0         0.000167352         0.000144931
           4             6.66359                   0                   0                   0
           4             6.94714                   0                   0                   0
           4              7.2307                   0                   0                   0
           4             7.51426                   0                   0                   0
           4             7.79781                   0                   0                   0
           4             8.08137                   0                   0                   0
           4             8.36493                   0                   0                   0


           5            0.141778                   0           0.0033503          0.00120679
           5            0.425335           0.0322948           0.0388941          0.00541966
           5            0.708892            0.134665            0.116424           0.0120817
           5            0.992449            0.214422              0.2264          0.00763176
           5             1.27601            0.211924             0.30553           0.0253573
           5             1.55956            0.341822            0.358789           0.0136413
           5             1.84312            0.395227            0.360977           0.0224009
           5             2.12668            0.396991            0.422007          0.00781481
           5             2.41023            0.371292            0.383723          0.00608677
           5             2.69379            0.422853             0.39591           0.0213914
           5             2.97735            0.319764            0.330863           0.0211346
           5              3.2609            0.234276            0.179244           0.0141163
           5             3.54446            0.276089            0.175584             0.02526
           5             3.82802            0.120118           0.0889037           0.0110925
           5             4.11157            0.048932           0.0593682          0.00891866
           5             4.39513          0.00595935           0.0292939          0.00763411
           5             4.67869                   0           0.0259795           0.0072835
           5             4.96225                   0            0.010495          0.00343555
           5              5.2458                   0          0.00963619          0.00454415
           5             5.52936                   0         0.000597568          0.00050578
           5             5.81292                   0            0.002916          0.00163283
           5             6.09647                   0          0.00160984          0.00143989
           5             6.38003                   0         0.000133881         0.000119747
           5             6.66359                   0                   0                   0
           5             6.94714                   0                   0                   0
           5              7.2307                   0                   0                   0
           5             7.51426                   0                   0                   0
           5             7.79781                   0                   0                   0
           5             8.08137                   0                   0                   0
           5             8.36493                   0                   0                   0


           6            0.141778         0.000195924          0.00282457           0.0011143
           6            0.425335           0.0283926           0.0371439          0.00479067
           6            0.708892           0.0614711            0.107266            0.013087
           6            0.992449             0.21181            0.223968          0.00673606
           6             1.27601            0.324695            0.308724           0.0213313
           6             1.55956            0.434331            0.371379           0.0161655
           6             1.84312            0.331487            0.356062           0.0191991
           6             2.12668            0.319291            0.404888           0.0169304
           6             2.41023            0.373284            0.381983          0.00531518
           6             2.69379            0.455147            0.405783            0.019975
           6             2.97735            0.272693            0.321168           0.0197108
           6              3.2609            0.318866            0.202515           0.0242825
           6             3.54446            0.192136            0.178342           0.0212001
           6             3.82802            0.114109           0.0931046           0.0100076
           6             4.11157           0.0527525           0.0582656          0.00750007
           6             4.39513           0.0261885           0.0287763          0.00637928
           6             4.67869           0.0073798           0.0228796          0.00669686
           6             4.96225          0.00240007          0.00914583          0.00311663
           6              5.2458                   0          0.00803016          0.00406069
           6             5.52936                   0         0.000497973         0.000431178
           6             5.81292                   0             0.00243          0.00143119
           6             6.09647                   0          0.00134153          0.00122465
           6             6.38003                   0         0.000111568         0.000101847
           6             6.66359                   0                   0                   0
           6             6.94714                   0                   0                   0
           6              7.2307                   0                   0                   0
           6             7.51426                   0                   0                   0
           6             7.79781                   0                   0                   0
           6             8.08137                   0                   0                   0
           6             8.36493                   0                   0                   0


           7            0.141778           0.0119677          0.00413073          0.00154097
           7            0.425335           0.0646549            0.041074          0.00548644
           7            0.708892            0.109374            0.107567           0.0112209
           7            0.992449            0.227712            0.224503          0.00579496
           7             1.27601            0.299094            0.307349           0.0183283
           7             1.55956            0.353332            0.368801           0.0140602
           7             1.84312             0.41033            0.363814           0.0179535
           7             2.12668            0.255583            0.383558           0.0245059
           7             2.41023            0.410216            0.386017          0.00589054
           7             2.69379            0.363439            0.399734           0.0180141
           7             2.97735            0.258979            0.312284           0.0187908
           7              3.2609            0.326491            0.220225           0.0264966
           7             3.54446            0.151025             0.17444           0.0185272
           7             3.82802            0.190716            0.107049              0.0155
           7             4.11157           0.0720347           0.0602326          0.00668159
           7             4.39513             0.02067           0.0276183          0.00557207
           7             4.67869          0.00101227           0.0197557          0.00642761
           7             4.96225                   0          0.00783929           0.0029325
           7              5.2458                   0          0.00688299          0.00363903
           7             5.52936                   0         0.000426834         0.000375404
           7             5.81292                   0          0.00208286          0.00126814
           7             6.09647                   0          0.00114989          0.00106459
           7             6.38003                   0         9.56295e-05         8.85357e-05
           7             6.66359                   0                   0                   0
           7             6.94714                   0                   0                   0
           7              7.2307                   0                   0                   0
           7             7.51426                   0                   0                   0
           7             7.79781                   0                   0                   0
           7             8.08137                   0                   0                   0
           7             8.36493                   0                   0                   0


           8            0.141778          0.00902882          0.00474299          0.00146494
           8            0.425335           0.0427441           0.0412828          0.00480461
           8            0.708892            0.132167            0.110642            0.010231
           8            0.992449             0.21341            0.223116          0.00523386
           8             1.27601            0.231451            0.297861           0.0183289
           8             1.55956            0.343079            0.365586            0.012665
           8             1.84312            0.476046            0.377843           0.0204693
           8             2.12668            0.387995            0.384113           0.0214489
           8             2.41023            0.454903            0.394627          0.00956257
           8             2.69379            0.281428            0.384945           0.0209715
           8             2.97735            0.281167            0.308394           0.0168397
           8              3.2609            0.188805            0.216298           0.0234738
           8             3.54446            0.185752            0.175854           0.0162652
           8             3.82802            0.162013             0.11392           0.0150081
           8             4.11157           0.0594792           0.0601384          0.00584706
           8             4.39513           0.0522627           0.0306988          0.00566345
           8             4.67869           0.0223027            0.020074          0.00563204
           8             4.96225          0.00259599          0.00718387          0.00263816
           8              5.2458                   0          0.00602262          0.00328428
           8             5.52936                   0          0.00037348         0.000332248
           8             5.81292                   0           0.0018225          0.00113603
           8             6.09647                   0          0.00100615         0.000941168
           8             6.38003                   0         8.36758e-05         7.82716e-05
           8             6.66359                   0                   0                   0
           8             6.94714                   0                   0                   0
           8              7.2307                   0                   0                   0
           8             7.51426                   0                   0                   0
           8             7.79781                   0                   0                   0
           8             8.08137                   0                   0                   0
           8             8.36493                   0                   0                   0


           9            0.141778         0.000277559          0.00424683          0.00138364
           9            0.425335           0.0205883           0.0389834          0.00478948
           9            0.708892            0.140543            0.113964          0.00961851
           9            0.992449            0.227549            0.223609          0.00467544
           9             1.27601            0.334409            0.301922           0.0167361
           9             1.55956            0.300825             0.35839           0.0131439
           9             1.84312            0.375504            0.377583           0.0181966
           9             2.12668             0.40935            0.386917           0.0192481
           9             2.41023             0.49105            0.405341           0.0132015
           9             2.69379            0.390558            0.385569           0.0186506
           9             2.97735            0.225084            0.299138            0.017327
           9              3.2609            0.121587            0.205774           0.0231043
           9             3.54446            0.154388            0.173469           0.0146318
           9             3.82802            0.164266            0.119514           0.0143453
           9             4.11157            0.082239            0.062594          0.00568972
           9             4.39513           0.0256497           0.0301378          0.00506189
           9             4.67869            0.038548           0.0221267          0.00536729
           9             4.96225          0.00442461          0.00687729          0.00236278
           9              5.2458           0.0138616          0.00689362          0.00303266
           9             5.52936           0.0059267         0.000990504         0.000652409
           9             5.81292                   0             0.00162           0.0010277
           9             6.09647                   0         0.000894356         0.000843207
           9             6.38003                   0         7.43785e-05         7.01247e-05
           9             6.66359                   0                   0                   0
           9             6.94714                   0                   0                   0
           9              7.2307                   0                   0                   0
           9             7.51426                   0                   0                   0
           9             7.79781                   0                   0                   0
           9             8.08137                   0                   0                   0
           9             8.36493                   0                   0                   0


          10            0.141778          0.00824513          0.00464666          0.00130176
          10            0.425335           0.0206536           0.0371504          0.00464806
          10            0.708892            0.123236            0.114891          0.00870123
          10            0.992449            0.220871            0.223335           0.0042159
          10             1.27601            0.204022            0.292132           0.0176958
          10             1.55956             0.45198            0.367749           0.0147908
          10             1.84312            0.395162            0.379341           0.0164616
          10             2.12668             0.38819            0.387044           0.0173237
          10             2.41023             0.46558            0.411365           0.0131843
          10             2.69379            0.424991            0.389511           0.0171972
          10             2.97735            0.223712            0.291595           0.0171576
          10              3.2609            0.166225             0.20182           0.0211297
          10             3.54446            0.170764            0.173198           0.0131711
          10             3.82802            0.104836            0.118046           0.0129856
          10             4.11157           0.0840677           0.0647414          0.00551109
          10             4.39513           0.0144984           0.0285739          0.00479122
          10             4.67869           0.0268579           0.0225998          0.00485137
          10             4.96225           0.0202291          0.00821247          0.00247517
          10              5.2458          0.00561648           0.0067659          0.00273208
          10             5.52936          0.00688999          0.00158045         0.000811173
          10             5.81292                   0            0.001458         0.000937607
          10             6.09647                   0          0.00080492         0.000763615
          10             6.38003                   0         6.69406e-05         6.35055e-05
          10             6.66359                   0                   0                   0
          10             6.94714                   0                   0                   0
          10              7.2307                   0                   0                   0
          10             7.51426                   0                   0                   0
          10             7.79781                   0                   0                   0
          10             8.08137                   0                   0                   0
          10             8.36493                   0                   0                   0


          11            0.141778          4.8981e-05          0.00422869          0.00124872
          11            0.425335            0.014482           0.0350897             0.00466
          11            0.708892           0.0888841            0.112527          0.00822515
          11            0.992449            0.262979            0.226939          0.00514751
          11             1.27601            0.304188            0.293228            0.016121
          11             1.55956            0.422167            0.372696           0.0142495
          11             1.84312            0.498838            0.390205              0.0182
          11             2.12668            0.376092            0.386049           0.0157774
          11             2.41023            0.321821            0.403225           0.0142793
          11             2.69379            0.359226            0.386758           0.0158526
          11             2.97735            0.329038            0.294999           0.0159319
          11              3.2609            0.185997            0.200381           0.0192577
          11             3.54446           0.0967047            0.166244           0.0136869
          11             3.82802           0.0925087            0.115724           0.0120108
          11             4.11157           0.0616997           0.0644649          0.00501701
          11             4.39513           0.0249966           0.0282487          0.00436667
          11             4.67869          0.00584506           0.0210767           0.0046433
          11             4.96225            0.032507           0.0104211          0.00308183
          11              5.2458           0.0196577          0.00793788          0.00272351
          11             5.52936           0.0086533          0.00222344         0.000958984
          11             5.81292          0.00693897          0.00195627         0.000975827
          11             6.09647           0.0133555          0.00194588          0.00129048
          11             6.38003                   0         6.08551e-05         5.80231e-05
          11             6.66359                   0                   0                   0
          11             6.94714                   0                   0                   0
          11              7.2307                   0                   0                   0
          11             7.51426                   0                   0                   0
          11             7.79781                   0                   0                   0
          11             8.08137                   0                   0                   0
          11             8.36493                   0                   0                   0


          12            0.141778          0.00383684          0.00419604          0.00114509
          12            0.425335           0.0473809           0.0361139          0.00438279
          12            0.708892            0.116411            0.112851          0.00754609
          12            0.992449            0.238113             0.22787          0.00480203
          12             1.27601             0.34494            0.297538           0.0153427
          12             1.55956            0.396631            0.374691           0.0132009
          12             1.84312            0.457401            0.395804           0.0175236
          12             2.12668            0.308776            0.379609           0.0157219
          12             2.41023            0.397056            0.402711           0.0130986
          12             2.69379            0.348957            0.383608           0.0148413
          12             2.97735            0.253836            0.291569            0.014969
          12              3.2609            0.185589            0.199148           0.0176923
          12             3.54446            0.194585            0.168606           0.0127485
          12             3.82802           0.0313152             0.10869           0.0129064
          12             4.11157           0.0399521           0.0624222          0.00499751
          12             4.39513           0.0583037           0.0307532           0.0046661
          12             4.67869           0.0291273           0.0217475          0.00430455
          12             4.96225           0.0452094           0.0133201          0.00396039
          12              5.2458           0.0272987          0.00955129           0.0029358
          12             5.52936         0.000179597          0.00205312         0.000894065
          12             5.81292         0.000244905          0.00181366         0.000904869
          12             6.09647          0.00148576          0.00190754          0.00118351
          12             6.38003                   0         5.57839e-05          5.3409e-05
          12             6.66359                   0                   0                   0
          12             6.94714                   0                   0                   0
          12              7.2307                   0                   0                   0
          12             7.51426                   0                   0                   0
          12             7.79781                   0                   0                   0
          12             8.08137                   0                   0                   0
          12             8.36493                   0                   0                   0


          13            0.141778         0.000310213          0.00389713          0.00109532
          13            0.425335           0.0322785           0.0358189          0.00405557
          13            0.708892            0.122452            0.113589          0.00700167
          13            0.992449             0.19963            0.225698          0.00489942
          13             1.27601            0.355063            0.301963           0.0147869
          13             1.55956            0.373855            0.374626           0.0121856
          13             1.84312            0.434069            0.398748            0.016421
          13             2.12668            0.461695            0.385924           0.0157295
          13             2.41023            0.439408            0.405533           0.0123915
          13             2.69379            0.267158             0.37465           0.0161786
          13             2.97735            0.201997            0.284679           0.0153214
          13              3.2609            0.176576            0.197412           0.0164163
          13             3.54446            0.161605            0.168067           0.0117792
          13             3.82802            0.102925            0.108247           0.0119212
          13             4.11157           0.0466625           0.0612099          0.00475785
          13             4.39513           0.0312172           0.0307889           0.0043073
          13             4.67869           0.0531443           0.0241627          0.00460134
          13             4.96225           0.0302702            0.014624          0.00386442
          13              5.2458            0.034254           0.0114515          0.00326756
          13             5.52936           0.0020572          0.00205343         0.000825291
          13             5.81292                   0          0.00167414          0.00084595
          13             6.09647                   0           0.0017608          0.00110153
          13             6.38003                   0         5.14928e-05         4.94727e-05
          13             6.66359                   0                   0                   0
          13             6.94714                   0                   0                   0
          13              7.2307                   0                   0                   0
          13             7.51426                   0                   0                   0
          13             7.79781                   0                   0                   0
          13             8.08137                   0                   0                   0
          13             8.36493                   0                   0                   0


          14            0.141778           0.0032654            0.003852          0.00101801
          14            0.425335           0.0425971           0.0363031          0.00379468
          14            0.708892            0.134616            0.115091          0.00666069
          14            0.992449             0.18265            0.222623          0.00542927
          14             1.27601             0.31485            0.302883           0.0137593
          14             1.55956            0.506022            0.384012           0.0144855
          14             1.84312            0.339634            0.394525           0.0157816
          14             2.12668            0.491214            0.393444           0.0163051
          14             2.41023             0.34045            0.400885           0.0123476
          14             2.69379            0.259305            0.366411           0.0169918
          14             2.97735            0.249117            0.282138            0.014436
          14              3.2609            0.193769            0.197152           0.0152458
          14             3.54446            0.137506            0.165885           0.0111383
          14             3.82802            0.116934            0.108867           0.0110858
          14             4.11157           0.0527362           0.0606046          0.00445634
          14             4.39513           0.0600343           0.0328779          0.00447763
          14             4.67869            0.084133           0.0284463           0.0059409
          14             4.96225          0.00958394            0.014264          0.00360512
          14              5.2458          0.00638385           0.0110895          0.00305415
          14             5.52936          0.00182862          0.00203737         0.000766498
          14             5.81292                   0          0.00155456         0.000793932
          14             6.09647                   0          0.00163503          0.00103001
          14             6.38003                   0         4.78147e-05         4.60754e-05
          14             6.66359                   0                   0                   0
          14             6.94714                   0                   0                   0
          14              7.2307                   0                   0                   0
          14             7.51426                   0                   0                   0
          14             7.79781                   0                   0                   0
          14             8.08137                   0                   0                   0
          14             8.36493                   0                   0                   0


          15            0.141778          0.00884923          0.00418515          0.00100318
          15            0.425335           0.0581567             0.03776          0.00381113
          15            0.708892            0.140608            0.116792          0.00643021
          15            0.992449            0.178764            0.219699          0.00580148
          15             1.27601            0.345806            0.305745           0.0131362
          15             1.55956            0.485418            0.390772           0.0150147
          15             1.84312            0.384664            0.393868           0.0147432
          15             2.12668            0.394542            0.393517           0.0152182
          15             2.41023            0.369741            0.398808           0.0116977
          15             2.69379             0.26644            0.359747           0.0171163
          15             2.97735            0.229019            0.278597           0.0139012
          15              3.2609            0.233835            0.199597           0.0144242
          15             3.54446            0.124183            0.163104           0.0107371
          15             3.82802           0.0749082            0.106603           0.0105754
          15             4.11157           0.0835615           0.0621351          0.00441424
          15             4.39513           0.0468095           0.0338067          0.00427436
          15             4.67869           0.0392337           0.0291654           0.0055882
          15             4.96225           0.0421073           0.0161202          0.00381282
          15              5.2458           0.0182209           0.0115649           0.0028873
          15             5.52936          0.00176331           0.0020191         0.000715616
          15             5.81292                   0          0.00145092         0.000747737
          15             6.09647                   0          0.00152603         0.000967091
          15             6.38003                   0         4.46271e-05         4.31139e-05
          15             6.66359                   0                   0                   0
          15             6.94714                   0                   0                   0
          15              7.2307                   0                   0                   0
          15             7.51426                   0                   0                   0
          15             7.79781                   0                   0                   0
          15             8.08137                   0                   0                   0
          15             8.36493                   0                   0                   0


          16            0.141778          0.00608997           0.0043042         0.000947518
          16            0.425335            0.112983           0.0424614          0.00578686
          16            0.708892            0.144135            0.118501          0.00625127
          16            0.992449            0.147629            0.215195          0.00697159
          16             1.27601            0.313592            0.306235           0.0123243
          16             1.55956             0.45549            0.394817           0.0146109
          16             1.84312            0.401758            0.394361             0.01383
          16             2.12668            0.311633              0.3884           0.0151031
          16             2.41023            0.348989            0.395695           0.0113735
          16             2.69379            0.384647            0.361303           0.0161171
          16             2.97735            0.261477            0.277527           0.0130735
          16              3.2609            0.244791            0.202422           0.0137965
          16             3.54446            0.156984            0.162722           0.0100728
          16             3.82802           0.0490626            0.103007           0.0105081
          16             4.11157            0.061014            0.062065          0.00413891
          16             4.39513           0.0330621           0.0337601          0.00400747
          16             4.67869           0.0267763           0.0290161          0.00524093
          16             4.96225           0.0264987           0.0167688          0.00362927
          16              5.2458           0.0157229           0.0118248          0.00271852
          16             5.52936           0.0123432          0.00266436         0.000916748
          16             5.81292           0.0119514           0.0021072         0.000946143
          16             6.09647                   0          0.00143065         0.000911338
          16             6.38003                   0         4.18379e-05         4.05094e-05
          16             6.66359                   0                   0                   0
          16             6.94714                   0                   0                   0
          16              7.2307                   0                   0                   0
          16             7.51426                   0                   0                   0
          16             7.79781                   0                   0                   0
          16             8.08137                   0                   0                   0
          16             8.36493                   0                   0                   0


          17            0.141778          0.00481646          0.00433433         0.000892261
          17            0.425335            0.056622           0.0432944          0.00550608
          17            0.708892             0.13184            0.119286          0.00593259
          17            0.992449            0.160886               0.212          0.00725662
          17             1.27601            0.283877             0.30492           0.0116693
          17             1.55956            0.271648            0.387572           0.0154437
          17             1.84312            0.547901            0.403393           0.0156908
          17             2.12668            0.389709            0.388477           0.0142149
          17             2.41023            0.250554            0.387157           0.0135348
          17             2.69379            0.381627            0.362498           0.0152133
          17             2.97735            0.333462            0.280817           0.0127118
          17              3.2609            0.310213            0.208763           0.0143683
          17             3.54446            0.206047             0.16527          0.00979738
          17             3.82802           0.0823043            0.101789          0.00996032
          17             4.11157           0.0608997           0.0619965          0.00389601
          17             4.39513           0.0203434           0.0329709          0.00384866
          17             4.67869          0.00811451           0.0277866          0.00507481
          17             4.96225           0.0226455           0.0171145          0.00343221
          17              5.2458          0.00311845           0.0113127           0.0026064
          17             5.52936                   0          0.00250763         0.000876116
          17             5.81292                   0          0.00198325          0.00089857
          17             6.09647                   0           0.0013465         0.000861607
          17             6.38003                   0         3.93769e-05         3.82012e-05
          17             6.66359                   0                   0                   0
          17             6.94714                   0                   0                   0
          17              7.2307                   0                   0                   0
          17             7.51426                   0                   0                   0
          17             7.79781                   0                   0                   0
          17             8.08137                   0                   0                   0
          17             8.36493                   0                   0                   0


          18            0.141778          0.00146943          0.00417517         0.000856769
          18            0.425335           0.0259436           0.0423304          0.00528389
          18            0.708892           0.0736347             0.11675          0.00612115
          18            0.992449             0.11135            0.206408          0.00874642
          18             1.27601            0.291453            0.304172            0.011045
          18             1.55956            0.374868            0.386866           0.0146018
          18             1.84312            0.564391            0.412337           0.0171803
          18             2.12668            0.368255            0.387353           0.0134695
          18             2.41023            0.387113            0.387155           0.0127828
          18             2.69379            0.324156            0.360368           0.0145165
          18             2.97735            0.313968            0.282659           0.0121382
          18              3.2609            0.306915            0.214216           0.0145681
          18             3.54446             0.20843            0.167668          0.00954198
          18             3.82802           0.0798553            0.100571          0.00948122
          18             4.11157           0.0749082           0.0627138          0.00374502
          18             4.39513           0.0187924           0.0321832          0.00371458
          18             4.67869          0.00112656           0.0263055          0.00500435
          18             4.96225                   0           0.0161637          0.00337066
          18              5.2458                   0           0.0106842          0.00253624
          18             5.52936                   0          0.00236832         0.000838446
          18             5.81292                   0          0.00187307         0.000855378
          18             6.09647                   0          0.00127169         0.000816981
          18             6.38003                   0         3.71892e-05         3.61415e-05
          18             6.66359                   0                   0                   0
          18             6.94714                   0                   0                   0
          18              7.2307                   0                   0                   0
          18             7.51426                   0                   0                   0
          18             7.79781                   0                   0                   0
          18             8.08137                   0                   0                   0
          18             8.36493                   0                   0                   0


          19            0.141778          0.00153474           0.0040362         0.000822869
          19            0.425335           0.0147433           0.0408785          0.00520146
          19            0.708892            0.134371            0.117677          0.00586883
          19            0.992449            0.143073            0.203075          0.00889866
          19             1.27601             0.29511            0.303695            0.010474
          19             1.55956            0.338409            0.384316           0.0140543
          19             1.84312            0.574416            0.420868           0.0182716
          19             2.12668            0.419751            0.389058           0.0128681
          19             2.41023            0.368108            0.386152           0.0121493
          19             2.69379            0.263518            0.355271           0.0146201
          19             2.97735             0.19963            0.278289           0.0122608
          19              3.2609            0.285183            0.217951           0.0142721
          19             3.54446            0.221231            0.170487          0.00944703
          19             3.82802            0.134845            0.102375           0.0091522
          19             4.11157           0.0698469           0.0630892          0.00356668
          19             4.39513           0.0526709           0.0332615          0.00367225
          19             4.67869          0.00746143           0.0253137          0.00483824
          19             4.96225         0.000375521           0.0153328          0.00329409
          19              5.2458          0.00202455           0.0102284          0.00244336
          19             5.52936          0.00032654          0.00226086         0.000801174
          19             5.81292                   0          0.00177449         0.000816019
          19             6.09647                   0          0.00120476         0.000776719
          19             6.38003                   0         3.52319e-05         3.42922e-05
          19             6.66359                   0                   0                   0
          19             6.94714                   0                   0                   0
          19              7.2307                   0                   0                   0
          19             7.51426                   0                   0                   0
          19             7.79781                   0                   0                   0
          19             8.08137                   0                   0                   0
          19             8.36493                   0                   0                   0


          20            0.141778          0.00767368          0.00421808         0.000801573
          20            0.425335           0.0275273           0.0402109          0.00498404
          20            0.708892            0.121032            0.117845          0.00557778
          20            0.992449            0.159286            0.200886          0.00871891
          20             1.27601            0.283355            0.302678          0.00999951
          20             1.55956            0.403881            0.385294           0.0133856
          20             1.84312            0.534448            0.426547           0.0182192
          20             2.12668            0.408028            0.390007           0.0122596
          20             2.41023             0.29818            0.381754           0.0123124
          20             2.69379            0.315323            0.353274           0.0140248
          20             2.97735            0.288302             0.27879            0.011658
          20              3.2609            0.242913            0.219199            0.013613
          20             3.54446            0.247354            0.174331           0.0097251
          20             3.82802           0.0854555            0.101529           0.0087336
          20             4.11157            0.048785            0.062374          0.00345931
          20             4.39513           0.0137963           0.0322882          0.00361531
          20             4.67869          0.00857167           0.0244766          0.00466818
          20             4.96225           0.0125555           0.0151939          0.00313231
          20              5.2458           0.0139596            0.010415          0.00232831
          20             5.52936          0.00620426          0.00245803         0.000785003
          20             5.81292                   0          0.00168576         0.000780027
          20             6.09647                   0          0.00114452         0.000740215
          20             6.38003                   0         3.34703e-05         3.26228e-05
          20             6.66359                   0                   0                   0
          20             6.94714                   0                   0                   0
          20              7.2307                   0                   0                   0
          20             7.51426                   0                   0                   0
          20             7.79781                   0                   0                   0
          20             8.08137                   0                   0                   0
          20             8.36493                   0                   0                   0


          21            0.141778          0.00341234          0.00417971         0.000764321
          21            0.425335           0.0778797           0.0420047           0.0050592
          21            0.708892            0.165115            0.120096          0.00574845
          21            0.992449            0.221835            0.201883           0.0083606
          21             1.27601            0.200202            0.297798           0.0106477
          21             1.55956            0.317478            0.382065           0.0131319
          21             1.84312            0.392958            0.424947           0.0174217
          21             2.12668            0.383586            0.389701           0.0116796
          21             2.41023            0.470152            0.385963           0.0124248
          21             2.69379            0.473515            0.358999           0.0144787
          21             2.97735            0.315192            0.280523            0.011231
