#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
           0.0592486            0.607576            0.523721           -0.277117          0.00554183                0.96           -0.971156
           0.0562862            0.572598             0.47935           -0.249969          0.00501908                0.84           -0.525516
           0.0534719            0.918709            0.510464           -0.275143          0.00559958            0.626667            0.351826
           0.0507983             1.02756            0.565747            -0.26295          0.00535727            0.786667            -1.38158
           0.0482584            0.904825            0.558611           -0.369867          0.00736098                0.84            0.557915
           0.0458455            0.742067            0.604201           -0.428574          0.00849354            0.866667            -0.40185
           0.0435532            0.897247            0.615905           -0.408726           0.0081305            0.693333           -0.926634
           0.0413755            0.488204            0.649568           -0.413188          0.00820577            0.666667            0.386911
           0.0393068            0.907319            0.694934           -0.346278          0.00698261                0.92            0.570791
           0.0373414            0.775883            0.634881           -0.444456          0.00881276            0.786667           -0.511363
           0.0354743            0.680671            0.640204           -0.389428          0.00772528            0.626667            -1.20674
           0.0337006            0.829874            0.716605           -0.361085          0.00730172            0.546667             -0.4552
           0.0320156            0.501528            0.738622           -0.374388          0.00752633            0.733333            -0.02943
           0.0304148            0.779406             0.68659           -0.407651          0.00810576                0.92            0.856137
           0.0288941            0.811641            0.662738           -0.434482          0.00864263            0.746667           -0.527083
           0.0274494            0.872368              0.6607           -0.436268          0.00866836            0.586667             1.45524
           0.0260769            0.652243            0.667142           -0.408326          0.00813916                 0.8             1.02978
           0.0247731            0.767742            0.670841           -0.421077          0.00835682            0.906667             1.07598
           0.0235344            0.727791            0.680669           -0.428927          0.00850988            0.546667           -0.873834
           0.0223577            0.730546            0.648422           -0.416963           0.0082783            0.626667             -0.2724
           0.0212398            0.845787            0.626761           -0.433654          0.00861347            0.626667           -0.320357
           0.0201778            0.783787            0.586372           -0.442281          0.00878577            0.546667           -0.990159
           0.0191689            0.685342            0.610154           -0.437734          0.00868794            0.586667            0.567402
           0.0182105            0.975262            0.632849           -0.400807          0.00794926            0.853333            -1.39416
              0.0173            0.969601            0.674902           -0.290853          0.00596624                0.88            -1.39913
            0.016435            0.760601            0.726793           -0.390302          0.00776134                 0.8            0.405176
           0.0156132            0.726795            0.716746           -0.379508          0.00757165            0.693333           0.0613616
           0.0148325            0.722719            0.673457           -0.415497          0.00824363                0.72            0.439067
           0.0140909            0.879214            0.619191           -0.417695          0.00829595            0.773333            -1.15081
           0.0133864             0.76961            0.559319           -0.411501          0.00817777            0.626667            0.403997
           0.0127171            0.643906            0.547404           -0.410981          0.00817081                0.48           -0.326259
           0.0120812            0.806826            0.556856           -0.419216          0.00832678            0.826667             1.25648
           0.0114771            0.763714            0.570276           -0.423031          0.00840238                0.68           -0.227571
           0.0109033            0.884471            0.594186            -0.42649          0.00846261            0.693333            0.440796
           0.0103581            0.781407            0.582659             -0.4266          0.00846085                0.72            -1.00768
          0.00984021            0.894647            0.592111           -0.435566          0.00864183            0.546667           -0.785571
           0.0093482            0.868115            0.567617           -0.406119           0.0080713            0.746667            0.255742
          0.00888079            0.980748            0.616431           -0.398479          0.00791123            0.586667           -0.700255
          0.00843675            0.908997            0.630327           -0.404905          0.00804961                0.84            0.988147
          0.00801492            0.716004            0.566503           -0.404736          0.00804578                 0.8             1.28031
          0.00761417            0.912971             0.55735           -0.394728          0.00785804            0.666667           -0.685383
          0.00723346            0.663682            0.609995           -0.380591          0.00756009                 0.8           -0.974849
          0.00687179            0.626752            0.618432           -0.384522          0.00762983                0.76           0.0484695
           0.0065282            0.742755            0.595891             -0.4332          0.00859393            0.826667            0.863041
          0.00620179            0.777153            0.572657            -0.42155          0.00837218            0.453333           -0.361136
           0.0058917            0.818983            0.569341           -0.423297          0.00839937                0.52           -0.135933
          0.00559712            0.691616            0.582912           -0.424588            0.008428            0.533333           -0.892548
          0.00531726            0.841059            0.600897           -0.440478          0.00873672            0.866667           -0.592361
           0.0050514            0.766742            0.632155           -0.438913          0.00870241                0.64           -0.192288
          0.00479883            0.722087            0.584522           -0.441744          0.00876316            0.346667            0.624434
          0.00455889            0.684073            0.627664           -0.416444          0.00826625            0.586667            -1.22203
          0.00433094            0.757212            0.579424           -0.423569          0.00840634            0.773333           -0.463431
          0.00411439            0.829832            0.594632           -0.438903          0.00870411            0.466667            0.445601
          0.00390867            0.829568            0.639136           -0.440987          0.00874119                0.32           -0.889197
          0.00371324            0.838991            0.648115           -0.442879          0.00878553            0.146667            0.431365
          0.00352758             0.86235            0.636623            -0.43337           0.0086063                0.56              -0.161
           0.0033512             0.68385            0.609902           -0.428934          0.00851794            0.666667            0.936782
          0.00318364            0.751271            0.693629           -0.406893          0.00810939                0.68           -0.199047
          0.00302446            0.851503            0.609956           -0.432357          0.00858258            0.786667           -0.348506
          0.00287323            0.739986            0.657176           -0.432092          0.00857196            0.693333           -0.896855
          0.00272957            0.819689            0.632416           -0.435552           0.0086452            0.506667           -0.835138
          0.00259309            0.713701            0.621174           -0.447649          0.00888502                0.08           0.0299831
          0.00246344            0.828095            0.624207           -0.441991          0.00876864                0.72            0.771091
          0.00234027             0.87687            0.598332           -0.442665          0.00878014                0.16            0.402042
          0.00222325            0.794265            0.636547           -0.443273          0.00879003            0.626667           -0.710172
          0.00211209            0.719571            0.622616           -0.438696          0.00869959            0.506667           -0.895704
          0.00200649            0.784965            0.674598           -0.430878          0.00855121            0.613333            -1.05253
          0.00190616            0.646143            0.605187            -0.42211          0.00839336            0.653333             -1.1622
          0.00181085            0.908751             0.56193           -0.371223          0.00738872            0.786667             1.29075
          0.00172031            0.792795            0.596029           -0.438499          0.00869441            0.733333           -0.156998
           0.0016343            0.876522            0.571943           -0.444233          0.00881035           0.0266667            -1.16815
          0.00155258            0.909015            0.575088           -0.409263          0.00813745            0.333333           -0.914099
          0.00147495            0.836742            0.563596           -0.412417          0.00819985            0.653333            0.887241
           0.0014012            0.755213            0.575594           -0.419353          0.00833243            0.653333           -0.682942
          0.00133114            0.773735            0.618582           -0.437847          0.00868816                0.56           -0.205106
          0.00126459            0.843583            0.629666           -0.443117          0.00879396            0.413333            0.538782
          0.00120136            0.842471            0.605823           -0.438302          0.00870332            0.426667             1.49548
          0.00114129            0.823379            0.667783            -0.42993          0.00853443            0.466667           -0.201443
          0.00108423            0.791531            0.643264           -0.436513           0.0086709                0.08             0.40822
          0.00103001            0.878596            0.613512           -0.432724          0.00859389            0.546667           -0.051352
         0.000978513            0.756614            0.594019           -0.440526          0.00873687            0.773333           -0.913097
         0.000929588             0.82733            0.589076           -0.433718          0.00860446            0.333333            0.166414
         0.000883108            0.848512            0.622988           -0.440194           0.0087408            0.266667             1.13266
         0.000838953            0.777327            0.629924            -0.44334          0.00879097                0.36            0.158446
         0.000797005            0.829131            0.641157           -0.446762          0.00885578           0.0133333           -0.324371
         0.000757155            0.748867            0.654319           -0.433867           0.0086091            0.386667           -0.851552
         0.000719297            0.802819            0.649481           -0.440153          0.00872683            0.546667             -0.3667
         0.000683332            0.829318            0.606096           -0.444682          0.00881693            0.186667           -0.866913
         0.000649166            0.881463            0.622596           -0.441305          0.00875511                 0.2            0.269774
         0.000616708            0.743286            0.580848           -0.424397          0.00841741            0.773333           -0.532119
         0.000585872            0.852672            0.628219            -0.43474          0.00862682            0.613333           -0.235812
         0.000556579            0.842291            0.575638           -0.426357          0.00848674            0.506667           -0.329586
          0.00052875            0.634432            0.587453            -0.42032           0.0083506                 0.4            -1.30614
         0.000502312            0.899009            0.621931           -0.412763          0.00820984            0.813333            0.770445
         0.000477197            0.899317            0.586681            -0.39698          0.00787615            0.826667           -0.626509
         0.000453337            0.690697            0.560883           -0.400063          0.00794216            0.666667            -1.17635
          0.00043067            0.824149            0.618439           -0.439786          0.00873008            0.746667            0.137738
         0.000409136            0.757984            0.616146           -0.438805          0.00870047            0.306667            0.746471
          0.00038868            0.741046            0.619178           -0.439902          0.00871802                 0.4            -1.18665
         0.000369246            0.908081            0.578507           -0.436624          0.00866721                 0.4             1.14505
         0.000350783            0.666849            0.535906           -0.396419          0.00787956            0.706667            0.153278
         0.000333244            0.897008            0.570849            -0.38964          0.00774748            0.613333            -0.69026
         0.000316582             0.73556            0.540253           -0.387024          0.00770248            0.586667            0.174903
         0.000300753            0.964262            0.586603           -0.379265           0.0075632                0.72            0.711083
         0.000285715            0.909069            0.627863           -0.383904          0.00767733            0.826667            0.293113
         0.000271429            0.937559            0.594292           -0.398229          0.00791681                0.76            0.711666
         0.000257858            0.923404             0.62558           -0.380171          0.00760121            0.786667            -1.44073
         0.000244965            0.638652            0.622777           -0.375106          0.00747483            0.693333            0.953681
         0.000232717            0.804195             0.60653           -0.442781           0.0087808                0.72           -0.329629
         0.000221081            0.859722            0.620508           -0.440962           0.0087442                0.28          -0.0650253
         0.000210027            0.801018            0.606189           -0.445052          0.00882907            0.693333          -0.0569223
         0.000199526            0.891289            0.617488           -0.442453          0.00877284            0.133333            0.527499
         0.000189549            0.905483            0.632266           -0.414971            0.008246            0.733333            -1.05017
         0.000180072            0.704058            0.627004           -0.415005           0.0082249                0.72             1.18687
         0.000171068            0.746466            0.620002           -0.436524          0.00865507                0.76           0.0610742
         0.000162515            0.804879            0.652038            -0.43974          0.00872528                 0.4           -0.115704
         0.000154389            0.734782            0.630423           -0.428835          0.00850247                 0.4            -1.15505
          0.00014667            0.876598            0.605606           -0.431406          0.00856246                 0.6             1.34746
         0.000139336            0.964267            0.644325           -0.418405           0.0083214                0.64           -0.571391
         0.000132369            0.869055            0.706398           -0.362925          0.00740304            0.813333             -1.2173
         0.000125751            0.690764            0.687751           -0.388486          0.00774074            0.746667            0.106507
         0.000119463            0.712144            0.660607           -0.408541          0.00812063            0.693333            -1.66075
          0.00011349             0.83682             0.63242           -0.428975          0.00852122                 0.8            0.890362
         0.000107816            0.769737            0.637606           -0.448483          0.00889396                   0           -0.550433
         0.000102425            0.852041            0.642073           -0.436937          0.00866773           0.0666667           -0.258953
         9.73036e-05            0.749282            0.623047            -0.43535          0.00863327            0.533333             1.13837
         9.24385e-05            0.892845            0.591009            -0.43615          0.00865041            0.373333            -0.24451
         8.78165e-05             0.89269            0.608351           -0.407189          0.00808944            0.773333           -0.126124
         8.34257e-05            0.773292            0.580405           -0.425691          0.00844429            0.586667              0.0314
         7.92544e-05            0.763271            0.594708           -0.436586          0.00865743            0.266667            -1.35017
         7.52917e-05             0.74076            0.593973            -0.43483          0.00862538            0.373333            0.674356
         7.15271e-05            0.855706            0.646118            -0.42979          0.00853141            0.586667            0.653174
         6.79508e-05             0.84965            0.628882           -0.433192          0.00858813            0.506667            -1.40946
         6.45532e-05             0.77615            0.614354           -0.436654          0.00866129                 0.4            0.408792
         6.13256e-05            0.739765            0.598658           -0.441683          0.00875706                0.16           -0.720101
         5.82593e-05            0.756557            0.600666            -0.43746          0.00867723            0.226667           -0.551406
         5.53463e-05            0.783563            0.580624           -0.437685          0.00867753            0.106667            -1.98683
          5.2579e-05            0.720048            0.599226           -0.435233           0.0086307            0.333333            -1.16816
           4.995e-05            0.713694            0.658004           -0.425937          0.00844778                0.68            0.915355
         4.74525e-05            0.843267            0.611027           -0.438744          0.00871116            0.586667            -1.18221
         4.50799e-05            0.783144            0.609021           -0.443804          0.00879731                0.08             1.00403
         4.28259e-05            0.897075            0.613661           -0.443074          0.00878125           0.0933333            -1.36618
         4.06846e-05            0.935851            0.646537           -0.400631          0.00796373                0.68           -0.384709
         3.86504e-05             0.69163            0.654533           -0.396485          0.00787471                0.84            0.211485
         3.67179e-05             0.84992            0.648464           -0.436766          0.00867763            0.693333            0.469001
          3.4882e-05            0.872152            0.616185           -0.427137          0.00850053            0.626667            0.388618
         3.31379e-05            0.761278            0.629157           -0.437959          0.00868771            0.493333           -0.801659
          3.1481e-05             0.77565            0.642102           -0.432682          0.00858601            0.626667           -0.256633
         2.99069e-05            0.779698            0.622551           -0.445658            0.008841           0.0933333            0.276119
         2.84116e-05            0.832372            0.607971           -0.440762          0.00874457                0.44             1.45331
          2.6991e-05            0.887835            0.605497             -0.4471          0.00886791           0.0133333           -0.234451
         2.56415e-05            0.796081            0.644228           -0.444773          0.00882232            0.626667            0.637477
         2.43594e-05            0.756374            0.626851           -0.437708           0.0086922                0.32           -0.999521
         2.31414e-05            0.746548             0.65324           -0.433067          0.00858722            0.306667             1.97195
         2.19843e-05            0.767865            0.640347            -0.43295          0.00859557            0.493333             -1.0667
         2.08851e-05            0.776309            0.626385           -0.443123          0.00878438            0.413333          -0.0619783
         1.98409e-05            0.852061            0.636298           -0.446261          0.00884679           0.0266667            0.933026
         1.88488e-05            0.827958            0.613318           -0.435912          0.00865057                0.56           -0.410726
         1.79064e-05            0.861716             0.59438           -0.442034          0.00876805                0.16            0.219742
         1.70111e-05            0.786018            0.590063           -0.442696          0.00878529            0.666667            -1.42871
         1.61605e-05            0.831145            0.592162           -0.444385          0.00881574           0.0133333            0.677483
         1.53525e-05            0.875306            0.611163           -0.437082          0.00867134            0.373333           -0.873498
         1.45849e-05            0.778774            0.613582           -0.448249          0.00889199                0.64            0.167583
         1.38556e-05            0.786588            0.625553           -0.445981          0.00884007           0.0666667           -0.500236
         1.31628e-05            0.821779            0.639423            -0.44687          0.00885798           0.0533333           -0.248306
         1.25047e-05            0.736434            0.608985           -0.442621          0.00878383            0.133333            0.950237
         1.18795e-05            0.755845            0.640383           -0.439109          0.00870237            0.573333             1.55126
         1.12855e-05            0.816607            0.605118           -0.440287          0.00873679            0.533333           -0.497432
         1.07212e-05            0.767713            0.612926           -0.447518          0.00887479           0.0266667            0.426703
         1.01852e-05            0.891816            0.626718           -0.444037           0.0088011           0.0933333           -0.950385
          9.6759e-06            0.763374            0.610953           -0.440226          0.00872935            0.773333            0.610057
          9.1921e-06            0.838872            0.599109           -0.441699           0.0087592            0.226667             1.60634
          8.7325e-06            0.819823            0.658437           -0.431271          0.00855395                0.32            0.539405
         8.29587e-06            0.767448            0.659342           -0.428091          0.00849525                0.68             1.17675
         7.88108e-06            0.828091            0.596844           -0.438924          0.00870214            0.466667            -1.09424
         7.48703e-06            0.832357            0.639522           -0.433427          0.00860117            0.293333           -0.473071
         7.11267e-06            0.809397            0.619137           -0.441887          0.00876579            0.426667            -0.98795
         6.75704e-06            0.673714            0.627299            -0.43968          0.00872057                 0.4           -0.710895
         6.41919e-06            0.900725            0.654167           -0.390341          0.00775046                0.64             1.54136
         6.09823e-06            0.701418            0.681989           -0.398966          0.00792135                0.68            0.582579
         5.79332e-06            0.899311            0.705416           -0.395819          0.00787732                0.56           -0.683394
         5.50365e-06            0.735177            0.719588           -0.389827          0.00777916            0.746667            0.563428
         5.22847e-06            0.712315            0.685449           -0.409138          0.00812659                0.64            0.860646
         4.96705e-06            0.726121            0.633613           -0.424438          0.00841339                0.72           -0.624825
         4.71869e-06            0.741636            0.649272           -0.430237          0.00852868            0.453333           -0.558201
         4.48276e-06            0.811464            0.595094           -0.436431           0.0086617            0.413333            -1.21554
         4.25862e-06            0.689117            0.579822           -0.444605          0.00882044           0.0133333           -0.675286
