#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.115417            0.748723            0.881824           -0.210172          0.00500481            0.973333            0.421377
            0.109647            0.640606            0.846724           -0.310728          0.00630287                   1            0.907612
            0.104164            0.620953            0.863026           -0.287476          0.00584928            0.933333            0.478425
            0.098956            0.710141            0.838453           -0.264869           0.0055535            0.866667            0.161461
           0.0940082            0.621748            0.882076           -0.269092          0.00556425            0.986667           -0.817841
           0.0893078            0.664065            0.854587           -0.271323          0.00562169                0.88            0.900439
           0.0848424            0.659051            0.853886           -0.285647          0.00594663            0.866667            0.385636
           0.0806003            0.673227             0.88653            -0.24613          0.00530735            0.826667           -0.275721
           0.0765703            0.660769            0.825045           -0.306311          0.00622234            0.933333            -1.11367
           0.0727418            0.571281            0.762633           -0.303738          0.00608289            0.973333            0.131115
           0.0691047              0.5793            0.776828           -0.313135          0.00626406            0.986667            0.780349
           0.0656495            0.578331            0.790497           -0.300368          0.00606248            0.773333           -0.500594
            0.062367            0.618918            0.766978           -0.328696          0.00664017            0.933333            0.609277
           0.0592486            0.587233            0.838748           -0.294061          0.00592823                0.72           0.0541511
           0.0562862            0.677352            0.840975           -0.275916           0.0057407            0.946667           0.0828384
           0.0534719            0.566601            0.847203           -0.283115          0.00580173                0.84           -0.248304
           0.0507983             0.55353            0.872073           -0.279628          0.00573215            0.733333            -2.15682
           0.0482584            0.582105            0.818985           -0.311433           0.0062731            0.946667            -1.40491
           0.0458455            0.606836            0.807555           -0.313016          0.00633981            0.906667           -0.382187
           0.0435532            0.582828            0.835855           -0.306753          0.00621787            0.813333            0.633105
           0.0413755            0.569839            0.871577           -0.287436          0.00590159            0.866667            0.268487
           0.0393068            0.568706            0.853451           -0.297307          0.00604291            0.933333           -0.737077
           0.0373414              0.6329            0.856552           -0.291637          0.00592955                0.76            0.106019
           0.0354743            0.620005             0.76802           -0.309846          0.00626251                0.84           -0.903452
           0.0337006            0.652325            0.726891           -0.364962          0.00727524            0.906667           -0.762646
           0.0320156                0.68            0.731911           -0.369322          0.00735048            0.666667           -0.903368
           0.0304148            0.669977            0.740512           -0.354549          0.00711244            0.733333             0.46514
           0.0288941            0.659721            0.726181           -0.369139          0.00736271                0.72             1.22323
           0.0274494            0.688641            0.805988           -0.361019          0.00718509            0.453333           -0.427094
           0.0260769            0.677378            0.664912           -0.383193          0.00760801            0.933333            0.449284
           0.0247731            0.660668            0.647474            -0.37819          0.00752952            0.866667           -0.758179
           0.0235344            0.649414            0.704462           -0.380506          0.00755836            0.573333             1.06918
           0.0223577            0.676414            0.697162           -0.379486          0.00754771                0.88           -0.694344
           0.0212398            0.653148            0.738542           -0.379709          0.00755529            0.533333           -0.502033
           0.0201778            0.632551            0.690197           -0.358523          0.00715948            0.813333            0.756851
           0.0191689             0.60769            0.748879            -0.36121          0.00718972            0.333333           -0.773133
           0.0182105            0.622033            0.772083           -0.332544          0.00665814            0.666667            0.367382
              0.0173            0.713008             0.70815           -0.390656          0.00779461            0.973333             1.03658
            0.016435            0.705778            0.712899           -0.395986           0.0078934            0.946667           -0.537457
           0.0156132            0.741545             0.71541            -0.39278           0.0078291            0.613333            0.661761
           0.0148325            0.678218            0.716849           -0.389915          0.00776473            0.573333            0.515177
           0.0140909            0.697585            0.701873           -0.386877          0.00774195                0.76            0.724142
           0.0133864            0.651964            0.676789           -0.387536          0.00772081                0.72           -0.970141
           0.0127171            0.633141            0.693943           -0.369699          0.00736115            0.453333           -0.813373
           0.0120812            0.701516            0.665677           -0.398298          0.00794156            0.906667            0.315563
           0.0114771            0.786865            0.642007           -0.441584          0.00876029            0.933333           -0.391838
           0.0109033            0.792545            0.583981           -0.434397          0.00863461                0.84             1.14271
           0.0103581            0.800953            0.612065           -0.440294          0.00873807                0.68           -0.632826
          0.00984021            0.776233            0.618821           -0.447228          0.00886817                0.52            0.605327
           0.0093482            0.734809            0.578006           -0.448774          0.00889936            0.253333            -1.33976
          0.00888079            0.757974            0.604081            -0.44011          0.00872574            0.933333             1.09615
          0.00843675            0.799777            0.593479           -0.431982          0.00857284            0.693333           -0.601988
          0.00801492            0.783645            0.605482           -0.443759          0.00879448            0.746667            -1.39845
          0.00761417            0.818526            0.663878           -0.440955          0.00874074                 0.6           -0.570171
          0.00723346            0.795335            0.624134           -0.443306          0.00879372            0.946667            0.136617
          0.00687179            0.775319             0.62982           -0.446325          0.00884914            0.346667            0.808768
           0.0065282            0.761791            0.615491           -0.439953          0.00872024            0.453333            0.905108
          0.00620179            0.784272              0.6303           -0.440574          0.00873507                 0.6            0.343001
           0.0058917            0.824623            0.612566           -0.441291          0.00876348            0.333333            0.784679
          0.00559712            0.782837            0.585885           -0.436725          0.00867263                0.72             1.11792
          0.00531726              0.7621            0.563711           -0.436272          0.00865764                 0.2           -0.276768
           0.0050514             0.73817            0.617318           -0.431626          0.00856177                0.88            -1.20845
          0.00479883            0.793775            0.634644           -0.440606           0.0087369            0.893333           -0.516273
          0.00455889            0.799634            0.587691           -0.440526          0.00873734            0.693333           -0.697414
          0.00433094            0.801968            0.636269           -0.445167          0.00882549            0.946667             1.68601
          0.00411439            0.815589            0.646668           -0.442977            0.008785                 0.6           -0.323139
          0.00390867             0.81788            0.610669           -0.446326          0.00884453            0.573333           -0.417497
          0.00371324            0.811611             0.60212           -0.444345          0.00881382            0.506667           -0.733331
          0.00352758            0.863425            0.606836           -0.442431          0.00876949            0.253333            0.414614
           0.0033512            0.830855             0.64466           -0.434463          0.00862431            0.386667           -0.791138
          0.00318364            0.774865            0.609533           -0.439246          0.00870496                0.76              1.1977
          0.00302446             0.81215            0.657657           -0.440539          0.00874801            0.626667           0.0173476
          0.00287323            0.804688            0.611021           -0.443234          0.00878485            0.746667              1.1225
          0.00272957            0.799239            0.620288           -0.443733          0.00879613            0.706667            0.699253
          0.00259309              0.8138             0.62022           -0.445238          0.00883005            0.706667            0.227593
          0.00246344            0.797399            0.613037           -0.440027          0.00872481                 0.8            -0.72345
          0.00234027            0.818108            0.610039           -0.445952          0.00884323            0.746667             1.02739
          0.00222325            0.821683            0.609169           -0.449237          0.00890638                0.12            0.245296
          0.00211209            0.821604            0.618623           -0.443101          0.00878837            0.533333            0.743881
          0.00200649            0.801945            0.624929           -0.446747          0.00886209            0.693333           -0.907931
          0.00190616            0.836576            0.593179           -0.441875           0.0087658            0.453333           -0.921652
          0.00181085            0.820167            0.644815           -0.439158          0.00872554                0.72            -0.14068
          0.00172031            0.754827            0.614245           -0.440225          0.00872641            0.893333            0.352773
           0.0016343             0.77903            0.610618           -0.444449          0.00880793            0.613333           -0.543785
          0.00155258            0.798894            0.603434           -0.439312          0.00871267                0.76            0.779489
          0.00147495            0.810539            0.634346           -0.439945          0.00872656            0.746667           0.0928619
           0.0014012            0.821326            0.646114           -0.448444          0.00889011           0.0133333           -0.208778
          0.00133114            0.785842            0.664841           -0.433788          0.00862195            0.733333            0.629626
          0.00126459            0.816242            0.664195            -0.42552           0.0084628            0.586667            0.225275
          0.00120136            0.825554            0.598455           -0.438893           0.0087121            0.786667            0.970361
          0.00114129            0.758241            0.652689           -0.439132          0.00871266                0.36            0.802168
          0.00108423            0.783327            0.622864           -0.442906          0.00878474            0.653333            0.373177
          0.00103001            0.815573            0.636585            -0.44271          0.00878287            0.333333            0.513999
         0.000978513            0.795289            0.604347           -0.448129          0.00888344            0.693333            -1.14917
         0.000929588            0.784157            0.596367            -0.44347          0.00879719            0.426667            0.769323
         0.000883108            0.798354            0.592604           -0.443072          0.00878192            0.666667             0.30989
         0.000838953            0.822104            0.597228            -0.44441          0.00881239            0.573333          -0.0470767
         0.000797005            0.782669            0.624271           -0.437117          0.00868139            0.813333            0.238221
         0.000757155            0.800842            0.636818            -0.44494          0.00882266            0.506667            0.316362
         0.000719297            0.828889            0.624523             -0.4446          0.00882074            0.653333            0.622008
         0.000683332            0.814095             0.61478             -0.4495          0.00890823            0.746667            0.199638
         0.000649166            0.816011            0.633248           -0.444636          0.00881141            0.373333           -0.865828
         0.000616708            0.820424            0.625536           -0.445741          0.00883871            0.933333           -0.383071
         0.000585872            0.760613            0.621671           -0.445454          0.00883155            0.533333            -1.04877
         0.000556579            0.770526            0.649652           -0.439361          0.00871622            0.626667            0.525832
          0.00052875            0.809433            0.642688           -0.444487          0.00881351            0.693333            -1.38736
         0.000502312            0.849409            0.621799           -0.436109          0.00866568            0.853333           -0.327787
         0.000477197            0.825778            0.600722           -0.440356          0.00874034                0.52           -0.293878
         0.000453337            0.802783            0.614678           -0.449932          0.00892438                0.04            -1.12505
          0.00043067            0.808312            0.649645           -0.444632          0.00882356                 0.6            -2.12611
         0.000409136             0.80018             0.64056            -0.44563          0.00884167            0.906667            0.360691
          0.00038868            0.782131             0.63201           -0.444617          0.00881579            0.253333            0.526943
         0.000369246            0.768192            0.629287           -0.440757          0.00874348            0.453333            0.845355
         0.000350783            0.831134            0.582761           -0.437461          0.00867765            0.733333             1.39018
         0.000333244             0.84111            0.633798           -0.430963          0.00856919            0.813333             1.06047
         0.000316582            0.826502            0.636445           -0.438421          0.00869585                0.48             1.17707
         0.000300753            0.795289            0.648721           -0.449242           0.0089068            0.813333            0.500374
         0.000285715            0.813819            0.592317            -0.44121          0.00875326            0.626667            0.773974
         0.000271429            0.845798            0.631082           -0.441779           0.0087555            0.386667            -1.15902
         0.000257858            0.853814            0.613041           -0.436636          0.00866152            0.506667            0.657765
         0.000244965            0.824139            0.651919           -0.434096          0.00862172                0.76            -0.21407
         0.000232717            0.845228            0.625782           -0.436566          0.00868925            0.586667           -0.931123
         0.000221081            0.826952            0.601409           -0.441428          0.00875863                0.92             1.18697
         0.000210027            0.810337            0.631769           -0.443607          0.00879515            0.266667            -1.01689
         0.000199526             0.78017            0.596875           -0.443241          0.00879554            0.573333           -0.542738
         0.000189549            0.790088            0.612833           -0.444282          0.00880915            0.266667             0.76011
         0.000180072            0.770197            0.644534           -0.441513          0.00875681            0.586667          -0.0497445
         0.000171068            0.795088            0.642406           -0.441972          0.00876373                0.68             0.87469
         0.000162515            0.840848            0.618502           -0.444413          0.00880879                0.28             1.15932
         0.000154389             0.83115            0.628851           -0.439296          0.00872528                0.12            0.603193
          0.00014667            0.860103            0.592598           -0.432361          0.00859013            0.493333            -1.24635
         0.000139336            0.825858            0.634329           -0.436091          0.00865836                0.88             1.60593
         0.000132369            0.825652            0.621739           -0.431246          0.00856506                0.88             0.19954
         0.000125751            0.804829            0.616346           -0.445489          0.00883179            0.493333            0.748497
         0.000119463            0.776899            0.584221           -0.446314           0.0088504                 0.2           -0.912629
          0.00011349            0.810691            0.597704           -0.444715          0.00881709            0.746667            -1.14587
         0.000107816            0.780123            0.629792           -0.446352          0.00884716            0.653333            0.130397
         0.000102425             0.78053            0.634918           -0.447011          0.00886324           0.0666667           -0.397306
         9.73036e-05            0.833632            0.597774           -0.441498          0.00875734            0.773333            -1.14495
         9.24385e-05            0.849383            0.610529           -0.435036           0.0086398                0.08           -0.498365
         8.78165e-05            0.837516            0.597372           -0.435908          0.00865234                0.64           -0.374987
         8.34257e-05             0.74938            0.614252           -0.435129          0.00862963                0.72            0.962165
         7.92544e-05            0.840094            0.619254           -0.437115          0.00867015                0.68            -1.01998
         7.52917e-05            0.808154            0.637512           -0.442668          0.00878001                0.44             1.09998
         7.15271e-05            0.767162            0.638358            -0.43612          0.00865701                0.88          -0.0977332
         6.79508e-05            0.800889            0.625124           -0.443377          0.00879153                 0.6            0.550334
         6.45532e-05            0.847104            0.602881              -0.441          0.00874934                 0.6            0.273394
         6.13256e-05             0.75772            0.618415           -0.437292          0.00867073            0.866667           -0.720867
         5.82593e-05            0.784674            0.615941           -0.445861          0.00884254                0.48            -0.42656
         5.53463e-05            0.822788             0.60039           -0.442766          0.00878959                0.44           -0.651304
          5.2579e-05            0.775728            0.624038           -0.443776          0.00880351                0.68            -1.47879
           4.995e-05            0.776893            0.605096           -0.444504          0.00881302                 0.4            0.271583
         4.74525e-05            0.770671            0.591675           -0.440475          0.00873131                 0.6           -0.310717
         4.50799e-05            0.768046            0.601208           -0.446725          0.00886056                   0             1.28672
         4.28259e-05            0.794952            0.618895           -0.439733          0.00872659            0.666667             1.13503
         4.06846e-05            0.781938            0.614337           -0.448814          0.00889858            0.173333             1.02384
         3.86504e-05            0.809835            0.592947           -0.444477          0.00881003            0.546667           -0.930701
         3.67179e-05            0.782669            0.622229           -0.448781          0.00889572            0.573333             -1.6668
          3.4882e-05            0.793871            0.614876           -0.447636           0.0088714                0.04             1.33968
         3.31379e-05            0.809402            0.613496           -0.444341          0.00881836                 0.4            0.708744
          3.1481e-05            0.830079            0.620347            -0.44244            0.008769                0.56           -0.757465
         2.99069e-05            0.801932            0.646537           -0.440282          0.00876632            0.586667           -0.899245
         2.84116e-05            0.806786            0.640865           -0.447833          0.00888074                   0            -1.18367
          2.6991e-05            0.808103            0.592381           -0.440403           0.0087337            0.733333            0.611716
         2.56415e-05            0.797322            0.604818           -0.445542           0.0088293                0.28            0.402657
         2.43594e-05            0.837539            0.631719           -0.437568          0.00868451            0.493333            -1.04336
         2.31414e-05            0.822937            0.641974           -0.436479          0.00866663                0.76          -0.0651761
         2.19843e-05            0.797004            0.598668           -0.438158          0.00869103            0.666667           -0.231182
         2.08851e-05            0.788882            0.621962           -0.447378           0.0088685            0.173333          -0.0803522
         1.98409e-05            0.770681              0.6385           -0.440139          0.00873234            0.613333            -1.00974
         1.88488e-05            0.798084             0.64265             -0.4368          0.00867328            0.866667           -0.123705
         1.79064e-05            0.806986            0.606381           -0.441181          0.00875494            0.613333             0.77551
         1.70111e-05            0.802999            0.630446           -0.447437          0.00887198            0.133333             1.33391
         1.61605e-05            0.770419            0.610054           -0.443481          0.00880382            0.333333           -0.461932
         1.53525e-05            0.823912            0.604228           -0.444943          0.00882651            0.866667            -0.63356
         1.45849e-05             0.81028            0.596382           -0.442678          0.00877843            0.306667           -0.201802
         1.38556e-05            0.807505            0.637218           -0.441733          0.00875877            0.386667           -0.586446
         1.31628e-05            0.785516            0.575978            -0.44025          0.00873372            0.426667            0.953442
         1.25047e-05            0.803469            0.597597           -0.446829          0.00885929            0.906667             1.51441
         1.18795e-05            0.784668            0.590345           -0.442942          0.00878569                0.12             1.43341
         1.12855e-05            0.800658            0.643158           -0.444878          0.00882376            0.906667            0.517141
         1.07212e-05            0.825557            0.602835           -0.448661          0.00889685            0.413333            0.817127
         1.01852e-05            0.798117            0.602427            -0.44697          0.00885954            0.333333           -0.608711
          9.6759e-06             0.79237            0.630938           -0.440991          0.00874777            0.613333            0.763415
          9.1921e-06             0.76519            0.616131           -0.436472          0.00865195                0.72          -0.0666992
          8.7325e-06            0.797042            0.608674           -0.445466           0.0088308            0.173333            0.863009
         8.29587e-06            0.807697            0.602466            -0.44432          0.00880946            0.346667           -0.395042
         7.88108e-06            0.808367            0.639546           -0.444785          0.00882034            0.613333           -0.717937
         7.48703e-06            0.820436             0.60575           -0.444832          0.00882045            0.893333            0.781475
         7.11267e-06            0.810538            0.632073            -0.44412          0.00880232                0.28             1.17359
         6.75704e-06            0.817684            0.621081           -0.441285          0.00876512            0.666667            0.498086
         6.41919e-06            0.835683            0.633198           -0.446235          0.00884675            0.213333           -0.869383
         6.09823e-06            0.823696            0.625586           -0.441617          0.00875721            0.653333             -0.7904
         5.79332e-06            0.825112            0.622785           -0.447749          0.00887696           0.0533333            0.286462
         5.50365e-06            0.800368            0.623451           -0.445712          0.00884049                0.16            0.592639
         5.22847e-06             0.79857            0.610097           -0.447646          0.00887324            0.133333           -0.330017
         4.96705e-06            0.791893            0.615881           -0.449614          0.00891405                0.52            0.693055
         4.71869e-06            0.775189            0.596724           -0.450075          0.00891996           0.0133333            -1.15869
         4.48276e-06            0.798352            0.635504            -0.44551          0.00883535            0.453333             1.07734
         4.25862e-06            0.836304            0.601999           -0.438298          0.00869957            0.706667            0.487223
