#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
           0.0140909           -0.793818            0.630141           -0.449861          0.00891884                0.92           -0.883228
           0.0133864           -0.845705            0.589473           -0.428998          0.00851288                0.56           -0.874127
           0.0127171           -0.857085             0.63447           -0.426671          0.00848518            0.893333           0.0907198
           0.0120812           -0.882011            0.592708           -0.426372           0.0084634            0.626667           -0.119664
           0.0114771           -0.818834             0.60124           -0.443537          0.00879759            0.853333           -0.456054
           0.0109033            -0.80854            0.645635           -0.448343          0.00888921            0.493333            -1.71037
           0.0103581           -0.784056            0.623935           -0.439183          0.00871103            0.933333           -0.024032
          0.00984021           -0.778579            0.590304           -0.446925          0.00885999            0.653333             1.13493
           0.0093482           -0.826562            0.617662           -0.443362          0.00879063            0.466667            0.717913
          0.00888079           -0.789816            0.599176           -0.438239           0.0086892                0.88           -0.452252
          0.00843675            -0.76823             0.59507           -0.439027           0.0087035            0.666667            0.724386
          0.00801492           -0.790829            0.568649           -0.438362          0.00869003                0.76             1.53117
          0.00761417           -0.751081             0.58171            -0.42458          0.00842741                 0.8            0.431093
          0.00723346           -0.797583             0.56054           -0.427667          0.00848328            0.693333          -0.0864878
          0.00687179            -0.84358            0.581916           -0.431168           0.0085608            0.906667             1.40103
           0.0065282           -0.787908            0.681656           -0.417059          0.00831336            0.933333             2.19772
          0.00620179           -0.770646            0.688454           -0.411549          0.00820076            0.786667           -0.413067
           0.0058917           -0.832233            0.622781           -0.445136          0.00882972                0.96           -0.811457
          0.00559712           -0.796455            0.630545            -0.44191          0.00876839                0.76           -0.373495
          0.00531726           -0.826983            0.650836           -0.439452          0.00871471            0.773333           -0.316661
           0.0050514            -0.74806            0.638646           -0.424344          0.00841148                   1             1.13422
          0.00479883           -0.791788            0.676953           -0.434867          0.00862223            0.706667           -0.231274
          0.00455889           -0.764454            0.683424           -0.419526          0.00833479                0.64            -1.11505
          0.00433094           -0.787211            0.683775           -0.421242           0.0083738            0.906667           -0.794919
          0.00411439           -0.747461             0.68186            -0.41484          0.00823626            0.613333            0.334128
          0.00390867           -0.737544            0.635139           -0.422043          0.00837154            0.906667           -0.506987
          0.00371324            -0.79527            0.610613           -0.446391            0.008847            0.613333            0.148241
          0.00352758           -0.783975            0.625258           -0.448568          0.00889938            0.213333            0.797835
           0.0033512           -0.764341            0.611996           -0.447169          0.00886127            0.306667             1.22661
          0.00318364             -0.8283            0.605249           -0.437093          0.00866869            0.893333           0.0681006
          0.00302446           -0.831665            0.616728           -0.446768          0.00885759                0.72           -0.965933
          0.00287323           -0.809551            0.615172           -0.446875          0.00886467            0.453333            0.677562
          0.00272957           -0.814293            0.600931           -0.442326          0.00877489            0.453333           -0.290397
          0.00259309            -0.79196            0.636118           -0.444239          0.00880902                 0.4            -1.61638
          0.00246344           -0.812856             0.60944           -0.439519          0.00872921            0.466667            -1.14806
          0.00234027           -0.785307            0.592369            -0.44367          0.00879481            0.666667            0.349041
          0.00222325           -0.851298            0.640165           -0.431216          0.00854862                0.88             1.67068
          0.00211209           -0.836158            0.624401            -0.44555          0.00883502            0.693333           -0.843531
          0.00200649           -0.795641            0.579645           -0.443169          0.00880154            0.413333             1.40944
          0.00190616           -0.748333            0.586351           -0.426151          0.00844808            0.613333            -1.49083
          0.00181085           -0.826291            0.599219           -0.441548          0.00876041            0.853333           -0.476396
          0.00172031           -0.801478            0.618249           -0.440853          0.00874458            0.733333           -0.626405
           0.0016343           -0.813101             0.60953           -0.445107           0.0088238                0.44           -0.255567
          0.00155258           -0.817675            0.623452           -0.444019          0.00879879            0.533333            0.268853
          0.00147495           -0.779711            0.602942            -0.44723          0.00887127                0.84           -0.965175
           0.0014012           -0.805139            0.644711           -0.441954          0.00875879                0.52             1.08841
          0.00133114           -0.801245            0.629796           -0.447977          0.00888523                0.08             -1.0983
          0.00126459           -0.804914            0.599009            -0.44398          0.00880138                0.52             1.08303
          0.00120136           -0.791519            0.613437            -0.44685          0.00885992            0.693333            0.737974
          0.00114129           -0.799921            0.622315           -0.448064           0.0088893            0.146667              0.2556
          0.00108423           -0.812114            0.638387           -0.445777          0.00883889            0.293333           -0.688794
          0.00103001           -0.829177            0.617433            -0.43952           0.0087262            0.573333           -0.789612
         0.000978513           -0.820345            0.619841           -0.445964          0.00884113            0.306667           -0.913141
         0.000929588           -0.804643             0.64235           -0.443785            0.008813            0.493333           -0.428813
         0.000883108           -0.825192            0.623681           -0.443114          0.00879381            0.333333           -0.809168
         0.000838953           -0.783546            0.590671           -0.444908          0.00882003            0.373333            0.518626
         0.000797005           -0.840823            0.620966            -0.43816          0.00869525                0.72            0.367331
         0.000757155           -0.831296            0.599986            -0.44053          0.00874178                0.28            -1.07367
         0.000719297           -0.852129             0.61208            -0.43856          0.00869952            0.306667            -1.01523
         0.000683332           -0.844438            0.632281           -0.434165          0.00862488            0.893333            -1.49187
         0.000649166           -0.766716            0.655376           -0.431486          0.00856157            0.906667           -0.951728
         0.000616708           -0.783272            0.636555           -0.437995          0.00868725            0.306667             1.30916
         0.000585872           -0.783948            0.639482           -0.442533          0.00877775           0.0666667            0.289118
         0.000556579           -0.793824            0.648205           -0.445704          0.00883461                0.04           -0.360494
          0.00052875           -0.759789            0.632449           -0.437688          0.00868254            0.626667           -0.696604
         0.000502312           -0.759197            0.611012           -0.439112          0.00870394                0.64            -0.64289
         0.000477197           -0.761062            0.605745           -0.435881          0.00864469            0.613333            0.453463
         0.000453337           -0.753886            0.621368           -0.439266          0.00870677            0.453333            0.395978
          0.00043067           -0.738661            0.636668           -0.433347          0.00859326            0.266667            0.641105
         0.000409136           -0.760429            0.666214           -0.426417          0.00845392            0.586667            0.784336
          0.00038868           -0.791258            0.585203           -0.442649          0.00878293                0.96            0.636359
         0.000369246           -0.801462            0.614813           -0.444703          0.00881791            0.533333            0.765215
         0.000350783           -0.793074            0.612806           -0.446915          0.00885933            0.226667             1.71711
         0.000333244           -0.773664             0.61269           -0.446044          0.00884576            0.133333            0.885717
         0.000316582           -0.767299            0.618496           -0.437793          0.00867726                0.76            0.929122
         0.000300753           -0.801526            0.638172           -0.441596          0.00875905                0.44            -1.19023
         0.000285715           -0.786443            0.660212           -0.440866          0.00874894            0.573333            0.723991
         0.000271429           -0.821823            0.662677           -0.436153          0.00865676            0.706667           -0.711074
         0.000257858           -0.771259             0.63632           -0.435729          0.00865113            0.946667           -0.568957
         0.000244965           -0.771707            0.636443           -0.445812          0.00883909            0.346667           0.0457424
         0.000232717           -0.843296             0.62439           -0.441068          0.00876156            0.786667           -0.714163
         0.000221081           -0.753232             0.63522           -0.440144          0.00873187            0.546667           -0.520383
         0.000210027           -0.762355            0.627344           -0.437692          0.00868499            0.266667            -1.31702
         0.000199526           -0.810596            0.630396           -0.444183          0.00881637            0.826667             1.80544
         0.000189549           -0.773711            0.636731            -0.44238          0.00877409            0.546667             1.01371
         0.000180072           -0.788897            0.632047           -0.441905          0.00875949                0.76            -1.24138
         0.000171068           -0.816872            0.600871           -0.437386          0.00867302                0.84           -0.503868
         0.000162515           -0.834618            0.602143            -0.44087          0.00875634            0.813333            -1.45952
         0.000154389            -0.79337            0.619109           -0.447654          0.00887585                0.68            -1.13402
          0.00014667           -0.782432            0.624331           -0.446643          0.00885531            0.106667           -0.740277
         0.000139336           -0.823379            0.635773           -0.441127          0.00876004                0.68            -0.23975
         0.000132369           -0.826908            0.591731           -0.438053          0.00869238            0.866667           -0.280166
         0.000125751           -0.825037            0.636672           -0.443977          0.00880544            0.186667            -1.26304
         0.000119463           -0.791541            0.631737           -0.445063          0.00882802            0.293333           -0.182084
          0.00011349           -0.790405            0.613509           -0.441975          0.00877189                0.56            0.093854
         0.000107816           -0.818983            0.607496            -0.44497          0.00882622            0.306667             0.11524
         0.000102425           -0.810189            0.615475           -0.442065          0.00876542            0.533333            0.620193
         9.73036e-05           -0.802323              0.6132           -0.449921          0.00892299           0.0266667           -0.448892
         9.24385e-05           -0.830406            0.615176           -0.443283          0.00879083            0.413333           -0.634819
         8.78165e-05           -0.827853            0.632607           -0.443034          0.00878124            0.306667            0.144419
         8.34257e-05           -0.770252            0.633614            -0.44359          0.00879925            0.773333           -0.276779
         7.92544e-05           -0.804515            0.613613           -0.443917           0.0087988                0.72           -0.121817
         7.52917e-05           -0.812726            0.607541           -0.444649          0.00881403            0.333333           -0.623402
         7.15271e-05           -0.800121             0.61252           -0.440857          0.00873908            0.746667            0.446035
         6.79508e-05           -0.808103            0.599149           -0.444085          0.00880963            0.146667            -1.16208
         6.45532e-05           -0.788212            0.639358           -0.441583          0.00876216            0.386667           -0.418808
         6.13256e-05           -0.803361            0.637031           -0.445799          0.00883581           0.0666667            -1.35902
         5.82593e-05           -0.833675            0.626969           -0.443527          0.00879993            0.333333            0.588585
         5.53463e-05           -0.821278            0.634934           -0.441105          0.00874922            0.666667             0.68422
          5.2579e-05           -0.756966            0.645795           -0.431515          0.00859885            0.906667            0.421619
           4.995e-05           -0.746167            0.614244           -0.441488          0.00875373            0.506667           -0.454431
         4.74525e-05           -0.748512            0.602953           -0.440221          0.00872861                0.48           -0.366255
         4.50799e-05           -0.770332            0.621341           -0.441266           0.0087493            0.626667           -0.124616
         4.28259e-05           -0.809971            0.619279           -0.444365          0.00880908                0.24             1.07789
         4.06846e-05           -0.751923             0.65792           -0.437084          0.00867455            0.573333           -0.373283
         3.86504e-05           -0.760926            0.641004           -0.437647          0.00869629            0.706667            0.484372
         3.67179e-05           -0.858716            0.616424           -0.436293          0.00866506                0.76           -0.519485
          3.4882e-05           -0.860367            0.607563            -0.43016          0.00854236                 0.6           -0.622416
         3.31379e-05           -0.862579            0.613886           -0.438537          0.00870688                   0             1.31459
          3.1481e-05           -0.835897            0.609025           -0.438623          0.00869852            0.573333           -0.866156
         2.99069e-05           -0.795082             0.61978           -0.447736           0.0088753            0.613333           -0.665627
         2.84116e-05             -0.8181            0.611346           -0.446011          0.00884426            0.613333           -0.296019
          2.6991e-05           -0.821493            0.595403           -0.447216          0.00886462           0.0533333           -0.803958
         2.56415e-05           -0.818924            0.624932           -0.439364          0.00871597            0.653333            0.946721
         2.43594e-05           -0.791035            0.618725           -0.447564          0.00887058                0.24            0.993267
         2.31414e-05           -0.794012            0.607003           -0.440937           0.0087394            0.413333            0.455854
         2.19843e-05           -0.813616            0.608836           -0.448392          0.00889087            0.613333            0.422968
         2.08851e-05           -0.810666            0.603285           -0.445007          0.00882549                0.32            -1.41305
         1.98409e-05           -0.799933            0.625627           -0.447484          0.00887314            0.213333           -0.316535
         1.88488e-05           -0.762326            0.616565           -0.439428          0.00871008            0.853333            0.640836
         1.79064e-05           -0.767113            0.608262           -0.448942          0.00889833                   0            0.118268
         1.70111e-05           -0.810026            0.627121           -0.450632          0.00893358            0.693333           -0.617656
         1.61605e-05           -0.809136            0.628767           -0.447312           0.0088708                0.24            -1.43929
         1.53525e-05            -0.83442            0.638181            -0.44072          0.00876812                0.44            0.210599
         1.45849e-05           -0.782392            0.673873           -0.431413          0.00856729            0.706667            0.200412
         1.38556e-05           -0.790507            0.675259           -0.430751          0.00855592                0.36            0.173715
         1.31628e-05           -0.842183            0.610125           -0.432309          0.00857689            0.506667            0.629708
         1.25047e-05           -0.793964            0.629507           -0.438783          0.00869879            0.813333             0.74834
         1.18795e-05           -0.828127            0.604289           -0.442436          0.00877814            0.493333           -0.269779
         1.12855e-05           -0.805022            0.664635           -0.433852          0.00860649            0.813333            0.365303
         1.07212e-05           -0.788406            0.593442           -0.441597           0.0087573            0.693333           -0.236163
         1.01852e-05            -0.78654            0.636064           -0.441023          0.00875057                0.72            0.115418
          9.6759e-06           -0.821935            0.644053           -0.438647           0.0087085            0.413333             1.10974
          9.1921e-06           -0.805303            0.654636           -0.440728          0.00874164            0.386667             1.26203
          8.7325e-06           -0.773496            0.648122            -0.43366          0.00861932                 0.6           -0.885482
         8.29587e-06           -0.810396            0.619255           -0.448821          0.00889918            0.813333            0.886565
         7.88108e-06           -0.823258            0.603621           -0.448201          0.00888827           0.0933333           -0.761712
         7.48703e-06           -0.783109            0.596087           -0.446531          0.00885319            0.186667             1.16745
         7.11267e-06            -0.80259            0.605202           -0.444624          0.00881478                0.68            0.527666
         6.75704e-06           -0.805435            0.609803           -0.446293          0.00885048            0.386667            -1.23473
         6.41919e-06           -0.811634            0.599417           -0.444752          0.00882211            0.373333            0.325353
         6.09823e-06           -0.817506            0.602401           -0.445613           0.0088345            0.773333            -1.23651
         5.79332e-06           -0.810293            0.620163           -0.445542          0.00883799            0.946667            0.904662
         5.50365e-06           -0.803815            0.599031           -0.442734          0.00878483                0.56           -0.882593
         5.22847e-06           -0.811589            0.651602           -0.439814           0.0087273                0.64            0.384825
         4.96705e-06           -0.813219            0.628724            -0.44479          0.00881893                0.96            -1.57021
         4.71869e-06           -0.818386            0.613544            -0.44018          0.00872894            0.773333            0.366531
         4.48276e-06           -0.824443            0.593855           -0.448176          0.00888576           0.0533333            0.527192
         4.25862e-06           -0.807273            0.589794           -0.446088          0.00884827            0.346667            -1.56614
