#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
           0.0191689           -0.803219            0.651458           -0.443983          0.00880863            0.706667            0.785451
           0.0182105           -0.708538            0.639349           -0.432917          0.00862673                0.64           -0.973518
              0.0173           -0.882943            0.615923           -0.419034          0.00831546            0.813333             1.65097
            0.016435           -0.929764            0.602023           -0.426681          0.00849253                0.72           0.0193944
           0.0156132           -0.791522            0.608907           -0.439538          0.00871704                 0.8             1.27065
           0.0148325           -0.690821            0.608697           -0.447488          0.00887375            0.213333              -0.435
           0.0140909           -0.875274            0.627298           -0.422272          0.00839045            0.826667            0.470705
           0.0133864           -0.858072             0.61826           -0.433235          0.00859612                0.52             1.02216
           0.0127171           -0.794812             0.57919           -0.429854          0.00852489            0.653333           -0.480316
           0.0120812           -0.865373            0.583692            -0.43287          0.00858586            0.493333            -1.05771
           0.0114771           -0.782828            0.575612           -0.426957          0.00847741            0.573333            0.649025
           0.0109033           -0.768145            0.573027           -0.420265          0.00834509            0.533333            -1.39792
           0.0103581           -0.827064            0.589345           -0.434191          0.00861796            0.333333             1.38551
          0.00984021           -0.841892            0.594244           -0.434059          0.00862598            0.373333            0.189341
           0.0093482           -0.842022            0.624405           -0.438815          0.00875192                 0.6           -0.137179
          0.00888079           -0.845924            0.623397           -0.440636          0.00874431            0.413333               1.308
          0.00843675           -0.772438            0.657811           -0.435052          0.00862964            0.413333            -1.25911
          0.00801492           -0.791396             0.65718           -0.432818          0.00859921            0.306667           -0.398667
          0.00761417           -0.799844            0.647097           -0.436168          0.00865764                0.36            0.609127
          0.00723346           -0.782206            0.635157           -0.439052          0.00872435                0.44             1.42183
          0.00687179           -0.752512            0.644125           -0.450768           0.0089375            0.146667            0.305283
           0.0065282            -0.82634            0.619159           -0.443128          0.00879431            0.653333            0.284679
          0.00620179           -0.783285            0.625219            -0.44332          0.00879357            0.653333            -1.03441
           0.0058917           -0.811292             0.62848           -0.445677          0.00883591            0.106667          -0.0327224
          0.00559712           -0.725394            0.615697           -0.443329          0.00879543            0.293333           -0.488729
          0.00531726           -0.809284            0.617139           -0.443476          0.00879279                 0.6            0.759672
           0.0050514           -0.834347            0.626093           -0.441081          0.00874785            0.266667             1.23829
          0.00479883           -0.726229            0.600705           -0.419886          0.00832354            0.506667           -0.241767
          0.00455889           -0.798464            0.588653           -0.441635          0.00876313            0.746667            0.734935
          0.00433094           -0.723839            0.621708           -0.436867          0.00867134            0.573333            0.784624
          0.00411439           -0.691043             0.60618           -0.426821          0.00846124            0.693333             1.08345
          0.00390867            -0.83412            0.631261           -0.441469          0.00875464            0.813333            0.512035
          0.00371324            -0.84819             0.64853           -0.442067          0.00876918            0.213333            0.725076
          0.00352758            -0.86064             0.65662           -0.426037          0.00846716                0.52             1.41964
           0.0033512           -0.885191            0.651043           -0.412187          0.00821043            0.653333            0.620535
          0.00318364           -0.743455            0.643415           -0.431655          0.00856363                 0.8           -0.789531
          0.00302446           -0.720355            0.614978           -0.423801          0.00840497                0.64           -0.698072
          0.00287323           -0.863395            0.596739           -0.423813          0.00840592            0.706667           -0.818709
          0.00272957           -0.789067            0.597288           -0.435028          0.00862939            0.546667           -0.802953
          0.00259309            -0.77413            0.614243           -0.446651          0.00885116                0.36             1.46876
          0.00246344           -0.687656             0.61361           -0.441837          0.00875726            0.333333           -0.220088
          0.00234027           -0.940207            0.615631           -0.402377           0.0079807            0.813333              0.5009
          0.00222325           -0.893478            0.585561           -0.400527          0.00796152                 0.8            0.081483
          0.00211209           -0.755592            0.594726           -0.441569          0.00875509            0.773333            0.429677
          0.00200649           -0.829929            0.604415           -0.444547          0.00881416                0.52            -1.42303
          0.00190616           -0.804127            0.587173            -0.44206          0.00877037            0.466667            0.809403
          0.00181085           -0.743913            0.587598            -0.43262          0.00858701            0.266667           -0.509808
          0.00172031           -0.789878            0.579733           -0.434329          0.00862265                0.32           -0.257378
           0.0016343           -0.741821            0.586952           -0.433198          0.00859756            0.466667             1.01746
          0.00155258           -0.693734            0.607608           -0.421032          0.00835452            0.586667           -0.636784
          0.00147495             -0.9131            0.580787           -0.408128            0.008095            0.693333            0.435874
           0.0014012           -0.871896            0.569301           -0.399508          0.00793216            0.733333            0.759911
          0.00133114           -0.862884            0.596465           -0.420094          0.00834383            0.693333             1.14509
          0.00126459           -0.818382            0.625964           -0.445154          0.00883508                0.48            -1.09297
          0.00120136           -0.876341            0.605168           -0.439199            0.008718                0.44           -0.994957
          0.00114129           -0.885929            0.615339           -0.429521          0.00852278            0.653333            -1.25971
          0.00108423           -0.793407            0.617086           -0.447879          0.00887689                0.68            0.280807
          0.00103001           -0.809067             0.61977           -0.448192          0.00888624           0.0666667            0.515884
         0.000978513           -0.715566            0.624721           -0.444483          0.00881479           0.0933333           -0.698764
         0.000929588           -0.687406             0.63718           -0.409053          0.00811145            0.733333           -0.676104
         0.000883108           -0.905216            0.662724           -0.404308          0.00802467                0.64            0.337932
         0.000838953           -0.756536            0.645647           -0.432745          0.00858243            0.786667           -0.277118
         0.000797005           -0.726426            0.630303           -0.436203           0.0086575                0.24            -1.71311
         0.000757155           -0.774546            0.642162           -0.433296          0.00859832            0.733333            0.181027
         0.000719297           -0.834136            0.648181            -0.43517          0.00863564                0.28           -0.914581
         0.000683332           -0.725699            0.608321           -0.435016          0.00863984            0.453333            0.627634
         0.000649166           -0.889795             0.58472           -0.424074          0.00841053                0.72           -0.866078
         0.000616708           -0.731396            0.569355           -0.414153          0.00821918            0.733333           -0.513651
         0.000585872           -0.831199            0.569219           -0.421552          0.00838237            0.586667            0.537392
         0.000556579           -0.709061            0.592536           -0.420367          0.00835139            0.413333            0.774935
          0.00052875           -0.811339            0.567019           -0.419819          0.00832995            0.693333           -0.614415
         0.000502312           -0.887813            0.584158             -0.4287            0.008507                0.16            0.901239
         0.000477197           -0.728141            0.607347           -0.427863          0.00848214                0.68            0.283777
         0.000453337           -0.712099             0.59236           -0.422926          0.00838637            0.653333           -0.265029
          0.00043067           -0.858546            0.598529           -0.423373          0.00839448                0.64           -0.372523
         0.000409136           -0.818812            0.579432           -0.433798          0.00860574                0.44           0.0517709
          0.00038868           -0.686648            0.599746           -0.430763          0.00855675                0.52          -0.0585883
         0.000369246           -0.677939            0.591371           -0.390084          0.00774906            0.786667           -0.159713
         0.000350783           -0.700513            0.601716           -0.411477           0.0081625                0.68            -1.07544
         0.000333244           -0.722568            0.577686           -0.410655          0.00814794                0.64             -1.2519
         0.000316582           -0.760797            0.572019           -0.432626           0.0085905                0.52            0.843399
         0.000300753           -0.812548            0.585458           -0.436186          0.00865716            0.346667            0.570216
         0.000285715           -0.871052            0.592979           -0.437418          0.00867822                0.08             1.17597
         0.000271429           -0.685692            0.573662           -0.418729          0.00830894                 0.6             1.07023
         0.000257858           -0.750696            0.561191           -0.408627          0.00813042            0.773333           -0.650738
         0.000244965           -0.715356            0.574663           -0.413942          0.00822281                0.52            0.991659
         0.000232717           -0.760283            0.573286           -0.424578          0.00842311            0.493333           -0.528289
         0.000221081            -0.89366            0.566474           -0.424179           0.0084225            0.226667            0.182001
         0.000210027            -0.87168            0.594778           -0.418286          0.00832589            0.773333           -0.407827
         0.000199526           -0.825746            0.595027           -0.442709          0.00877618            0.573333           -0.722213
         0.000189549           -0.778126            0.595036            -0.44274          0.00878181                0.12           -0.553754
         0.000180072           -0.704002            0.596782           -0.437913          0.00868088            0.173333            -1.18061
         0.000171068           -0.642853             0.62254             -0.4127          0.00818773            0.653333            0.705502
         0.000162515           -0.827767            0.636189           -0.438593          0.00870773                0.84             1.10958
         0.000154389           -0.763107            0.638118           -0.443753          0.00879446                0.44             1.78033
          0.00014667           -0.908116            0.618431           -0.440623            0.008733            0.266667            -1.04237
         0.000139336           -0.993187            0.622996           -0.400427          0.00795914            0.706667            0.971217
         0.000132369           -0.896045            0.616916           -0.412166          0.00818802                0.68           -0.771608
         0.000125751            -0.83731            0.575091           -0.420524          0.00834493            0.773333              1.3068
         0.000119463           -0.789562            0.577397           -0.427436          0.00848654            0.146667             1.11074
          0.00011349           -0.872472            0.596904           -0.431746          0.00856403            0.226667            -1.52798
         0.000107816           -0.749965            0.597185           -0.432238          0.00857808            0.706667           -0.288171
         0.000102425            -0.87492             0.59799           -0.434491          0.00861781                0.56           -0.100292
         9.73036e-05           -0.720278             0.60911           -0.426321          0.00845423                0.72          -0.0101857
         9.24385e-05           -0.765395            0.633725           -0.440469           0.0087383            0.666667            0.925664
         8.78165e-05           -0.831182            0.643371           -0.438665          0.00870013            0.186667           0.0376175
         8.34257e-05           -0.829492            0.648864           -0.437126          0.00867299                 0.4            0.693317
         7.92544e-05           -0.750523            0.638015           -0.436047          0.00864455            0.546667           -0.522278
         7.52917e-05             -0.7546            0.656336           -0.434642          0.00861452            0.213333           -0.671884
         7.15271e-05           -0.807806            0.646654           -0.436104          0.00865379                 0.2            0.976757
         6.79508e-05           -0.796592            0.628425           -0.441407          0.00875196                0.36           -0.315031
         6.45532e-05           -0.831994             0.63004           -0.445585          0.00885108                0.08            -1.06009
         6.13256e-05           -0.817836            0.627736           -0.445686          0.00883658            0.426667            -1.05441
         5.82593e-05           -0.738522            0.628654           -0.448576          0.00889547                   0           -0.295907
         5.53463e-05           -0.773056            0.632601           -0.439078           0.0087117            0.426667          -0.0748155
          5.2579e-05            -0.72746            0.636163           -0.446305          0.00885035           0.0133333            0.756369
           4.995e-05           -0.834106            0.656591           -0.429194          0.00850605                0.28            -1.52962
         4.74525e-05           -0.748894            0.615892           -0.435235          0.00862695            0.693333             1.02699
         4.50799e-05           -0.803028            0.632285           -0.439075          0.00870761                0.48            0.692159
         4.28259e-05           -0.839878            0.638862           -0.442515          0.00877515           0.0666667          -0.0111117
         4.06846e-05           -0.662801            0.643724            -0.43742          0.00867649                0.28            0.205655
         3.86504e-05           -0.859774             0.64541           -0.417565          0.00830473            0.813333            -1.33009
         3.67179e-05           -0.837031            0.639068           -0.429876          0.00853701                 0.6             -1.5299
          3.4882e-05           -0.815926            0.628072           -0.442621          0.00880071            0.533333           0.0985822
         3.31379e-05           -0.782756            0.627898           -0.451051          0.00894124                   0           -0.076131
          3.1481e-05           -0.770976            0.628608           -0.447596          0.00887018                 0.2           0.0338785
         2.99069e-05           -0.737438            0.606301            -0.44207           0.0087711                0.32           -0.194025
         2.84116e-05           -0.688226            0.601195           -0.427292           0.0084708                0.64            -1.30789
          2.6991e-05           -0.770141            0.561367           -0.414645          0.00823556            0.773333             -1.0967
         2.56415e-05           -0.774517            0.569099           -0.417356          0.00828581                0.28           -0.628093
         2.43594e-05           -0.679024            0.583666           -0.421462          0.00836728            0.453333             1.18566
         2.31414e-05           -0.715321            0.544615           -0.386561          0.00768553            0.653333           -0.765247
         2.19843e-05           -0.801801            0.550563           -0.404572          0.00806693            0.506667           -0.266638
         2.08851e-05           -0.811501            0.561326           -0.416325          0.00827304           0.0533333           -0.789552
         1.98409e-05           -0.719559            0.589214           -0.421262          0.00836067            0.533333            -1.31786
         1.88488e-05           -0.864003            0.591639            -0.42408          0.00841922            0.653333             -1.1453
         1.79064e-05           -0.756759            0.612601           -0.437107          0.00866506            0.626667            0.656587
         1.70111e-05           -0.748142            0.617603           -0.440677          0.00874068            0.266667            0.613785
         1.61605e-05           -0.798016            0.610783           -0.443615          0.00879582            0.546667            0.947178
         1.53525e-05           -0.685045            0.607347           -0.444561          0.00880894           0.0933333            0.688933
         1.45849e-05           -0.746408            0.594749           -0.429612          0.00851858            0.693333            -1.01871
         1.38556e-05           -0.776719            0.615503           -0.442417          0.00877075            0.533333            0.674548
         1.31628e-05           -0.802196            0.623732           -0.446276          0.00885126                0.36           -0.598325
         1.25047e-05           -0.824824            0.603385           -0.445127          0.00882376            0.106667            0.509342
         1.18795e-05           -0.809881            0.605398           -0.447567          0.00887671           0.0266667            0.186169
         1.12855e-05           -0.759728            0.621673           -0.441375          0.00875269            0.213333           -0.237763
         1.07212e-05             -0.7969            0.606338           -0.440766          0.00873852            0.506667            0.953278
         1.01852e-05           -0.725591            0.606498           -0.441952           0.0087642            0.213333            -1.13859
          9.6759e-06           -0.738356            0.597737           -0.426901           0.0084655            0.626667            0.876726
          9.1921e-06           -0.811289            0.629364           -0.443814          0.00881025            0.626667            0.471586
          8.7325e-06           -0.681032            0.609755           -0.432083          0.00858191            0.573333           -0.554475
         8.29587e-06           -0.869553            0.595422           -0.419577          0.00833506            0.773333            0.592591
         7.88108e-06           -0.675266            0.602428           -0.421993           0.0083759                0.48            0.512789
         7.48703e-06            -0.80537            0.602167           -0.440465          0.00873838            0.786667             0.91594
         7.11267e-06           -0.837638            0.605461           -0.447993          0.00888084           0.0533333            -0.88752
         6.75704e-06           -0.768699            0.596849           -0.438061          0.00868766                0.36            0.776588
         6.41919e-06           -0.831896            0.597021           -0.437625          0.00867813            0.266667            -0.85749
         6.09823e-06           -0.759778            0.599978           -0.440587           0.0087387            0.293333           -0.377374
         5.79332e-06           -0.772412              0.5966           -0.442091          0.00876254            0.386667           -0.590365
         5.50365e-06           -0.720416            0.615504           -0.440807          0.00874456                0.28            0.599767
         5.22847e-06           -0.870042             0.64676           -0.419737          0.00833008            0.773333            0.804785
         4.96705e-06           -0.752034            0.651604           -0.429543          0.00852335            0.733333           -0.343243
         4.71869e-06           -0.796238            0.632382           -0.444592          0.00882135            0.506667           -0.455195
         4.48276e-06           -0.721422            0.648425           -0.437715          0.00868283                 0.2            -1.09935
         4.25862e-06           -0.878196            0.654954           -0.418972           0.0083146                0.56             1.32163
