#                 X:                  Y:                  Z:
           -0.911943                   0                   0
           -0.911943                   0                   0
            -0.76962                   0                   0
            -0.76962                   0                   0
             -1.2248                   0                   0
             1.39939                   0                   0
             1.39939                   0                   0
             1.39939                   0                   0
             1.39939                   0                   0
           -0.937208                   0                   0
           -0.937208                   0                   0
            -1.11323                   0                   0
            -1.11323                   0                   0
           0.0808897                   0                   0
           -0.773119                   0                   0
           -0.773119                   0                   0
           -0.283117                   0                   0
           -0.283117                   0                   0
           -0.425622                   0                   0
            0.986704                   0                   0
            0.986704                   0                   0
            0.986704                   0                   0
            0.986704                   0                   0
            0.986704                   0                   0
            0.986704                   0                   0
            0.986704                   0                   0
            0.350915                   0                   0
            0.350915                   0                   0
           -0.958381                   0                   0
           -0.958381                   0                   0
           -0.958381                   0                   0
           -0.958381                   0                   0
           -0.958381                   0                   0
           -0.958381                   0                   0
           -0.627635                   0                   0
            0.370244                   0                   0
            0.370244                   0                   0
            0.972671                   0                   0
            0.972671                   0                   0
            0.972671                   0                   0
           0.0695734                   0                   0
           0.0695734                   0                   0
            0.462489                   0                   0
            0.462489                   0                   0
            0.462489                   0                   0
            0.462489                   0                   0
            0.474565                   0                   0
            0.474565                   0                   0
           -0.299154                   0                   0
           -0.299154                   0                   0
           -0.299154                   0                   0
            0.779275                   0                   0
            0.779275                   0                   0
            0.779275                   0                   0
            0.413811                   0                   0
           -0.876129                   0                   0
            0.387347                   0                   0
            -1.33051                   0                   0
            0.342125                   0                   0
             1.06409                   0                   0
             1.06409                   0                   0
             1.06409                   0                   0
           -0.425581                   0                   0
           -0.598983                   0                   0
             1.34067                   0                   0
             1.34067                   0                   0
           -0.620785                   0                   0
           -0.020738                   0                   0
            -0.50293                   0                   0
            -0.50293                   0                   0
            -0.50293                   0                   0
            -0.50293                   0                   0
            -0.50293                   0                   0
            -0.50293                   0                   0
            -0.50293                   0                   0
           -0.490662                   0                   0
           -0.490662                   0                   0
           -0.490662                   0                   0
           -0.490662                   0                   0
           -0.490662                   0                   0
           -0.490662                   0                   0
           -0.345992                   0                   0
           -0.863152                   0                   0
            0.641866                   0                   0
            0.641866                   0                   0
            0.641866                   0                   0
            0.641866                   0                   0
            0.641866                   0                   0
            0.727443                   0                   0
            0.727443                   0                   0
            0.727443                   0                   0
            0.344278                   0                   0
            0.344278                   0                   0
            0.344278                   0                   0
            0.344278                   0                   0
            0.344278                   0                   0
            0.344278                   0                   0
           -0.438226                   0                   0
           -0.038941                   0                   0
           -0.517163                   0                   0
           -0.387154                   0                   0
           -0.695305                   0                   0
            0.971673                   0                   0
            0.971673                   0                   0
            0.971673                   0                   0
            0.971673                   0                   0
            0.971673                   0                   0
            0.436017                   0                   0
            0.436017                   0                   0
            0.436017                   0                   0
            0.436017                   0                   0
              1.4503                   0                   0
              1.4503                   0                   0
            0.551473                   0                   0
            0.551473                   0                   0
             1.34382                   0                   0
             1.34382                   0                   0
             1.34382                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
           -0.984739                   0                   0
            0.397893                   0                   0
            0.756092                   0                   0
            0.756092                   0                   0
            0.756092                   0                   0
            0.756092                   0                   0
             -1.7198                   0                   0
             -1.7198                   0                   0
             -1.7198                   0                   0
             -1.7198                   0                   0
          -0.0285513                   0                   0
          -0.0285513                   0                   0
             1.46025                   0                   0
             1.46025                   0                   0
          0.00633239                   0                   0
         -0.00806695                   0                   0
            0.546515                   0                   0
            -1.43696                   0                   0
           0.0911428                   0                   0
            -1.51475                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
           -0.992678                   0                   0
             1.05375                   0                   0
           -0.946471                   0                   0
           -0.946471                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            0.868286                   0                   0
            -1.08524                   0                   0
            0.605436                   0                   0
            -1.17498                   0                   0
            -1.17498                   0                   0
            -1.17498                   0                   0
            -1.17498                   0                   0
            0.614741                   0                   0
            0.614741                   0                   0
            0.614741                   0                   0
           -0.290037                   0                   0
           -0.849892                   0                   0
            -1.44401                   0                   0
            0.733766                   0                   0
            0.733766                   0                   0
            -0.16083                   0                   0
             1.79922                   0                   0
              1.8828                   0                   0
            0.118384                   0                   0
            0.118384                   0                   0
            0.118384                   0                   0
           -0.537813                   0                   0
           -0.537813                   0                   0
           -0.537813                   0                   0
           -0.537813                   0                   0
            -1.17548                   0                   0
            -1.28018                   0                   0
            -1.28018                   0                   0
            -1.50752                   0                   0
            -1.02652                   0                   0
            -1.02652                   0                   0
            -1.02652                   0                   0
           -0.699203                   0                   0
           -0.789458                   0                   0
            0.738161                   0                   0
           -0.711062                   0                   0
           -0.711062                   0                   0
           -0.711062                   0                   0
           -0.711062                   0                   0
            0.330278                   0                   0
            0.330278                   0                   0
           -0.993772                   0                   0
            0.709939                   0                   0
            0.709939                   0                   0
            0.709939                   0                   0
            0.709939                   0                   0
           -0.324004                   0                   0
            0.281079                   0                   0
           0.0611318                   0                   0
            0.335869                   0                   0
            0.608815                   0                   0
            0.608815                   0                   0
            0.608815                   0                   0
            -1.44781                   0                   0
            -1.44781                   0                   0
            -1.44781                   0                   0
            -1.32964                   0                   0
           -0.755586                   0                   0
            0.383442                   0                   0
             1.34549                   0                   0
            -1.03761                   0                   0
           -0.569647                   0                   0
           -0.569647                   0                   0
             1.45971                   0                   0
            0.256641                   0                   0
            0.256641                   0                   0
            0.208342                   0                   0
            0.208342                   0                   0
             -1.0257                   0                   0
            0.483697                   0                   0
            0.483697                   0                   0
            0.483697                   0                   0
           -0.464692                   0                   0
           -0.464692                   0                   0
            0.896134                   0                   0
            0.581155                   0                   0
            0.581155                   0                   0
             1.06553                   0                   0
            0.607099                   0                   0
            0.607099                   0                   0
            0.607099                   0                   0
           -0.877809                   0                   0
           -0.877809                   0                   0
             1.24466                   0                   0
             1.24466                   0                   0
           -0.475726                   0                   0
            0.510594                   0                   0
            -1.35185                   0                   0
           -0.662801                   0                   0
           -0.662801                   0                   0
           -0.662801                   0                   0
           -0.662801                   0                   0
            0.579145                   0                   0
             1.25843                   0                   0
             1.25843                   0                   0
           -0.364125                   0                   0
             1.16643                   0                   0
             1.16643                   0                   0
             1.16643                   0                   0
            -1.37261                   0                   0
            0.453912                   0                   0
            0.453912                   0                   0
           -0.244067                   0                   0
           -0.855394                   0                   0
           -0.855394                   0                   0
           -0.855394                   0                   0
           -0.855394                   0                   0
             1.20582                   0                   0
             1.38118                   0                   0
             1.38118                   0                   0
             1.38118                   0                   0
            0.886083                   0                   0
            0.886083                   0                   0
            0.886083                   0                   0
            0.886083                   0                   0
           -0.968406                   0                   0
           -0.968406                   0                   0
             1.03758                   0                   0
             1.75552                   0                   0
            0.136352                   0                   0
            0.136352                   0                   0
            0.136352                   0                   0
            0.136352                   0                   0
            0.136352                   0                   0
             -1.1439                   0                   0
           -0.998718                   0                   0
            0.234483                   0                   0
            0.234483                   0                   0
            -1.28693                   0                   0
            -1.28693                   0                   0
            -1.28693                   0                   0
            -1.28693                   0                   0
            -1.53371                   0                   0
            -1.53371                   0                   0
             0.80991                   0                   0
             0.80991                   0                   0
             0.80991                   0                   0
