#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
        1062           -0.446332           -0.472053           0.0138645
        1063           -0.658928           -0.472228           0.0138525
        1064           -0.658928           -0.472404           0.0138406
        1065            -0.40561           -0.472341           0.0138278
        1066           -0.338657           -0.472216           0.0138154
        1067           -0.459798           -0.472204           0.0138024
        1068           -0.377344           -0.472115           0.0137898
        1069           -0.504593           -0.472146           0.0137769
        1070            -1.05239           -0.472688           0.0137747
        1071           -0.935645            -0.47312           0.0137686
        1072           -0.493578           -0.473139           0.0137558
        1073           -0.493578           -0.473158            0.013743
        1074          -0.0461591           -0.472761            0.013736
        1075          -0.0461591           -0.472364           0.0137289
        1076           -0.741838           -0.472614           0.0137184
        1077           -0.914444           -0.473025           0.0137118
        1078            -0.24636           -0.472814           0.0137007
        1079            -0.24636           -0.472604           0.0136896
        1080            -0.24636           -0.472395           0.0136786
        1081            -0.24636           -0.472186           0.0136675
        1082            -0.24636           -0.471977           0.0136565
        1083           -0.999669           -0.472464           0.0136525
        1084           -0.109929            -0.47213            0.013644
        1085           -0.109929           -0.471796           0.0136356
        1086           -0.109929           -0.471463           0.0136271
        1087           -0.109929            -0.47113           0.0136186
        1088           -0.109929           -0.470798           0.0136101
        1089           -0.563844           -0.470884           0.0135979
        1090           -0.563844           -0.470969           0.0135857
        1091           -0.686943           -0.471167           0.0135747
        1092            -0.64658           -0.471328           0.0135632
        1093           -0.149205           -0.471033            0.013554
        1094           -0.149205           -0.470739           0.0135448
        1095           -0.335803           -0.470616            0.013533
        1096           -0.335803           -0.470493           0.0135212
        1097           -0.335803            -0.47037           0.0135094
        1098          0.00134222            -0.46994           0.0135039
        1099          0.00134222           -0.469511           0.0134985
        1100          0.00134222           -0.469083            0.013493
        1101           -0.973782           -0.469542           0.0134885
        1102           -0.255734           -0.469348           0.0134777
        1103           -0.810927           -0.469657            0.013469
        1104           -0.810927           -0.469966           0.0134603
        1105           -0.936528           -0.470389           0.0134548
        1106           -0.988459           -0.470857           0.0134508
        1107           -0.988459           -0.471325           0.0134467
        1108         -0.00617428           -0.470905           0.0134412
        1109         -0.00617428           -0.470486           0.0134356
        1110         -0.00617428           -0.470067             0.01343
        1111          -0.0602497           -0.469699            0.013423
        1112           -0.928376           -0.470111           0.0134172
        1113           -0.928376           -0.470523           0.0134115
        1114           -0.425511           -0.470482           0.0133995
        1115             -0.1328            -0.47018           0.0133909
        1116           -0.913853           -0.470577           0.0133848
        1117           -0.702692           -0.470785           0.0133744
        1118           -0.702692           -0.470992           0.0133641
        1119           -0.702692           -0.471199           0.0133537
        1120           -0.433755           -0.471166           0.0133419
        1121           -0.433755           -0.471133             0.01333
        1122           -0.433755           -0.471099           0.0133182
        1123           -0.433755           -0.471066           0.0133063
        1124           -0.433755           -0.471033           0.0132946
        1125           -0.938802           -0.471449           0.0132892
        1126           -0.938802           -0.471864           0.0132839
        1127          -0.0546467           -0.471493           0.0132773
        1128          -0.0546467           -0.471124           0.0132707
        1129          -0.0546467           -0.470755            0.013264
        1130           -0.231636           -0.470543            0.013254
        1131           -0.231636           -0.470332           0.0132439
        1132          -0.0212157           -0.469935           0.0132382
        1133          -0.0212157           -0.469539           0.0132324
        1134          -0.0212157           -0.469144           0.0132267
        1135          -0.0212157           -0.468749           0.0132209
        1136          -0.0212157           -0.468355           0.0132151
        1137          -0.0212157           -0.467962           0.0132093
        1138          -0.0212157            -0.46757           0.0132036
        1139          -0.0212157           -0.467178           0.0131978
        1140           -0.553957           -0.467254           0.0131864
        1141           -0.906123           -0.467639           0.0131805
        1142         -0.00670349           -0.467235           0.0131751
        1143         -0.00670349           -0.466832           0.0131698
        1144         -0.00670349            -0.46643           0.0131644
        1145         -0.00670349           -0.466028            0.013159
        1146          0.00228205            -0.46562           0.0131539
        1147           -0.835794           -0.465942           0.0131464
        1148           -0.835794           -0.466265           0.0131389
        1149            -1.06778           -0.466788           0.0131378
        1150            -1.06778           -0.467311           0.0131368
        1151            -1.06778           -0.467832           0.0131358
        1152          0.00232116           -0.467424           0.0131307
        1153          0.00232116           -0.467017           0.0131256
        1154           -0.656547           -0.467181           0.0131153
        1155           -0.656547           -0.467345           0.0131049
        1156           -0.656547           -0.467509           0.0130946
        1157           -0.656547           -0.467672           0.0130843
        1158           -0.656547           -0.467835            0.013074
        1159           -0.656547           -0.467998           0.0130638
        1160           -0.656547           -0.468161           0.0130535
        1161           -0.196498           -0.467927           0.0130444
        1162           -0.196498           -0.467693           0.0130353
        1163           -0.166366           -0.467434           0.0130266
        1164           -0.166366           -0.467175            0.013018
        1165          -0.0787251           -0.466842           0.0130111
        1166           -0.709766            -0.46705           0.0130016
        1167          -0.0873095           -0.466725           0.0129945
        1168          -0.0873095             -0.4664           0.0129875
        1169           -0.944399           -0.466809           0.0129828
        1170           -0.944399           -0.467217           0.0129781
        1171            -1.07199           -0.467733           0.0129773
        1172           -0.335085            -0.46762           0.0129667
        1173           -0.335085           -0.467507           0.0129562
        1174             -1.0153           -0.467974           0.0129535
        1175             -1.0153            -0.46844           0.0129509
        1176            -0.90113           -0.468808           0.0129451
        1177            -0.90113           -0.469175           0.0129393
        1178           -0.832112           -0.469483            0.012932
        1179           -0.611068           -0.469603           0.0129216
        1180            -0.11709           -0.469304           0.0129141
        1181            -0.11709           -0.469006           0.0129066
        1182            -0.11709           -0.468708           0.0128991
        1183           -0.672004            -0.46888           0.0128893
        1184           -0.672004           -0.469052           0.0128796
        1185           -0.977326           -0.469481           0.0128759
        1186           -0.985141           -0.469915           0.0128723
        1187           -0.985141            -0.47035           0.0128688
        1188           -0.985141           -0.470783           0.0128653
        1189           -0.985141           -0.471215           0.0128617
        1190           -0.159603           -0.470954           0.0128536
        1191           -0.159603           -0.470692           0.0128454
        1192           -0.159603           -0.470431           0.0128373
        1193           -0.159603           -0.470171           0.0128292
        1194            -0.18263            -0.46993           0.0128207
        1195            -0.18263           -0.469689           0.0128122
        1196            -0.18263           -0.469449           0.0128038
        1197         0.000592121           -0.469057           0.0127991
        1198          -0.0192283           -0.468681           0.0127939
        1199          -0.0192283           -0.468306           0.0127887
        1200           -0.235942           -0.468113           0.0127796
        1201            -1.09939           -0.468638           0.0127797
        1202            -1.09939           -0.469163           0.0127799
        1203            -1.09939           -0.469687             0.01278
        1204            -1.04937           -0.470168           0.0127784
        1205            -1.04937           -0.470649           0.0127768
        1206            -1.04937           -0.471129           0.0127753
        1207           -0.889981           -0.471476           0.0127694
        1208           -0.737306           -0.471696           0.0127607
        1209           -0.737306           -0.471916           0.0127521
        1210           -0.807438           -0.472193           0.0127445
        1211          -0.0186059           -0.471819           0.0127395
        1212           -0.292207            -0.47167           0.0127299
        1213           -0.292207           -0.471522           0.0127202
        1214           -0.292207           -0.471375           0.0127106
        1215           -0.292207           -0.471227            0.012701
        1216           -0.292207            -0.47108           0.0126914
        1217           -0.292207           -0.470933           0.0126818
        1218           -0.292207           -0.470786           0.0126723
        1219            0.142841           -0.470283           0.0126719
        1220            0.142841            -0.46978           0.0126714
        1221            0.142841           -0.469279            0.012671
        1222            0.142841           -0.468778           0.0126705
        1223            0.424794           -0.468047           0.0126812
        1224            0.424794           -0.467318           0.0126918
        1225           -0.642368            -0.46746           0.0126823
        1226           -0.642368           -0.467603           0.0126727
        1227           -0.642368           -0.467746           0.0126632
        1228           -0.836246           -0.468046           0.0126564
        1229           -0.769539           -0.468291           0.0126485
        1230           -0.769539           -0.468536           0.0126406
        1231           -0.980515           -0.468952           0.0126372
        1232           -0.152427           -0.468695           0.0126295
        1233            -0.42947           -0.468663           0.0126193
        1234           -0.817035           -0.468945           0.0126122
        1235           -0.336919           -0.468838           0.0126025
        1236           -0.336919           -0.468732           0.0125927
        1237           -0.336919           -0.468625            0.012583
        1238           -0.211615           -0.468418           0.0125746
        1239         -0.00270006           -0.468042             0.01257
        1240         -0.00270006           -0.467666           0.0125655
        1241         -0.00270006           -0.467292            0.012561
        1242           -0.775183            -0.46754           0.0125533
        1243            -1.10371           -0.468051           0.0125536
        1244            -1.10371           -0.468562           0.0125539
        1245            -0.54049            -0.46862            0.012544
        1246            -0.54049           -0.468678            0.012534
        1247           -0.586473           -0.468772           0.0125243
        1248           -0.586473           -0.468867           0.0125147
        1249           -0.666623           -0.469025           0.0125056
        1250           -0.964967           -0.469422           0.0125019
        1251           -0.129313            -0.46915           0.0124949
        1252           -0.653425           -0.469297           0.0124858
        1253            -1.01686           -0.469734           0.0124835
        1254          -0.0513863             -0.4694            0.012478
        1255          -0.0513863           -0.469067           0.0124725
        1256           -0.264861           -0.468905           0.0124636
        1257          -0.0399688           -0.468564           0.0124583
        1258         -0.00815238           -0.468198           0.0124538
        1259         -0.00815238           -0.467832           0.0124493
        1260           -0.547912           -0.467896           0.0124396
        1261           -0.230932           -0.467708           0.0124311
        1262           -0.874268            -0.46803           0.0124254
        1263         -0.00655033           -0.467665            0.012421
        1264          -0.0154203           -0.467307           0.0124163
        1265          -0.0331258           -0.466964           0.0124112
        1266          -0.0381479           -0.466625            0.012406
        1267          -0.0381479           -0.466287           0.0124009
        1268          -0.0381479           -0.465949           0.0123957
        1269          -0.0381479           -0.465612           0.0123905
        1270          -0.0381479           -0.465275           0.0123853
        1271           -0.556358           -0.465347           0.0123758
        1272           -0.356725           -0.465262           0.0123663
        1273           -0.286915           -0.465121           0.0123574
        1274           -0.286915           -0.464982           0.0123485
        1275           -0.286915           -0.464842           0.0123396
        1276           -0.515389           -0.464882             0.01233
        1277           -0.241458           -0.464707           0.0123216
        1278           -0.241458           -0.464532           0.0123132
        1279           -0.241458           -0.464357           0.0123048
        1280           -0.345796           -0.464265           0.0122955
        1281           -0.409508           -0.464222            0.012286
        1282           -0.409508           -0.464179           0.0122765
        1283          -0.0161124            -0.46383           0.0122719
        1284          0.00224513           -0.463467           0.0122677
        1285          0.00224513           -0.463105           0.0122635
        1286          0.00224513           -0.462743           0.0122593
        1287          -0.0791774           -0.462445           0.0122534
        1288          -0.0791774           -0.462147           0.0122475
        1289            -1.06985           -0.462619           0.0122471
        1290           -0.752377           -0.462843           0.0122396
        1291          -0.0410899           -0.462517           0.0122345
        1292           -0.689474           -0.462692           0.0122263
        1293            -1.01497            -0.46312           0.0122243
        1294            -1.01497           -0.463546           0.0122223
        1295            -1.01497           -0.463972           0.0122203
        1296           -0.941333            -0.46434           0.0122164
        1297           -0.941333           -0.464708           0.0122125
        1298            -1.06044           -0.465167           0.0122117
        1299            -1.06044           -0.465625           0.0122109
        1300         -0.00580222           -0.465271           0.0122067
        1301            -1.01391           -0.465693           0.0122046
        1302           -0.610196           -0.465804           0.0121957
        1303           -0.733331           -0.466009           0.0121881
        1304           -0.733331           -0.466214           0.0121804
        1305            -0.65289           -0.466357           0.0121719
        1306           -0.539779           -0.466414           0.0121627
        1307            -1.03397           -0.466848           0.0121612
        1308           -0.866017           -0.467153           0.0121557
        1309            -1.06421           -0.467609            0.012155
        1310           -0.075011            -0.46731           0.0121494
        1311           -0.861903            -0.46761           0.0121439
        1312           -0.861903           -0.467911           0.0121383
        1313           -0.861903           -0.468211           0.0121328
        1314           -0.861903           -0.468511           0.0121273
        1315           -0.845257           -0.468797           0.0121214
        1316            -1.03872            -0.46923           0.0121199
        1317            -1.10491           -0.469713           0.0121203
        1318           -0.763255           -0.469936           0.0121132
        1319          -0.0081648           -0.469586           0.0121091
        1320          -0.0081648           -0.469236           0.0121049
        1321          -0.0081648           -0.468887           0.0121008
        1322           -0.687707           -0.469053           0.0120928
        1323           -0.687707           -0.469218           0.0120848
        1324          -0.0516638           -0.468902           0.0120798
        1325           -0.473039           -0.468906           0.0120706
        1326            -1.10381           -0.469384            0.012071
        1327            -1.10381           -0.469862           0.0120714
        1328          -0.0927876           -0.469578           0.0120657
        1329          -0.0551176           -0.469267           0.0120606
        1330          -0.0551176           -0.468955           0.0120556
        1331          -0.0551176           -0.468644           0.0120505
        1332            -0.38646           -0.468583           0.0120416
        1333            -0.38646           -0.468521           0.0120327
        1334            -0.38646           -0.468459           0.0120239
        1335            -0.38646           -0.468398            0.012015
        1336            -0.38646           -0.468337           0.0120062
        1337            -0.38646           -0.468275           0.0119974
        1338           -0.895606           -0.468595           0.0119927
        1339             1.95108           -0.466788           0.0121191
        1340          -0.0204676           -0.466455           0.0121146
        1341           -0.130545           -0.466204           0.0121082
        1342         0.000757434           -0.465856           0.0121041
        1343         0.000757434           -0.465509           0.0121001
        1344         0.000757434           -0.465162           0.0120961
        1345           -0.698336           -0.465335           0.0120883
        1346            -1.07931           -0.465791            0.012088
        1347            -1.07931           -0.466247           0.0120876
        1348            -1.07931           -0.466702           0.0120871
        1349            -1.01094           -0.467105           0.0120849
        1350           -0.645204           -0.467237           0.0120767
        1351           -0.645204           -0.467369           0.0120685
        1352           -0.645204             -0.4675           0.0120603
        1353           -0.645204           -0.467632           0.0120521
        1354           -0.645204           -0.467763           0.0120439
        1355           -0.645204           -0.467894           0.0120357
        1356           -0.645204           -0.468025           0.0120275
        1357           -0.645204           -0.468155           0.0120194
        1358             -1.0636           -0.468594           0.0120185
        1359           -0.336217           -0.468496           0.0120101
        1360           -0.336217           -0.468399           0.0120016
        1361           -0.336217           -0.468302           0.0119932
        1362           -0.650824           -0.468436           0.0119851
        1363           -0.650824            -0.46857           0.0119771
        1364           -0.137051           -0.468327           0.0119708
        1365            -1.00065           -0.468717           0.0119684
        1366            -1.00065           -0.469106           0.0119659
        1367          -0.0944001           -0.468832           0.0119603
        1368          -0.0944001           -0.468558           0.0119547
        1369          -0.0944001           -0.468285           0.0119491
        1370          -0.0944001           -0.468012           0.0119435
        1371           -0.509509           -0.468042           0.0119348
        1372           -0.155467           -0.467814           0.0119283
        1373           -0.155467           -0.467587           0.0119218
        1374           -0.155467            -0.46736           0.0119153
        1375           -0.155467           -0.467133           0.0119088
        1376           -0.788306           -0.467366           0.0119024
        1377          0.00237009           -0.467025           0.0118986
        1378          0.00237009           -0.466684           0.0118949
        1379           -0.203761           -0.466494           0.0118878
        1380           -0.603556           -0.466593           0.0118796
        1381           -0.445229           -0.466578            0.011871
        1382           -0.233074           -0.466409           0.0118636
        1383            -1.09773           -0.466865           0.0118638
        1384           -0.198403           -0.466671           0.0118568
        1385           -0.704468           -0.466843           0.0118495
        1386            -1.01244           -0.467237           0.0118475
        1387            -1.01244            -0.46763           0.0118455
        1388            -1.04208           -0.468044           0.0118442
        1389            -1.04208           -0.468457           0.0118428
        1390           -0.866924           -0.468743           0.0118378
        1391           -0.866924            -0.46903           0.0118327
        1392           -0.866924           -0.469316           0.0118277
        1393           -0.866924           -0.469601           0.0118226
        1394           -0.697711           -0.469765           0.0118153
        1395           -0.697711           -0.469928            0.011808
        1396           -0.697711           -0.470091           0.0118006
        1397          -0.0811635           -0.469813           0.0117955
        1398          -0.0811635           -0.469535           0.0117903
        1399          -0.0645057           -0.469245           0.0117854
        1400          -0.0645057           -0.468956           0.0117806
        1401          -0.0645057           -0.468668           0.0117757
        1402          -0.0645057           -0.468379           0.0117708
        1403          -0.0645057           -0.468091           0.0117659
        1404          -0.0645057           -0.467804           0.0117611
        1405          -0.0645057           -0.467517           0.0117562
        1406          -0.0645057            -0.46723           0.0117513
        1407          -0.0645057           -0.466944           0.0117465
        1408          -0.0645057           -0.466658           0.0117416
        1409          -0.0408827           -0.466356           0.0117372
        1410          -0.0408827           -0.466054           0.0117327
        1411           -0.545131            -0.46611           0.0117245
        1412          -0.0986677            -0.46585           0.0117191
        1413          -0.0986677            -0.46559           0.0117137
        1414          -0.0986677           -0.465331           0.0117083
        1415           -0.268438           -0.465192           0.0117008
        1416           -0.263936           -0.465049           0.0116934
        1417           -0.263936           -0.464908            0.011686
        1418           -0.263936           -0.464766           0.0116787
        1419           -0.366617           -0.464697           0.0116706
        1420           -0.366617           -0.464628           0.0116626
        1421           -0.956667           -0.464974           0.0116596
        1422         -0.00428169            -0.46465           0.0116559
        1423         -0.00428169           -0.464326           0.0116522
        1424         -0.00428169           -0.464003           0.0116485
        1425        -9.32782e-05           -0.463678           0.0116448
        1426        -9.32782e-05           -0.463353           0.0116412
        1427        -9.32782e-05           -0.463028           0.0116376
        1428          -0.0657628            -0.46275           0.0116327
        1429          -0.0657628           -0.462472           0.0116279
        1430           -0.498935           -0.462497           0.0116198
        1431            -1.07008           -0.462922           0.0116194
        1432           -0.875524            -0.46321           0.0116149
        1433           -0.875524           -0.463498           0.0116104
        1434           -0.161828           -0.463288           0.0116042
        1435           -0.825532            -0.46354           0.0115988
        1436           -0.825532           -0.463792           0.0115935
        1437           -0.825532           -0.464044           0.0115882
        1438        -0.000530425           -0.463721           0.0115846
        1439            -1.08004            -0.46415           0.0115844
        1440            -1.05397           -0.464559           0.0115836
        1441            -0.18553           -0.464366           0.0115772
        1442            -0.18553           -0.464172           0.0115708
        1443            -0.18553           -0.463979           0.0115644
        1444           -0.610905           -0.464081           0.0115568
        1445           -0.029585            -0.46378           0.0115528
        1446           -0.129392           -0.463549           0.0115471
        1447           -0.129392           -0.463318           0.0115414
        1448             3.23771           -0.460762           0.0118131
        1449             3.23771            -0.45821           0.0120775
        1450         -0.00105558           -0.457894           0.0120733
        1451         -0.00105558            -0.45758           0.0120691
        1452           -0.490225           -0.457602           0.0120608
        1453           -0.490225           -0.457625           0.0120525
        1454           -0.336876           -0.457541           0.0120445
        1455           -0.336876           -0.457459           0.0120365
        1456           -0.243781           -0.457312           0.0120291
        1457            -1.04772           -0.457717           0.0120277
        1458            -1.04772           -0.458122           0.0120263
        1459            -1.02831           -0.458512           0.0120244
        1460           -0.390629           -0.458466           0.0120162
        1461           -0.390629            -0.45842           0.0120081
        1462          -0.0289753           -0.458126           0.0120035
        1463          -0.0289753           -0.457832           0.0119989
        1464           -0.452542           -0.457829           0.0119907
        1465           -0.494269           -0.457854           0.0119825
        1466           -0.494269           -0.457879           0.0119743
        1467           -0.494269           -0.457903           0.0119662
        1468           -0.494269           -0.457928           0.0119581
        1469           -0.494269           -0.457953             0.01195
        1470           -0.194768           -0.457774           0.0119432
        1471           -0.194768           -0.457595           0.0119364
        1472           -0.194768           -0.457417           0.0119296
        1473           -0.194768           -0.457238           0.0119229
        1474           -0.431417           -0.457221           0.0119148
        1475           -0.431417           -0.457203           0.0119067
        1476           -0.431417           -0.457186           0.0118987
        1477            -1.05732           -0.457592           0.0118975
        1478            -1.05732           -0.457998           0.0118964
        1479            -1.05732           -0.458403           0.0118953
        1480            -1.10173           -0.458838           0.0118952
        1481           -0.110461           -0.458603           0.0118895
        1482           -0.310707           -0.458503           0.0118819
        1483           -0.310707           -0.458403           0.0118743
        1484           -0.310707           -0.458304           0.0118667
        1485           -0.310707           -0.458204           0.0118591
        1486          -0.0416956           -0.457924           0.0118544
        1487          -0.0416956           -0.457644           0.0118498
        1488           -0.876794           -0.457926           0.0118452
        1489           -0.958237           -0.458262            0.011842
        1490           -0.360287           -0.458196           0.0118342
        1491           -0.360287            -0.45813           0.0118264
        1492           -0.360287           -0.458065           0.0118187
        1493           -0.238496           -0.457918           0.0118117
        1494           -0.238496           -0.457771           0.0118047
        1495          -0.0257846           -0.457482           0.0118003
        1496          -0.0257846           -0.457193            0.011796
        1497          -0.0257846           -0.456905           0.0117916
        1498          -0.0257846           -0.456617           0.0117873
        1499          -0.0257846            -0.45633           0.0117829
        1500          -0.0257846           -0.456043           0.0117785
        1501          -0.0257846           -0.455756           0.0117742
        1502          -0.0257846            -0.45547           0.0117698
        1503            -0.10152           -0.455234           0.0117644
        1504            -0.10152           -0.454999           0.0117589
        1505            -1.01232           -0.455369           0.0117569
        1506           -0.568096           -0.455444           0.0117493
        1507            -1.07963           -0.455859           0.0117488
        1508           -0.809078           -0.456093           0.0117434
        1509           -0.993086           -0.456449            0.011741
        1510           -0.993086           -0.456804           0.0117386
        1511           -0.105524           -0.456572           0.0117331
        1512           -0.611807           -0.456674           0.0117258
        1513          -0.0410675           -0.456399           0.0117213
        1514          -0.0410675           -0.456125           0.0117167
        1515           -0.523919            -0.45617           0.0117091
        1516           -0.523919           -0.456215           0.0117015
        1517           -0.300503           -0.456112           0.0116942
        1518           -0.300503           -0.456009           0.0116869
        1519           -0.426417            -0.45599           0.0116793
        1520           -0.426417           -0.455971           0.0116716
        1521           -0.725442           -0.456148           0.0116653
        1522          -0.0119007           -0.455856           0.0116613
        1523          -0.0119007           -0.455564           0.0116572
        1524            -1.07637           -0.455972           0.0116567
        1525            -1.07637           -0.456378           0.0116562
        1526            -1.07637           -0.456785           0.0116556
        1527            -1.07637            -0.45719            0.011655
        1528           -0.294446           -0.457084           0.0116479
        1529         -0.00106458           -0.456786           0.0116441
        1530         -0.00106458           -0.456488           0.0116403
        1531            -0.22123           -0.456334           0.0116337
        1532           -0.387995            -0.45629           0.0116262
        1533           -0.387995           -0.456245           0.0116187
        1534           -0.242182           -0.456106           0.0116119
        1535           -0.242182           -0.455966           0.0116052
        1536           -0.242182           -0.455827           0.0115985
        1537           -0.448286           -0.455822            0.011591
        1538           -0.237011            -0.45568           0.0115843
        1539           -0.237011           -0.455538           0.0115776
        1540           -0.237011           -0.455396            0.011571
        1541           -0.237011           -0.455254           0.0115643
        1542            -0.48279           -0.455272           0.0115569
        1543            -0.48279            -0.45529           0.0115494
        1544            -0.16351           -0.455101           0.0115434
        1545           -0.240751           -0.454962           0.0115368
        1546           -0.691901           -0.455115           0.0115304
        1547             -0.6153           -0.455219           0.0115234
        1548             -0.6153           -0.455322           0.0115164
        1549             -0.6153           -0.455426           0.0115094
        1550           -0.298652           -0.455324           0.0115024
        1551           -0.996313           -0.455673           0.0115003
        1552           -0.770078           -0.455876           0.0114947
        1553           -0.770078           -0.456078           0.0114891
        1554           -0.770078            -0.45628           0.0114835
        1555           -0.816645           -0.456512           0.0114784
        1556           -0.816645           -0.456743           0.0114734
        1557           -0.299053           -0.456642           0.0114664
        1558          -0.0596118           -0.456387           0.0114619
        1559           -0.606526           -0.456484            0.011455
        1560           -0.606526            -0.45658            0.011448
        1561           -0.606526           -0.456676           0.0114411
        1562           -0.750532           -0.456864           0.0114353
        1563           -0.792848           -0.457079             0.01143
        1564           -0.794785           -0.457295           0.0114248
        1565           -0.794785            -0.45751           0.0114195
        1566           -0.293462           -0.457406           0.0114127
        1567           -0.107688           -0.457183           0.0114076
        1568           -0.100724           -0.456955           0.0114026
        1569           -0.100724           -0.456728           0.0113976
        1570           -0.100724           -0.456501           0.0113926
        1571           -0.100724           -0.456275           0.0113876
        1572           -0.100724           -0.456049           0.0113826
        1573           -0.100724           -0.455823           0.0113776
        1574           -0.100724           -0.455597           0.0113726
        1575           -0.100724           -0.455372           0.0113676
        1576           -0.100724           -0.455147           0.0113626
        1577           -0.100724           -0.454922           0.0113576
        1578          -0.0164393           -0.454644           0.0113538
        1579          -0.0164393           -0.454367             0.01135
        1580          -0.0164393            -0.45409           0.0113462
        1581          -0.0164393           -0.453813           0.0113424
        1582           -0.916056           -0.454105            0.011339
        1583          -0.0860788           -0.453872           0.0113342
        1584          -0.0860788            -0.45364           0.0113294
        1585          -0.0860788           -0.453408           0.0113247
        1586           -0.215432           -0.453258           0.0113185
        1587           -0.640185           -0.453376            0.011312
        1588           -0.640185           -0.453494           0.0113055
        1589            -1.08336            -0.45389           0.0113053
        1590            -1.08336           -0.454286           0.0113051
        1591            -1.08336           -0.454681            0.011305
        1592           -0.528698           -0.454728           0.0112979
        1593           -0.991708           -0.455065           0.0112959
        1594           -0.686762            -0.45521           0.0112897
        1595           -0.686762           -0.455356           0.0112836
        1596           -0.995574           -0.455694           0.0112816
        1597           -0.512507            -0.45573           0.0112746
        1598           -0.512507           -0.455765           0.0112676
        1599           -0.512507           -0.455801           0.0112606
        1600           -0.553269           -0.455862           0.0112537
        1601           -0.553269           -0.455922           0.0112469
        1602           -0.553269           -0.455983             0.01124
        1603           -0.553269           -0.456044           0.0112332
        1604           -0.386444              -0.456           0.0112262
        1605           -0.386444           -0.455957           0.0112193
        1606           -0.863714           -0.456211           0.0112152
        1607           -0.253432           -0.456085           0.0112089
        1608           -0.253432           -0.455959           0.0112027
        1609           -0.253432           -0.455833           0.0111964
        1610           -0.253432           -0.455707           0.0111902
        1611              -0.338           -0.455634           0.0111835
        1612           -0.831301           -0.455867            0.011179
        1613           -0.831301             -0.4561           0.0111744
        1614           -0.722205           -0.456265           0.0111687
        1615           -0.793324           -0.456474           0.0111638
        1616           -0.793324           -0.456682           0.0111588
        1617           -0.049283            -0.45643           0.0111548
        1618           -0.049283           -0.456178           0.0111507
        1619           -0.653425             -0.4563           0.0111445
        1620           -0.653425           -0.456422           0.0111383
        1621           -0.715877           -0.456582           0.0111325
        1622           -0.715877           -0.456742           0.0111268
        1623           -0.824854           -0.456969           0.0111223
        1624           -0.824854           -0.457195           0.0111177
        1625           -0.824854           -0.457421           0.0111132
        1626           -0.280229           -0.457312           0.0111069
        1627           -0.602274           -0.457402           0.0111004
        1628           -0.960613           -0.457711           0.0110979
        1629            -1.02163           -0.458057           0.0110965
        1630            -1.02163           -0.458403           0.0110951
        1631            -1.02163           -0.458748           0.0110936
        1632            -1.02163           -0.459093           0.0110922
        1633           -0.242636            -0.45896           0.0110862
        1634          -0.0286805           -0.458697           0.0110826
        1635          -0.0286805           -0.458434           0.0110789
        1636          -0.0589397            -0.45819           0.0110748
        1637          -0.0589397           -0.457946           0.0110707
        1638         0.000845067           -0.457666           0.0110675
        1639         0.000845067           -0.457386           0.0110643
        1640         0.000845067           -0.457107           0.0110611
        1641           -0.678126           -0.457241           0.0110552
        1642           -0.378036           -0.457193           0.0110485
        1643           -0.652013           -0.457312           0.0110424
        1644           -0.909229           -0.457586           0.0110391
        1645           -0.968143           -0.457897           0.0110368
        1646           -0.968143           -0.458207           0.0110344
        1647           -0.253477           -0.458083           0.0110284
        1648           -0.253477           -0.457958           0.0110225
        1649            -1.10374            -0.45835           0.0110227
        1650           -0.130076           -0.458151           0.0110178
        1651           -0.130076           -0.457952            0.011013
        1652           -0.130076           -0.457754           0.0110081
        1653           -0.130076           -0.457556           0.0110032
        1654           -0.130076           -0.457358           0.0109983
        1655           -0.130076            -0.45716           0.0109935
        1656          0.00113221           -0.456883           0.0109903
        1657          -0.0199332           -0.456619           0.0109868
        1658            0.080443           -0.456296            0.010985
        1659            0.080443           -0.455972           0.0109831
        1660            0.080443           -0.455649           0.0109813
        1661            -0.10477           -0.455438           0.0109767
        1662            -1.02751           -0.455782           0.0109755
        1663            -1.02751           -0.456126           0.0109743
        1664            -1.02751           -0.456469            0.010973
        1665            -1.02751           -0.456812           0.0109718
        1666           -0.583075           -0.456888           0.0109655
        1667           -0.408803           -0.456859           0.0109589
        1668            -1.02693           -0.457201           0.0109577
        1669            -1.01563           -0.457535           0.0109562
        1670            -1.01563           -0.457869           0.0109548
        1671           -0.333955           -0.457795           0.0109485
        1672           -0.498735            -0.45782           0.0109419
        1673           -0.629072           -0.457922           0.0109359
        1674           -0.629072           -0.458024           0.0109298
        1675           -0.502472           -0.458051           0.0109233
        1676            -1.00761           -0.458379           0.0109217
        1677           -0.650672           -0.458493           0.0109158
        1678           -0.650672           -0.458608           0.0109099
