#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         167            0.870604            0.588973           0.0708545
         168             0.79216            0.590183            0.070443
         169             1.41541            0.595066           0.0701953
         170             1.56231            0.600755           0.0700126
         171             1.22005            0.604377           0.0696967
         172             1.19832             0.60783            0.069377
         173             1.48742            0.612915            0.069162
         174             1.65561            0.618907           0.0690237
         175             1.79821            0.625646           0.0689574
         176             1.46616            0.630422           0.0687308
         177             1.31233            0.634274           0.0684504
         178             1.22533            0.637595           0.0681463
         179             1.99289            0.645166           0.0681849
         180             2.11254            0.653318           0.0682917
         181             2.11616              0.6614            0.068391
         182             1.89402            0.668173           0.0683497
         183             1.86607            0.674719            0.068289
         184             1.32007            0.678226           0.0680078
         185             1.11788            0.680603           0.0676817
         186             1.84284            0.686851           0.0676057
         187             2.00545            0.693903           0.0676109
         188             1.73784            0.699455           0.0674789
         189             1.83196            0.705448           0.0673874
         190             2.03195            0.712429           0.0673934
         191             1.84443            0.718356           0.0673007
         192                2.06            0.725344           0.0673119
         193             1.44845             0.72909           0.0670673
         194             1.92293            0.735244           0.0670034
         195             2.03535            0.741911           0.0669906
         196             1.87504            0.747693           0.0668979
         197             2.25849            0.755362           0.0669964
         198             2.15129            0.762412            0.067028
         199             2.07166            0.768991           0.0670132
         200             2.04218            0.775357           0.0669799
         201              1.8793            0.780849           0.0668714
         202             2.08208            0.787291           0.0668499
         203             1.90895            0.792816           0.0667486
         204             2.58567            0.801605           0.0669975
         205             2.18555            0.808356           0.0670099
         206              2.3593            0.815884           0.0671062
         207              2.2843            0.822978           0.0671559
         208             2.27554            0.829962           0.0671952
         209              2.5245             0.83807           0.0673611
         210             2.77087            0.847273           0.0676662
         211             2.67128            0.855918           0.0678954
         212             2.52415            0.863787           0.0680296
         213             2.53757            0.871645           0.0681626
         214             2.38008            0.878694           0.0682075
         215             2.07409            0.884254           0.0681165
         216              1.6673            0.887879           0.0678976
         217             1.59431            0.891135           0.0676627
         218             1.31777            0.893092           0.0673806
         219             1.42117            0.895503           0.0671161
         220             1.38064            0.897708           0.0668472
         221             1.47347            0.900313           0.0665955
         222             1.73442            0.904071           0.0664014
         223             1.84755            0.908301           0.0662383
         224             1.86157            0.912557           0.0660791
         225             1.69234            0.916023           0.0658763
         226             1.99408            0.920793           0.0657573
         227             2.08928             0.92594           0.0656688
         228             2.58006            0.933195           0.0657803
         229              2.7717            0.941224           0.0659811
         230             2.89783            0.949731           0.0662404
         231             2.64946            0.957089           0.0663611
         232             2.59351            0.964142           0.0664488
         233             2.27899            0.969786           0.0664028
         234              2.0449             0.97438           0.0662778
         235             1.92781            0.978437           0.0661198
         236             2.17182            0.983494           0.0660327
         237             2.18273            0.988554           0.0659477
         238             2.08398            0.993157            0.065831
         239             2.17194            0.998089           0.0657401
         240             2.15128             1.00289           0.0656416
         241             2.15969             1.00769           0.0655444
         242             2.28673             1.01298           0.0654863
         243             2.01514              1.0171           0.0653466
         244             2.15266             1.02176           0.0652443
         245             2.44038             1.02755           0.0652344
         246             2.47668             1.03344           0.0652347
         247             1.89549             1.03693           0.0650639
         248             1.89517             1.04039           0.0648935
         249             2.13816              1.0448           0.0647824
         250             2.33266             1.04995           0.0647278
         251              2.3933              1.0553           0.0646908
         252             2.91628             1.06269           0.0648542
         253              2.6242             1.06886           0.0648909
         254             2.50299              1.0745           0.0648806
         255             2.04458             1.07831           0.0647376
         256             2.09537             1.08228           0.0646065
         257             2.18495             1.08657           0.0644975
         258             2.28299             1.09121            0.064414
         259              2.1051             1.09512           0.0642841
         260             1.85664             1.09805           0.0641035
         261             1.94789             1.10131           0.0639406
         262             1.79709             1.10396           0.0637516
         263             1.22638             1.10443           0.0635109
         264             1.39317             1.10552           0.0632798
         265             1.50314             1.10702           0.0630588
         266             2.11946             1.11083           0.0629365
         267             1.93023              1.1139           0.0627755
         268             1.86014             1.11668            0.062603
         269             1.91285             1.11964           0.0624402
         270             2.03267             1.12302           0.0623005
         271             1.83221             1.12564           0.0621255
         272             1.89039             1.12845           0.0619607
         273              2.1643             1.13225           0.0618498
         274             1.97103             1.13531           0.0616998
         275             1.50709             1.13666           0.0614902
         276             1.72766              1.1388           0.0613047
         277             2.37949             1.14328           0.0612468
         278             2.60819             1.14855           0.0612528
         279              2.2777              1.1526           0.0611668
         280              2.2629             1.15656           0.0610767
         281             2.00847             1.15959           0.0609346
         282             1.85136             1.16205           0.0607678
         283             1.95308             1.16484           0.0606174
         284              2.5685             1.16979           0.0606051
         285             2.32684             1.17385           0.0605283
         286             2.04059             1.17688           0.0603924
         287             1.46591             1.17788           0.0601904
         288             1.50041               1.179           0.0599918
         289             1.86989             1.18139           0.0598319
         290             2.02176             1.18429           0.0596957
         291             1.71191              1.1861           0.0595181
         292             1.64764             1.18768           0.0593352
         293             2.32194             1.19156           0.0592589
         294             1.91187             1.19401           0.0591079
         295              2.1452             1.19723           0.0589954
         296             1.48219             1.19819            0.058804
         297             1.45408             1.19905           0.0586123
         298             1.71894              1.2008           0.0584416
         299             1.62969             1.20223           0.0582637
         300             1.97101              1.2048           0.0581258
         301             2.31033             1.20847           0.0580486
         302             2.26228             1.21196           0.0579612
         303             2.15105             1.21506           0.0578527
         304             2.29373             1.21861           0.0577711
         305             1.80035             1.22051           0.0576132
         306             2.10797             1.22341           0.0574979
         307             2.06498             1.22616           0.0573759
         308             1.92634             1.22843           0.0572346
         309             2.24127             1.23171           0.0571432
         310             1.87512             1.23378           0.0569965
         311             1.59747             1.23495           0.0568253
         312             1.81498             1.23681           0.0566735
         313             1.75181             1.23846           0.0565163
         314             1.20975             1.23836           0.0563364
         315               1.302             1.23857           0.0561579
         316             1.71567             1.24008           0.0560005
         317             1.79515             1.24183           0.0558512
         318             1.77737             1.24351            0.055701
         319             1.69782             1.24494           0.0555446
         320             1.61397             1.24609            0.055383
         321              1.7849             1.24777           0.0552359
         322             1.78672             1.24944           0.0550897
         323             1.50995             1.25025            0.054925
         324             1.45783             1.25089           0.0547592
         325             1.28469             1.25099           0.0545909
         326             1.12487             1.25061           0.0544248
         327             1.57077             1.25158           0.0542671
         328             1.39658             1.25203           0.0541035
         329             1.10742             1.25159           0.0539408
         330             1.75965             1.25313           0.0537993
         331             1.88343             1.25503           0.0536705
         332             2.01143             1.25731           0.0535572
