#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
       40519             1.82143             1.78416         0.000343581
       40520             1.82132             1.78416         0.000343574
       40521             1.82119             1.78416         0.000343567
       40522             1.82105             1.78416          0.00034356
       40523             1.82089             1.78416         0.000343552
       40524             1.82073             1.78416         0.000343545
       40525             1.82055             1.78416         0.000343538
       40526             1.82036             1.78416          0.00034353
       40527             1.82017             1.78416         0.000343523
       40528             1.81998             1.78416         0.000343516
       40529             1.81978             1.78416         0.000343508
       40530             1.81958             1.78417         0.000343501
       40531             1.81939             1.78417         0.000343494
       40532             1.81919             1.78417         0.000343486
       40533               1.819             1.78417         0.000343479
       40534             1.81881             1.78417         0.000343471
       40535             1.81863             1.78417         0.000343464
       40536             1.81845             1.78417         0.000343457
       40537             1.81828             1.78417         0.000343449
       40538             1.81812             1.78417         0.000343442
       40539             1.81796             1.78417         0.000343434
       40540             1.81782             1.78417         0.000343427
       40541             1.81768             1.78417         0.000343419
       40542             1.81755             1.78418         0.000343412
       40543             1.81743             1.78418         0.000343404
       40544             1.81731             1.78418         0.000343397
       40545              1.8172             1.78418         0.000343389
       40546              1.8171             1.78418         0.000343382
       40547             1.81701             1.78418         0.000343374
       40548             1.81692             1.78418         0.000343367
       40549             1.81683             1.78418         0.000343359
       40550             1.81675             1.78418         0.000343352
       40551             1.81667             1.78418         0.000343344
       40552             1.81659             1.78418         0.000343337
       40553              1.8165             1.78418         0.000343329
       40554             1.81642             1.78419         0.000343322
       40555             1.81634             1.78419         0.000343314
       40556             1.81625             1.78419         0.000343306
       40557             1.81615             1.78419         0.000343299
       40558             1.81605             1.78419         0.000343291
       40559             1.81594             1.78419         0.000343284
       40560             1.81581             1.78419         0.000343276
       40561             1.81568             1.78419         0.000343269
       40562             1.81553             1.78419         0.000343261
       40563             1.81537             1.78419         0.000343253
       40564             1.81519             1.78419         0.000343246
       40565             1.81499             1.78419         0.000343238
       40566             1.81477             1.78419         0.000343231
       40567             1.81453              1.7842         0.000343223
       40568             1.81427              1.7842         0.000343215
       40569             1.81398              1.7842         0.000343208
       40570             1.81367              1.7842           0.0003432
       40571             1.81333              1.7842         0.000343192
       40572             1.81296              1.7842         0.000343184
       40573             1.81257              1.7842         0.000343177
       40574             1.81214              1.7842         0.000343169
       40575             1.81168              1.7842         0.000343161
       40576             1.81119              1.7842         0.000343153
       40577             1.81066              1.7842         0.000343146
       40578              1.8101              1.7842         0.000343138
       40579              1.8095              1.7842          0.00034313
       40580             1.80887              1.7842         0.000343122
       40581              1.8082              1.7842         0.000343114
       40582              1.8075             1.78421         0.000343106
       40583             1.80675             1.78421         0.000343098
       40584             1.80597             1.78421          0.00034309
       40585             1.80515             1.78421         0.000343082
       40586              1.8043             1.78421         0.000343074
       40587             1.80341             1.78421         0.000343066
       40588             1.80248             1.78421         0.000343057
       40589             1.80151             1.78421         0.000343049
       40590             1.80051             1.78421         0.000343041
       40591             1.79948             1.78421         0.000343033
       40592             1.79842             1.78421         0.000343025
       40593             1.79732             1.78421         0.000343016
       40594              1.7962             1.78421         0.000343008
       40595             1.79505             1.78421            0.000343
       40596             1.79388             1.78421         0.000342991
       40597             1.79269             1.78421         0.000342983
       40598             1.79148             1.78421         0.000342974
       40599             1.79026             1.78421         0.000342966
       40600             1.78903             1.78421         0.000342958
       40601             1.78779             1.78421         0.000342949
       40602             1.78655             1.78421         0.000342941
       40603             1.78531             1.78421         0.000342932
       40604             1.78407             1.78421         0.000342924
       40605             1.78285             1.78421         0.000342915
       40606             1.78164             1.78421         0.000342907
       40607             1.78044             1.78421         0.000342898
       40608             1.77927             1.78421          0.00034289
       40609             1.77812             1.78421         0.000342882
       40610               1.777             1.78421         0.000342873
       40611             1.77592             1.78421         0.000342865
       40612             1.77487             1.78421         0.000342856
       40613             1.77386             1.78421         0.000342848
       40614             1.77289             1.78421          0.00034284
       40615             1.77197             1.78421         0.000342832
       40616             1.77109             1.78421         0.000342823
       40617             1.77026             1.78421         0.000342815
       40618             1.76948             1.78421         0.000342807
       40619             1.76874             1.78421         0.000342798
       40620             1.76805             1.78421          0.00034279
       40621             1.76741             1.78421         0.000342782
       40622             1.76682             1.78421         0.000342774
       40623             1.76627             1.78421         0.000342766
       40624             1.76577             1.78421         0.000342758
       40625             1.76531             1.78421         0.000342749
       40626             1.76489             1.78421         0.000342741
       40627              1.7645              1.7842         0.000342733
       40628             1.76415              1.7842         0.000342725
       40629             1.76384              1.7842         0.000342717
       40630             1.76355              1.7842         0.000342709
       40631             1.76329              1.7842         0.000342701
       40632             1.76306              1.7842         0.000342693
       40633             1.76284              1.7842         0.000342685
       40634             1.76265              1.7842         0.000342677
       40635             1.76248              1.7842         0.000342669
       40636             1.76233              1.7842         0.000342661
       40637             1.76219              1.7842         0.000342653
       40638             1.76206              1.7842         0.000342645
       40639             1.76195              1.7842         0.000342637
       40640             1.76185              1.7842         0.000342629
       40641             1.76176              1.7842         0.000342621
       40642             1.76168              1.7842         0.000342613
       40643             1.76161              1.7842         0.000342605
       40644             1.76156              1.7842         0.000342597
       40645             1.76151              1.7842         0.000342589
       40646             1.76148             1.78419         0.000342581
       40647             1.76146             1.78419         0.000342573
       40648             1.76146             1.78419         0.000342565
       40649             1.76147             1.78419         0.000342557
       40650             1.76149             1.78419         0.000342549
       40651             1.76153             1.78419         0.000342541
       40652             1.76159             1.78419         0.000342533
       40653             1.76167             1.78419         0.000342525
       40654             1.76177             1.78419         0.000342517
       40655             1.76188             1.78419         0.000342509
       40656             1.76202             1.78419         0.000342501
       40657             1.76217             1.78419         0.000342493
       40658             1.76235             1.78419         0.000342485
       40659             1.76255             1.78419         0.000342477
       40660             1.76278             1.78419         0.000342469
       40661             1.76302             1.78419         0.000342461
       40662             1.76329             1.78419         0.000342453
       40663             1.76358             1.78419         0.000342445
       40664             1.76388             1.78418         0.000342437
       40665             1.76421             1.78418         0.000342429
       40666             1.76457             1.78418         0.000342421
       40667             1.76494             1.78418         0.000342413
       40668             1.76532             1.78418         0.000342405
       40669             1.76573             1.78418         0.000342397
       40670             1.76615             1.78418         0.000342389
       40671             1.76659             1.78418          0.00034238
       40672             1.76705             1.78418         0.000342372
       40673             1.76751             1.78418         0.000342364
       40674             1.76799             1.78418         0.000342356
       40675             1.76848             1.78418         0.000342348
       40676             1.76899             1.78418         0.000342339
       40677             1.76949             1.78418         0.000342331
       40678             1.77001             1.78418         0.000342323
       40679             1.77053             1.78418         0.000342315
       40680             1.77106             1.78418         0.000342306
       40681             1.77159             1.78418         0.000342298
       40682             1.77212             1.78418          0.00034229
       40683             1.77265             1.78418         0.000342282
       40684             1.77318             1.78418         0.000342273
       40685             1.77371             1.78418         0.000342265
       40686             1.77424             1.78418         0.000342257
       40687             1.77476             1.78418         0.000342248
       40688             1.77528             1.78418          0.00034224
       40689              1.7758             1.78418         0.000342232
       40690             1.77631             1.78418         0.000342223
       40691             1.77681             1.78418         0.000342215
       40692              1.7773             1.78418         0.000342207
       40693             1.77778             1.78418         0.000342198
       40694             1.77826             1.78418          0.00034219
       40695             1.77872             1.78418         0.000342181
       40696             1.77917             1.78417         0.000342173
       40697             1.77962             1.78417         0.000342165
       40698             1.78005             1.78417         0.000342156
       40699             1.78047             1.78417         0.000342148
       40700             1.78088             1.78417         0.000342139
       40701             1.78127             1.78417         0.000342131
       40702             1.78166             1.78417         0.000342123
       40703             1.78203             1.78417         0.000342114
       40704              1.7824             1.78417         0.000342106
       40705             1.78275             1.78417         0.000342097
       40706             1.78309             1.78417         0.000342089
       40707             1.78342             1.78417         0.000342081
       40708             1.78374             1.78417         0.000342072
       40709             1.78406             1.78417         0.000342064
       40710             1.78436             1.78417         0.000342055
       40711             1.78466             1.78417         0.000342047
       40712             1.78495             1.78417         0.000342039
       40713             1.78524             1.78417          0.00034203
       40714             1.78552             1.78417         0.000342022
       40715              1.7858             1.78417         0.000342013
       40716             1.78608             1.78417         0.000342005
       40717             1.78636             1.78417         0.000341997
       40718             1.78663             1.78417         0.000341988
       40719             1.78691             1.78417          0.00034198
       40720             1.78719             1.78417         0.000341971
       40721             1.78748             1.78417         0.000341963
       40722             1.78777             1.78417         0.000341955
       40723             1.78806             1.78417         0.000341946
       40724             1.78836             1.78418         0.000341938
       40725             1.78867             1.78418          0.00034193
       40726             1.78899             1.78418         0.000341921
       40727             1.78932             1.78418         0.000341913
       40728             1.78966             1.78418         0.000341904
       40729             1.79001             1.78418         0.000341896
       40730             1.79037             1.78418         0.000341888
       40731             1.79074             1.78418         0.000341879
       40732             1.79113             1.78418         0.000341871
       40733             1.79153             1.78418         0.000341863
       40734             1.79194             1.78418         0.000341854
       40735             1.79236             1.78418         0.000341846
       40736              1.7928             1.78418         0.000341838
       40737             1.79325             1.78418         0.000341829
       40738             1.79371             1.78418         0.000341821
       40739             1.79418             1.78418         0.000341813
       40740             1.79466             1.78418         0.000341804
       40741             1.79515             1.78418         0.000341796
       40742             1.79566             1.78418         0.000341788
       40743             1.79617             1.78418          0.00034178
       40744             1.79668             1.78418         0.000341771
       40745             1.79721             1.78418         0.000341763
       40746             1.79774             1.78418         0.000341755
       40747             1.79827             1.78418         0.000341747
       40748             1.79881             1.78418         0.000341738
       40749             1.79935             1.78418          0.00034173
       40750             1.79989             1.78418         0.000341722
       40751             1.80043             1.78418         0.000341714
       40752             1.80097             1.78418         0.000341706
       40753             1.80151             1.78418         0.000341698
       40754             1.80204             1.78418          0.00034169
       40755             1.80257             1.78418         0.000341682
       40756             1.80309             1.78418         0.000341673
       40757             1.80361             1.78418         0.000341665
       40758             1.80411             1.78418         0.000341657
       40759             1.80461             1.78419         0.000341649
       40760              1.8051             1.78419         0.000341641
       40761             1.80558             1.78419         0.000341633
       40762             1.80605             1.78419         0.000341625
       40763             1.80651             1.78419         0.000341617
       40764             1.80695             1.78419          0.00034161
       40765             1.80738             1.78419         0.000341602
       40766             1.80779             1.78419         0.000341594
       40767             1.80819             1.78419         0.000341586
       40768             1.80858             1.78419         0.000341578
       40769             1.80895             1.78419          0.00034157
       40770              1.8093             1.78419         0.000341562
       40771             1.80964             1.78419         0.000341555
       40772             1.80996             1.78419         0.000341547
       40773             1.81026             1.78419         0.000341539
       40774             1.81055             1.78419         0.000341531
       40775             1.81082             1.78419         0.000341523
       40776             1.81107              1.7842         0.000341516
       40777              1.8113              1.7842         0.000341508
       40778             1.81151              1.7842           0.0003415
       40779             1.81171              1.7842         0.000341493
       40780             1.81188              1.7842         0.000341485
       40781             1.81204              1.7842         0.000341477
       40782             1.81218              1.7842          0.00034147
       40783              1.8123              1.7842         0.000341462
       40784             1.81239              1.7842         0.000341454
       40785             1.81247              1.7842         0.000341446
       40786             1.81253              1.7842         0.000341439
       40787             1.81257              1.7842         0.000341431
       40788             1.81259              1.7842         0.000341423
       40789             1.81259              1.7842         0.000341416
       40790             1.81256              1.7842         0.000341408
       40791             1.81252             1.78421         0.000341401
       40792             1.81246             1.78421         0.000341393
       40793             1.81237             1.78421         0.000341385
       40794             1.81226             1.78421         0.000341377
       40795             1.81213             1.78421          0.00034137
       40796             1.81198             1.78421         0.000341362
       40797              1.8118             1.78421         0.000341354
       40798              1.8116             1.78421         0.000341347
       40799             1.81137             1.78421         0.000341339
       40800             1.81112             1.78421         0.000341331
       40801             1.81085             1.78421         0.000341324
       40802             1.81055             1.78421         0.000341316
       40803             1.81022             1.78421         0.000341308
       40804             1.80987             1.78421           0.0003413
       40805             1.80948             1.78421         0.000341292
       40806             1.80907             1.78422         0.000341285
       40807             1.80863             1.78422         0.000341277
       40808             1.80816             1.78422         0.000341269
       40809             1.80765             1.78422         0.000341261
       40810             1.80712             1.78422         0.000341253
       40811             1.80654             1.78422         0.000341245
       40812             1.80594             1.78422         0.000341237
       40813             1.80529             1.78422         0.000341229
       40814             1.80461             1.78422         0.000341221
       40815             1.80389             1.78422         0.000341213
       40816             1.80313             1.78422         0.000341205
       40817             1.80232             1.78422         0.000341197
       40818             1.80147             1.78422         0.000341189
       40819             1.80058             1.78422         0.000341181
       40820             1.79963             1.78422         0.000341173
       40821             1.79864             1.78422         0.000341165
       40822              1.7976             1.78422         0.000341156
       40823             1.79651             1.78422         0.000341148
       40824             1.79536             1.78422          0.00034114
       40825             1.79416             1.78422         0.000341132
       40826              1.7929             1.78422         0.000341123
       40827             1.79159             1.78422         0.000341115
       40828             1.79021             1.78422         0.000341107
       40829             1.78878             1.78422         0.000341098
       40830             1.78729             1.78422          0.00034109
       40831             1.78574             1.78422         0.000341082
       40832             1.78413             1.78422         0.000341073
       40833             1.78246             1.78422         0.000341065
       40834             1.78073             1.78422         0.000341057
       40835             1.77895             1.78422         0.000341048
       40836             1.77712             1.78422          0.00034104
       40837             1.77523             1.78422         0.000341032
       40838              1.7733             1.78422         0.000341024
       40839             1.77132             1.78422         0.000341015
       40840             1.76931             1.78422         0.000341007
       40841             1.76727             1.78422         0.000340999
       40842             1.76521             1.78422         0.000340991
       40843             1.76313             1.78422         0.000340983
       40844             1.76104             1.78422         0.000340975
       40845             1.75895             1.78422         0.000340967
       40846             1.75688             1.78422          0.00034096
       40847             1.75483             1.78422         0.000340952
       40848             1.75281             1.78422         0.000340945
       40849             1.75084             1.78422         0.000340937
       40850             1.74893             1.78422          0.00034093
       40851             1.74709             1.78422         0.000340923
       40852             1.74533             1.78421         0.000340916
       40853             1.74366             1.78421         0.000340909
       40854             1.74209             1.78421         0.000340902
       40855             1.74064             1.78421         0.000340896
       40856             1.73931             1.78421         0.000340889
       40857             1.73811             1.78421         0.000340882
       40858             1.73705             1.78421         0.000340876
       40859             1.73613             1.78421          0.00034087
       40860             1.73536             1.78421         0.000340864
       40861             1.73473              1.7842         0.000340857
       40862             1.73426              1.7842         0.000340851
       40863             1.73393              1.7842         0.000340845
       40864             1.73374              1.7842         0.000340839
       40865             1.73369              1.7842         0.000340833
       40866             1.73378              1.7842         0.000340827
       40867             1.73399              1.7842         0.000340821
       40868             1.73433              1.7842         0.000340814
       40869             1.73477              1.7842         0.000340808
       40870             1.73532             1.78419         0.000340802
       40871             1.73596             1.78419         0.000340796
       40872             1.73669             1.78419         0.000340789
       40873             1.73749             1.78419         0.000340783
       40874             1.73836             1.78419         0.000340776
       40875             1.73929             1.78419          0.00034077
       40876             1.74027             1.78419         0.000340763
       40877             1.74128             1.78419         0.000340757
       40878             1.74234             1.78419          0.00034075
       40879             1.74342             1.78418         0.000340743
       40880             1.74453             1.78418         0.000340736
       40881             1.74566             1.78418         0.000340729
       40882             1.74681             1.78418         0.000340722
       40883             1.74797             1.78418         0.000340715
       40884             1.74914             1.78418         0.000340707
       40885             1.75032             1.78418           0.0003407
       40886             1.75151             1.78418         0.000340693
       40887              1.7527             1.78418         0.000340685
       40888              1.7539             1.78418         0.000340678
       40889             1.75511             1.78418          0.00034067
       40890             1.75632             1.78417         0.000340662
       40891             1.75754             1.78417         0.000340655
       40892             1.75876             1.78417         0.000340647
       40893             1.75999             1.78417         0.000340639
       40894             1.76122             1.78417         0.000340631
       40895             1.76246             1.78417         0.000340623
       40896              1.7637             1.78417         0.000340615
       40897             1.76494             1.78417         0.000340607
       40898             1.76619             1.78417         0.000340599
       40899             1.76744             1.78417         0.000340591
       40900              1.7687             1.78417         0.000340583
       40901             1.76995             1.78417         0.000340575
       40902              1.7712             1.78417         0.000340567
       40903             1.77245             1.78417         0.000340559
       40904             1.77369             1.78417          0.00034055
       40905             1.77492             1.78417         0.000340542
       40906             1.77615             1.78417         0.000340534
       40907             1.77736             1.78417         0.000340526
       40908             1.77856             1.78417         0.000340517
       40909             1.77975             1.78417         0.000340509
       40910             1.78091             1.78417         0.000340501
       40911             1.78205             1.78417         0.000340492
       40912             1.78317             1.78417         0.000340484
       40913             1.78427             1.78417         0.000340476
       40914             1.78534             1.78417         0.000340467
       40915             1.78637             1.78417         0.000340459
       40916             1.78738             1.78417         0.000340451
       40917             1.78835             1.78417         0.000340442
       40918             1.78929             1.78417         0.000340434
       40919             1.79019             1.78417         0.000340426
       40920             1.79105             1.78417         0.000340418
       40921             1.79187             1.78417         0.000340409
       40922             1.79265             1.78417         0.000340401
       40923             1.79339             1.78417         0.000340393
       40924             1.79409             1.78417         0.000340385
       40925             1.79475             1.78417         0.000340376
       40926             1.79536             1.78417         0.000340368
       40927             1.79593             1.78417          0.00034036
       40928             1.79646             1.78417         0.000340352
       40929             1.79695             1.78417         0.000340344
       40930             1.79739             1.78417         0.000340335
       40931             1.79779             1.78417         0.000340327
       40932             1.79815             1.78417         0.000340319
       40933             1.79847             1.78417         0.000340311
       40934             1.79874             1.78417         0.000340303
       40935             1.79898             1.78417         0.000340295
       40936             1.79918             1.78417         0.000340287
       40937             1.79934             1.78417         0.000340278
       40938             1.79947             1.78417          0.00034027
       40939             1.79956             1.78417         0.000340262
       40940             1.79962             1.78417         0.000340254
       40941             1.79964             1.78417         0.000340246
       40942             1.79964             1.78418         0.000340238
       40943              1.7996             1.78418          0.00034023
       40944             1.79954             1.78418         0.000340222
       40945             1.79945             1.78418         0.000340214
       40946             1.79934             1.78418         0.000340206
       40947             1.79921             1.78418         0.000340197
       40948             1.79905             1.78418         0.000340189
       40949             1.79888             1.78418         0.000340181
       40950             1.79868             1.78418         0.000340173
       40951             1.79848             1.78418         0.000340165
       40952             1.79826             1.78418         0.000340157
       40953             1.79803             1.78418         0.000340149
       40954             1.79779             1.78418         0.000340141
       40955             1.79754             1.78418         0.000340132
       40956             1.79729             1.78418         0.000340124
       40957             1.79704             1.78418         0.000340116
       40958             1.79679             1.78418         0.000340108
       40959             1.79654             1.78418           0.0003401
       40960              1.7963             1.78418         0.000340092
       40961             1.79606             1.78418         0.000340083
       40962             1.79584             1.78418         0.000340075
       40963             1.79563             1.78418         0.000340067
       40964             1.79543             1.78418         0.000340059
       40965             1.79525             1.78418         0.000340051
       40966              1.7951             1.78418         0.000340042
       40967             1.79496             1.78418         0.000340034
       40968             1.79485             1.78418         0.000340026
       40969             1.79477             1.78418         0.000340018
       40970             1.79471             1.78418          0.00034001
       40971             1.79469             1.78418         0.000340001
       40972             1.79469             1.78418         0.000339993
       40973             1.79473             1.78418         0.000339985
       40974             1.79481             1.78419         0.000339977
       40975             1.79492             1.78419         0.000339969
       40976             1.79507             1.78419          0.00033996
       40977             1.79525             1.78419         0.000339952
       40978             1.79547             1.78419         0.000339944
       40979             1.79573             1.78419         0.000339936
       40980             1.79602             1.78419         0.000339928
       40981             1.79635             1.78419          0.00033992
       40982             1.79671             1.78419         0.000339911
       40983              1.7971             1.78419         0.000339903
       40984             1.79752             1.78419         0.000339895
       40985             1.79797             1.78419         0.000339887
       40986             1.79844             1.78419         0.000339879
       40987             1.79894             1.78419         0.000339871
       40988             1.79945             1.78419         0.000339863
       40989             1.79999             1.78419         0.000339855
       40990             1.80053             1.78419         0.000339847
       40991             1.80109             1.78419         0.000339839
       40992             1.80166             1.78419          0.00033983
       40993             1.80223             1.78419         0.000339822
       40994             1.80281             1.78419         0.000339814
       40995             1.80338             1.78419         0.000339807
       40996             1.80394             1.78419         0.000339799
       40997              1.8045             1.78419         0.000339791
       40998             1.80505             1.78419         0.000339783
       40999             1.80558             1.78419         0.000339775
       41000              1.8061             1.78419         0.000339767
       41001              1.8066              1.7842         0.000339759
       41002             1.80707              1.7842         0.000339751
       41003             1.80753              1.7842         0.000339744
       41004             1.80795              1.7842         0.000339736
       41005             1.80835              1.7842         0.000339728
       41006             1.80872              1.7842          0.00033972
       41007             1.80905              1.7842         0.000339712
       41008             1.80935              1.7842         0.000339705
       41009             1.80962              1.7842         0.000339697
       41010             1.80985              1.7842         0.000339689
       41011             1.81005              1.7842         0.000339682
       41012             1.81021              1.7842         0.000339674
       41013             1.81033              1.7842         0.000339666
       41014             1.81041              1.7842         0.000339659
       41015             1.81045              1.7842         0.000339651
       41016             1.81045              1.7842         0.000339643
       41017             1.81041             1.78421         0.000339635
       41018             1.81033             1.78421         0.000339628
       41019              1.8102             1.78421          0.00033962
       41020             1.81004             1.78421         0.000339612
       41021             1.80984             1.78421         0.000339605
       41022              1.8096             1.78421         0.000339597
       41023             1.80931             1.78421         0.000339589
       41024             1.80899             1.78421         0.000339582
       41025             1.80863             1.78421         0.000339574
       41026             1.80822             1.78421         0.000339566
       41027             1.80778             1.78421         0.000339558
       41028              1.8073             1.78421          0.00033955
       41029             1.80678             1.78421         0.000339543
       41030             1.80623             1.78421         0.000339535
       41031             1.80564             1.78421         0.000339527
       41032             1.80501             1.78421         0.000339519
       41033             1.80435             1.78421         0.000339511
       41034             1.80365             1.78422         0.000339503
       41035             1.80292             1.78422         0.000339495
       41036             1.80215             1.78422         0.000339487
       41037             1.80136             1.78422         0.000339479
       41038             1.80053             1.78422         0.000339471
       41039             1.79967             1.78422         0.000339463
       41040             1.79879             1.78422         0.000339455
       41041             1.79787             1.78422         0.000339447
       41042             1.79694             1.78422         0.000339439
       41043             1.79597             1.78422         0.000339431
       41044             1.79499             1.78422         0.000339422
       41045             1.79398             1.78422         0.000339414
       41046             1.79296             1.78422         0.000339406
       41047             1.79191             1.78422         0.000339398
       41048             1.79086             1.78422          0.00033939
       41049             1.78978             1.78422         0.000339381
       41050              1.7887             1.78422         0.000339373
       41051             1.78761             1.78422         0.000339365
       41052             1.78652             1.78422         0.000339357
       41053             1.78542             1.78422         0.000339348
       41054             1.78432             1.78422          0.00033934
       41055             1.78322             1.78422         0.000339332
       41056             1.78213             1.78422         0.000339323
       41057             1.78105             1.78422         0.000339315
       41058             1.77998             1.78422         0.000339307
       41059             1.77893             1.78422         0.000339299
       41060              1.7779             1.78422         0.000339291
       41061             1.77689             1.78422         0.000339282
       41062             1.77591             1.78422         0.000339274
       41063             1.77496             1.78422         0.000339266
       41064             1.77405             1.78422         0.000339258
       41065             1.77318             1.78422          0.00033925
       41066             1.77234             1.78422         0.000339241
       41067             1.77156             1.78422         0.000339233
       41068             1.77083             1.78422         0.000339225
       41069             1.77014             1.78422         0.000339217
       41070             1.76952             1.78422         0.000339209
       41071             1.76896             1.78422         0.000339201
       41072             1.76846             1.78422         0.000339193
       41073             1.76802             1.78422         0.000339185
       41074             1.76765             1.78422         0.000339177
       41075             1.76735             1.78421         0.000339169
       41076             1.76713             1.78421         0.000339161
       41077             1.76697             1.78421         0.000339153
       41078             1.76689             1.78421         0.000339145
       41079             1.76688             1.78421         0.000339137
       41080             1.76694             1.78421         0.000339129
       41081             1.76707             1.78421         0.000339121
       41082             1.76728             1.78421         0.000339113
       41083             1.76755             1.78421         0.000339105
       41084             1.76789             1.78421         0.000339097
       41085             1.76829             1.78421         0.000339089
       41086             1.76875             1.78421         0.000339081
       41087             1.76927             1.78421         0.000339073
       41088             1.76985             1.78421         0.000339065
       41089             1.77047             1.78421         0.000339057
       41090             1.77113             1.78421         0.000339048
       41091             1.77184             1.78421          0.00033904
       41092             1.77258             1.78421         0.000339032
       41093             1.77334             1.78421         0.000339024
       41094             1.77413             1.78421         0.000339016
       41095             1.77494             1.78421         0.000339008
       41096             1.77577             1.78421            0.000339
       41097             1.77659             1.78421         0.000338991
       41098             1.77742             1.78421         0.000338983
       41099             1.77825             1.78421         0.000338975
       41100             1.77907             1.78421         0.000338967
       41101             1.77987             1.78421         0.000338958
       41102             1.78065             1.78421          0.00033895
       41103             1.78141             1.78421         0.000338942
       41104             1.78215             1.78421         0.000338934
       41105             1.78285             1.78421         0.000338926
       41106             1.78351             1.78421         0.000338917
       41107             1.78413             1.78421         0.000338909
       41108             1.78472             1.78421         0.000338901
       41109             1.78525             1.78421         0.000338893
       41110             1.78574             1.78421         0.000338884
       41111             1.78618             1.78421         0.000338876
       41112             1.78657             1.78421         0.000338868
       41113             1.78691             1.78421          0.00033886
       41114             1.78719             1.78421         0.000338851
       41115             1.78742             1.78421         0.000338843
       41116             1.78759             1.78421         0.000338835
       41117             1.78771             1.78421         0.000338827
       41118             1.78777             1.78421         0.000338818
       41119             1.78778             1.78421          0.00033881
       41120             1.78774             1.78421         0.000338802
       41121             1.78765             1.78421         0.000338794
       41122              1.7875             1.78421         0.000338786
       41123             1.78731             1.78421         0.000338777
       41124             1.78707             1.78421         0.000338769
       41125             1.78679             1.78421         0.000338761
       41126             1.78647             1.78421         0.000338753
       41127             1.78611             1.78421         0.000338744
       41128             1.78572             1.78421         0.000338736
       41129             1.78529             1.78421         0.000338728
       41130             1.78484             1.78421          0.00033872
       41131             1.78436             1.78421         0.000338711
       41132             1.78386             1.78421         0.000338703
       41133             1.78334             1.78421         0.000338695
       41134             1.78281             1.78421         0.000338687
       41135             1.78226             1.78421         0.000338678
