#     BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
       35692             1.16211             1.18724         0.000253427
       35693             1.16234             1.18724         0.000253421
       35694              1.1626             1.18724         0.000253414
       35695              1.1629             1.18723         0.000253408
       35696             1.16324             1.18723         0.000253402
       35697             1.16362             1.18723         0.000253396
       35698             1.16404             1.18723         0.000253389
       35699              1.1645             1.18723         0.000253383
       35700               1.165             1.18723         0.000253377
       35701             1.16555             1.18723          0.00025337
       35702             1.16613             1.18723         0.000253364
       35703             1.16677             1.18723         0.000253358
       35704             1.16745             1.18723         0.000253351
       35705             1.16817             1.18723         0.000253345
       35706             1.16894             1.18723         0.000253338
       35707             1.16976             1.18723         0.000253331
       35708             1.17062             1.18723         0.000253325
       35709             1.17153             1.18723         0.000253318
       35710             1.17248             1.18723         0.000253311
       35711             1.17347             1.18723         0.000253304
       35712              1.1745             1.18723         0.000253298
       35713             1.17557             1.18723         0.000253291
       35714             1.17668             1.18723         0.000253284
       35715             1.17781             1.18722         0.000253277
       35716             1.17898             1.18722          0.00025327
       35717             1.18018             1.18722         0.000253263
       35718              1.1814             1.18722         0.000253256
       35719             1.18264             1.18722         0.000253249
       35720             1.18389             1.18722         0.000253242
       35721             1.18516             1.18722         0.000253235
       35722             1.18643             1.18722         0.000253228
       35723             1.18771             1.18722          0.00025322
       35724             1.18899             1.18722         0.000253213
       35725             1.19027             1.18722         0.000253206
       35726             1.19153             1.18722         0.000253199
       35727             1.19278             1.18722         0.000253192
       35728             1.19402             1.18722         0.000253185
       35729             1.19523             1.18722         0.000253178
       35730             1.19641             1.18723         0.000253171
       35731             1.19757             1.18723         0.000253164
       35732             1.19869             1.18723         0.000253157
       35733             1.19978             1.18723         0.000253151
       35734             1.20082             1.18723         0.000253144
       35735             1.20181             1.18723         0.000253137
       35736             1.20276             1.18723          0.00025313
       35737             1.20366             1.18723         0.000253124
       35738              1.2045             1.18723         0.000253117
       35739             1.20528             1.18723          0.00025311
       35740               1.206             1.18723         0.000253104
       35741             1.20665             1.18723         0.000253097
       35742             1.20723             1.18723         0.000253091
       35743             1.20774             1.18723         0.000253085
       35744             1.20818             1.18723         0.000253078
       35745             1.20854             1.18723         0.000253072
       35746             1.20881             1.18723         0.000253065
       35747             1.20901             1.18723         0.000253059
       35748             1.20911             1.18723         0.000253053
       35749             1.20913             1.18723         0.000253046
       35750             1.20905             1.18724          0.00025304
       35751             1.20887             1.18724         0.000253034
       35752             1.20859             1.18724         0.000253027
       35753             1.20821             1.18724         0.000253021
       35754             1.20772             1.18724         0.000253014
       35755             1.20712             1.18724         0.000253008
       35756              1.2064             1.18724         0.000253001
       35757             1.20558             1.18724         0.000252995
       35758             1.20463             1.18724         0.000252988
       35759             1.20356             1.18724         0.000252982
       35760             1.20237             1.18724         0.000252975
       35761             1.20106             1.18724         0.000252968
       35762             1.19963             1.18724         0.000252961
       35763             1.19808             1.18724         0.000252954
       35764              1.1964             1.18724         0.000252947
       35765             1.19461             1.18724          0.00025294
       35766             1.19271             1.18724         0.000252933
       35767             1.19071             1.18724         0.000252926
       35768             1.18861             1.18724         0.000252919
       35769             1.18642             1.18724         0.000252912
       35770             1.18417             1.18724         0.000252905
       35771             1.18185             1.18724         0.000252898
       35772              1.1795             1.18724         0.000252891
       35773             1.17712             1.18724         0.000252884
       35774             1.17474             1.18724         0.000252877
       35775             1.17239             1.18724         0.000252871
       35776             1.17008             1.18724         0.000252864
       35777             1.16785             1.18724         0.000252858
       35778             1.16572             1.18724         0.000252851
       35779             1.16372             1.18724         0.000252845
       35780             1.16187             1.18724         0.000252839
       35781             1.16019             1.18724         0.000252833
       35782             1.15872             1.18724         0.000252827
       35783             1.15746             1.18724         0.000252822
       35784             1.15643             1.18723         0.000252816
       35785             1.15566             1.18723          0.00025281
       35786             1.15513             1.18723         0.000252805
       35787             1.15486             1.18723           0.0002528
       35788             1.15485             1.18723         0.000252794
       35789             1.15508             1.18723         0.000252789
       35790             1.15556             1.18723         0.000252783
       35791             1.15625             1.18723         0.000252778
       35792             1.15716             1.18723         0.000252772
       35793             1.15825             1.18723         0.000252766
       35794             1.15952             1.18723          0.00025276
       35795             1.16092             1.18723         0.000252754
       35796             1.16246             1.18722         0.000252748
       35797             1.16409             1.18722         0.000252742
       35798              1.1658             1.18722         0.000252736
       35799             1.16758             1.18722         0.000252729
       35800             1.16939             1.18722         0.000252722
       35801             1.17123             1.18722         0.000252716
       35802             1.17308             1.18722         0.000252709
       35803             1.17493             1.18722         0.000252702
       35804             1.17676             1.18722         0.000252695
       35805             1.17857             1.18722         0.000252688
       35806             1.18034             1.18722         0.000252681
       35807             1.18208             1.18722         0.000252674
       35808             1.18378             1.18722         0.000252667
       35809             1.18542             1.18722          0.00025266
       35810             1.18702             1.18722         0.000252653
       35811             1.18857             1.18722         0.000252646
       35812             1.19007             1.18722         0.000252639
       35813             1.19151             1.18722         0.000252632
       35814             1.19291             1.18722         0.000252625
       35815             1.19426             1.18722         0.000252618
       35816             1.19555             1.18722         0.000252611
       35817              1.1968             1.18722         0.000252604
       35818             1.19801             1.18722         0.000252597
       35819             1.19917             1.18722         0.000252591
       35820             1.20028             1.18722         0.000252584
       35821             1.20136             1.18722         0.000252577
       35822             1.20239             1.18722          0.00025257
       35823             1.20339             1.18722         0.000252564
       35824             1.20436             1.18722         0.000252557
       35825             1.20528             1.18722         0.000252551
       35826             1.20618             1.18722         0.000252544
       35827             1.20704             1.18723         0.000252538
       35828             1.20787             1.18723         0.000252531
       35829             1.20868             1.18723         0.000252525
       35830             1.20945             1.18723         0.000252519
       35831              1.2102             1.18723         0.000252512
       35832             1.21093             1.18723         0.000252506
       35833             1.21163             1.18723           0.0002525
       35834              1.2123             1.18723         0.000252494
       35835             1.21296             1.18723         0.000252488
       35836             1.21359             1.18723         0.000252482
       35837              1.2142             1.18723         0.000252476
       35838             1.21479             1.18723          0.00025247
       35839             1.21536             1.18723         0.000252464
       35840             1.21591             1.18723         0.000252459
       35841             1.21645             1.18724         0.000252453
       35842             1.21697             1.18724         0.000252447
       35843             1.21747             1.18724         0.000252442
       35844             1.21795             1.18724         0.000252436
       35845             1.21842             1.18724          0.00025243
       35846             1.21887             1.18724         0.000252425
       35847             1.21931             1.18724         0.000252419
       35848             1.21974             1.18724         0.000252414
       35849             1.22015             1.18724         0.000252409
       35850             1.22055             1.18724         0.000252403
       35851             1.22093             1.18724         0.000252398
       35852              1.2213             1.18725         0.000252393
       35853             1.22166             1.18725         0.000252388
       35854               1.222             1.18725         0.000252382
       35855             1.22234             1.18725         0.000252377
       35856             1.22266             1.18725         0.000252372
       35857             1.22297             1.18725         0.000252367
       35858             1.22327             1.18725         0.000252362
       35859             1.22355             1.18725         0.000252357
       35860             1.22382             1.18725         0.000252352
       35861             1.22409             1.18725         0.000252347
       35862             1.22434             1.18726         0.000252342
       35863             1.22457             1.18726         0.000252337
       35864              1.2248             1.18726         0.000252332
       35865             1.22502             1.18726         0.000252328
       35866             1.22522             1.18726         0.000252323
       35867             1.22541             1.18726         0.000252318
       35868             1.22559             1.18726         0.000252313
       35869             1.22576             1.18726         0.000252308
       35870             1.22591             1.18726         0.000252304
       35871             1.22605             1.18726         0.000252299
       35872             1.22618             1.18727         0.000252294
       35873             1.22629             1.18727          0.00025229
       35874              1.2264             1.18727         0.000252285
       35875             1.22648             1.18727          0.00025228
       35876             1.22656             1.18727         0.000252276
       35877             1.22662             1.18727         0.000252271
       35878             1.22666             1.18727         0.000252266
       35879             1.22669             1.18727         0.000252262
       35880             1.22671             1.18727         0.000252257
       35881             1.22671             1.18728         0.000252252
       35882             1.22669             1.18728         0.000252248
       35883             1.22665             1.18728         0.000252243
       35884              1.2266             1.18728         0.000252239
       35885             1.22653             1.18728         0.000252234
       35886             1.22645             1.18728         0.000252229
       35887             1.22634             1.18728         0.000252225
       35888             1.22621             1.18728          0.00025222
       35889             1.22607             1.18728         0.000252215
       35890              1.2259             1.18729          0.00025221
       35891             1.22571             1.18729         0.000252206
       35892              1.2255             1.18729         0.000252201
       35893             1.22527             1.18729         0.000252196
       35894             1.22501             1.18729         0.000252191
       35895             1.22473             1.18729         0.000252186
       35896             1.22443             1.18729         0.000252181
       35897              1.2241             1.18729         0.000252176
       35898             1.22374             1.18729         0.000252172
       35899             1.22336             1.18729         0.000252166
       35900             1.22295              1.1873         0.000252161
       35901             1.22251              1.1873         0.000252156
       35902             1.22205              1.1873         0.000252151
       35903             1.22156              1.1873         0.000252146
       35904             1.22103              1.1873         0.000252141
       35905             1.22048              1.1873         0.000252135
       35906              1.2199              1.1873          0.00025213
       35907             1.21929              1.1873         0.000252124
       35908             1.21865              1.1873         0.000252119
       35909             1.21798              1.1873         0.000252113
       35910             1.21729              1.1873         0.000252108
       35911             1.21656             1.18731         0.000252102
       35912              1.2158             1.18731         0.000252096
       35913             1.21502             1.18731          0.00025209
       35914             1.21421             1.18731         0.000252085
       35915             1.21338             1.18731         0.000252079
       35916             1.21252             1.18731         0.000252073
       35917             1.21164             1.18731         0.000252066
       35918             1.21074             1.18731          0.00025206
       35919             1.20983             1.18731         0.000252054
       35920              1.2089             1.18731         0.000252048
       35921             1.20796             1.18731         0.000252041
       35922             1.20701             1.18731         0.000252035
       35923             1.20606             1.18731         0.000252028
       35924             1.20511             1.18731         0.000252022
       35925             1.20416             1.18731         0.000252015
       35926             1.20322             1.18731         0.000252009
       35927             1.20229             1.18732         0.000252002
       35928             1.20138             1.18732         0.000251995
       35929              1.2005             1.18732         0.000251989
       35930             1.19964             1.18732         0.000251982
       35931             1.19881             1.18732         0.000251975
       35932             1.19802             1.18732         0.000251968
       35933             1.19728             1.18732         0.000251961
       35934             1.19658             1.18732         0.000251954
       35935             1.19594             1.18732         0.000251948
       35936             1.19535             1.18732         0.000251941
       35937             1.19483             1.18732         0.000251934
       35938             1.19436             1.18732         0.000251927
       35939             1.19397             1.18732          0.00025192
       35940             1.19364             1.18732         0.000251913
       35941             1.19338             1.18732         0.000251906
       35942              1.1932             1.18732         0.000251899
       35943             1.19309             1.18732         0.000251892
       35944             1.19304             1.18732         0.000251885
       35945             1.19307             1.18732         0.000251878
       35946             1.19317             1.18732         0.000251871
       35947             1.19334             1.18732         0.000251864
       35948             1.19357             1.18732         0.000251857
       35949             1.19387             1.18732          0.00025185
       35950             1.19422             1.18732         0.000251843
       35951             1.19462             1.18732         0.000251836
       35952             1.19507             1.18732          0.00025183
       35953             1.19557             1.18732         0.000251823
       35954             1.19611             1.18732         0.000251816
       35955             1.19668             1.18732         0.000251809
       35956             1.19729             1.18732         0.000251802
       35957             1.19792             1.18732         0.000251795
       35958             1.19857             1.18732         0.000251788
       35959             1.19923             1.18732         0.000251782
       35960             1.19991             1.18732         0.000251775
       35961             1.20059             1.18732         0.000251768
       35962             1.20127             1.18732         0.000251761
       35963             1.20196             1.18732         0.000251755
       35964             1.20263             1.18732         0.000251748
       35965              1.2033             1.18733         0.000251741
       35966             1.20396             1.18733         0.000251735
       35967             1.20461             1.18733         0.000251728
       35968             1.20523             1.18733         0.000251722
       35969             1.20584             1.18733         0.000251715
       35970             1.20643             1.18733         0.000251709
       35971             1.20699             1.18733         0.000251703
       35972             1.20754             1.18733         0.000251696
       35973             1.20805             1.18733          0.00025169
       35974             1.20854             1.18733         0.000251684
       35975             1.20901             1.18733         0.000251677
       35976             1.20945             1.18733         0.000251671
       35977             1.20986             1.18733         0.000251665
       35978             1.21024             1.18733         0.000251659
       35979              1.2106             1.18733         0.000251652
       35980             1.21093             1.18733         0.000251646
       35981             1.21124             1.18733          0.00025164
       35982             1.21152             1.18734         0.000251634
       35983             1.21177             1.18734         0.000251628
       35984               1.212             1.18734         0.000251622
       35985              1.2122             1.18734         0.000251616
       35986             1.21238             1.18734          0.00025161
       35987             1.21254             1.18734         0.000251604
       35988             1.21268             1.18734         0.000251598
       35989              1.2128             1.18734         0.000251592
       35990             1.21289             1.18734         0.000251586
       35991             1.21297             1.18734          0.00025158
       35992             1.21303             1.18734         0.000251574
       35993             1.21308             1.18734         0.000251568
       35994             1.21311             1.18734         0.000251562
       35995             1.21313             1.18734         0.000251556
       35996             1.21313             1.18735          0.00025155
       35997             1.21312             1.18735         0.000251544
       35998              1.2131             1.18735         0.000251538
       35999             1.21308             1.18735         0.000251532
       36000             1.21304             1.18735         0.000251526
       36001               1.213             1.18735          0.00025152
       36002             1.21295             1.18735         0.000251514
       36003              1.2129             1.18735         0.000251508
       36004             1.21285             1.18735         0.000251502
       36005             1.21279             1.18735         0.000251496
       36006             1.21273             1.18735          0.00025149
       36007             1.21267             1.18735         0.000251484
       36008             1.21262             1.18735         0.000251478
       36009             1.21256             1.18735         0.000251472
       36010             1.21251             1.18735         0.000251466
       36011             1.21246             1.18736          0.00025146
       36012             1.21242             1.18736         0.000251454
       36013             1.21238             1.18736         0.000251448
       36014             1.21234             1.18736         0.000251442
       36015             1.21232             1.18736         0.000251436
       36016              1.2123             1.18736          0.00025143
       36017             1.21229             1.18736         0.000251424
       36018             1.21228             1.18736         0.000251418
       36019             1.21229             1.18736         0.000251412
       36020              1.2123             1.18736         0.000251406
       36021             1.21232             1.18736           0.0002514
       36022             1.21235             1.18736         0.000251394
       36023             1.21239             1.18736         0.000251388
       36024             1.21244             1.18736         0.000251382
       36025              1.2125             1.18737         0.000251376
       36026             1.21257             1.18737          0.00025137
       36027             1.21264             1.18737         0.000251364
       36028             1.21273             1.18737         0.000251358
       36029             1.21282             1.18737         0.000251352
       36030             1.21293             1.18737         0.000251346
       36031             1.21303             1.18737          0.00025134
       36032             1.21315             1.18737         0.000251334
       36033             1.21328             1.18737         0.000251328
       36034             1.21341             1.18737         0.000251322
       36035             1.21354             1.18737         0.000251316
       36036             1.21369             1.18737          0.00025131
       36037             1.21383             1.18737         0.000251304
       36038             1.21399             1.18737         0.000251298
       36039             1.21414             1.18738         0.000251293
       36040             1.21431             1.18738         0.000251287
       36041             1.21447             1.18738         0.000251281
       36042             1.21464             1.18738         0.000251275
       36043             1.21481             1.18738         0.000251269
       36044             1.21498             1.18738         0.000251263
       36045             1.21515             1.18738         0.000251258
       36046             1.21532             1.18738         0.000251252
       36047             1.21549             1.18738         0.000251246
       36048             1.21566             1.18738          0.00025124
       36049             1.21583             1.18738         0.000251235
       36050               1.216             1.18738         0.000251229
       36051             1.21617             1.18738         0.000251223
       36052             1.21634             1.18739         0.000251218
       36053              1.2165             1.18739         0.000251212
       36054             1.21666             1.18739         0.000251206
       36055             1.21681             1.18739         0.000251201
       36056             1.21696             1.18739         0.000251195
       36057              1.2171             1.18739         0.000251189
       36058             1.21724             1.18739         0.000251184
       36059             1.21738             1.18739         0.000251178
       36060              1.2175             1.18739         0.000251173
       36061             1.21762             1.18739         0.000251167
       36062             1.21773             1.18739         0.000251161
       36063             1.21784             1.18739         0.000251156
       36064             1.21793              1.1874          0.00025115
       36065             1.21802              1.1874         0.000251145
       36066             1.21809              1.1874         0.000251139
       36067             1.21816              1.1874         0.000251134
       36068             1.21821              1.1874         0.000251128
       36069             1.21825              1.1874         0.000251123
       36070             1.21829              1.1874         0.000251117
       36071              1.2183              1.1874         0.000251112
       36072             1.21831              1.1874         0.000251106
       36073              1.2183              1.1874         0.000251101
       36074             1.21827              1.1874         0.000251095
       36075             1.21824              1.1874          0.00025109
       36076             1.21818             1.18741         0.000251084
       36077             1.21811             1.18741         0.000251079
       36078             1.21802             1.18741         0.000251073
       36079             1.21792             1.18741         0.000251068
       36080             1.21779             1.18741         0.000251062
       36081             1.21765             1.18741         0.000251057
       36082             1.21749             1.18741         0.000251051
       36083             1.21731             1.18741         0.000251045
       36084             1.21711             1.18741          0.00025104
       36085             1.21689             1.18741         0.000251034
       36086             1.21664             1.18741         0.000251029
       36087             1.21638             1.18741         0.000251023
       36088             1.21609             1.18742         0.000251017
       36089             1.21578             1.18742         0.000251011
       36090             1.21545             1.18742         0.000251006
       36091              1.2151             1.18742            0.000251
       36092             1.21472             1.18742         0.000250994
       36093             1.21432             1.18742         0.000250988
       36094              1.2139             1.18742         0.000250982
       36095             1.21346             1.18742         0.000250976
       36096             1.21299             1.18742          0.00025097
       36097             1.21249             1.18742         0.000250964
       36098             1.21198             1.18742         0.000250958
       36099             1.21144             1.18742         0.000250952
       36100             1.21088             1.18742         0.000250946
       36101              1.2103             1.18742          0.00025094
       36102             1.20969             1.18743         0.000250934
       36103             1.20907             1.18743         0.000250928
       36104             1.20842             1.18743         0.000250921
       36105             1.20775             1.18743         0.000250915
       36106             1.20706             1.18743         0.000250909
       36107             1.20636             1.18743         0.000250902
       36108             1.20563             1.18743         0.000250896
       36109             1.20489             1.18743         0.000250889
       36110             1.20413             1.18743         0.000250883
       36111             1.20336             1.18743         0.000250876
       36112             1.20257             1.18743          0.00025087
       36113             1.20177             1.18743         0.000250863
       36114             1.20096             1.18743         0.000250856
       36115             1.20014             1.18743          0.00025085
       36116             1.19931             1.18743         0.000250843
       36117             1.19848             1.18743         0.000250836
       36118             1.19764             1.18743         0.000250829
       36119              1.1968             1.18743         0.000250823
       36120             1.19595             1.18743         0.000250816
       36121             1.19511             1.18743         0.000250809
       36122             1.19428             1.18743         0.000250802
       36123             1.19345             1.18743         0.000250795
       36124             1.19263             1.18743         0.000250788
       36125             1.19182             1.18743         0.000250781
       36126             1.19103             1.18743         0.000250774
       36127             1.19026             1.18743         0.000250768
       36128             1.18952             1.18743         0.000250761
       36129             1.18879             1.18743         0.000250754
       36130              1.1881             1.18743         0.000250747
       36131             1.18744             1.18743          0.00025074
       36132             1.18681             1.18743         0.000250733
       36133             1.18623             1.18743         0.000250726
       36134             1.18569             1.18743         0.000250719
       36135              1.1852             1.18743         0.000250712
       36136             1.18475             1.18743         0.000250705
       36137             1.18436             1.18743         0.000250698
       36138             1.18403             1.18743         0.000250691
       36139             1.18375             1.18743         0.000250684
       36140             1.18354             1.18743         0.000250677
       36141             1.18339             1.18743         0.000250671
       36142             1.18331             1.18743         0.000250664
       36143             1.18329             1.18743         0.000250657
       36144             1.18334             1.18743          0.00025065
       36145             1.18346             1.18743         0.000250643
       36146             1.18364             1.18743         0.000250636
       36147              1.1839             1.18743         0.000250629
       36148             1.18422             1.18743         0.000250622
       36149             1.18461             1.18743         0.000250615
       36150             1.18506             1.18743         0.000250608
       36151             1.18557             1.18743         0.000250601
       36152             1.18614             1.18743         0.000250594
       36153             1.18677             1.18743         0.000250588
       36154             1.18745             1.18743         0.000250581
       36155             1.18818             1.18743         0.000250574
       36156             1.18895             1.18743         0.000250567
       36157             1.18977             1.18743          0.00025056
       36158             1.19062             1.18743         0.000250553
       36159             1.19151             1.18743         0.000250546
       36160             1.19243             1.18743         0.000250539
       36161             1.19338             1.18743         0.000250532
       36162             1.19435             1.18743         0.000250525
       36163             1.19534             1.18743         0.000250519
       36164             1.19634             1.18743         0.000250512
       36165             1.19735             1.18743         0.000250505
       36166             1.19837             1.18743         0.000250498
       36167              1.1994             1.18743         0.000250492
       36168             1.20043             1.18744         0.000250485
       36169             1.20145             1.18744         0.000250478
       36170             1.20247             1.18744         0.000250472
       36171             1.20349             1.18744         0.000250465
       36172             1.20449             1.18744         0.000250459
       36173             1.20549             1.18744         0.000250452
       36174             1.20646             1.18744         0.000250446
       36175             1.20743             1.18744          0.00025044
       36176             1.20837             1.18744         0.000250433
       36177              1.2093             1.18744         0.000250427
       36178              1.2102             1.18744         0.000250421
       36179             1.21109             1.18744         0.000250415
       36180             1.21194             1.18744         0.000250409
       36181             1.21278             1.18744         0.000250403
       36182             1.21358             1.18744         0.000250397
       36183             1.21436             1.18744         0.000250391
       36184             1.21511             1.18744         0.000250385
       36185             1.21583             1.18745          0.00025038
       36186             1.21652             1.18745         0.000250374
       36187             1.21717             1.18745         0.000250369
       36188              1.2178             1.18745         0.000250363
       36189             1.21839             1.18745         0.000250358
       36190             1.21894             1.18745         0.000250352
       36191             1.21946             1.18745         0.000250347
       36192             1.21994             1.18745         0.000250342
       36193             1.22039             1.18745         0.000250336
       36194             1.22079             1.18745         0.000250331
       36195             1.22116             1.18745         0.000250326
       36196             1.22149             1.18746         0.000250321
       36197             1.22178             1.18746         0.000250316
       36198             1.22203             1.18746         0.000250311
       36199             1.22224             1.18746         0.000250305
       36200             1.22241             1.18746           0.0002503
       36201             1.22254             1.18746         0.000250295
       36202             1.22262             1.18746          0.00025029
       36203             1.22267             1.18746         0.000250285
       36204             1.22267             1.18746          0.00025028
       36205             1.22264             1.18746         0.000250275
       36206             1.22256             1.18746          0.00025027
       36207             1.22244             1.18747         0.000250265
       36208             1.22228             1.18747          0.00025026
       36209             1.22208             1.18747         0.000250255
       36210             1.22185             1.18747          0.00025025
       36211             1.22157             1.18747         0.000250245
       36212             1.22126             1.18747          0.00025024
       36213             1.22091             1.18747         0.000250234
       36214             1.22053             1.18747         0.000250229
       36215             1.22011             1.18747         0.000250224
       36216             1.21966             1.18747         0.000250219
       36217             1.21919             1.18747         0.000250213
       36218             1.21868             1.18748         0.000250208
       36219             1.21815             1.18748         0.000250202
       36220             1.21759             1.18748         0.000250197
       36221             1.21701             1.18748         0.000250191
       36222             1.21641             1.18748         0.000250186
       36223             1.21579             1.18748          0.00025018
       36224             1.21516             1.18748         0.000250174
       36225             1.21451             1.18748         0.000250168
       36226             1.21385             1.18748         0.000250162
       36227             1.21319             1.18748         0.000250157
       36228             1.21252             1.18748         0.000250151
       36229             1.21184             1.18748         0.000250145
       36230             1.21117             1.18748         0.000250139
       36231             1.21049             1.18749         0.000250132
       36232             1.20982             1.18749         0.000250126
       36233             1.20916             1.18749          0.00025012
       36234              1.2085             1.18749         0.000250114
       36235             1.20786             1.18749         0.000250108
       36236             1.20722             1.18749         0.000250101
       36237              1.2066             1.18749         0.000250095
       36238             1.20599             1.18749         0.000250089
       36239              1.2054             1.18749         0.000250082
       36240             1.20482             1.18749         0.000250076
       36241             1.20426             1.18749         0.000250069
       36242             1.20372             1.18749         0.000250063
       36243              1.2032             1.18749         0.000250056
       36244             1.20269             1.18749          0.00025005
       36245              1.2022             1.18749         0.000250043
       36246             1.20173             1.18749         0.000250037
       36247             1.20128             1.18749          0.00025003
       36248             1.20085             1.18749         0.000250023
       36249             1.20043             1.18749         0.000250017
       36250             1.20002             1.18749          0.00025001
       36251             1.19963             1.18749         0.000250003
       36252             1.19925              1.1875         0.000249997
       36253             1.19889              1.1875          0.00024999
       36254             1.19854              1.1875         0.000249983
       36255              1.1982              1.1875         0.000249976
       36256             1.19788              1.1875          0.00024997
       36257             1.19756              1.1875         0.000249963
       36258             1.19726              1.1875         0.000249956
       36259             1.19697              1.1875          0.00024995
       36260             1.19668              1.1875         0.000249943
       36261             1.19642              1.1875         0.000249936
       36262             1.19616              1.1875         0.000249929
       36263             1.19592              1.1875         0.000249922
       36264             1.19569              1.1875         0.000249916
       36265             1.19548              1.1875         0.000249909
       36266             1.19529              1.1875         0.000249902
       36267             1.19511              1.1875         0.000249895
       36268             1.19496              1.1875         0.000249888
       36269             1.19483              1.1875         0.000249882
       36270             1.19472              1.1875         0.000249875
       36271             1.19463              1.1875         0.000249868
       36272             1.19458              1.1875         0.000249861
       36273             1.19455              1.1875         0.000249854
       36274             1.19456              1.1875         0.000249848
       36275             1.19459              1.1875         0.000249841
       36276             1.19466              1.1875         0.000249834
       36277             1.19475              1.1875         0.000249827
       36278             1.19489              1.1875          0.00024982
       36279             1.19505              1.1875         0.000249814
       36280             1.19525              1.1875         0.000249807
       36281             1.19548              1.1875           0.0002498
       36282             1.19574              1.1875         0.000249793
       36283             1.19603              1.1875         0.000249786
       36284             1.19635              1.1875          0.00024978
       36285             1.19669              1.1875         0.000249773
       36286             1.19706              1.1875         0.000249766
       36287             1.19745              1.1875         0.000249759
       36288             1.19787              1.1875         0.000249753
       36289             1.19829              1.1875         0.000249746
       36290             1.19874              1.1875         0.000249739
       36291             1.19919              1.1875         0.000249733
       36292             1.19965              1.1875         0.000249726
       36293             1.20012             1.18751         0.000249719
       36294             1.20058             1.18751         0.000249713
       36295             1.20105             1.18751         0.000249706
       36296             1.20151             1.18751           0.0002497
       36297             1.20197             1.18751         0.000249693
       36298             1.20242             1.18751         0.000249686
       36299             1.20286             1.18751          0.00024968
       36300             1.20328             1.18751         0.000249673
       36301             1.20368             1.18751         0.000249667
       36302             1.20407             1.18751          0.00024966
       36303             1.20444             1.18751         0.000249654
       36304             1.20479             1.18751         0.000249648
       36305             1.20511             1.18751         0.000249641
       36306             1.20541             1.18751         0.000249635
       36307             1.20569             1.18751         0.000249628
       36308             1.20594             1.18751         0.000249622
