# RW_STEP = 59
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.62234                   0
       1             7.71885           0.0965169
       2             7.81257            0.109031
       3             7.64653            0.183062
       4             7.62534            0.143375
       5             7.64716            0.119082
       6             7.69381            0.110928
       7             7.68504           0.0964662
       8             7.68403           0.0850812
       9             7.67904           0.0762623
      10             7.67674           0.0690202
      11             7.66595           0.0639248
      12             7.67636           0.0597167
      13             7.69947           0.0599255
      14             7.72109            0.059829
      15             7.73946           0.0589022
      16             7.71502           0.0604875
      17             7.72087           0.0573284
      18             7.72766           0.0546504
      19             7.73006           0.0519013
      20             7.72129           0.0501412
      21             7.73293           0.0492054
      22             7.72537            0.047621
      23             7.73525           0.0466511
      24             7.73978           0.0449752
      25             7.74504           0.0435297
      26              7.7354           0.0429824
      27             7.73766           0.0414806
      28             7.73665           0.0400374
      29             7.72976           0.0392887
      30             7.73033           0.0380044
      31             7.71793           0.0388311
      32             7.73176            0.040097
      33             7.72523           0.0394428
      34             7.72785           0.0383883
      35             7.72268           0.0376626
      36             7.72131           0.0366561
      37             7.71826           0.0358089
      38             7.70933           0.0360023
      39              7.7106           0.0351137
      40              7.7114           0.0342559
      41             7.71973           0.0344511
      42             7.72651           0.0343167
      43             7.72324           0.0336862
      44             7.72303           0.0329298
      45             7.72417           0.0322263
      46             7.72617           0.0315962
      47              7.7313           0.0313536
      48             7.73294           0.0307507
      49             7.74544           0.0326217
      50             7.74418           0.0320006
      51              7.7452           0.0313958
      52             7.74204           0.0309597
      53             7.73985             0.03046
      54             7.74085           0.0299178
      55             7.74853           0.0303648
      56             7.75219           0.0300515
      57             7.76311           0.0314842
      58             7.74818           0.0343621
      59             7.74158            0.034422
      60             7.74375           0.0339225
      61             7.74649           0.0334827
      62             7.74921           0.0330597
      63              7.7445           0.0328795
      64             7.75407            0.033755
      65             7.75359           0.0332431
      66             7.75067           0.0328733
      67             7.74803           0.0324939
      68             7.74681           0.0320425
      69             7.74481           0.0316449
      70             7.74519           0.0311984
      71             7.75393           0.0319814
      72             7.74892           0.0319365
      73             7.74549           0.0316878
      74             7.74415           0.0312913
      75             7.74388            0.030878
      76             7.74987           0.0310569
      77             7.75424            0.030966
      78             7.75656           0.0306592
      79             7.75429           0.0303585
      80             7.75246           0.0300368
      81             7.75079            0.029715
      82             7.75111           0.0293565
      83             7.75077           0.0290069
      84             7.75215           0.0286966
      85             7.75389           0.0284143
      86             7.75298           0.0281006
      87              7.7553           0.0278764
      88             7.75618           0.0275753
      89             7.75517           0.0272858
      90             7.75539           0.0269852
      91              7.7527           0.0268261
      92             7.75518           0.0266522
      93             7.75504           0.0263675
      94             7.75718           0.0261763
      95             7.75597           0.0259306
      96              7.7571           0.0256866
      97             7.75441           0.0255645
      98             7.75455           0.0253053
      99             7.75531           0.0250625
