# RW_STEP = 64
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.27889                   0
       1              8.2431           0.0357875
       2             8.23117           0.0238583
       3             7.98618            0.245572
       4             7.96527            0.191365
       5             7.99419            0.158903
       6             8.03106            0.139266
       7             8.02279            0.120891
       8             8.01455            0.106934
       9             7.99501           0.0976193
      10             7.98031            0.089516
      11             7.98299           0.0817606
      12             7.99099           0.0756334
      13             8.01104           0.0728358
      14             8.02849           0.0700168
      15             8.05171           0.0694887
      16             8.03509            0.067356
      17             8.04154           0.0638299
      18             8.03836           0.0604604
      19             8.04418           0.0576523
      20             8.03316           0.0559341
      21             8.04499           0.0546269
      22             8.03445           0.0532514
      23             8.04378           0.0518306
      24             8.04954           0.0500468
      25             8.05373           0.0482655
      26             8.04452           0.0473474
      27             8.05007           0.0459618
      28             8.05054            0.044351
      29             8.04427           0.0433028
      30             8.04389           0.0418844
      31             8.02423           0.0450674
      32             8.03884             0.04606
      33             8.03362           0.0449889
      34             8.03862           0.0439695
      35             8.03426           0.0429526
      36             8.02793           0.0422527
      37             8.02663           0.0411461
      38             8.01677           0.0412729
      39             8.01541           0.0402508
      40             8.01452            0.039267
      41              8.0194           0.0386302
      42             8.02543           0.0382008
      43             8.01834           0.0379893
      44             8.02004            0.037174
      45             8.02328           0.0365017
      46             8.02305           0.0357173
      47             8.02441           0.0349917
      48             8.02622           0.0343178
      49              8.0409           0.0366886
      50             8.03963           0.0359844
      51              8.0436           0.0355085
      52             8.04145           0.0348984
      53              8.0333           0.0352026
      54             8.03345           0.0345569
      55             8.03791           0.0342272
      56             8.03793           0.0336214
      57             8.05142           0.0356853
      58              8.0383           0.0374486
      59              8.0367           0.0368539
      60             8.04158           0.0365715
      61             8.03996           0.0360133
      62             8.04141           0.0354668
      63             8.03062           0.0365362
      64             8.03791           0.0366999
      65             8.03786           0.0361396
      66             8.03889            0.035611
      67              8.0383           0.0350883
      68             8.03601           0.0346518
      69             8.03428           0.0341972
      70             8.03597           0.0337548
      71             8.04512           0.0345177
      72             8.03885           0.0346156
      73             8.04088           0.0342049
      74             8.03964           0.0337682
      75             8.04286           0.0334753
      76             8.04865           0.0335415
      77             8.05372           0.0334943
      78             8.05673           0.0332051
      79             8.05442           0.0328691
      80             8.05546           0.0324775
      81             8.05258           0.0322081
      82             8.05301           0.0318206
      83             8.05166           0.0314684
      84             8.05308           0.0311281
      85             8.05427           0.0307873
      86             8.05264           0.0304752
      87             8.05936           0.0308675
      88              8.0579           0.0305535
      89             8.05629           0.0302548
      90             8.05893            0.030036
      91             8.05446           0.0300407
      92             8.05833           0.0299668
      93             8.05719           0.0296682
      94             8.05886           0.0294017
      95             8.05937           0.0290983
      96             8.06106           0.0288462
      97             8.05876           0.0286427
      98             8.05956           0.0283631
      99             8.06071           0.0281015
