# RW_STEP = 61
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.82049                   0
       1             7.90336           0.0828761
       2             7.94431           0.0629782
       3             7.76309            0.186614
       4             7.74696            0.145448
       5             7.76813            0.120631
       6             7.81192            0.110957
       7              7.7998           0.0968538
       8             7.80124           0.0854292
       9             7.79404           0.0767494
      10             7.79189           0.0694556
      11             7.78353           0.0639529
      12             7.78961           0.0591415
      13             7.80553           0.0570218
      14             7.82074           0.0552204
      15             7.84467           0.0569288
      16              7.8285           0.0558684
      17             7.82961           0.0526851
      18             7.83548           0.0501789
      19             7.83987           0.0478064
      20             7.82832           0.0469163
      21             7.84416           0.0474545
      22              7.8404           0.0455004
      23             7.85288           0.0453169
      24             7.85942           0.0439548
      25             7.86865           0.0432272
      26             7.85806           0.0429209
      27             7.85781           0.0413603
      28             7.85409           0.0400819
      29              7.8468           0.0394027
      30             7.84809           0.0381322
      31             7.83769           0.0383579
      32             7.84963           0.0390471
      33             7.84252           0.0385427
      34             7.84748           0.0377529
      35             7.84477           0.0367894
      36             7.84269           0.0358416
      37             7.84187           0.0348952
      38             7.83209            0.035367
      39             7.83158           0.0344753
      40             7.83385           0.0337005
      41             7.84422           0.0344832
      42             7.85001            0.034166
      43             7.84516           0.0337305
      44             7.84574           0.0329776
      45              7.8485           0.0323701
      46             7.84998           0.0317088
      47              7.8535           0.0312396
      48             7.85392           0.0305983
      49             7.86921           0.0336554
      50             7.86886           0.0329908
      51             7.87015           0.0323759
      52              7.8668           0.0319349
      53             7.86169            0.031752
      54             7.86173           0.0311694
      55              7.8663           0.0309476
      56             7.86894           0.0305134
      57             7.88088           0.0322733
      58             7.86784           0.0342943
      59             7.86432           0.0339016
      60             7.86781           0.0335233
      61             7.86868           0.0329898
      62             7.87207           0.0326381
      63             7.86501           0.0328907
      64             7.87243           0.0332205
      65              7.8725           0.0327134
      66             7.87153           0.0322359
      67             7.86974           0.0318087
      68             7.86766           0.0314129
      69             7.86552           0.0310351
      70             7.86685           0.0306237
      71             7.87327           0.0308715
      72             7.86736           0.0310141
      73             7.86709           0.0305933
      74             7.86591           0.0302059
      75             7.86883           0.0299491
      76             7.87491           0.0301756
      77              7.8805           0.0303074
      78             7.88257           0.0299925
      79             7.87951           0.0297725
      80             7.87807            0.029438
      81             7.87608           0.0291447
      82             7.87786           0.0288464
      83             7.87638           0.0285392
      84             7.87801           0.0282485
      85             7.87902           0.0279364
      86             7.87678           0.0277045
      87             7.88102            0.027714
      88             7.88125           0.0274019
      89             7.87925           0.0271699
      90             7.88123           0.0269428
      91             7.87792           0.0268537
      92             7.88073           0.0267125
      93             7.88061           0.0264271
      94             7.88205           0.0261871
      95             7.88139           0.0259211
      96             7.88294            0.025699
      97             7.88048           0.0255539
      98              7.8811           0.0253022
      99              7.8819           0.0250607
