# RW_STEP = 55
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.47663                   0
       1             7.58734            0.110711
       2             7.58101           0.0642314
       3             7.44431             0.14405
       4             7.40789            0.117373
       5              7.3998           0.0961754
       6             7.47117            0.108167
       7              7.4616           0.0941631
       8             7.46327           0.0830608
       9             7.46166           0.0743093
      10             7.46241           0.0672196
      11             7.44446           0.0639329
      12             7.45318           0.0594521
      13             7.47593             0.05956
      14             7.49325           0.0580874
      15             7.49011           0.0544261
      16             7.47158           0.0543819
      17             7.46549           0.0516314
      18             7.48154           0.0514084
      19             7.47003           0.0501116
      20             7.46242           0.0482689
      21             7.46927           0.0465298
      22             7.46761           0.0444919
      23             7.46848           0.0426067
      24             7.47359           0.0411843
      25             7.47514           0.0395991
      26             7.46413           0.0396643
      27             7.46823           0.0384407
      28             7.46316           0.0374364
      29             7.46186           0.0361902
      30             7.46371           0.0350523
      31             7.45135           0.0361193
      32             7.47039           0.0398495
      33             7.46232            0.039494
      34             7.46659           0.0385862
      35             7.46478           0.0375429
      36             7.46693           0.0365777
      37             7.46202           0.0359399
      38              7.4517           0.0364943
      39             7.45346           0.0356136
      40             7.45229           0.0347538
      41              7.4638           0.0358183
      42             7.47126           0.0357622
      43             7.46751           0.0351409
      44             7.46474           0.0344623
      45             7.46633           0.0337423
      46             7.47099           0.0333429
      47             7.47548           0.0329478
      48             7.47542           0.0322685
      49             7.48586           0.0332961
      50             7.48282           0.0327781
      51             7.48311           0.0321429
      52             7.48065           0.0316267
      53             7.48057           0.0310356
      54             7.48149             0.03048
      55             7.48736           0.0305011
      56             7.49242           0.0303849
      57             7.50274           0.0315884
      58             7.49117           0.0331314
      59             7.48632            0.032934
      60             7.48552           0.0323994
      61             7.49031           0.0322293
      62             7.49377           0.0319021
      63             7.49167           0.0314698
      64             7.49724           0.0314784
      65             7.49759           0.0309998
      66             7.49547           0.0306075
      67              7.4923           0.0303198
      68             7.49262           0.0298789
      69             7.49156           0.0294677
      70             7.49022           0.0290809
      71             7.49656           0.0293686
      72             7.49153           0.0293984
      73             7.48874           0.0291316
      74             7.48534           0.0289417
      75             7.48659           0.0285856
      76             7.49061            0.028497
      77             7.49243           0.0281883
      78             7.49228           0.0278296
      79             7.48951            0.027619
      80             7.48837           0.0272997
      81             7.48678           0.0270115
      82              7.4857           0.0267059
      83              7.4836           0.0264698
      84             7.48615           0.0262809
      85             7.48746           0.0260065
      86             7.48859           0.0257305
      87             7.48996           0.0254733
      88             7.49026           0.0251873
      89             7.48865           0.0249576
      90             7.48938           0.0246926
      91             7.48598           0.0246586
      92              7.4888           0.0245549
      93              7.4883           0.0242974
      94              7.4892            0.024057
      95             7.48734            0.023878
      96             7.48827           0.0236488
      97             7.48646           0.0234756
      98             7.48715           0.0232472
      99              7.4888           0.0230728
