# RW_STEP = 21
# BLOCK:          PROG_MEAN:              ERROR:
       0             4.66905                   0
       1             4.69143           0.0223812
       2             4.73524           0.0456772
       3             4.74097           0.0328026
       4             4.72915           0.0280225
       5             4.76726           0.0444526
       6             4.76355           0.0377518
       7              4.7496           0.0355494
       8             4.74017           0.0327379
       9             4.72068           0.0351717
      10             4.70113           0.0373447
      11             4.70989           0.0351984
      12             4.70609           0.0326002
      13              4.7116           0.0306817
      14             4.71118           0.0285662
      15             4.70975           0.0267595
      16             4.67977           0.0391274
      17             4.66773           0.0388024
      18             4.66792           0.0367038
      19             4.67063           0.0349263
      20             4.67309           0.0333125
      21              4.6815           0.0328552
      22             4.69078           0.0327365
      23             4.68139           0.0327191
      24             4.68038           0.0313993
      25             4.67518           0.0306114
      26             4.66692            0.030594
      27             4.66995           0.0296367
      28             4.66821           0.0286493
      29             4.67156           0.0278796
      30             4.67196           0.0269683
      31             4.66124           0.0282262
      32             4.67277            0.029689
      33             4.66595           0.0296002
      34             4.66954           0.0289656
      35             4.67276           0.0283328
      36             4.67642           0.0277989
      37             4.67372           0.0271918
      38             4.67256           0.0265112
      39             4.67166           0.0258554
      40             4.67118           0.0252215
      41             4.68123            0.026585
      42             4.69131           0.0278479
      43             4.69491           0.0274449
      44             4.68976           0.0273178
      45             4.68963           0.0267176
      46             4.69229           0.0262777
      47             4.69574            0.025955
      48             4.69463           0.0254443
      49             4.69794           0.0251487
      50             4.69258           0.0252252
      51             4.69324            0.024744
      52             4.69119           0.0243588
      53             4.69177           0.0239103
      54               4.694           0.0235775
      55             4.70161           0.0243734
      56              4.7029           0.0239765
      57             4.70705           0.0239225
      58             4.70379           0.0237391
      59             4.69649           0.0244533
      60             4.69311           0.0242862
      61             4.69689           0.0241885
      62             4.69961           0.0239564
      63             4.70301           0.0238232
      64             4.70288           0.0234542
      65             4.70511            0.023203
      66             4.70438           0.0228657
      67             4.70047           0.0228638
      68             4.70051           0.0225301
      69             4.70665           0.0230391
      70             4.70388           0.0228806
      71             4.70573           0.0226366
      72             4.70998           0.0227253
      73             4.70616           0.0227395
      74              4.7046           0.0224885
      75              4.7074           0.0223664
      76             4.70712           0.0220757
      77             4.70908           0.0218789
      78             4.70571           0.0218612
      79             4.70608           0.0215893
      80             4.70322           0.0215122
      81             4.70241           0.0212637
      82             4.69832           0.0213991
      83             4.70225           0.0215038
      84             4.70432           0.0213503
      85             4.70128           0.0213183
      86             4.69844           0.0212624
      87             4.70212           0.0213384
      88             4.70201           0.0210976
      89             4.70037           0.0209264
      90             4.69912           0.0207327
      91             4.69837           0.0205197
      92             4.69725           0.0203292
      93             4.69663           0.0201213
      94             4.69692           0.0199106
      95             4.69786           0.0197246
      96             4.69754           0.0195228
      97             4.70108            0.019643
      98             4.70359           0.0196051
      99             4.70653           0.0196301
