# RW_STEP = 57
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.62627                   0
       1             7.63675           0.0104757
       2             7.72429            0.087749
       3             7.55141            0.183674
       4             7.52706            0.144342
       5              7.5313            0.117931
       6             7.58947            0.115405
       7             7.57051            0.101727
       8             7.57305           0.0897509
       9             7.58008           0.0805824
      10             7.57829           0.0729114
      11             7.56758            0.067414
      12             7.57692           0.0627107
      13             7.60176           0.0631485
      14             7.61906           0.0612814
      15             7.62392           0.0575288
      16             7.60288           0.0579877
      17             7.59927           0.0547904
      18             7.60495           0.0521366
      19             7.60279           0.0495082
      20             7.59281           0.0481373
      21              7.5996            0.046396
      22             7.59547           0.0445247
      23              7.5973           0.0426683
      24             7.60397           0.0414658
      25             7.60968           0.0402461
      26             7.60176           0.0395276
      27             7.60427           0.0381724
      28              7.6012           0.0369601
      29              7.5983            0.035825
      30             7.59861           0.0346514
      31             7.58318           0.0369281
      32             7.60272           0.0407781
      33             7.59359           0.0405993
      34             7.59931           0.0398342
      35             7.59422           0.0390446
      36             7.59288           0.0379985
      37             7.58819           0.0372805
      38             7.57909           0.0374352
      39             7.58168           0.0365787
      40             7.58138           0.0356765
      41             7.59114           0.0361585
      42             7.59802           0.0359704
      43             7.59348           0.0354343
      44             7.59204           0.0346679
      45              7.5937           0.0339461
      46             7.59677           0.0333581
      47             7.60196            0.033066
      48             7.60302           0.0324014
      49             7.61596           0.0342813
      50             7.61156           0.0338884
      51             7.60999           0.0332674
      52             7.60639           0.0328323
      53             7.60809           0.0322632
      54             7.61045           0.0317594
      55             7.61803            0.032095
      56             7.62443           0.0321688
      57             7.63399            0.033025
      58             7.62159           0.0347495
      59             7.61576           0.0346591
      60             7.61711           0.0341129
      61             7.62184           0.0338907
      62             7.62502           0.0334991
      63             7.62106           0.0332085
      64             7.62727           0.0332789
      65             7.62558           0.0328146
      66             7.62329           0.0324017
      67             7.62019           0.0320723
      68             7.62024           0.0316041
      69             7.61887           0.0311793
      70             7.61771           0.0307588
      71             7.62595            0.031428
      72             7.62023            0.031518
      73             7.61804           0.0311665
      74             7.61615           0.0308059
      75             7.61523           0.0304119
      76             7.62065           0.0304995
      77             7.62367            0.030257
      78             7.62471           0.0298897
      79             7.62345           0.0295402
      80             7.62304           0.0291762
      81             7.62226           0.0288288
      82             7.62211           0.0284797
      83             7.62024            0.028201
      84             7.62205           0.0279261
      85             7.62303           0.0276167
      86             7.62303           0.0272974
      87             7.62581           0.0271282
      88             7.62651           0.0268307
      89             7.62506           0.0265701
      90             7.62612           0.0262978
      91             7.62315           0.0261798
      92             7.62511           0.0259706
      93             7.62433           0.0257045
      94             7.62525           0.0254488
      95             7.62315           0.0252692
      96             7.62422             0.02503
      97             7.62182           0.0248891
      98             7.62335           0.0246837
      99             7.62492           0.0244863
