# RW_STEP = 93
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.82955                   0
       1             9.66451            0.165037
       2             9.77934            0.149213
       3              9.5151            0.284525
       4             9.48505            0.222432
       5             9.50629            0.182853
       6             9.52146            0.155282
       7             9.55347            0.138235
       8             9.57506            0.123809
       9             9.55564            0.112429
      10             9.54823            0.101965
      11             9.53924           0.0935142
      12             9.56804           0.0907133
      13             9.56186           0.0842111
      14             9.62937            0.103457
      15             9.66283            0.102395
      16             9.66127           0.0961958
      17             9.66385            0.090731
      18             9.68023            0.087371
      19             9.67056           0.0834496
      20             9.66311           0.0797248
      21             9.67638            0.077163
      22             9.65971           0.0755924
      23             9.66355           0.0724761
      24             9.67104           0.0699193
      25             9.68741            0.069141
      26             9.68763           0.0665313
      27             9.68248           0.0643172
      28             9.68456           0.0620945
      29             9.67709           0.0604523
      30             9.68178           0.0586574
      31              9.6659           0.0589709
      32             9.68304           0.0596689
      33             9.66383            0.060991
      34             9.66734           0.0593268
      35             9.65778           0.0584429
      36             9.66297            0.057078
      37             9.67026           0.0560314
      38             9.66119           0.0553238
      39                9.66           0.0539361
      40             9.67298           0.0541817
      41             9.66945           0.0529937
      42             9.66429           0.0520028
      43             9.65947           0.0510358
      44             9.66211           0.0499589
      45             9.66187           0.0488614
      46             9.65975           0.0478573
      47             9.66297           0.0469601
      48             9.66813           0.0462799
      49             9.68253           0.0475784
      50             9.68964           0.0471743
      51             9.69017           0.0462612
      52             9.68368           0.0458405
      53             9.68413           0.0449858
      54             9.68998           0.0445464
      55             9.68813           0.0437827
      56             9.68846            0.043009
      57             9.70225           0.0444529
      58             9.69262           0.0447399
      59             9.70024           0.0446432
      60             9.70136           0.0439194
      61             9.70592            0.043445
      62             9.70539           0.0427531
      63             9.68929           0.0450532
      64             9.69431           0.0446368
      65             9.69827           0.0441336
      66             9.69508           0.0435866
      67             9.69838           0.0430676
      68             9.69885           0.0424414
      69                 9.7           0.0418466
      70              9.7016           0.0412838
      71              9.7114           0.0418711
      72             9.70833           0.0414079
      73             9.70577           0.0409242
      74             9.71057           0.0406592
      75             9.71214           0.0401512
      76             9.71361           0.0396536
      77             9.71917           0.0395342
      78             9.71413           0.0393547
      79             9.71384           0.0388607
      80             9.71972           0.0388259
      81             9.71853           0.0383681
      82             9.72105           0.0379867
      83             9.71921           0.0375768
      84             9.71953           0.0371335
      85             9.72319           0.0368808
      86             9.71578           0.0371999
      87             9.72144           0.0372075
      88             9.71978           0.0368244
      89             9.71913           0.0364187
      90             9.71773           0.0360435
      91             9.71542           0.0357247
      92             9.72003            0.035639
      93             9.72002           0.0352578
      94              9.7222           0.0349525
      95             9.72404           0.0346352
      96             9.72752           0.0344527
      97              9.7218           0.0345751
      98             9.72252           0.0342316
      99             9.72169           0.0338977
