# RW_STEP = 73
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.89382                   0
       1             8.68188            0.211936
       2             8.64838            0.126865
       3             8.42536            0.240388
       4             8.40666            0.187141
       5             8.45679            0.160814
       6             8.46607            0.136229
       7             8.46464            0.117987
       8              8.5315            0.123686
       9             8.53928            0.110901
      10             8.50622            0.105623
      11             8.49329           0.0972832
      12             8.51355           0.0917531
      13             8.52089           0.0852631
      14             8.55312           0.0856722
      15             8.57729           0.0837037
      16             8.56616           0.0794098
      17             8.56752           0.0748806
      18             8.56997           0.0708721
      19             8.56966           0.0672359
      20             8.55599           0.0653995
      21             8.57683           0.0657458
      22             8.56555           0.0638264
      23             8.57513           0.0618554
      24             8.58453           0.0600703
      25             8.59785           0.0592307
      26             8.59136           0.0573632
      27             8.59653           0.0555179
      28             8.59476           0.0535985
      29             8.58556           0.0525927
      30             8.58823           0.0509379
      31             8.57191           0.0519505
      32             8.58776           0.0527883
      33             8.58083           0.0516785
      34               8.589            0.050841
      35             8.58814           0.0494161
      36             8.58981           0.0480909
      37             8.59342           0.0469472
      38             8.58486           0.0465221
      39             8.57454           0.0465045
      40              8.5821           0.0459831
      41             8.57763           0.0450978
      42             8.58214           0.0442668
      43             8.57234           0.0443448
      44             8.57434           0.0433945
      45             8.57709           0.0425293
      46             8.57942           0.0416799
      47             8.58137           0.0408488
      48             8.58595           0.0402676
      49             8.59888           0.0415193
      50             8.60309           0.0409144
      51             8.60734           0.0403438
      52             8.60096           0.0400861
      53             8.59278           0.0401767
      54             8.58906           0.0396147
      55             8.58897            0.038901
      56             8.58885           0.0382126
      57             8.60388           0.0404434
      58              8.5908           0.0418496
      59             8.59863           0.0418856
      60             8.60563           0.0417834
      61             8.60488           0.0411108
      62             8.60315           0.0404899
      63             8.58913           0.0422466
      64             8.59267            0.041742
      65             8.59252            0.041105
      66             8.59398           0.0405131
      67             8.59582           0.0399552
      68             8.59091           0.0396767
      69             8.58957           0.0391287
      70             8.59001           0.0385762
      71             8.60062           0.0394895
      72             8.59517           0.0393249
      73             8.59832           0.0389177
      74             8.59634           0.0384463
      75             8.60362           0.0386298
      76             8.60929           0.0385436
      77             8.61455           0.0384088
      78             8.61593           0.0379446
      79             8.61276           0.0376017
      80             8.61685           0.0373594
      81             8.61619           0.0369069
      82             8.61777           0.0364939
      83             8.61716           0.0360621
      84             8.61869           0.0356683
      85             8.61904           0.0352528
      86             8.61789           0.0348641
      87             8.62219           0.0347318
      88             8.61945           0.0344483
      89             8.61976           0.0340648
      90             8.61922           0.0336927
      91             8.61725           0.0333826
      92             8.62151           0.0332952
      93             8.62168           0.0329395
      94             8.62215           0.0325943
      95             8.62345           0.0322794
      96             8.62353            0.031945
      97             8.62067            0.031747
      98             8.62164           0.0314396
      99             8.62651           0.0315034
