# RW_STEP = 27
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.44977                   0
       1              5.4415          0.00826978
       2             5.40468           0.0371282
       3             5.36261           0.0495875
       4             5.29249           0.0799559
       5             5.30203            0.065978
       6             5.32104           0.0589114
       7             5.30157           0.0546082
       8             5.31558           0.0501578
       9             5.30976           0.0452385
      10             5.27942            0.050945
      11             5.28528           0.0468743
      12             5.27901           0.0435707
      13             5.28152           0.0404165
      14             5.28067           0.0376353
      15             5.29159           0.0368571
      16             5.26825           0.0417509
      17             5.24603           0.0452023
      18              5.2505           0.0429906
      19             5.26083           0.0420723
      20             5.26049           0.0400203
      21             5.26826           0.0389406
      22             5.28097           0.0393197
      23             5.27703           0.0378509
      24             5.27163            0.036705
      25             5.27449           0.0353809
      26             5.26602           0.0350832
      27             5.26767           0.0338473
      28             5.26145           0.0332466
      29             5.26074           0.0321271
      30             5.26482           0.0313393
      31             5.25685           0.0313717
      32              5.2627           0.0309631
      33             5.26142           0.0300658
      34             5.26394           0.0293031
      35             5.26575           0.0285351
      36             5.26813           0.0278543
      37             5.26794            0.027112
      38             5.26635           0.0264557
      39             5.26627            0.025786
      40             5.26912           0.0253107
      41             5.27928           0.0267065
      42             5.28875            0.027747
      43             5.29027           0.0271513
      44             5.28554           0.0269593
      45             5.28476           0.0263782
      46             5.28328           0.0258531
      47             5.28698           0.0255774
      48             5.29205           0.0255576
      49             5.29506           0.0252212
      50             5.28958           0.0253202
      51              5.2902           0.0248361
      52             5.28671           0.0246126
      53              5.2887           0.0242348
      54             5.29183           0.0239949
      55             5.30115            0.025339
      56             5.30288           0.0249508
      57             5.30699           0.0248575
      58              5.3011            0.025131
      59             5.29668            0.025101
      60             5.29684           0.0246866
      61             5.30046           0.0245525
      62              5.3028           0.0242728
      63             5.30359           0.0239036
      64             5.30416           0.0235398
      65             5.30465           0.0231856
      66             5.30334           0.0228742
      67             5.30083           0.0226753
      68             5.30194            0.022372
      69             5.30859           0.0230299
      70             5.30861           0.0227032
      71             5.31164           0.0225889
      72             5.31149           0.0222778
      73             5.30779           0.0222836
      74             5.30795           0.0219851
      75              5.3113           0.0219506
      76             5.31199           0.0216748
      77             5.31253           0.0214017
      78             5.31156            0.021151
      79             5.31269           0.0209154
      80             5.31078           0.0207443
      81             5.30895           0.0205705
      82             5.30465           0.0207719
      83             5.30791           0.0207805
      84             5.30873            0.020551
      85             5.30816           0.0203187
      86              5.3058           0.0202219
      87             5.30768           0.0200795
      88             5.30587           0.0199357
      89             5.30253           0.0199925
      90             5.29984           0.0199539
      91             5.29828            0.019798
      92             5.29464           0.0199192
      93             5.29377           0.0197251
      94             5.29353           0.0195179
      95             5.29458           0.0193421
      96             5.29546           0.0191617
      97             5.29809           0.0191469
      98             5.29681           0.0189959
      99             5.29973            0.019031
