# RW_STEP = 2
# BLOCK:          PROG_MEAN:              ERROR:
       0             1.74356                   0
       1             1.72325           0.0203105
       2             1.74883            0.028143
       3             1.75037           0.0199596
       4             1.75807           0.0172703
       5             1.74888           0.0168306
       6             1.74148           0.0160358
       7             1.73958            0.014017
       8             1.74065           0.0124088
       9             1.75044           0.0147944
      10             1.75545           0.0142891
      11             1.76551           0.0164728
      12             1.75887           0.0165407
      13               1.763           0.0158589
      14              1.7617           0.0148206
      15             1.75692           0.0146641
      16               1.752           0.0146261
      17             1.75831           0.0151623
      18             1.75352           0.0151202
      19              1.7564           0.0146301
      20             1.75579           0.0139295
      21             1.75627           0.0132899
      22             1.75446           0.0128272
      23             1.75304           0.0123625
      24             1.75243           0.0118734
      25             1.74962           0.0117494
      26             1.74918           0.0113143
      27             1.74604           0.0113452
      28             1.74496           0.0110004
      29             1.74933           0.0114922
      30             1.74707           0.0113426
      31             1.74402           0.0114001
      32             1.74588           0.0112054
      33             1.74496           0.0109096
      34             1.74359           0.0106814
      35             1.74562           0.0105766
      36             1.74754           0.0104641
      37             1.74652           0.0102359
      38             1.74659          0.00997023
      39              1.7482          0.00985059
      40             1.74809            0.009608
      41             1.74659          0.00949515
      42             1.74544            0.009343
      43             1.74367           0.0092992
      44             1.74417          0.00910417
      45             1.74263          0.00903629
      46             1.74191          0.00887118
      47             1.74335          0.00880314
      48             1.74428          0.00867148
      49             1.74334          0.00854861
      50             1.74243          0.00842831
      51             1.74189          0.00828189
      52             1.74193          0.00812419
      53             1.74142          0.00798831
      54             1.74072          0.00787288
      55             1.73973          0.00779426
      56              1.7399          0.00765813
      57             1.74112          0.00762435
      58             1.74231          0.00758722
      59             1.74318          0.00751011
      60             1.74281          0.00739535
      61             1.74328          0.00729032
      62             1.74328          0.00717367
      63             1.74256          0.00709754
      64             1.74186          0.00702247
      65             1.74154          0.00692285
      66             1.74148          0.00681896
      67             1.74151          0.00671801
      68             1.74095          0.00664349
      69              1.7414           0.0065629
      70              1.7411          0.00647652
      71             1.74097          0.00638717
      72             1.74216          0.00640978
      73             1.74256          0.00633542
      74             1.74288          0.00625842
      75             1.74274          0.00617717
      76             1.74176          0.00617457
      77             1.74163          0.00609616
      78               1.741          0.00605233
      79             1.74166          0.00601342
      80             1.74232          0.00597434
      81             1.74169          0.00593393
      82             1.74058          0.00596688
      83             1.74075          0.00589792
      84             1.74151          0.00587776
      85             1.74086          0.00584576
      86             1.74035          0.00580007
      87             1.73993          0.00574952
      88             1.73984          0.00568524
      89              1.7391           0.0056701
      90              1.7389          0.00561118
      91              1.7398          0.00562304
      92             1.73902          0.00561656
      93             1.73882             0.00556
      94             1.73958          0.00555348
      95             1.74033          0.00554556
      96              1.7397          0.00552406
      97             1.74037          0.00550853
      98             1.73927           0.0055635
      99             1.73849          0.00556246
