# RW_STEP = 96
# BLOCK:          PROG_MEAN:              ERROR:
       0               9.995                   0
       1             9.80479            0.190213
       2             9.89774            0.143878
       3             9.63662            0.280242
       4             9.58418            0.223318
       5             9.62982            0.187963
       6             9.64212            0.159333
       7             9.68122            0.143419
       8             9.70626            0.128938
       9             9.68041            0.118187
      10              9.6812            0.106907
      11             9.66043           0.0997801
      12               9.691           0.0967413
      13             9.68286           0.0899341
      14              9.7411            0.101991
      15             9.77564            0.101462
      16             9.77929            0.095377
      17              9.7764           0.0899687
      18             9.78832           0.0859336
      19             9.78373           0.0816532
      20             9.78416           0.0776689
      21             9.79719           0.0751914
      22             9.78071           0.0737145
      23             9.77801           0.0706278
      24             9.78829           0.0685189
      25             9.80155           0.0671535
      26             9.80356             0.06465
      27             9.80333           0.0622987
      28             9.80605           0.0601738
      29             9.80394           0.0581717
      30             9.80774            0.056392
      31             9.79098           0.0571153
      32             9.80888           0.0581799
      33             9.79068           0.0593033
      34             9.80038           0.0583952
      35             9.79173           0.0574055
      36             9.79685           0.0560663
      37             9.80794           0.0556882
      38             9.79852           0.0550544
      39             9.79876           0.0536609
      40             9.81349           0.0543704
      41             9.80552           0.0536566
      42             9.80247           0.0524821
      43             9.80032           0.0513207
      44             9.80693           0.0506001
      45             9.80457           0.0495441
      46             9.80336           0.0484935
      47              9.8062           0.0475575
      48             9.80989           0.0467228
      49             9.82496           0.0481939
      50             9.83137           0.0476723
      51             9.83008           0.0467644
      52             9.82416            0.046254
      53             9.82521           0.0454017
      54             9.83067           0.0449011
      55              9.8295           0.0441075
      56             9.83261           0.0434385
      57             9.84433           0.0442606
      58             9.83942           0.0437793
      59             9.84732           0.0437615
      60             9.84483           0.0431101
      61             9.84825           0.0425467
      62             9.84712            0.041881
      63             9.83026           0.0445359
      64             9.83548            0.044155
      65             9.84016           0.0437313
      66             9.83648           0.0432304
      67             9.83824           0.0426261
      68             9.83888           0.0420086
      69              9.8395           0.0414088
      70             9.84518           0.0412152
      71             9.85524           0.0418663
      72             9.85226           0.0413965
      73             9.84891           0.0409706
      74             9.85359           0.0406908
      75             9.85321           0.0401537
      76             9.85566           0.0397045
      77             9.85992           0.0394234
      78             9.85705           0.0390268
      79             9.85708           0.0385358
      80             9.86341           0.0385806
      81             9.86088            0.038191
      82             9.86361           0.0378269
      83             9.86067           0.0374893
      84             9.86065           0.0370456
      85             9.86491           0.0368585
      86             9.85744           0.0371899
      87             9.86229            0.037083
      88             9.86061           0.0367024
      89              9.8601           0.0362958
      90             9.85866           0.0359239
      91             9.85803           0.0355368
      92              9.8637           0.0356074
      93              9.8634           0.0352278
      94             9.86615            0.034963
      95             9.86866            0.034688
      96             9.87275           0.0345714
      97             9.86694           0.0347078
      98             9.86762           0.0343622
      99             9.86683            0.034026
