# RW_STEP = 25
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.15558                   0
       1             5.16912            0.013542
       2             5.15293           0.0179804
       3             5.15553           0.0129773
       4             5.10463           0.0518851
       5             5.13293           0.0509506
       6              5.1469           0.0452685
       7             5.11896           0.0481386
       8             5.12861            0.043536
       9             5.10768           0.0442063
      10              5.0861            0.045437
      11             5.09044           0.0417038
      12             5.08593           0.0386252
      13             5.08448           0.0357896
      14             5.07858           0.0338364
      15             5.09459           0.0354713
      16             5.07331           0.0395342
      17             5.04738           0.0454073
      18             5.05082           0.0430885
      19             5.06267           0.0425589
      20             5.06728           0.0407431
      21             5.07041            0.038973
      22             5.07721           0.0378561
      23             5.07639           0.0362536
      24             5.07358            0.034887
      25             5.07013           0.0336951
      26             5.05881           0.0343429
      27             5.06122           0.0331816
      28             5.05745           0.0322386
      29             5.06169           0.0314325
      30              5.0639           0.0304821
      31             5.05598           0.0305588
      32             5.06612           0.0313073
      33             5.06371           0.0304685
      34             5.06488           0.0296086
      35             5.06713           0.0288622
      36             5.07062            0.028287
      37             5.07199           0.0275664
      38             5.07207           0.0268504
      39             5.07314           0.0261922
      40             5.07363             0.02555
      41             5.08718           0.0283778
      42             5.09328           0.0283749
      43             5.09628           0.0278835
      44             5.09225            0.027552
      45             5.09094           0.0269783
      46             5.09265           0.0264531
      47             5.09753           0.0263535
      48             5.10091           0.0260302
      49             5.10343           0.0256284
      50             5.09732            0.025854
      51             5.09656           0.0253634
      52             5.09314           0.0251142
      53             5.09465           0.0246912
      54             5.09847           0.0245372
      55             5.10637           0.0253565
      56             5.10942           0.0250936
      57             5.11298           0.0249131
      58              5.1081           0.0249691
      59             5.10167           0.0253776
      60             5.10069           0.0249774
      61             5.10443           0.0248551
      62             5.10567           0.0244889
      63             5.10867           0.0242882
      64             5.10909           0.0239153
      65             5.11406           0.0240683
      66             5.11318           0.0237224
      67              5.1097           0.0236287
      68             5.11239           0.0234386
      69             5.11954           0.0241808
      70             5.11878           0.0238499
      71             5.12172           0.0237004
      72             5.12335           0.0234298
      73             5.11962           0.0234093
      74             5.12015           0.0231012
      75             5.12191           0.0228627
      76             5.12317           0.0225991
      77             5.12208           0.0223343
      78             5.11905           0.0222572
      79             5.11979           0.0219899
      80             5.11797           0.0217933
      81             5.11682           0.0215564
      82              5.1128           0.0216709
      83             5.11647           0.0217221
      84             5.11815           0.0215307
      85             5.11607           0.0213799
      86             5.11379           0.0212558
      87             5.11591           0.0211202
      88              5.1149            0.020906
      89             5.11262           0.0207984
      90             5.11007           0.0207261
      91             5.10859           0.0205529
      92             5.10522           0.0206069
      93             5.10415            0.020415
      94             5.10469           0.0202062
      95              5.1053           0.0200039
      96             5.10541            0.019797
      97             5.10898           0.0199165
      98             5.10965           0.0197255
      99             5.11307           0.0198244
