# RW_STEP = 6
# BLOCK:          PROG_MEAN:              ERROR:
       0             2.61151                   0
       1             2.63617            0.024657
       2             2.65806            0.026115
       3             2.60999           0.0514991
       4             2.64225            0.051302
       5             2.61887           0.0479685
       6             2.63702           0.0444172
       7             2.63046           0.0390212
       8             2.63132           0.0344241
       9             2.64022           0.0320496
      10              2.6309           0.0304508
      11             2.64559           0.0314387
      12             2.64267            0.029066
      13             2.64289           0.0269108
      14             2.64232            0.025059
      15             2.64697            0.023896
      16             2.64645           0.0224524
      17             2.64641           0.0211683
      18             2.64518           0.0200612
      19              2.6504           0.0197342
      20             2.64352           0.0199908
      21              2.6455           0.0191627
      22             2.64251           0.0185525
      23             2.64138           0.0177987
      24             2.64186           0.0170785
      25             2.63694             0.01713
      26             2.63413             0.01672
      27             2.63773           0.0165093
      28             2.63305           0.0166032
      29             2.64189           0.0183152
      30             2.63992           0.0178242
      31             2.63831           0.0173331
      32             2.64168           0.0171344
      33             2.63989           0.0167193
      34             2.63561           0.0167901
      35             2.63745           0.0164205
      36             2.63858            0.016011
      37             2.63757            0.015617
      38             2.63481           0.0154602
      39             2.63345           0.0151293
      40             2.63235           0.0147965
      41             2.63497           0.0146751
      42             2.63653           0.0144139
      43             2.63716           0.0140969
      44             2.63926            0.013938
      45             2.63915            0.013632
      46             2.64017           0.0133776
      47             2.64153           0.0131666
      48             2.63981           0.0130091
      49             2.63793           0.0128848
      50             2.63778           0.0126304
      51             2.63548           0.0125978
      52             2.63589           0.0123645
      53               2.636           0.0121339
      54              2.6345           0.0120055
      55             2.63544           0.0118264
      56             2.63542           0.0116171
      57             2.63494            0.011425
      58             2.63499           0.0112298
      59             2.63304           0.0112121
      60             2.63275           0.0110306
      61             2.63241           0.0108567
      62             2.63613           0.0113136
      63             2.63557           0.0111497
      64             2.63799           0.0112404
      65             2.63635           0.0111894
      66             2.63777           0.0111119
      67             2.63761           0.0109484
      68             2.63701           0.0108053
      69             2.63928           0.0108906
      70             2.63927           0.0107362
      71             2.63909           0.0105874
      72             2.64026           0.0105059
      73             2.64114           0.0104004
      74             2.64195           0.0102927
      75             2.64109           0.0101925
      76             2.64005           0.0101125
      77             2.63954          0.00999525
      78             2.63899          0.00988319
      79              2.6386          0.00976671
      80             2.63943          0.00968073
      81             2.63978          0.00956844
      82             2.64021          0.00946242
      83             2.64028          0.00934933
      84             2.64295          0.00961619
      85             2.64263          0.00950914
      86             2.64069          0.00959728
      87             2.63983          0.00952634
      88             2.63832          0.00953799
      89                2.64          0.00957937
      90             2.63883          0.00954517
      91             2.63769          0.00950966
      92             2.63838          0.00943212
      93             2.63968          0.00942114
      94             2.64095          0.00940771
      95             2.64159          0.00933078
      96             2.64132          0.00923805
      97             2.64358          0.00942035
      98             2.64314           0.0093351
      99             2.64232          0.00927749
