# RW_STEP = 95
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.94284                   0
       1             9.74059            0.202246
       2             9.86287            0.169075
       3             9.59687            0.291633
       4             9.54982            0.230745
       5             9.58179            0.191097
       6             9.60375            0.162992
       7             9.63794            0.145236
       8              9.6661            0.131146
       9             9.63287            0.121916
      10             9.63045            0.110304
      11              9.6116            0.102443
      12              9.6384           0.0979686
      13             9.63267           0.0908818
      14             9.69375            0.104353
      15             9.72833            0.103556
      16             9.73038           0.0972951
      17             9.73272           0.0917604
      18             9.74478            0.087631
      19             9.73889           0.0833422
      20             9.73431           0.0794067
      21             9.74525           0.0764975
      22             9.73139           0.0743976
      23             9.73182           0.0712316
      24             9.74086           0.0689189
      25             9.75496           0.0676994
      26             9.75614           0.0651544
      27             9.75415           0.0628158
      28             9.75791           0.0607272
      29             9.75361           0.0588249
      30             9.75874           0.0571265
      31             9.74176           0.0578617
      32             9.75901           0.0586753
      33             9.74432           0.0587881
      34             9.75231           0.0576402
      35             9.74462           0.0565425
      36             9.74823           0.0551116
      37             9.75794           0.0545139
      38             9.74701            0.054211
      39             9.74793           0.0528463
      40             9.76192           0.0534081
      41             9.75693           0.0523602
      42             9.75323           0.0512616
      43             9.74972           0.0502055
      44             9.75544           0.0494091
      45             9.75339           0.0483664
      46              9.7517           0.0473565
      47             9.75564           0.0465266
      48             9.75985           0.0457612
      49             9.77557           0.0475142
      50             9.78163           0.0469658
      51             9.78202           0.0460555
      52             9.77697           0.0454599
      53             9.77828           0.0446294
      54             9.78333           0.0441001
      55             9.78126           0.0433549
      56             9.78459           0.0427173
      57             9.79536           0.0433356
      58             9.78893           0.0430775
      59             9.79575           0.0428988
      60             9.79475           0.0422016
      61             9.79841           0.0416768
      62             9.79793           0.0410127
      63             9.78125           0.0436773
      64             9.78629           0.0432936
      65             9.79114           0.0429077
      66             9.78763           0.0424077
      67             9.78957           0.0418245
      68             9.79037           0.0412217
      69             9.79151           0.0406445
      70             9.79484           0.0402061
      71              9.8046           0.0408277
      72             9.80231           0.0403296
      73             9.79842            0.039971
      74             9.80279           0.0396759
      75             9.80243            0.039152
      76             9.80454           0.0386978
      77             9.80901           0.0384585
      78             9.80546           0.0381338
      79             9.80533           0.0376543
      80              9.8118           0.0377455
      81             9.80947           0.0373551
      82             9.81178           0.0369743
      83             9.80859           0.0366708
      84             9.80882           0.0362376
      85             9.81239           0.0359906
      86             9.80462           0.0364123
      87             9.80945           0.0363184
      88             9.80851           0.0359201
      89             9.80799           0.0355227
      90             9.80678           0.0351508
      91             9.80614           0.0347725
      92             9.81109           0.0347508
      93             9.81193           0.0343895
      94             9.81464           0.0341328
      95             9.81735           0.0338839
      96             9.82138           0.0337747
      97             9.81571            0.033907
      98             9.81649            0.033572
      99             9.81613           0.0332365
