# RW_STEP = 40
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.31506                   0
       1             6.40638           0.0913153
       2             6.45521            0.071859
       3             6.38372            0.087701
       4             6.33661           0.0826698
       5             6.34744           0.0683621
       6             6.38697           0.0700094
       7             6.38547           0.0606485
       8             6.38221           0.0535864
       9             6.40247           0.0520362
      10             6.40352           0.0470803
      11             6.38938           0.0452462
      12             6.40628           0.0449209
      13             6.41686           0.0429132
      14             6.44611           0.0495151
      15             6.44225           0.0464777
      16             6.42217           0.0480563
      17             6.39853           0.0511039
      18             6.40969           0.0496113
      19             6.41958           0.0480942
      20              6.4079           0.0472161
      21             6.42107           0.0469073
      22             6.42727           0.0452474
      23             6.41105           0.0462548
      24             6.41421           0.0444782
      25             6.42911           0.0452546
      26             6.42175           0.0441628
      27              6.4198            0.042601
      28             6.41733           0.0411798
      29             6.41816            0.039792
      30             6.41697           0.0385054
      31             6.41034           0.0378675
      32             6.42572           0.0397968
      33             6.42284            0.038716
      34             6.42272           0.0375938
      35             6.42248           0.0365354
      36             6.42568           0.0356774
      37             6.42193           0.0349274
      38             6.42149           0.0340229
      39             6.42458           0.0333054
      40             6.42504           0.0324862
      41             6.42989           0.0320721
      42             6.43293           0.0314642
      43             6.42646           0.0314147
      44             6.41583           0.0324964
      45              6.4145           0.0318101
      46             6.41708           0.0312332
      47             6.42383            0.031311
      48             6.42423            0.030668
      49             6.42607           0.0301046
      50             6.42318           0.0296498
      51             6.42146           0.0291246
      52             6.41907           0.0286701
      53             6.41372            0.028638
      54             6.41355            0.028113
      55             6.42359           0.0293747
      56             6.42449           0.0288686
      57             6.43004           0.0289059
      58             6.42099             0.02982
      59              6.4119           0.0306966
      60             6.40752           0.0305048
      61             6.41225           0.0303792
      62             6.41931           0.0307158
      63             6.41743           0.0302902
      64              6.4205           0.0299777
      65             6.42315           0.0296387
      66             6.41618           0.0300123
      67             6.41456           0.0296124
      68             6.41766           0.0293447
      69             6.41924           0.0289657
      70             6.42268            0.028761
      71             6.42938           0.0291394
      72             6.42619           0.0289136
      73             6.42484           0.0285522
      74             6.42522           0.0281715
      75             6.42482           0.0278011
      76             6.42472           0.0274378
      77             6.42637           0.0271336
      78             6.42387           0.0269042
      79             6.42396           0.0265659
      80             6.42207           0.0263042
      81             6.42159           0.0259858
      82             6.42116           0.0256744
      83             6.42285           0.0254235
      84             6.42284           0.0251226
      85             6.42543           0.0249631
      86             6.42714           0.0247337
      87             6.43244           0.0250187
      88             6.43154           0.0247521
      89             6.42866           0.0246442
      90             6.42799           0.0243813
      91             6.42459           0.0243527
      92             6.42559           0.0241102
      93             6.42311           0.0239815
      94             6.42491           0.0237958
      95             6.42265           0.0236547
      96             6.42259           0.0234097
      97             6.42209            0.023175
      98              6.4215           0.0229472
      99             6.42357           0.0228109
