# RW_STEP = 86
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.41594                   0
       1             9.26209            0.153853
       2             9.45158            0.209278
       3             9.12123            0.361978
       4             9.13133            0.280569
       5             9.16846            0.232074
       6               9.224            0.203848
       7              9.2464            0.177953
       8             9.28464            0.161533
       9              9.2637            0.145989
      10             9.24597            0.133238
      11             9.24313            0.121662
      12             9.24771            0.112007
      13             9.25095            0.103748
      14             9.30534            0.110845
      15             9.32933            0.106425
      16             9.32166            0.100263
      17             9.31254           0.0949677
      18             9.31292           0.0898313
      19             9.30285           0.0858143
      20             9.29154           0.0824056
      21             9.31252           0.0813217
      22             9.29777           0.0790929
      23             9.30892           0.0765433
      24              9.3257           0.0753099
      25             9.34012           0.0737776
      26             9.33145           0.0715199
      27             9.32799           0.0690048
      28             9.33055           0.0666319
      29             9.32591           0.0645396
      30             9.33021           0.0625713
      31             9.31258           0.0630993
      32             9.32867           0.0632403
      33             9.31376            0.063139
      34             9.32217           0.0618835
      35             9.31356           0.0607532
      36             9.31266           0.0590953
      37             9.31341           0.0575241
      38             9.30762           0.0563287
      39             9.30506           0.0549618
      40             9.31436           0.0544041
      41             9.31246           0.0531268
      42             9.30944           0.0519644
      43             9.29907           0.0518175
      44             9.29982           0.0506585
      45             9.30416           0.0497347
      46             9.30141           0.0487426
      47             9.30355           0.0477644
      48             9.31121           0.0474023
      49             9.32505           0.0484616
      50             9.32946            0.047706
      51             9.33337           0.0469432
      52             9.32571           0.0466814
      53             9.32221           0.0459423
      54             9.32394           0.0451321
      55             9.32221           0.0443526
      56             9.32243           0.0435681
      57             9.33782           0.0454905
      58             9.32804           0.0457682
      59             9.33538           0.0455933
      60             9.34137           0.0452374
      61             9.34284           0.0445263
      62             9.34421            0.043835
      63             9.32871           0.0458442
      64             9.33307           0.0453441
      65             9.33698           0.0448219
      66             9.33543           0.0441748
      67             9.33945            0.043705
      68             9.33777           0.0430995
      69             9.33652           0.0424979
      70             9.33927           0.0419854
      71             9.35259           0.0434893
      72             9.34876           0.0430601
      73             9.34873           0.0424742
      74             9.35279           0.0420999
      75             9.35662           0.0417182
      76             9.35926           0.0412578
      77             9.36584           0.0412529
      78             9.36074           0.0410449
      79              9.3599           0.0405374
      80             9.36514           0.0403759
      81             9.36502           0.0398806
      82             9.36989           0.0396972
      83             9.36684           0.0393402
      84             9.36625           0.0388791
      85             9.36856           0.0384934
      86             9.36322           0.0384214
      87             9.36879           0.0383894
      88             9.36905           0.0379565
      89             9.36716             0.03758
      90             9.36631           0.0371744
      91             9.36404           0.0368381
      92             9.36997           0.0369194
      93             9.36874           0.0365453
      94             9.37021           0.0361887
      95             9.37045           0.0358105
      96             9.37117           0.0354467
      97             9.36584           0.0354859
      98             9.36532           0.0351294
      99             9.36416           0.0347955
