# RW_STEP = 49
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.90072                   0
       1             7.08698            0.186257
       2             7.09999             0.10832
       3             6.97348            0.147893
       4             6.96327            0.115011
       5             6.93948           0.0968716
       6             6.98046           0.0915548
       7             7.01241           0.0854821
       8             7.00641           0.0756261
       9             7.01725           0.0685045
      10             7.02085           0.0620695
      11             6.99093           0.0640752
      12             7.00734           0.0611804
      13              7.0137           0.0569988
      14             7.03973           0.0591006
      15              7.0274            0.056641
      16              7.0268           0.0532084
      17             7.02108           0.0504902
      18              7.0302           0.0486227
      19             7.03793             0.04677
      20             7.03571           0.0445422
      21             7.04551           0.0435843
      22             7.05138           0.0420579
      23              7.0578           0.0407766
      24             7.06003           0.0391746
      25             7.06326           0.0377768
      26             7.05379           0.0375662
      27             7.05722           0.0363618
      28             7.04885           0.0360685
      29             7.05306           0.0350981
      30             7.05658           0.0341298
      31             7.04907           0.0338894
      32             7.06878           0.0383039
      33             7.06383           0.0374875
      34             7.06368            0.036401
      35             7.06151           0.0354417
      36             7.06809            0.035092
      37             7.06565           0.0342425
      38             7.05653           0.0345792
      39              7.0607           0.0339614
      40             7.06284           0.0331918
      41             7.07202           0.0336681
      42              7.0824           0.0344729
      43             7.07631           0.0342254
      44             7.07344           0.0335795
      45             7.07667           0.0330002
      46             7.07982           0.0324442
      47             7.08812           0.0328263
      48             7.08789           0.0321503
      49             7.09435           0.0321559
      50             7.08736           0.0322845
      51             7.08859           0.0316814
      52             7.08564            0.031217
      53             7.08157           0.0309027
      54             7.08079           0.0303457
      55             7.08819           0.0307046
      56             7.08757           0.0301676
      57             7.09631           0.0309057
      58             7.08472           0.0325133
      59             7.07611           0.0331062
      60             7.07425           0.0326119
      61             7.07804            0.032304
      62             7.08441            0.032419
      63             7.07985           0.0322324
      64             7.08381           0.0319794
      65             7.08681           0.0316333
      66             7.08377           0.0313052
      67             7.08106           0.0309605
      68              7.0823           0.0305337
      69              7.0835           0.0301184
      70              7.0851           0.0297344
      71             7.08961           0.0296626
      72             7.08526           0.0295752
      73               7.083           0.0292601
      74              7.0845           0.0289065
      75              7.0866            0.028601
      76             7.08858           0.0282962
      77             7.09044           0.0279926
      78             7.08743           0.0277993
      79             7.08378            0.027691
      80             7.08285           0.0273628
      81             7.07963           0.0272177
      82             7.08157           0.0269573
      83             7.08036           0.0266619
      84             7.08287           0.0264658
      85             7.08423           0.0261917
      86             7.08637           0.0259772
      87             7.08991           0.0259223
      88             7.08846             0.02567
      89             7.08544           0.0255629
      90             7.08909           0.0255425
      91             7.08469           0.0256436
      92             7.08618           0.0254103
      93             7.08419            0.025217
      94             7.08637            0.025045
      95             7.08719           0.0247964
      96             7.08762           0.0245432
      97             7.08707           0.0242975
      98             7.08653           0.0240571
      99             7.08819           0.0238731
