# RW_STEP = 71
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.65217                   0
       1             8.53857            0.113602
       2             8.48602           0.0840403
       3             8.28154            0.212936
       4             8.26548             0.16572
       5             8.30113            0.139928
       6             8.31984            0.119731
       7             8.32464            0.103801
       8               8.389            0.111908
       9             8.39343            0.100191
      10             8.38203           0.0913406
      11             8.37414           0.0837547
      12             8.39659           0.0802482
      13             8.40234           0.0745173
      14               8.433           0.0758463
      15             8.45501           0.0742844
      16             8.43865           0.0716715
      17             8.44228           0.0676704
      18             8.44936           0.0643996
      19             8.45186           0.0611461
      20             8.44039            0.059282
      21             8.45612           0.0586699
      22             8.44355            0.057453
      23             8.45507           0.0562009
      24             8.45947           0.0540853
      25             8.46852            0.052746
      26             8.46284           0.0510722
      27             8.46343           0.0492179
      28             8.46304            0.047492
      29             8.45403           0.0467583
      30             8.45466           0.0452292
      31             8.43552           0.0477927
      32              8.4509           0.0488093
      33             8.44139           0.0482965
      34             8.44788           0.0473424
      35             8.44658           0.0460269
      36             8.44709           0.0447684
      37              8.4492           0.0436259
      38             8.43928           0.0436355
      39             8.43116           0.0433002
      40             8.43282           0.0422637
      41             8.43297           0.0412455
      42              8.4405           0.0409725
      43             8.43227           0.0408678
      44             8.43444           0.0400082
      45             8.43698           0.0392108
      46             8.43958           0.0384555
      47             8.44287           0.0377896
      48             8.44515           0.0370805
      49             8.45702           0.0382222
      50              8.4606           0.0376356
      51             8.46464           0.0371251
      52             8.45955           0.0367712
      53             8.45233            0.036799
      54             8.45274            0.036126
      55             8.45416           0.0355035
      56             8.45306           0.0348923
      57             8.46466           0.0361942
      58              8.4514           0.0379656
      59             8.45579           0.0375838
      60             8.46049           0.0372612
      61             8.46025           0.0366562
      62             8.45971           0.0360737
      63             8.44845           0.0372462
      64               8.454            0.037086
      65             8.45385           0.0365201
      66             8.45477           0.0359828
      67             8.45645           0.0354892
      68             8.45264           0.0351774
      69             8.45136           0.0346949
      70             8.45296           0.0342402
      71             8.46444           0.0356574
      72             8.46026           0.0354126
      73             8.46464           0.0352038
      74             8.46333           0.0347558
      75             8.47017           0.0349713
      76             8.47548           0.0349205
      77              8.4806           0.0348477
      78             8.48293           0.0344828
      79             8.48178           0.0340686
      80             8.48437           0.0337448
      81             8.48423            0.033331
      82             8.48671           0.0330203
      83             8.48548           0.0326481
      84             8.48751           0.0323254
      85             8.48795           0.0319504
      86             8.48588           0.0316488
      87             8.49147           0.0317824
      88             8.48876           0.0315403
      89              8.4893           0.0311927
      90             8.49037           0.0308664
      91             8.48766           0.0306488
      92             8.49174           0.0305903
      93             8.49069           0.0302814
      94             8.49192           0.0299864
      95             8.49348           0.0297135
      96             8.49398           0.0294097
      97             8.49123           0.0292378
      98             8.49263            0.028975
      99             8.49874           0.0293278
