# RW_STEP = 67
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.43445                   0
       1             8.39215           0.0423014
       2             8.35198           0.0470127
       3             8.14747            0.207198
       4             8.10467            0.166104
       5             8.12725             0.13749
       6             8.14684             0.11784
       7             8.14399            0.102092
       8             8.18034           0.0970973
       9             8.17026           0.0874287
      10             8.14713            0.082396
      11             8.14449           0.0752633
      12             8.15973           0.0708906
      13             8.17323           0.0670049
      14             8.19529           0.0661638
      15             8.22007           0.0666691
      16             8.20232           0.0650914
      17             8.21416           0.0625007
      18             8.21162           0.0591746
      19             8.22121           0.0569525
      20             8.21098           0.0551313
      21             8.22766           0.0551477
      22             8.21101           0.0552628
      23             8.21804           0.0533752
      24             8.22071           0.0512655
      25             8.22527           0.0494642
      26             8.21623           0.0484476
      27             8.22525           0.0475485
      28             8.22651           0.0458971
      29             8.22021           0.0447866
      30             8.22335           0.0434312
      31             8.20685           0.0451721
      32             8.22125           0.0460902
      33             8.21434           0.0452452
      34             8.21886           0.0441655
      35             8.21348           0.0432577
      36             8.21229           0.0420892
      37             8.21138           0.0409765
      38             8.20211           0.0409745
      39             8.19917            0.040045
      40             8.20127            0.039112
      41             8.20377           0.0382518
      42             8.20988           0.0378477
      43             8.20574           0.0372092
      44             8.20747           0.0364142
      45             8.20934           0.0356627
      46             8.21089           0.0349304
      47             8.21349           0.0342933
      48             8.21918           0.0340649
      49             8.23448           0.0367184
      50             8.23538           0.0360024
      51             8.24023            0.035635
      52             8.23617           0.0351913
      53             8.22897           0.0352764
      54             8.23042           0.0346596
      55             8.23247           0.0340966
      56              8.2299           0.0335918
      57             8.24415           0.0359528
      58             8.23116           0.0376487
      59             8.23178            0.037021
      60             8.23541           0.0365899
      61             8.23262           0.0361031
      62             8.23446           0.0355731
      63             8.22374           0.0366166
      64             8.23127            0.036827
      65             8.22989            0.036291
      66              8.2326           0.0358483
      67             8.23321           0.0353225
      68             8.22903           0.0350569
      69             8.23011           0.0345691
      70             8.23159            0.034111
      71             8.24211           0.0352402
      72             8.23738           0.0350744
      73             8.23875           0.0346245
      74             8.23665           0.0342245
      75             8.24237           0.0342531
      76             8.24897           0.0344418
      77             8.25403           0.0343727
      78             8.25718           0.0340808
      79             8.25592           0.0336758
      80             8.25799            0.033322
      81             8.25545           0.0330108
      82             8.25734           0.0326651
      83             8.25512           0.0323501
      84             8.25675            0.032009
      85             8.25815           0.0316657
      86              8.2554           0.0314203
      87             8.26128           0.0316126
      88             8.25902           0.0313372
      89             8.25798           0.0310044
      90              8.2604           0.0307572
      91             8.25531           0.0308436
      92              8.2596           0.0308105
      93             8.25834            0.030507
      94             8.26035           0.0302506
      95              8.2602           0.0299342
      96             8.26104           0.0296358
      97             8.25837           0.0294525
      98              8.2595           0.0291754
      99             8.26262           0.0290495
