# RW_STEP = 1
# BLOCK:          PROG_MEAN:              ERROR:
       0             1.41421                   0
       1             1.42822           0.0140035
       2             1.44431           0.0180056
       3             1.44895           0.0135518
       4             1.44899           0.0104972
       5             1.43479           0.0165815
       6             1.42777           0.0156746
       7             1.42871           0.0136069
       8             1.43098            0.012213
       9             1.44019           0.0142931
      10             1.44163           0.0130084
      11             1.44622           0.0127297
      12             1.44211           0.0124087
      13             1.44062           0.0115843
      14              1.4398           0.0108157
      15             1.43642           0.0106685
      16             1.43385           0.0103439
      17             1.43432          0.00976344
      18             1.43022           0.0101035
      19             1.43012          0.00958547
      20             1.42937          0.00914902
      21               1.429          0.00873102
      22             1.42866          0.00834954
      23             1.42806          0.00801672
      24             1.42694          0.00777085
      25             1.42563           0.0075803
      26             1.42751          0.00753342
      27             1.42523          0.00760743
      28              1.4263          0.00741679
      29             1.42752          0.00726829
      30             1.42777          0.00703437
      31             1.42712          0.00684148
      32             1.42758          0.00664669
      33             1.42677          0.00649905
      34             1.42701          0.00631531
      35             1.42876          0.00638166
      36              1.4274          0.00635424
      37              1.4263          0.00628162
      38              1.4247          0.00632471
      39             1.42514          0.00618011
      40             1.42538          0.00603256
      41             1.42495           0.0059032
      42             1.42519          0.00576928
      43             1.42462          0.00566563
      44             1.42501          0.00555209
      45             1.42446           0.0054572
      46             1.42333          0.00545906
      47             1.42284          0.00536617
      48             1.42407          0.00539813
      49             1.42316          0.00536735
      50             1.42228          0.00533375
      51             1.42199          0.00523829
      52             1.42158          0.00515523
      53             1.42091          0.00510245
      54             1.42027           0.0050497
      55             1.41965          0.00499712
      56             1.42065           0.0050089
      57             1.42149           0.0049939
      58             1.42173          0.00491407
      59             1.42148           0.0048376
      60              1.4209          0.00479379
      61             1.42056          0.00472787
      62             1.42068          0.00465383
      63             1.42036          0.00459192
      64             1.42112            0.004584
      65             1.42014          0.00461908
      66             1.42036          0.00455521
      67             1.41953          0.00456412
      68             1.41946          0.00449815
      69             1.41887          0.00447204
      70              1.4183          0.00444529
      71             1.41863          0.00439569
      72             1.41914          0.00436521
      73             1.41992          0.00437498
      74             1.41927          0.00436499
      75             1.41966          0.00432507
      76             1.41922          0.00429134
      77             1.41888          0.00424944
      78             1.41864          0.00420211
      79             1.41945          0.00422709
      80             1.42049           0.0043011
      81             1.42006          0.00426952
      82             1.41947          0.00425877
      83             1.41941          0.00420823
      84             1.41901          0.00417736
      85             1.41854          0.00415541
      86             1.41816          0.00412474
      87             1.41746          0.00413743
      88             1.41766          0.00409557
      89             1.41793          0.00405899
      90             1.41789          0.00401435
      91             1.41875          0.00406174
      92             1.41816          0.00406101
      93             1.41796          0.00402222
      94             1.41815          0.00398382
      95             1.41758          0.00398252
      96             1.41747          0.00394272
      97             1.41685          0.00395163
      98             1.41631          0.00394802
      99             1.41579          0.00394344
