# RW_STEP = 4
# BLOCK:          PROG_MEAN:              ERROR:
       0             2.21811                   0
       1             2.28166           0.0635503
       2             2.28994           0.0376145
       3             2.28535           0.0269915
       4             2.28871           0.0211766
       5             2.27393           0.0227503
       6             2.26076           0.0233051
       7              2.2643           0.0204914
       8             2.25614           0.0198273
       9             2.25458           0.0178026
      10             2.26127           0.0174345
      11             2.26932           0.0178392
      12             2.25974           0.0190023
      13             2.26184           0.0177173
      14             2.26366           0.0165938
      15             2.26277           0.0155475
      16             2.25665           0.0158354
      17             2.26086           0.0155112
      18             2.25523           0.0157118
      19             2.26037           0.0157658
      20             2.25771           0.0152301
      21              2.2555           0.0146887
      22             2.25696           0.0141113
      23             2.25739           0.0135173
      24             2.25527           0.0131365
      25             2.25102           0.0133176
      26             2.25211           0.0128609
      27             2.25025            0.012532
      28             2.24677           0.0125821
      29             2.25501           0.0146855
      30             2.25861           0.0146516
      31             2.25548           0.0145258
      32             2.25961            0.014671
      33             2.25983           0.0142346
      34             2.25747           0.0140224
      35             2.25786           0.0136329
      36             2.25787           0.0132593
      37             2.25706           0.0129311
      38             2.25346              0.0131
      39             2.25325             0.01277
      40             2.25117           0.0126273
      41             2.25049           0.0123417
      42             2.25269           0.0122509
      43             2.25362           0.0120051
      44             2.25575            0.011927
      45             2.25404           0.0117893
      46             2.25451           0.0115451
      47             2.25505           0.0113149
      48             2.25364             0.01117
      49             2.25239            0.011016
      50             2.24945           0.0111913
      51             2.24752           0.0111413
      52             2.24855           0.0109776
      53             2.24898           0.0107808
      54             2.24842           0.0105979
      55              2.2486           0.0104084
      56              2.2483           0.0102285
      57             2.24809           0.0100528
      58             2.24856          0.00989225
      59             2.24835          0.00972821
      60             2.24733          0.00962129
      61             2.24758          0.00946809
      62             2.24913          0.00944459
      63             2.24865          0.00930848
      64             2.24804          0.00918435
      65             2.24717          0.00908548
      66             2.24876          0.00908905
      67              2.2491          0.00896067
      68             2.24806          0.00889119
      69             2.24852          0.00877539
      70             2.24719           0.0087526
      71             2.24819           0.0086884
      72             2.25021            0.008804
      73             2.25002          0.00868631
      74             2.25054          0.00858554
      75             2.25065          0.00847244
      76             2.24897          0.00852869
      77             2.24816          0.00845686
      78             2.24807          0.00834969
      79             2.24858           0.0082606
      80             2.24982          0.00825251
      81             2.24993          0.00815191
      82             2.25008          0.00805458
      83             2.25034          0.00796222
      84              2.2513          0.00792697
      85             2.25144          0.00783538
      86              2.2509          0.00776353
      87             2.25006          0.00772042
      88             2.24781          0.00795922
      89             2.24874          0.00792619
      90             2.24895          0.00784121
      91             2.24876          0.00775781
      92             2.24905          0.00767951
      93             2.24957          0.00761507
      94             2.25071          0.00762039
      95             2.25097          0.00754518
      96             2.25091          0.00746725
      97              2.2531          0.00770898
      98             2.25173          0.00775429
      99             2.25157          0.00767795
