# RW_STEP = 46
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.74092                   0
       1             6.86975            0.128826
       2             6.83766           0.0810046
       3             6.73798            0.114963
       4             6.73113           0.0893133
       5             6.71306           0.0751303
       6             6.75446           0.0758011
       7              6.7796           0.0702948
       8             6.78724           0.0624632
       9             6.80908           0.0599887
      10             6.81543           0.0546323
      11             6.79113           0.0554785
      12             6.80698           0.0534366
      13             6.81667           0.0504125
      14             6.84046           0.0526181
      15             6.82986           0.0503486
      16             6.82209           0.0479284
      17             6.80815            0.047289
      18             6.82303           0.0471405
      19             6.82886           0.0451005
      20             6.82076           0.0436566
      21             6.82943           0.0425174
      22             6.83222           0.0407221
      23             6.83628           0.0391993
      24             6.83453           0.0376391
      25             6.84741           0.0383874
      26             6.84054           0.0375723
      27             6.83904           0.0362366
      28             6.83545           0.0351484
      29             6.83714           0.0339987
      30             6.84133           0.0331497
      31             6.83308           0.0331411
      32             6.85323           0.0379178
      33              6.8487           0.0370633
      34             6.84952           0.0359982
      35             6.84687           0.0350839
      36             6.84774           0.0341335
      37             6.84524            0.033317
      38             6.84085           0.0327478
      39             6.84379           0.0320537
      40              6.8463           0.0313632
      41             6.85496           0.0318069
      42             6.86031           0.0315166
      43             6.85343           0.0315519
      44              6.8493           0.0311174
      45             6.84988           0.0304389
      46             6.85124           0.0298152
      47             6.86115           0.0308222
      48             6.86216           0.0302037
      49             6.86789           0.0301422
      50             6.86275            0.029988
      51             6.86107           0.0294541
      52             6.85891           0.0289732
      53             6.85537            0.028651
      54             6.85364           0.0281784
      55             6.86228           0.0289887
      56              6.8628           0.0284804
      57             6.87415            0.030196
      58             6.86386           0.0314111
      59             6.85403           0.0324114
      60             6.85085           0.0320334
      61             6.85443           0.0317146
      62             6.86296           0.0323522
      63             6.85953           0.0320263
      64             6.86101           0.0315644
      65             6.86257           0.0311217
      66             6.85906           0.0308543
      67             6.85693           0.0304718
      68             6.85611           0.0300383
      69             6.85705           0.0296212
      70             6.85795           0.0292149
      71             6.86247           0.0291585
      72             6.85919           0.0289433
      73             6.85753           0.0285977
      74             6.85941           0.0282764
      75             6.86188           0.0280108
      76             6.86343           0.0276882
      77             6.86478           0.0273641
      78             6.86312           0.0270665
      79              6.8615           0.0267751
      80              6.8611           0.0264455
      81             6.85839           0.0262607
      82             6.85908           0.0259514
      83             6.85993           0.0256549
      84              6.8622           0.0254525
      85             6.86494           0.0253036
      86             6.86707           0.0251012
      87             6.87095           0.0251155
      88             6.87007           0.0248473
      89              6.8672           0.0247363
      90               6.869           0.0245294
      91              6.8648           0.0246227
      92             6.86544           0.0243648
      93             6.86282           0.0242456
      94             6.86538           0.0241256
      95             6.86559           0.0238738
      96             6.86584           0.0236278
      97             6.86513           0.0233964
      98             6.86519            0.023159
      99             6.86839           0.0231478
