# RW_STEP = 13
# BLOCK:          PROG_MEAN:              ERROR:
       0             3.84708                   0
       1             3.82222           0.0248547
       2             3.80954           0.0191504
       3             3.79657           0.0187511
       4             3.79988           0.0148976
       5             3.78436           0.0197204
       6             3.79109           0.0179731
       7             3.78021           0.0189904
       8             3.76203           0.0247153
       9             3.76793           0.0228789
      10             3.74706           0.0293908
      11             3.76373           0.0315893
      12             3.77094            0.029939
      13             3.77132           0.0277207
      14             3.76303           0.0271065
      15             3.77006           0.0263133
      16             3.75104           0.0311874
      17             3.74063           0.0311914
      18              3.7357           0.0299135
      19               3.753            0.033235
      20             3.74571           0.0324415
      21             3.75244           0.0316536
      22             3.75104           0.0302785
      23             3.75131           0.0289908
      24             3.74714           0.0281187
      25             3.73889           0.0282465
      26             3.73292            0.027828
      27             3.73447           0.0268603
      28             3.73126           0.0261154
      29             3.74245           0.0275998
      30             3.74405           0.0267426
      31             3.73963           0.0262671
      32             3.74577           0.0261874
      33             3.73917           0.0262488
      34             3.73863           0.0254936
      35             3.73886           0.0247764
      36             3.73777            0.024122
      37             3.73334           0.0238935
      38             3.73451            0.023302
      39             3.73641           0.0227914
      40             3.73601            0.022232
      41             3.74459           0.0233309
      42             3.75215           0.0240014
      43             3.75454           0.0235715
      44             3.75354           0.0230635
      45             3.75619            0.022712
      46             3.75735           0.0222535
      47             3.75807            0.021797
      48              3.7553            0.021527
      49              3.7564           0.0211209
      50             3.75474           0.0207695
      51              3.7525           0.0204881
      52             3.75118           0.0201413
      53             3.75011           0.0197939
      54             3.74459           0.0201984
      55             3.74753           0.0200504
      56               3.749           0.0197505
      57             3.74878           0.0194082
      58             3.74531           0.0193896
      59             3.74024           0.0197271
      60             3.73916           0.0194312
      61             3.74022           0.0191449
      62             3.74175           0.0189007
      63             3.74504           0.0188914
      64             3.74838           0.0188965
      65             3.75242           0.0190414
      66             3.75441           0.0188605
      67             3.75287           0.0186448
      68             3.75382           0.0183971
      69             3.75773           0.0185488
      70             3.75862           0.0183074
      71             3.75949           0.0180721
      72             3.76394           0.0183692
      73             3.76077           0.0183933
      74             3.75855           0.0182814
      75             3.75759           0.0180651
      76             3.75467           0.0180666
      77             3.75535           0.0178465
      78              3.7493           0.0186298
      79             3.75088            0.018463
      80             3.74993           0.0182582
      81             3.74756           0.0181897
      82              3.7449           0.0181646
      83             3.74676           0.0180433
      84             3.74803           0.0178751
      85             3.74569           0.0178203
      86             3.74701           0.0176632
      87             3.75103           0.0179193
      88             3.74983           0.0177574
      89             3.74956           0.0175611
      90             3.74879            0.017384
      91             3.74675           0.0173149
      92             3.74487           0.0172303
      93             3.74438           0.0170531
      94             3.74524           0.0168947
      95             3.74777           0.0169071
      96             3.74647           0.0167819
      97             3.75046           0.0170827
      98              3.7523           0.0170083
      99             3.75243           0.0168379
