# RW_STEP = 79
# BLOCK:          PROG_MEAN:              ERROR:
       0              9.1236                   0
       1             8.91783            0.205768
       2              8.9758            0.132191
       3             8.72026            0.272106
       4             8.74165            0.211855
       5              8.8011             0.18291
       6             8.81435            0.155154
       7             8.81454            0.134367
       8             8.87473            0.132912
       9              8.8611            0.119659
      10             8.84095            0.110096
      11             8.82599            0.101611
      12             8.83715           0.0941321
      13             8.84823           0.0878505
      14             8.89122           0.0923974
      15             8.92009           0.0911227
      16             8.91622           0.0856821
      17             8.91498           0.0807915
      18              8.9244           0.0769994
      19             8.92067           0.0731431
      20             8.90173           0.0721052
      21             8.91868            0.070809
      22             8.90457           0.0691157
      23             8.92125           0.0682425
      24             8.93223           0.0663698
      25             8.94181           0.0644828
      26             8.93424           0.0625093
      27             8.94034           0.0605432
      28             8.94331           0.0584939
      29             8.93713           0.0568476
      30              8.9435           0.0553509
      31             8.93295           0.0546223
      32             8.95043           0.0557543
      33              8.9391           0.0552645
      34              8.9481           0.0544122
      35              8.9443           0.0530154
      36             8.94114           0.0516597
      37             8.94131           0.0502821
      38             8.93333           0.0496213
      39             8.92424           0.0492118
      40             8.93571           0.0493489
      41             8.92888           0.0486421
      42             8.92947           0.0475011
      43             8.91747           0.0479369
      44             8.92178           0.0470575
      45             8.92757           0.0463857
      46             8.92894           0.0454089
      47               8.931           0.0445004
      48             8.93426           0.0437044
      49              8.9448           0.0441007
      50             8.94893           0.0434239
      51             8.94927            0.042582
      52              8.9418           0.0424336
      53             8.93139           0.0429215
      54             8.92669           0.0423951
      55             8.92804            0.041653
      56             8.92663           0.0409401
      57              8.9436            0.043659
      58             8.93331           0.0441284
      59             8.93973           0.0438598
      60             8.94579           0.0435578
      61             8.94627           0.0428522
      62             8.94751           0.0421847
      63             8.93319           0.0439196
      64             8.93512           0.0432817
      65             8.93819           0.0427314
      66              8.9379           0.0420898
      67             8.94052           0.0415488
      68             8.93917           0.0409644
      69             8.93883           0.0403764
      70             8.93887           0.0398036
      71             8.95289           0.0416738
      72             8.94692           0.0415304
      73             8.94948           0.0410455
      74             8.95169           0.0405545
      75             8.95524           0.0401748
      76             8.95919           0.0398461
      77             8.96464           0.0397073
      78             8.96225            0.039274
      79             8.96073           0.0388097
      80             8.96609           0.0387002
      81              8.9669           0.0382338
      82             8.96802           0.0377869
      83             8.96629           0.0373744
      84              8.9659           0.0369342
      85             8.96746           0.0365357
      86             8.96325            0.036358
      87              8.9676           0.0362041
      88             8.96466           0.0359152
      89             8.96502           0.0355156
      90             8.96585           0.0351331
      91             8.96239            0.034921
      92             8.96934           0.0352348
      93             8.96918           0.0348583
      94             8.96971           0.0344935
      95             8.97047           0.0341407
      96             8.97281           0.0338681
      97             8.96766           0.0339148
      98             8.96767           0.0335705
      99             8.96787           0.0332337
