# RW_STEP = 43
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.58331                   0
       1             6.68135           0.0980341
       2             6.70565           0.0615974
       3             6.58688            0.126505
       4             6.55294            0.103703
       5             6.55546           0.0847105
       6             6.59271           0.0807005
       7             6.60153            0.070444
       8              6.5985              0.0622
       9             6.62915           0.0635213
      10             6.63607           0.0578718
      11             6.61379           0.0573366
      12             6.63441           0.0566299
      13             6.64571           0.0536336
      14             6.67539            0.058083
      15             6.66639           0.0550713
      16              6.6562           0.0527255
      17             6.63742           0.0531379
      18             6.64752           0.0512684
      19             6.66292           0.0510181
      20             6.64951           0.0503478
      21             6.65668           0.0485379
      22             6.65494           0.0464122
      23             6.64852           0.0448983
      24              6.6534           0.0433405
      25             6.66684           0.0437557
      26             6.65667           0.0433154
      27             6.65508           0.0417701
      28             6.65281           0.0403676
      29             6.64948           0.0391408
      30             6.64666           0.0379622
      31              6.6389           0.0375663
      32             6.65683           0.0405842
      33             6.65129           0.0397606
      34             6.65201           0.0386148
      35             6.64854           0.0376875
      36             6.64849           0.0366548
      37             6.64249           0.0361791
      38             6.63897           0.0354141
      39             6.64078           0.0345646
      40             6.64267           0.0337645
      41             6.64995           0.0337451
      42             6.65521           0.0333678
      43             6.64927           0.0331378
      44             6.64177           0.0332493
      45              6.6405           0.0325433
      46             6.64092           0.0318462
      47             6.64721           0.0318029
      48             6.64897           0.0311969
      49             6.65406            0.030988
      50             6.64636           0.0313369
      51             6.64462           0.0307775
      52              6.6436           0.0302082
      53             6.63752           0.0302615
      54             6.63422           0.0298889
      55             6.64295           0.0306217
      56             6.64438           0.0301137
      57             6.65327           0.0308946
      58             6.64387           0.0317855
      59             6.63414           0.0327328
      60             6.63053           0.0323933
      61             6.63383           0.0320371
      62             6.64244           0.0326794
      63              6.6403            0.032236
      64             6.64301           0.0318513
      65             6.64388           0.0313772
      66             6.63923           0.0312529
      67             6.63702           0.0308696
      68               6.638            0.030435
      69             6.63847           0.0300007
      70             6.64017           0.0296236
      71             6.64688           0.0299698
      72             6.64485           0.0296255
      73             6.64194           0.0293668
      74             6.64391           0.0290395
      75              6.6447           0.0286657
      76             6.64643           0.0283438
      77             6.64817           0.0280323
      78             6.64507           0.0278484
      79             6.64447           0.0275047
      80             6.64245           0.0272381
      81             6.63951           0.0270638
      82             6.63962           0.0267359
      83             6.64002           0.0264189
      84              6.6418           0.0261667
      85             6.64321           0.0258991
      86             6.64574            0.025724
      87             6.65014           0.0258075
      88             6.64903             0.02554
      89             6.64652           0.0253788
      90             6.64738            0.025113
      91             6.64419           0.0250417
      92             6.64544           0.0248023
      93             6.64291           0.0246669
      94             6.64451           0.0244578
      95             6.64387             0.02421
      96             6.64465            0.023972
      97             6.64383           0.0237406
      98             6.64381           0.0234996
      99             6.64701            0.023483
