# RW_STEP = 91
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.65298                   0
       1             9.52755            0.125426
       2             9.69236            0.180015
       3             9.40058            0.318333
       4             9.41572            0.247044
       5             9.43424            0.202558
       6             9.45926            0.173012
       7             9.47685            0.150862
       8             9.49619            0.134446
       9             9.46928            0.123225
      10             9.45326            0.112608
      11             9.44598            0.103054
      12              9.4673            0.097164
      13             9.47155           0.0900567
      14             9.53358            0.104288
      15             9.56204             0.10162
      16             9.55693           0.0955918
      17             9.55409           0.0901696
      18             9.56655            0.086197
      19             9.55753           0.0822696
      20             9.54749           0.0788957
      21              9.5656           0.0773727
      22             9.54932           0.0757021
      23              9.5567           0.0728532
      24             9.56761           0.0707255
      25             9.58535           0.0702294
      26             9.58081           0.0677312
      27             9.57404           0.0656167
      28             9.57314           0.0633201
      29              9.5663           0.0615539
      30             9.57222            0.059829
      31             9.55683           0.0599394
      32             9.57153           0.0599255
      33             9.55292           0.0610432
      34             9.55887           0.0595713
      35             9.55001            0.058566
      36             9.55176           0.0569879
      37             9.56125            0.056275
      38             9.55185           0.0556136
      39             9.54922           0.0542691
      40             9.56114           0.0542545
      41             9.55776           0.0530548
      42              9.5554           0.0518601
      43             9.55068           0.0508871
      44             9.55437           0.0498806
      45             9.55516           0.0487905
      46             9.55601           0.0477486
      47             9.55809           0.0467897
      48              9.5628           0.0460661
      49              9.5786           0.0478208
      50             9.58344            0.047123
      51             9.58342           0.0462079
      52             9.57885           0.0455573
      53             9.57798           0.0447141
      54             9.58285           0.0441629
      55             9.58017           0.0434496
      56             9.58156           0.0427031
      57             9.59752           0.0448925
      58             9.58749           0.0452514
      59             9.59508           0.0451336
      60             9.59635           0.0444058
      61             9.60089           0.0439197
      62             9.60146           0.0432206
      63             9.58568           0.0453707
      64             9.58923           0.0448079
      65             9.59408             0.04439
      66             9.59074           0.0438499
      67              9.5951           0.0434199
      68             9.59283           0.0428464
      69             9.59532           0.0423034
      70             9.59779           0.0417761
      71             9.61021            0.043023
      72             9.60737           0.0425242
      73             9.60647           0.0419553
      74             9.61037           0.0415762
      75             9.61271           0.0410918
      76             9.61378           0.0405688
      77             9.61945           0.0404444
      78             9.61487           0.0401912
      79             9.61469           0.0396861
      80              9.6184           0.0393676
      81             9.61831           0.0388846
      82             9.62203           0.0385926
      83             9.62037           0.0381665
      84             9.61943           0.0377265
      85             9.62257           0.0374172
      86             9.61653           0.0374742
      87             9.62223           0.0374822
      88             9.62109           0.0370763
      89             9.62091           0.0366624
      90             9.62033            0.036262
      91             9.61739            0.035986
      92             9.62127           0.0358086
      93             9.62057           0.0354326
      94             9.62234           0.0351024
      95             9.62521           0.0348528
      96             9.62824            0.034625
      97             9.62323           0.0346349
      98             9.62296           0.0342843
      99             9.62334           0.0339419
