# RW_STEP = 22
# BLOCK:          PROG_MEAN:              ERROR:
       0             4.83529                   0
       1             4.82077           0.0145205
       2             4.84752           0.0280341
       3               4.867           0.0277937
       4             4.84397           0.0315269
       5              4.8809           0.0450192
       6             4.88202           0.0380647
       7             4.86628            0.036533
       8             4.85098           0.0356645
       9             4.82784            0.039412
      10             4.80713           0.0412298
      11             4.80999           0.0377463
      12             4.80259            0.035501
      13             4.80684           0.0331412
      14             4.80191           0.0312445
      15             4.80541           0.0294359
      16              4.7782           0.0387947
      17             4.76951           0.0375953
      18             4.77188           0.0356406
      19             4.77515           0.0339698
      20             4.77524           0.0323118
      21             4.77778           0.0309127
      22             4.78666           0.0308434
      23             4.78095           0.0300764
      24             4.78004           0.0288627
      25             4.77544           0.0281091
      26             4.76602           0.0286419
      27             4.76634           0.0276019
      28             4.76402           0.0267343
      29              4.7694           0.0263824
      30             4.76815           0.0255476
      31             4.75855            0.026534
      32             4.76791           0.0273689
      33             4.76253           0.0270927
      34             4.76366           0.0263315
      35             4.76849           0.0260418
      36             4.77152           0.0255087
      37             4.77028           0.0248593
      38             4.77088            0.024221
      39             4.76791           0.0237944
      40             4.76638            0.023257
      41             4.77721           0.0251466
      42             4.78483           0.0257103
      43             4.78802           0.0253216
      44              4.7817           0.0255482
      45               4.782           0.0249885
      46             4.78514           0.0246517
      47             4.79098           0.0248297
      48             4.78924           0.0243805
      49             4.79527           0.0246393
      50             4.79024           0.0246697
      51             4.78987           0.0241936
      52             4.78751           0.0238498
      53             4.78789           0.0234071
      54             4.78984           0.0230598
      55             4.79533           0.0232994
      56              4.7966           0.0229227
      57              4.8009           0.0229301
      58             4.79672            0.022923
      59             4.78976            0.023586
      60             4.78821           0.0232485
      61             4.79159           0.0231194
      62             4.79404           0.0228806
      63             4.79763           0.0228049
      64             4.79814           0.0224573
      65             4.80172            0.022401
      66             4.80185           0.0220645
      67             4.79742           0.0221829
      68             4.79857           0.0218891
      69             4.80439           0.0223446
      70              4.8035           0.0220455
      71             4.80692           0.0220046
      72             4.81027           0.0219587
      73             4.80549           0.0221814
      74             4.80461           0.0219015
      75             4.80675           0.0217179
      76             4.80696            0.021435
      77             4.80913           0.0212691
      78             4.80659           0.0211508
      79             4.80703           0.0208893
      80             4.80407           0.0208411
      81             4.80211           0.0206785
      82             4.79729           0.0209882
      83             4.80165           0.0211898
      84             4.80358           0.0210279
      85             4.80083           0.0209628
      86             4.79797           0.0209171
      87              4.8013           0.0209447
      88             4.80192           0.0207171
      89             4.79924           0.0206602
      90             4.79825           0.0204557
      91             4.79668           0.0202928
      92             4.79572           0.0200963
      93             4.79463           0.0199116
      94             4.79464           0.0197009
      95              4.7974           0.0196891
      96             4.79603            0.019533
      97             4.79976           0.0196888
      98             4.80152           0.0195682
      99             4.80457           0.0196107
