# RW_STEP = 12
# BLOCK:          PROG_MEAN:              ERROR:
       0             3.64143                   0
       1             3.64554          0.00411461
       2              3.6117           0.0339279
       3             3.63208           0.0314815
       4             3.63997           0.0256288
       5             3.61735           0.0308107
       6             3.64119           0.0352991
       7             3.64259            0.030602
       8              3.6269            0.031215
       9              3.6289           0.0279912
      10              3.6134           0.0296906
      11             3.62917           0.0313574
      12             3.63782           0.0301146
      13             3.63233           0.0284169
      14             3.62756           0.0268798
      15             3.63469           0.0261354
      16             3.61793           0.0297302
      17             3.60598           0.0304685
      18             3.60033           0.0293695
      19             3.61486           0.0314254
      20             3.60449           0.0316398
      21             3.61218           0.0311312
      22             3.61792           0.0302967
      23             3.61867           0.0290166
      24             3.61958           0.0278466
      25             3.61159           0.0279229
      26             3.60538           0.0275778
      27             3.60389           0.0266163
      28             3.59947           0.0260601
      29             3.60746            0.026415
      30             3.60944           0.0256251
      31             3.60453           0.0252913
      32             3.60861           0.0248492
      33             3.60143           0.0251535
      34             3.60123           0.0244251
      35             3.60204           0.0237507
      36             3.60116           0.0231168
      37             3.59633           0.0230129
      38             3.59943           0.0226295
      39             3.60218           0.0222273
      40             3.60227           0.0216786
      41             3.60932           0.0223025
      42             3.61695           0.0230725
      43              3.6199           0.0227349
      44             3.61834           0.0222787
      45             3.61961           0.0218263
      46             3.62002           0.0213607
      47             3.62081           0.0209258
      48             3.61849           0.0206252
      49             3.61817           0.0202109
      50             3.61549           0.0199914
      51             3.61487            0.019613
      52             3.61273            0.019358
      53             3.61151           0.0190353
      54             3.60729           0.0191569
      55             3.60983           0.0189827
      56             3.60966           0.0186475
      57             3.60949           0.0183239
      58             3.60594           0.0183574
      59             3.60102           0.0187081
      60             3.60064           0.0184028
      61             3.60209           0.0181615
      62             3.60409           0.0179828
      63             3.60723           0.0179765
      64             3.61156           0.0182189
      65             3.61568           0.0184071
      66             3.61692           0.0181725
      67             3.61613           0.0179204
      68             3.61614           0.0176588
      69             3.61944           0.0177146
      70             3.61967           0.0174648
      71             3.62155           0.0173228
      72             3.62457           0.0173484
      73             3.62201           0.0173028
      74             3.62052           0.0171358
      75             3.61914            0.016965
      76             3.61663           0.0169294
      77             3.61813           0.0167781
      78             3.61304           0.0173304
      79             3.61455           0.0171786
      80              3.6124           0.0171001
      81             3.60909           0.0172123
      82               3.608           0.0170386
      83             3.60936           0.0168901
      84             3.61213           0.0169178
      85             3.60866           0.0170765
      86             3.60985           0.0169209
      87              3.6131            0.017041
      88              3.6113           0.0169447
      89             3.61074           0.0167648
      90             3.61007           0.0165931
      91             3.60892            0.016452
      92             3.60764           0.0163243
      93             3.60756           0.0161499
      94             3.60829           0.0159957
      95             3.61039           0.0159677
      96             3.60892           0.0158713
      97             3.61306           0.0162457
      98             3.61452            0.016147
      99             3.61446           0.0159848
