# RW_STEP = 5
# BLOCK:          PROG_MEAN:              ERROR:
       0             2.46171                   0
       1             2.48982           0.0281145
       2             2.49255           0.0164592
       3             2.45251           0.0416987
       4             2.47581           0.0398314
       5             2.45333           0.0395348
       6             2.45511           0.0334601
       7             2.45997           0.0293821
       8              2.4579           0.0259954
       9              2.4635           0.0239173
      10             2.45697           0.0225986
      11             2.47302           0.0261356
      12             2.46804            0.024551
      13             2.46961           0.0227837
      14             2.46827           0.0212529
      15             2.47261           0.0203486
      16             2.46785           0.0196984
      17             2.46908           0.0186125
      18             2.46166           0.0191055
      19             2.46487           0.0184072
      20             2.46058           0.0180256
      21             2.46373           0.0174726
      22             2.46311           0.0167071
      23             2.46406           0.0160241
      24             2.46445           0.0153748
      25             2.45937           0.0156207
      26             2.45671           0.0152651
      27             2.45703           0.0147134
      28             2.45259           0.0148769
      29               2.462           0.0171803
      30             2.46457           0.0168143
      31             2.46084           0.0167022
      32             2.46424           0.0165407
      33              2.4621           0.0161883
      34             2.45864           0.0160956
      35             2.45951           0.0156663
      36             2.45913           0.0152418
      37             2.45702           0.0149841
      38             2.45415           0.0148738
      39             2.45414           0.0144972
      40              2.4519           0.0143159
      41             2.45385           0.0141062
      42             2.45552           0.0138757
      43             2.45667           0.0136051
      44             2.45838           0.0134093
      45             2.45684           0.0132048
      46             2.45898           0.0130966
      47             2.46004           0.0128648
      48             2.45949           0.0126115
      49             2.45822           0.0124221
      50             2.45748           0.0121982
      51             2.45416           0.0124141
      52             2.45551           0.0122526
      53             2.45674           0.0120862
      54             2.45541           0.0119394
      55             2.45508           0.0117288
      56             2.45455           0.0115333
      57             2.45311           0.0114247
      58             2.45291           0.0112312
      59             2.45111           0.0111873
      60             2.45007           0.0110518
      61             2.45065           0.0108874
      62             2.45265           0.0108988
      63             2.45342           0.0107549
      64             2.45374           0.0105928
      65             2.45241           0.0105146
      66             2.45297           0.0103716
      67              2.4528           0.0102194
      68             2.45192           0.0101091
      69             2.45217          0.00996695
      70             2.45167          0.00983832
      71             2.45231          0.00972203
      72             2.45397          0.00972927
      73             2.45368          0.00960103
      74             2.45417          0.00948451
      75             2.45335          0.00939496
      76             2.45087          0.00959688
      77             2.45006          0.00950786
      78             2.44995          0.00938739
      79             2.44999          0.00926941
      80             2.45112          0.00922394
      81              2.4511          0.00911078
      82             2.45113          0.00900039
      83             2.45048          0.00891694
      84             2.45352          0.00932249
      85             2.45418          0.00923681
      86             2.45326          0.00917542
      87             2.45247          0.00910536
      88             2.45131          0.00907655
      89             2.45258          0.00906383
      90             2.45232          0.00896742
      91             2.45202          0.00887443
      92             2.45251           0.0087924
      93             2.45384          0.00879831
      94             2.45546          0.00885455
      95             2.45606            0.008783
      96             2.45591          0.00869331
      97             2.45823          0.00891146
      98             2.45773          0.00883538
      99             2.45752          0.00874899
