# RW_STEP = 58
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.68375                   0
       1             7.72324           0.0394912
       2             7.79542           0.0756932
       3             7.62315            0.180394
       4             7.59465            0.142609
       5             7.60928            0.117356
       6             7.66062            0.111686
       7             7.64429           0.0980924
       8             7.65142           0.0868025
       9             7.64693           0.0777679
      10             7.64314           0.0704456
      11             7.62625           0.0664895
      12             7.63097           0.0613435
      13             7.65662           0.0623144
      14             7.67984            0.062488
      15              7.6968           0.0608612
      16             7.67309           0.0618884
      17             7.67628           0.0584359
      18             7.67811           0.0553051
      19              7.6765           0.0524917
      20             7.66939           0.0504327
      21             7.67678           0.0486503
      22             7.67138           0.0468001
      23             7.67828           0.0453365
      24             7.68141            0.043597
      25             7.68666           0.0422145
      26             7.67764           0.0416103
      27               7.681           0.0402373
      28             7.67839           0.0389128
      29             7.67437           0.0378077
      30             7.67509           0.0365749
      31             7.65968           0.0386216
      32             7.67657           0.0410671
      33             7.66724           0.0409188
      34             7.67198           0.0400147
      35             7.66807           0.0390832
      36             7.66484           0.0381493
      37             7.66041           0.0373946
      38             7.65158           0.0374801
      39             7.65137           0.0365316
      40             7.65251           0.0356477
      41             7.66215           0.0360989
      42             7.66816           0.0357592
      43             7.66445           0.0351341
      44             7.66354           0.0343564
      45             7.66598           0.0336894
      46             7.66847           0.0330593
      47             7.67331           0.0327226
      48             7.67373           0.0320507
      49             7.68671           0.0339763
      50              7.6842           0.0333973
      51             7.68394           0.0327498
      52             7.67907           0.0324935
      53             7.67744            0.031928
      54             7.68031           0.0314741
      55             7.68756           0.0317438
      56              7.6922           0.0315261
      57             7.70202            0.032498
      58             7.68837           0.0347388
      59             7.68191           0.0347607
      60             7.68372           0.0342339
      61             7.68752           0.0338915
      62             7.69093           0.0335223
      63             7.68672           0.0332617
      64             7.69448           0.0336541
      65             7.69333           0.0331603
      66             7.69103           0.0327425
      67             7.68946           0.0322956
      68             7.68835           0.0318434
      69              7.6872           0.0314062
      70              7.6875           0.0309621
      71             7.69583           0.0316454
      72             7.69057           0.0316496
      73             7.68761           0.0313593
      74             7.68658           0.0309554
      75             7.68506           0.0305832
      76             7.69141            0.030845
      77             7.69526           0.0306887
      78             7.69689           0.0303418
      79             7.69566           0.0299852
      80             7.69539            0.029614
      81             7.69422           0.0292738
      82             7.69383           0.0289216
      83             7.69178           0.0286484
      84              7.6933           0.0283498
      85             7.69467           0.0280519
      86             7.69386           0.0277396
      87             7.69651           0.0275504
      88             7.69738           0.0272532
      89             7.69624           0.0269728
      90              7.6967           0.0266787
      91             7.69304           0.0266407
      92              7.6946            0.026399
      93             7.69404           0.0261226
      94              7.6956           0.0258932
      95             7.69416           0.0256622
      96             7.69561           0.0254375
      97              7.6932           0.0252919
      98             7.69367           0.0250395
      99             7.69501           0.0248243
