# RW_STEP = 9
# BLOCK:          PROG_MEAN:              ERROR:
       0             3.14643                   0
       1              3.1934           0.0469719
       2             3.16388           0.0400868
       3             3.14992           0.0315949
       4              3.1964           0.0525268
       5             3.16864           0.0510869
       6             3.19662           0.0514513
       7              3.1943           0.0446186
       8             3.18934           0.0396621
       9             3.20086           0.0372987
      10             3.19095           0.0351612
      11             3.20492           0.0350053
      12             3.20883           0.0324368
      13             3.20663            0.030111
      14             3.20262           0.0283178
      15             3.21496           0.0292206
      16             3.19954           0.0314785
      17              3.1923           0.0305489
      18             3.18719           0.0293452
      19             3.19366           0.0285816
      20             3.18618           0.0281985
      21             3.18976           0.0271237
      22             3.19047           0.0259275
      23             3.19113           0.0248324
      24             3.19036            0.023831
      25             3.18316           0.0239995
      26             3.17834           0.0235923
      27             3.17855           0.0227351
      28             3.17568           0.0221248
      29             3.18393           0.0229148
      30             3.18159           0.0222869
      31             3.17747           0.0219699
      32             3.18067           0.0215339
      33             3.17526           0.0215805
      34             3.17525           0.0209549
      35             3.17628           0.0203907
      36             3.17693           0.0198423
      37             3.17392           0.0195457
      38             3.17499           0.0190679
      39              3.1721           0.0188084
      40             3.17155           0.0183521
      41             3.17464           0.0181752
      42             3.17843           0.0181479
      43             3.17727           0.0177687
      44             3.17687            0.017374
      45             3.17696           0.0169924
      46             3.17692            0.016627
      47             3.17964           0.0165029
      48             3.17811           0.0162345
      49             3.17729           0.0159279
      50             3.17433           0.0158898
      51             3.17343           0.0156074
      52             3.17274           0.0153256
      53             3.17568           0.0153244
      54             3.17315           0.0152547
      55             3.17256           0.0149915
      56             3.17282           0.0147285
      57             3.17441           0.0145592
      58              3.1719           0.0145281
      59             3.16876           0.0146258
      60             3.16819           0.0143955
      61             3.16669           0.0142398
      62             3.16786           0.0140606
      63              3.1655           0.0140395
      64             3.16888           0.0142293
      65             3.16931           0.0140185
      66             3.17137            0.013961
      67             3.17266           0.0138142
      68             3.17082           0.0137351
      69             3.17376           0.0138523
      70             3.17387           0.0136562
      71             3.17379           0.0134654
      72             3.17608            0.013475
      73             3.17507           0.0133297
      74             3.17405           0.0131904
      75             3.17127           0.0133084
      76             3.16879           0.0133674
      77             3.17026           0.0132763
      78             3.16759           0.0133754
      79             3.16669           0.0132381
      80             3.16667           0.0130737
      81             3.16564           0.0129543
      82             3.16628           0.0128132
      83             3.16593           0.0126646
      84             3.16792           0.0126712
      85               3.166           0.0126683
      86             3.16592           0.0125221
      87             3.16627            0.012384
      88              3.1663           0.0122441
      89             3.16671           0.0121142
      90             3.16542           0.0120493
      91             3.16434           0.0119665
      92             3.16381           0.0118493
      93             3.16352           0.0117261
      94             3.16384           0.0116063
      95             3.16476            0.011522
      96             3.16411           0.0114212
      97             3.16655           0.0115638
      98             3.16704           0.0114571
      99             3.16706           0.0113419
