# RW_STEP = 30
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.76368                   0
       1             5.74628           0.0174026
       2             5.67476            0.072219
       3             5.59631           0.0936045
       4             5.52967           0.0984828
       5             5.55762           0.0851301
       6             5.57557           0.0741549
       7             5.56076           0.0659052
       8             5.58177            0.061801
       9             5.59192           0.0562014
      10             5.57346           0.0540835
      11             5.56544           0.0500183
      12             5.56215           0.0461276
      13             5.56967           0.0433631
      14             5.57217           0.0404461
      15             5.58109           0.0388712
      16              5.5677             0.03889
      17             5.54653            0.042342
      18             5.54821           0.0400869
      19             5.55751           0.0391492
      20             5.55368            0.037434
      21             5.56862           0.0386893
      22             5.57452           0.0374372
      23             5.56375           0.0374268
      24             5.56427           0.0359023
      25             5.57187           0.0353218
      26             5.56043            0.035861
      27             5.55424           0.0351071
      28             5.54879           0.0343099
      29             5.54247           0.0337442
      30             5.53746           0.0330205
      31             5.53368           0.0321941
      32             5.53975           0.0317889
      33             5.53867            0.030859
      34             5.53727           0.0299966
      35              5.5401           0.0292885
      36             5.54624           0.0291393
      37             5.54994           0.0286024
      38             5.54938            0.027865
      39             5.54912           0.0271607
      40             5.55269           0.0267298
      41             5.55968           0.0270065
      42             5.56923           0.0280437
      43             5.56874           0.0274032
      44               5.564           0.0272037
      45             5.56263           0.0266411
      46             5.56384           0.0260963
      47             5.56779           0.0258498
      48             5.57136           0.0255675
      49             5.57325           0.0251219
      50             5.57136           0.0246963
      51             5.57263           0.0242499
      52             5.57145           0.0238173
      53             5.57011           0.0234105
      54             5.57059           0.0229859
      55             5.57876           0.0240057
      56             5.57854           0.0235819
      57             5.58298           0.0235934
      58             5.57772           0.0237794
      59             5.57129           0.0242461
      60              5.5707           0.0238526
      61             5.57551           0.0239515
      62             5.57728           0.0236344
      63             5.57802           0.0232741
      64             5.57866           0.0229221
      65             5.57982           0.0226018
      66             5.57872           0.0222889
      67              5.5772           0.0220112
      68             5.58231            0.022283
      69             5.58873            0.022881
      70             5.59031           0.0226116
      71             5.59308           0.0224666
      72             5.59169           0.0222001
      73             5.58771           0.0222568
      74             5.58847           0.0219711
      75             5.58953           0.0217061
      76             5.59079           0.0214595
      77             5.59218           0.0212281
      78             5.59171           0.0209629
      79             5.59137           0.0207021
      80             5.59018           0.0204792
      81             5.58741            0.020417
      82             5.58613           0.0202103
      83             5.58847            0.020105
      84             5.58913            0.019878
      85             5.58925           0.0196459
      86             5.58782           0.0194717
      87             5.59017           0.0193923
      88             5.58814           0.0192807
      89             5.58478           0.0193589
      90             5.58271           0.0192567
      91             5.57948           0.0193176
      92             5.57604           0.0194165
      93             5.57411           0.0193057
      94             5.57335           0.0191162
      95             5.57417           0.0189335
      96             5.57499           0.0187551
      97             5.57763           0.0187505
      98             5.57766           0.0185602
      99             5.57857           0.0183964
