# RW_STEP = 54
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.26774                   0
       1             7.39817            0.130438
       2             7.39968           0.0753233
       3             7.27204            0.138307
       4             7.25374            0.108685
       5             7.27519            0.091295
       6             7.34096            0.101391
       7             7.35155           0.0884428
       8             7.35753           0.0782284
       9             7.36029            0.070024
      10             7.36476           0.0634966
      11             7.35103           0.0595681
      12             7.36038           0.0555872
      13             7.37825            0.054477
      14             7.39251           0.0526811
      15             7.38385           0.0500336
      16             7.36703           0.0499179
      17             7.36197           0.0473341
      18             7.38163           0.0489024
      19             7.37373           0.0470612
      20             7.37285           0.0447728
      21             7.38401           0.0441241
      22             7.38535           0.0421834
      23             7.38838           0.0405004
      24             7.39233           0.0390477
      25             7.39588           0.0376835
      26             7.38599           0.0375859
      27             7.39317           0.0369221
      28             7.39106           0.0356883
      29             7.39028           0.0344871
      30             7.39211           0.0334065
      31             7.38079           0.0342686
      32             7.39605           0.0365491
      33             7.38703           0.0365867
      34             7.39236           0.0359239
      35             7.39019           0.0349789
      36              7.3921           0.0340735
      37             7.38846           0.0333633
      38             7.37662           0.0345858
      39             7.37962           0.0338434
      40             7.37706           0.0331068
      41             7.38759           0.0339808
      42             7.39451           0.0338946
      43             7.39153           0.0332486
      44             7.38869           0.0326255
      45             7.38908           0.0319107
      46             7.39443             0.03168
      47             7.39866           0.0312998
      48             7.39979           0.0306751
      49             7.40925           0.0315086
      50             7.40604           0.0310507
      51             7.40796           0.0305083
      52             7.40622           0.0299777
      53             7.40711           0.0294305
      54             7.40859           0.0289285
      55             7.41468           0.0290535
      56             7.41846           0.0287886
      57             7.42984           0.0304903
      58             7.41877           0.0319498
      59             7.41302           0.0319344
      60             7.41113           0.0314631
      61             7.41481           0.0311696
      62             7.41628            0.030706
      63              7.4149           0.0302539
      64             7.42153           0.0305143
      65             7.42386           0.0301382
      66             7.42149           0.0297795
      67             7.41977           0.0293885
      68             7.41997           0.0289601
      69             7.41903            0.028559
      70             7.41759           0.0281905
      71             7.42255           0.0282343
      72             7.41822           0.0281797
      73              7.4165           0.0278494
      74             7.41448           0.0275497
      75             7.41619           0.0272386
      76             7.41992           0.0271398
      77             7.42224           0.0268903
      78             7.42242           0.0265484
      79              7.4199           0.0263353
      80             7.41931            0.026015
      81             7.41791           0.0257337
      82             7.41686           0.0254434
      83             7.41424           0.0252743
      84             7.41689           0.0251152
      85             7.41974            0.024984
      86             7.42213           0.0248105
      87             7.42353           0.0245672
      88             7.42356           0.0242896
      89             7.42271           0.0240332
      90             7.42408            0.023807
      91              7.4212           0.0237216
      92             7.42425           0.0236621
      93             7.42366           0.0234165
      94              7.4246           0.0231876
      95             7.42283           0.0230124
      96             7.42352           0.0227845
      97             7.42144           0.0226467
      98             7.42154            0.022417
      99             7.42298           0.0222385
