# RW_STEP = 75
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.03106                   0
       1              8.7887            0.242357
       2             8.76354            0.142169
       3              8.5188            0.264577
       4             8.51869             0.20494
       5             8.56992            0.175001
       6              8.5825            0.148437
       7             8.58031            0.128568
       8             8.63604            0.126341
       9             8.64215            0.113167
      10             8.60934            0.107492
      11             8.58019            0.102364
      12             8.61257           0.0995728
      13              8.6168           0.0922835
      14             8.66037           0.0963289
      15             8.69199           0.0954933
      16             8.67677           0.0909823
      17             8.67701           0.0857792
      18              8.6815           0.0812634
      19             8.68389           0.0771302
      20             8.66564           0.0756018
      21             8.68919           0.0758321
      22             8.67584           0.0736797
      23             8.68981           0.0719128
      24              8.7019            0.070029
      25             8.71761           0.0690921
      26              8.7101           0.0669073
      27             8.71718           0.0648614
      28             8.72043           0.0626691
      29             8.70999           0.0614381
      30             8.71446           0.0595915
      31             8.69842           0.0598869
      32              8.7166           0.0608245
      33             8.70782           0.0596591
      34             8.71559           0.0584491
      35             8.71373           0.0568327
      36             8.71483           0.0552863
      37              8.7147           0.0538119
      38             8.70547           0.0532208
      39             8.69964           0.0521997
      40             8.70718           0.0514663
      41             8.70285           0.0504124
      42             8.70458           0.0492565
      43             8.69655           0.0487901
      44              8.6994           0.0477789
      45             8.70319           0.0468818
      46             8.70454           0.0458935
      47             8.70849              0.0451
      48             8.71398           0.0445105
      49             8.72702           0.0455185
      50             8.73209           0.0449041
      51             8.73451           0.0440984
      52             8.72682           0.0439361
      53             8.71554           0.0445651
      54             8.71034           0.0440549
      55             8.70974           0.0432653
      56             8.70828           0.0425244
      57             8.72444           0.0448019
      58             8.71202           0.0457559
      59             8.71877           0.0454904
      60             8.72592           0.0453072
      61             8.72548           0.0445727
      62             8.72648            0.043871
      63             8.71288           0.0452705
      64             8.71732           0.0447887
      65             8.71793           0.0441091
      66             8.71839           0.0434482
      67             8.72087           0.0428763
      68             8.71737           0.0423951
      69             8.71531           0.0418357
      70             8.71517           0.0412425
      71             8.72786           0.0426008
      72             8.72358           0.0422306
      73             8.72506           0.0416822
      74             8.72522            0.041123
      75             8.73301           0.0413178
      76             8.73833           0.0411243
      77              8.7431            0.040873
      78             8.74198           0.0403679
      79              8.7403           0.0398958
      80             8.74215           0.0394438
      81             8.74125           0.0389702
      82             8.74361           0.0385704
      83             8.74336           0.0381093
      84             8.74396            0.037663
      85               8.744           0.0372225
      86             8.74201            0.036846
      87             8.74617           0.0366618
      88             8.74232           0.0364514
      89             8.74285            0.036048
      90             8.74295           0.0356498
      91             8.74001           0.0353827
      92             8.74562           0.0354469
      93             8.74542           0.0350683
      94             8.74469           0.0347051
      95              8.7456            0.034354
      96             8.74568           0.0339981
      97              8.7415           0.0339087
      98             8.74245           0.0335781
      99             8.74569           0.0333981
