# RW_STEP = 92
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.75602                   0
       1             9.60189            0.154136
       2             9.76776            0.188237
       3             9.46241            0.333103
       4             9.45736             0.25807
       5             9.46771            0.210967
       6             9.48854            0.179513
       7             9.51671            0.157994
       8             9.54193            0.141602
       9              9.5254            0.127728
      10             9.51284            0.116215
      11             9.50635            0.106287
      12             9.53246            0.101197
      13             9.53093           0.0937028
      14             9.59716            0.109521
      15             9.62333            0.105739
      16              9.6171           0.0995197
      17             9.61644           0.0938304
      18             9.63107           0.0899527
      19             9.62143           0.0858797
      20             9.61552           0.0819012
      21             9.63304           0.0800314
      22             9.61535           0.0784932
      23             9.61872           0.0752274
      24             9.62894           0.0728756
      25             9.64567           0.0719865
      26             9.64374           0.0692958
      27             9.63758           0.0670594
      28             9.63711           0.0647075
      29             9.62973           0.0629465
      30             9.63532           0.0611383
      31             9.62209           0.0606574
      32             9.63626           0.0604734
      33             9.61823           0.0613753
      34             9.62375           0.0598505
      35             9.61447           0.0588994
      36             9.61757           0.0573694
      37             9.62745           0.0567066
      38             9.61904             0.05587
      39             9.61648           0.0545159
      40             9.63008           0.0548838
      41              9.6269           0.0536557
      42             9.62303           0.0525359
      43             9.61611           0.0517916
      44             9.61845           0.0506814
      45             9.61821           0.0495679
      46             9.61802           0.0485022
      47             9.62221           0.0476659
      48             9.62686           0.0469137
      49             9.64257           0.0485772
      50             9.64681           0.0478039
      51             9.64577           0.0468872
      52             9.63987           0.0463717
      53              9.6387           0.0455197
      54             9.64258           0.0448522
      55             9.63991           0.0441248
      56             9.63991           0.0433437
      57              9.6541           0.0448934
      58             9.64472           0.0451124
      59             9.65294           0.0451098
      60             9.65381           0.0443725
      61             9.65777           0.0438305
      62             9.65843           0.0431342
      63             9.64149           0.0457091
      64             9.64701           0.0453372
      65             9.65016            0.044756
      66             9.64712           0.0441874
      67             9.65187           0.0437909
      68             9.65074           0.0431663
      69             9.65161           0.0425542
      70             9.65367           0.0420011
      71             9.66387           0.0426494
      72             9.66034           0.0422087
      73             9.65792           0.0417044
      74             9.66157           0.0413063
      75             9.66449           0.0408635
      76             9.66567           0.0403464
      77             9.67091           0.0401696
      78              9.6667            0.039881
      79             9.66697           0.0393802
      80             9.67175           0.0391847
      81             9.67079           0.0387159
      82             9.67392           0.0383747
      83             9.67226           0.0379516
      84             9.67154           0.0375092
      85             9.67522           0.0372527
      86             9.66862           0.0374098
      87             9.67413            0.037391
      88             9.67285           0.0369906
      89             9.67253           0.0365787
      90             9.67173           0.0361833
      91             9.66831           0.0359506
      92             9.67197            0.035749
      93             9.67142           0.0353709
      94             9.67363           0.0350662
      95              9.6759           0.0347731
      96             9.67909             0.03456
      97             9.67434            0.034533
      98             9.67458           0.0341832
      99             9.67527           0.0338467
