# RW_STEP = 77
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.97886                   0
       1             8.86207             0.11679
       2              8.8644           0.0674687
       3             8.60118            0.267506
       4             8.61945            0.208013
       5             8.68028            0.180407
       6             8.69755            0.153446
       7             8.68084            0.133934
       8             8.73828            0.131346
       9             8.73416            0.117552
      10             8.71143            0.108732
      11             8.68796            0.101997
      12             8.70716           0.0957683
      13             8.71606           0.0891098
      14             8.75287           0.0907573
      15             8.78615           0.0911886
      16               8.778           0.0860439
      17              8.7791           0.0811304
      18             8.78879           0.0773514
      19             8.78759           0.0733918
      20             8.77156           0.0716255
      21             8.78776           0.0701876
      22             8.77276           0.0687237
      23             8.79417           0.0691929
      24             8.80554           0.0673353
      25              8.8203           0.0663545
      26             8.81394           0.0641652
      27             8.81844           0.0619943
      28             8.82481           0.0601572
      29             8.81685           0.0586599
      30             8.82017           0.0568329
      31              8.8067           0.0566517
      32             8.82555           0.0580529
      33             8.81658           0.0570295
      34             8.82707           0.0563607
      35              8.8247           0.0548239
      36             8.82452           0.0533218
      37             8.82579            0.051915
      38             8.81727            0.051279
      39             8.80817           0.0508016
      40             8.81781           0.0504755
      41             8.81223           0.0495733
      42             8.81389           0.0484353
      43             8.80575           0.0480165
      44             8.80891           0.0470431
      45             8.81395            0.046285
      46             8.81409           0.0452897
      47              8.8172           0.0444449
      48             8.82091            0.043686
      49             8.83234            0.044304
      50             8.83766           0.0437517
      51             8.83874           0.0429156
      52             8.83272           0.0425271
      53             8.82291           0.0428696
      54             8.81688           0.0425129
      55             8.81728           0.0417489
      56             8.81497           0.0410749
      57             8.83012           0.0431079
      58             8.81935           0.0437165
      59             8.82446           0.0432841
      60              8.8317           0.0431798
      61             8.83395           0.0425371
      62             8.83556           0.0418874
      63             8.82266           0.0431986
      64             8.82595            0.042656
      65             8.82869           0.0420938
      66             8.82693           0.0414981
      67             8.83026           0.0410184
      68             8.82893           0.0404415
      69             8.82714           0.0398995
      70             8.82682           0.0393348
      71             8.83972           0.0408709
      72             8.83397           0.0407147
      73             8.83502           0.0401745
      74             8.83715           0.0396922
      75             8.84231           0.0395049
      76             8.84656           0.0392194
      77             8.85215           0.0391162
      78             8.85079            0.038642
      79             8.84822           0.0382424
      80             8.85286            0.038051
      81             8.85286           0.0375841
      82             8.85481           0.0371795
      83             8.85384           0.0367469
      84             8.85373           0.0363122
      85             8.85518           0.0359169
      86             8.85165           0.0356774
      87             8.85569           0.0355008
      88             8.85215           0.0352779
      89             8.85216           0.0348837
      90             8.85338           0.0345199
      91             8.85187            0.034176
      92             8.85763           0.0342931
      93             8.85723           0.0339286
      94             8.85602           0.0335916
      95             8.85729            0.033264
      96             8.85817           0.0329312
      97             8.85241            0.033099
      98             8.85291           0.0327668
      99             8.85372           0.0324476
