# RW_STEP = 66
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.37496                   0
       1             8.29297           0.0819972
       2             8.28263           0.0484561
       3             8.07912            0.206372
       4             8.03658             0.16542
       5             8.06442            0.137906
       6             8.09696            0.121008
       7             8.09587            0.104801
       8             8.11808           0.0950576
       9             8.10352           0.0862603
      10             8.08231           0.0808571
      11             8.07659            0.074033
      12             8.09011           0.0694283
      13             8.10643           0.0663187
      14             8.13216           0.0668855
      15             8.15658           0.0671631
      16             8.14138           0.0648951
      17               8.147           0.0614415
      18             8.14495            0.058154
      19             8.16002           0.0571903
      20             8.14409           0.0566818
      21             8.16051           0.0564829
      22              8.1475            0.055517
      23             8.15272           0.0534094
      24             8.15603           0.0513349
      25               8.158           0.0493604
      26             8.14837           0.0484626
      27             8.15829           0.0477419
      28             8.15902           0.0460719
      29             8.15756           0.0445334
      30             8.16229           0.0433319
      31             8.14509           0.0453454
      32             8.16025           0.0464896
      33             8.15564           0.0453358
      34             8.15972           0.0442094
      35             8.15818           0.0429914
      36             8.15414           0.0420079
      37             8.15113           0.0409979
      38             8.14104           0.0411881
      39             8.13882           0.0402064
      40             8.14097           0.0392722
      41              8.1446           0.0384971
      42             8.15023           0.0380111
      43             8.14462           0.0375593
      44             8.14628           0.0367528
      45             8.14851           0.0360138
      46              8.1483           0.0352398
      47             8.15094           0.0345991
      48             8.15709           0.0344389
      49             8.17088           0.0364513
      50              8.1697            0.035749
      51             8.17458           0.0353937
      52             8.17129           0.0348753
      53             8.16434           0.0349214
      54             8.16532           0.0342946
      55              8.1684           0.0338173
      56             8.16643           0.0332771
      57             8.17971           0.0352907
      58             8.16663           0.0370709
      59             8.16651            0.036448
      60             8.17093            0.036116
      61             8.16742           0.0357012
      62             8.16973           0.0352055
      63              8.1586           0.0363924
      64             8.16763           0.0369475
      65             8.16717           0.0363863
      66             8.17111           0.0360546
      67             8.17127           0.0355207
      68              8.1682           0.0351359
      69             8.16843           0.0346311
      70             8.17002           0.0341769
      71             8.17945           0.0349924
      72             8.17367           0.0349903
      73             8.17507           0.0345428
      74             8.17436           0.0340866
      75             8.17895           0.0339463
      76             8.18535           0.0341085
      77             8.19057           0.0340716
      78             8.19337           0.0337541
      79             8.19147           0.0333837
      80               8.193           0.0330043
      81             8.19107           0.0326563
      82             8.19219           0.0322797
      83             8.18939           0.0320154
      84               8.191           0.0316772
      85             8.19162            0.031313
      86              8.1884           0.0311189
      87             8.19474             0.03141
      88              8.1929           0.0311094
      89             8.19163           0.0307881
      90             8.19452           0.0305847
      91             8.18954           0.0306566
      92             8.19387           0.0306322
      93             8.19153           0.0303949
      94             8.19242           0.0300866
      95             8.19352           0.0297919
      96             8.19476           0.0295093
      97              8.1921            0.029328
      98             8.19284           0.0290398
      99             8.19509           0.0288358
