# RW_STEP = 14
# BLOCK:          PROG_MEAN:              ERROR:
       0             3.97995                   0
       1             3.96482           0.0151331
       2             3.93421           0.0318336
       3             3.93681           0.0226597
       4             3.93736           0.0175607
       5             3.91753           0.0244705
       6              3.9214           0.0210403
       7             3.90126           0.0271555
       8             3.87965            0.032259
       9             3.88867           0.0302315
      10             3.87482           0.0306534
      11             3.89712           0.0357836
      12             3.90485           0.0338096
      13             3.90331           0.0313394
      14             3.89342           0.0308053
      15             3.90179           0.0300078
      16             3.87925           0.0360947
      17             3.86891           0.0355648
      18             3.87048           0.0336775
      19              3.8872            0.036057
      20             3.87719           0.0357284
      21             3.88503           0.0349565
      22             3.88629            0.033426
      23             3.88433           0.0320628
      24             3.88106           0.0309267
      25             3.87174           0.0311415
      26              3.8627           0.0312997
      27             3.86662           0.0304146
      28             3.86111           0.0298603
      29             3.87288           0.0311572
      30             3.87313           0.0301365
      31              3.8664           0.0299449
      32             3.87256            0.029668
      33             3.86495           0.0297709
      34             3.86481           0.0289081
      35             3.86257           0.0281828
      36             3.86243           0.0274108
      37              3.8589           0.0269123
      38             3.85813           0.0262245
      39             3.85965            0.025606
      40             3.86098           0.0250089
      41             3.86962           0.0258895
      42             3.87652           0.0262063
      43             3.87703           0.0256087
      44             3.87607           0.0250514
      45             3.87931           0.0247135
      46             3.87901           0.0241838
      47             3.87942           0.0236782
      48             3.87812           0.0232263
      49              3.8819           0.0230682
      50             3.87883           0.0228181
      51             3.87917           0.0223775
      52             3.87953           0.0219543
      53             3.87747           0.0216422
      54             3.87218           0.0218957
      55             3.87561           0.0217737
      56             3.87819           0.0215428
      57             3.87876           0.0211759
      58             3.87333           0.0215118
      59             3.86746           0.0219487
      60              3.8654           0.0216842
      61             3.86573           0.0213341
      62             3.86702           0.0210325
      63             3.87049           0.0209898
      64             3.87267           0.0207795
      65             3.87734           0.0209885
      66             3.87925           0.0207604
      67             3.87679              0.0206
      68             3.87755           0.0203135
      69             3.88106           0.0203262
      70             3.88109           0.0200379
      71             3.88112           0.0197577
      72             3.88578           0.0200348
      73             3.88366           0.0198765
      74             3.88166           0.0197115
      75             3.88082           0.0194682
      76             3.87891           0.0193086
      77             3.87969           0.0190753
      78             3.87336           0.0198687
      79             3.87602            0.019799
      80             3.87579           0.0195544
      81             3.87356           0.0194423
      82             3.87047           0.0194545
      83             3.87411           0.0195629
      84             3.87635           0.0194607
      85             3.87374           0.0194085
      86             3.87456           0.0192015
      87             3.87967           0.0196581
      88             3.87836           0.0194802
      89             3.87856           0.0192635
      90             3.87778           0.0190665
      91             3.87557           0.0189874
      92             3.87475           0.0187997
      93             3.87365           0.0186314
      94             3.87453           0.0184552
      95             3.87682           0.0184044
      96             3.87594           0.0182346
      97             3.87976           0.0184462
      98             3.88187           0.0183808
      99             3.88265           0.0182128
