#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         152            -7.43651             -7.4882           0.0411465
         153            -7.44158             -7.4879           0.0408787
         154            -7.44633            -7.48763           0.0406142
         155            -7.45204             -7.4874           0.0403528
         156            -7.45773            -7.48721           0.0400946
         157            -7.46273            -7.48705           0.0398395
         158            -7.46768            -7.48693           0.0395875
         159            -7.47225            -7.48684           0.0393387
         160            -7.47706            -7.48678           0.0390928
         161            -7.48179            -7.48675             0.03885
         162            -7.48707            -7.48675           0.0386102
         163            -7.49288            -7.48679           0.0383734
         164             -7.4976            -7.48685           0.0381394
         165            -7.50186            -7.48694           0.0379084
         166             -7.5063            -7.48706           0.0376802
         167            -7.51025             -7.4872           0.0374548
         168            -7.51307            -7.48735           0.0372322
         169            -7.51734            -7.48753           0.0370123
         170            -7.52046            -7.48772           0.0367951
         171            -7.52338            -7.48793           0.0365805
         172             -7.5261            -7.48815           0.0363685
         173            -7.52927            -7.48839           0.0361591
         174            -7.53191            -7.48864           0.0359521
         175            -7.53434             -7.4889           0.0357476
         176            -7.53655            -7.48917           0.0355456
         177            -7.53919            -7.48946           0.0353459
         178            -7.54193            -7.48975           0.0351485
         179            -7.54477            -7.49006           0.0349535
         180            -7.54674            -7.49037           0.0347607
         181            -7.54784            -7.49069           0.0345701
         182            -7.54905            -7.49101           0.0343817
         183            -7.55036            -7.49134           0.0341953
         184            -7.55145            -7.49166            0.034011
         185            -7.55136            -7.49198           0.0338287
         186            -7.55139             -7.4923           0.0336484
         187            -7.55186            -7.49262           0.0334699
         188            -7.55182            -7.49294           0.0332934
         189            -7.55126            -7.49325           0.0331187
         190            -7.55085            -7.49355           0.0329457
         191            -7.55025            -7.49385           0.0327746
         192            -7.54818            -7.49413           0.0326051
         193            -7.54724             -7.4944           0.0324373
         194            -7.54613            -7.49467           0.0322712
         195            -7.54455            -7.49493           0.0321067
         196             -7.5428            -7.49517           0.0319439
         197            -7.54123             -7.4954           0.0317826
         198            -7.53822            -7.49562           0.0316228
         199            -7.53734            -7.49583           0.0314646
         200            -7.53503            -7.49603           0.0313078
         201            -7.53324            -7.49621           0.0311526
         202            -7.53133            -7.49639           0.0309989
         203            -7.52929            -7.49655           0.0308466
         204            -7.52649            -7.49669           0.0306958
         205            -7.52488            -7.49683           0.0305463
         206            -7.52316            -7.49696           0.0303983
         207            -7.52005            -7.49707           0.0302517
         208            -7.51749            -7.49717           0.0301064
         209            -7.51289            -7.49724           0.0299624
         210             -7.5108            -7.49731           0.0298198
         211            -7.50863            -7.49736           0.0296785
         212            -7.50572             -7.4974           0.0295386
         213            -7.50209            -7.49742           0.0293999
         214            -7.49839            -7.49743           0.0292625
         215            -7.49529            -7.49742           0.0291264
         216             -7.4918            -7.49739           0.0289916
         217            -7.48859            -7.49735            0.028858
         218            -7.48533             -7.4973           0.0287257
         219            -7.48204            -7.49723           0.0285946
         220            -7.47807            -7.49714           0.0284648
         221            -7.47474            -7.49704           0.0283361
         222            -7.47172            -7.49693           0.0282087
         223            -7.46708            -7.49679           0.0280826
         224            -7.46343            -7.49664           0.0279576
         225            -7.45947            -7.49648           0.0278338
         226            -7.45716             -7.4963           0.0277112
         227            -7.45361            -7.49612           0.0275898
         228             -7.4501            -7.49591           0.0274695
         229            -7.44698             -7.4957           0.0273504
         230            -7.44363            -7.49547           0.0272324
         231            -7.43971            -7.49523           0.0271156
         232            -7.43653            -7.49498           0.0269999
         233            -7.43314            -7.49471           0.0268853
         234            -7.43117            -7.49444           0.0267718
