#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         268             8.09662             7.92514            0.112601
         269              8.0794             7.92571            0.112183
         270             8.06158             7.92621            0.111769
         271             8.04395             7.92665            0.111357
         272             8.02305               7.927            0.110949
         273             8.00602             7.92729            0.110543
         274              7.9852              7.9275            0.110139
         275             7.96634             7.92764            0.109739
         276             7.94599             7.92771            0.109341
         277             7.92568              7.9277            0.108947
         278             7.90548             7.92762            0.108555
         279             7.88337             7.92747            0.108166
         280             7.86581             7.92725             0.10778
         281             7.84723             7.92696            0.107396
         282             7.82913             7.92661            0.107016
         283             7.81158             7.92621            0.106639
         284             7.79252             7.92574            0.106264
         285             7.77767             7.92522            0.105893
         286             7.76424             7.92465            0.105524
         287             7.75015             7.92405            0.105158
         288             7.73756              7.9234            0.104795
         289             7.72365             7.92271            0.104435
         290             7.71127             7.92198            0.104077
         291              7.6997             7.92121            0.103722
         292             7.68611             7.92041             0.10337
         293             7.67542             7.91957            0.103021
         294              7.6676             7.91872            0.102674
         295             7.65981             7.91784             0.10233
         296             7.65412             7.91695            0.101988
         297             7.64766             7.91604            0.101648
         298             7.64108             7.91512            0.101311
         299             7.63503             7.91418            0.100977
         300             7.62734             7.91323            0.100645
         301             7.62218             7.91226            0.100315
         302             7.62091             7.91129           0.0999876
         303             7.61712             7.91032           0.0996624
         304             7.60932             7.90933           0.0993394
         305             7.60595             7.90834           0.0990187
         306             7.60201             7.90734           0.0987002
         307             7.59815             7.90633           0.0983838
         308             7.59361             7.90531           0.0980696
         309             7.59046              7.9043           0.0977576
         310             7.58797             7.90328           0.0974475
         311             7.58325             7.90225           0.0971396
         312             7.57841             7.90121           0.0968338
         313             7.57268             7.90016           0.0965301
         314             7.56887              7.8991           0.0962285
         315             7.56413             7.89804           0.0959289
         316             7.55773             7.89696           0.0956314
         317             7.55106             7.89587           0.0953359
         318             7.54552             7.89477           0.0950425
         319              7.5404             7.89366            0.094751
         320             7.53356             7.89253           0.0944616
         321             7.52924              7.8914           0.0941741
         322              7.5218             7.89025           0.0938886
         323             7.51335             7.88909           0.0936052
         324             7.50533              7.8879           0.0933238
         325             7.49844              7.8867           0.0930443
         326             7.49201             7.88549           0.0927668
         327             7.48183             7.88426           0.0924913
         328             7.47287             7.88301           0.0922179
         329             7.46587             7.88174           0.0919463
         330             7.45521             7.88044           0.0916767
         331             7.44801             7.87914           0.0914091
         332             7.43867             7.87781           0.0911434
         333             7.43077             7.87647           0.0908795
         334             7.42153             7.87511           0.0906177
         335             7.41243             7.87373           0.0903577
         336             7.40494             7.87233           0.0900995
         337             7.39557             7.87092           0.0898433
         338             7.38511             7.86948            0.089589
         339             7.37783             7.86803           0.0893364
         340             7.37098             7.86657           0.0890856
         341              7.3639             7.86509           0.0888366
         342             7.35875             7.86361           0.0885892
         343             7.35206             7.86212           0.0883434
         344             7.34739             7.86062           0.0880993
         345             7.34549             7.85913           0.0878566
         346             7.34428             7.85764           0.0876153
         347             7.34308             7.85616           0.0873753
         348             7.34049             7.85468           0.0871368
         349             7.34008              7.8532           0.0868996
         350             7.33973             7.85174           0.0866637
         351             7.33948             7.85028           0.0864291
         352             7.34143             7.84883           0.0861956
         353             7.34346              7.8474           0.0859634
         354             7.34627             7.84598           0.0857322
         355             7.35058             7.84459            0.085502
         356             7.35425             7.84321            0.085273
         357             7.36081             7.84186           0.0850448
         358             7.36669             7.84053           0.0848176
         359              7.3733             7.83923           0.0845913
         360             7.37991             7.83796            0.084366
         361             7.38789             7.83671           0.0841415
         362             7.39584             7.83549           0.0839179
         363             7.40794             7.83431           0.0836949
         364             7.41851             7.83317           0.0834728
         365             7.42966             7.83207           0.0832514
         366             7.44064               7.831           0.0830308
         367             7.45354             7.82997            0.082811
         368             7.46409             7.82897           0.0825919
         369              7.4793             7.82803           0.0823735
         370             7.49208             7.82712           0.0821559
         371             7.50521             7.82625            0.081939
         372             7.51795             7.82542            0.081723
         373             7.53093             7.82463           0.0815077
         374             7.54341             7.82388           0.0812932
         375             7.55816             7.82317           0.0810795
         376             7.56944              7.8225           0.0808667
         377             7.58215             7.82186           0.0806547
         378             7.59483             7.82126           0.0804436
         379             7.61092              7.8207           0.0802332
         380             7.62471             7.82019           0.0800237
         381             7.63754             7.81971           0.0798151
         382             7.65217             7.81927           0.0796074
         383              7.6643             7.81886           0.0794006
         384             7.67667             7.81849           0.0791947
         385             7.68782             7.81816           0.0789897
         386             7.69838             7.81784           0.0787857
         387              7.7104             7.81757           0.0785826
         388             7.71961             7.81731           0.0783804
         389              7.7309             7.81709           0.0781793
         390             7.73716             7.81689           0.0779791
         391             7.74614             7.81671           0.0777799
         392             7.75427             7.81655           0.0775816
         393             7.76082             7.81641           0.0773843
         394             7.76227             7.81627            0.077188
         395             7.76355             7.81613           0.0769927
         396             7.76608             7.81601           0.0767984
         397             7.76564             7.81588           0.0766051
         398             7.76647             7.81576           0.0764127
         399             7.76789             7.81564           0.0762213
         400             7.76853             7.81552           0.0760308
         401              7.7677              7.8154           0.0758413
         402             7.76897             7.81528           0.0756527
         403             7.76673             7.81516           0.0754651
         404             7.76313             7.81504           0.0752784
         405             7.76101              7.8149           0.0750927
         406             7.75619             7.81476           0.0749079
         407             7.75222              7.8146            0.074724
         408             7.74773             7.81444            0.074541
         409             7.74203             7.81426            0.074359
         410             7.73445             7.81407           0.0741778
         411             7.72783             7.81386           0.0739977
         412             7.72151             7.81363           0.0738184
         413             7.71197             7.81339           0.0736401
         414             7.70559             7.81313           0.0734627
         415             7.69746             7.81285           0.0732862
         416             7.68903             7.81255           0.0731106
         417              7.6796             7.81223            0.072936
         418             7.67133              7.8119           0.0727623
         419             7.66214             7.81154           0.0725895
         420             7.65277             7.81116           0.0724176
         421             7.64467             7.81076           0.0722467
         422             7.63435             7.81035           0.0720767
         423             7.62328              7.8099           0.0719077
         424             7.61432             7.80944           0.0717396
         425             7.60399             7.80896           0.0715724
         426             7.59448             7.80846           0.0714061
         427             7.58865             7.80794           0.0712408
         428             7.57881             7.80741           0.0710763
         429             7.56925             7.80685           0.0709128
         430             7.56076             7.80628           0.0707502
         431              7.5541             7.80569           0.0705885
         432             7.54794              7.8051           0.0704276
         433             7.54093             7.80449           0.0702676
         434             7.53526             7.80387           0.0701084
         435             7.53028             7.80324           0.0699501
         436             7.52465              7.8026           0.0697926
         437             7.51915             7.80195           0.0696359
         438             7.51453             7.80129             0.06948
         439             7.51225             7.80064           0.0693248
         440             7.51167             7.79998           0.0691704
         441             7.51142             7.79932           0.0690166
         442             7.51222             7.79867           0.0688635
         443              7.5134             7.79803           0.0687111
         444             7.51921              7.7974           0.0685592
