#     BLOCK:          ACTUAL_KE:             KE_AVE:              ERROR:
        1036             1.60838             1.72202          0.00880411
        1037             1.60247              1.7219          0.00879637
        1038             1.59653             1.72178          0.00878873
        1039              1.5906             1.72165          0.00878118
        1040             1.58471             1.72152          0.00877372
        1041             1.57893             1.72138          0.00876636
        1042             1.57328             1.72124           0.0087591
        1043             1.56781              1.7211          0.00875194
        1044             1.56258             1.72094          0.00874487
        1045             1.55761             1.72079           0.0087379
        1046             1.55295             1.72063          0.00873102
        1047             1.54863             1.72046          0.00872422
        1048             1.54469             1.72029          0.00871751
        1049             1.54116             1.72012          0.00871087
        1050             1.53806             1.71995           0.0087043
        1051             1.53541             1.71977          0.00869779
        1052             1.53323              1.7196          0.00869133
        1053             1.53152             1.71942          0.00868491
        1054             1.53029             1.71924          0.00867853
        1055             1.52954             1.71906          0.00867216
        1056             1.52926             1.71888          0.00866581
        1057             1.52945              1.7187          0.00865947
        1058             1.53008             1.71852          0.00865312
        1059             1.53114             1.71835          0.00864676
        1060              1.5326             1.71817          0.00864037
        1061             1.53445               1.718          0.00863396
        1062             1.53666             1.71783          0.00862752
        1063              1.5392             1.71766          0.00862104
        1064             1.54204             1.71749          0.00861452
        1065             1.54516             1.71733          0.00860795
        1066             1.54853             1.71717          0.00860133
        1067             1.55212             1.71702          0.00859466
        1068              1.5559             1.71687          0.00858794
        1069             1.55984             1.71672          0.00858116
        1070             1.56394             1.71658          0.00857433
        1071             1.56815             1.71644          0.00856744
        1072             1.57246              1.7163           0.0085605
        1073             1.57684             1.71617          0.00855351
        1074             1.58129             1.71605          0.00854647
        1075             1.58578             1.71593          0.00853938
        1076              1.5903             1.71581          0.00853224
        1077             1.59484              1.7157          0.00852506
        1078             1.59937             1.71559          0.00851783
        1079             1.60389             1.71549          0.00851057
        1080             1.60839             1.71539          0.00850327
        1081             1.61285             1.71529          0.00849593
        1082             1.61727              1.7152          0.00848856
        1083             1.62164             1.71512          0.00848116
        1084             1.62594             1.71503          0.00847374
        1085             1.63017             1.71496          0.00846629
        1086             1.63433             1.71488          0.00845882
        1087             1.63841             1.71481          0.00845133
        1088              1.6424             1.71474          0.00844382
        1089              1.6463             1.71468           0.0084363
        1090             1.65011             1.71462          0.00842877
        1091             1.65381             1.71457          0.00842123
        1092             1.65742             1.71451          0.00841368
        1093             1.66092             1.71447          0.00840613
        1094             1.66432             1.71442          0.00839857
        1095             1.66762             1.71438            0.008391
        1096             1.67081             1.71434          0.00838344
        1097             1.67389              1.7143          0.00837588
        1098             1.67687             1.71427          0.00836832
        1099             1.67974             1.71424          0.00836077
        1100             1.68252             1.71421          0.00835322
        1101             1.68518             1.71418          0.00834567
        1102             1.68775             1.71416          0.00833813
        1103             1.69022             1.71413           0.0083306
        1104             1.69259             1.71411          0.00832308
        1105             1.69487              1.7141          0.00831556
        1106             1.69705             1.71408          0.00830806
        1107             1.69914             1.71407          0.00830057
        1108             1.70113             1.71406          0.00829308
        1109             1.70303             1.71405          0.00828561
        1110             1.70484             1.71404          0.00827815
        1111             1.70654             1.71403           0.0082707
        1112             1.70816             1.71403          0.00826327
        1113             1.70967             1.71402          0.00825584
        1114             1.71108             1.71402          0.00824843
        1115             1.71239             1.71402          0.00824103
        1116             1.71359             1.71402          0.00823365
        1117             1.71468             1.71402          0.00822628
        1118             1.71566             1.71402          0.00821892
        1119             1.71652             1.71402          0.00821158
        1120             1.71726             1.71403          0.00820425
        1121             1.71788             1.71403          0.00819693
        1122             1.71839             1.71403          0.00818962
        1123             1.71877             1.71404          0.00818233
        1124             1.71903             1.71404          0.00817505
        1125             1.71916             1.71405          0.00816779
        1126             1.71917             1.71405          0.00816053
        1127             1.71906             1.71405          0.00815329
        1128             1.71883             1.71406          0.00814607
        1129             1.71848             1.71406          0.00813885
        1130             1.71802             1.71407          0.00813165
        1131             1.71744             1.71407          0.00812446
        1132             1.71676             1.71407          0.00811729
        1133             1.71597             1.71407          0.00811012
        1134             1.71508             1.71407          0.00810297
        1135             1.71409             1.71407          0.00809583
        1136               1.713             1.71407           0.0080887
        1137             1.71182             1.71407          0.00808159
        1138             1.71054             1.71407          0.00807449
        1139             1.70917             1.71406           0.0080674
        1140              1.7077             1.71406          0.00806033
        1141             1.70614             1.71405          0.00805327
        1142              1.7045             1.71404          0.00804622
        1143             1.70276             1.71403          0.00803918
        1144             1.70093             1.71402          0.00803216
        1145             1.69901             1.71401          0.00802516
        1146             1.69699             1.71399          0.00801817
        1147             1.69487             1.71398           0.0080112
        1148             1.69266             1.71396          0.00800424
        1149             1.69035             1.71394           0.0079973
        1150             1.68794             1.71392          0.00799038
        1151             1.68543             1.71389          0.00798348
        1152             1.68282             1.71386          0.00797659
        1153             1.68011             1.71383          0.00796973
        1154              1.6773              1.7138          0.00796288
        1155              1.6744             1.71377          0.00795606
        1156             1.67141             1.71373          0.00794926
        1157             1.66834             1.71369          0.00794249
        1158             1.66519             1.71365          0.00793574
        1159             1.66197             1.71361          0.00792902
        1160             1.65869             1.71356          0.00792233
        1161             1.65537             1.71351          0.00791566
        1162             1.65201             1.71346          0.00790903
        1163             1.64863              1.7134          0.00790242
        1164             1.64525             1.71334          0.00789585
        1165             1.64189             1.71328          0.00788931
        1166             1.63856             1.71322           0.0078828
        1167              1.6353             1.71315          0.00787633
        1168             1.63214             1.71308          0.00786989
        1169             1.62909             1.71301          0.00786349
        1170             1.62619             1.71293          0.00785712
        1171             1.62346             1.71286          0.00785078
        1172             1.62095             1.71278          0.00784447
        1173             1.61868              1.7127           0.0078382
        1174             1.61669             1.71262          0.00783195
        1175               1.615             1.71253          0.00782572
        1176             1.61363             1.71245          0.00781952
        1177             1.61261             1.71237          0.00781334
        1178             1.61195             1.71228          0.00780717
        1179             1.61168             1.71219          0.00780101
        1180             1.61178             1.71211          0.00779487
        1181             1.61226             1.71202          0.00778872
        1182             1.61311             1.71194          0.00778258
        1183             1.61431             1.71186          0.00777644
        1184             1.61584             1.71178           0.0077703
        1185             1.61766              1.7117          0.00776415
        1186             1.61973             1.71162          0.00775799
        1187             1.62202             1.71155          0.00775182
        1188             1.62447             1.71147          0.00774564
        1189             1.62705              1.7114          0.00773945
        1190             1.62969             1.71133          0.00773325
        1191             1.63236             1.71127          0.00772704
        1192               1.635              1.7112          0.00772083
        1193             1.63757             1.71114           0.0077146
        1194             1.64002             1.71108          0.00770837
        1195             1.64232             1.71102          0.00770213
        1196             1.64444             1.71097          0.00769589
        1197             1.64633             1.71091          0.00768965
        1198             1.64799             1.71086          0.00768342
        1199             1.64937             1.71081          0.00767718
        1200             1.65047             1.71076          0.00767095
        1201             1.65127             1.71071          0.00766472
        1202             1.65177             1.71066           0.0076585
        1203             1.65196             1.71061          0.00765229
        1204             1.65183             1.71056          0.00764609
        1205              1.6514             1.71051           0.0076399
        1206             1.65066             1.71046          0.00763373
        1207             1.64963             1.71041          0.00762757
        1208             1.64831             1.71036          0.00762143
        1209             1.64672             1.71031          0.00761531
        1210             1.64487             1.71026           0.0076092
        1211             1.64279              1.7102          0.00760312
        1212              1.6405             1.71014          0.00759707
        1213             1.63802             1.71008          0.00759104
        1214             1.63538             1.71002          0.00758503
        1215             1.63261             1.70996          0.00757906
        1216             1.62974             1.70989          0.00757311
        1217             1.62681             1.70982           0.0075672
        1218             1.62384             1.70975          0.00756132
        1219             1.62087             1.70968          0.00755546
        1220             1.61793             1.70961          0.00754965
        1221             1.61506             1.70953          0.00754386
        1222             1.61228             1.70945          0.00753811
        1223             1.60964             1.70937          0.00753238
        1224             1.60715             1.70928          0.00752669
        1225             1.60485              1.7092          0.00752103
        1226             1.60275             1.70911           0.0075154
        1227             1.60087             1.70902          0.00750979
        1228             1.59922             1.70893          0.00750421
        1229             1.59783             1.70884          0.00749865
        1230             1.59669             1.70875           0.0074931
        1231             1.59581             1.70866          0.00748758
        1232              1.5952             1.70857          0.00748207
        1233             1.59485             1.70848          0.00747657
        1234             1.59475             1.70838          0.00747108
        1235             1.59491             1.70829          0.00746559
        1236             1.59531              1.7082          0.00746011
        1237             1.59594             1.70811          0.00745463
        1238             1.59677             1.70802          0.00744915
        1239             1.59781             1.70793          0.00744367
        1240             1.59903             1.70784          0.00743819
        1241             1.60042             1.70776           0.0074327
        1242             1.60196             1.70767           0.0074272
        1243             1.60363             1.70759           0.0074217
        1244             1.60541             1.70751          0.00741619
        1245             1.60727             1.70742          0.00741067
        1246             1.60921             1.70735          0.00740514
        1247              1.6112             1.70727           0.0073996
        1248             1.61322             1.70719          0.00739406
        1249             1.61526             1.70712           0.0073885
        1250              1.6173             1.70705          0.00738294
        1251             1.61932             1.70698          0.00737737
        1252             1.62129             1.70691           0.0073718
        1253             1.62322             1.70684          0.00736622
        1254             1.62508             1.70678          0.00736063
        1255             1.62685             1.70671          0.00735504
        1256             1.62852             1.70665          0.00734945
        1257             1.63008             1.70659          0.00734385
        1258             1.63152             1.70653          0.00733826
        1259             1.63282             1.70647          0.00733266
        1260             1.63398             1.70641          0.00732707
        1261             1.63499             1.70636          0.00732148
        1262             1.63583              1.7063          0.00731589
        1263              1.6365             1.70625          0.00731031
        1264             1.63698             1.70619          0.00730473
        1265             1.63728             1.70614          0.00729916
        1266             1.63739             1.70608          0.00729359
        1267              1.6373             1.70603          0.00728804
        1268             1.63702             1.70597          0.00728249
        1269             1.63652             1.70592          0.00727696
        1270             1.63582             1.70586          0.00727144
        1271             1.63492             1.70581          0.00726593
        1272             1.63381             1.70575          0.00726044
        1273             1.63249             1.70569          0.00725497
        1274             1.63097             1.70564          0.00724951
        1275             1.62925             1.70558          0.00724407
        1276             1.62733             1.70551          0.00723865
        1277             1.62522             1.70545          0.00723326
        1278             1.62294             1.70539          0.00722789
        1279             1.62049             1.70532          0.00722254
        1280             1.61788             1.70525          0.00721722
        1281             1.61513             1.70518          0.00721193
        1282             1.61225             1.70511          0.00720667
        1283             1.60925             1.70504          0.00720144
        1284             1.60616             1.70496          0.00719624
        1285             1.60299             1.70488          0.00719108
        1286             1.59977              1.7048          0.00718595
        1287             1.59652             1.70471          0.00718086
        1288             1.59327             1.70463          0.00717581
        1289             1.59003             1.70454          0.00717079
        1290             1.58684             1.70445          0.00716581
        1291             1.58372             1.70435          0.00716087
        1292              1.5807             1.70426          0.00715597
        1293             1.57779             1.70416           0.0071511
        1294             1.57503             1.70406          0.00714627
        1295             1.57244             1.70396          0.00714148
        1296             1.57004             1.70385          0.00713671
        1297             1.56785             1.70375          0.00713198
        1298             1.56589             1.70364          0.00712728
        1299             1.56417             1.70354           0.0071226
        1300              1.5627             1.70343          0.00711794
        1301             1.56149             1.70332          0.00711331
        1302             1.56055             1.70321          0.00710869
        1303             1.55989              1.7031          0.00710409
        1304             1.55949             1.70299          0.00709949
        1305             1.55937             1.70288           0.0070949
        1306              1.5595             1.70277          0.00709032
        1307             1.55989             1.70266          0.00708574
        1308             1.56051             1.70255          0.00708116
        1309             1.56136             1.70244          0.00707657
        1310             1.56242             1.70234          0.00707197
        1311             1.56366             1.70223          0.00706737
        1312             1.56508             1.70213          0.00706276
        1313             1.56665             1.70202          0.00705813
        1314             1.56835             1.70192          0.00705349
        1315             1.57017             1.70182          0.00704884
        1316             1.57208             1.70172          0.00704417
        1317             1.57408             1.70163          0.00703949
        1318             1.57614             1.70153          0.00703479
        1319             1.57825             1.70144          0.00703008
        1320              1.5804             1.70134          0.00702535
        1321             1.58257             1.70125          0.00702061
        1322             1.58476             1.70117          0.00701585
        1323             1.58695             1.70108          0.00701108
        1324             1.58915               1.701          0.00700629
        1325             1.59134             1.70091           0.0070015
        1326             1.59353             1.70083          0.00699668
        1327             1.59572             1.70075          0.00699186
        1328             1.59791             1.70068          0.00698702
        1329             1.60009              1.7006          0.00698218
        1330             1.60229             1.70053          0.00697732
        1331             1.60448             1.70045          0.00697245
        1332              1.6067             1.70038          0.00696757
        1333             1.60893             1.70031          0.00696268
        1334             1.61118             1.70025          0.00695778
        1335             1.61347             1.70018          0.00695287
        1336             1.61579             1.70012          0.00694796
        1337             1.61814             1.70006          0.00694303
        1338             1.62054                 1.7           0.0069381
        1339             1.62298             1.69994          0.00693315
        1340             1.62547             1.69989           0.0069282
        1341             1.62801             1.69983          0.00692324
        1342              1.6306             1.69978          0.00691827
        1343             1.63324             1.69973           0.0069133
        1344             1.63594             1.69968          0.00690832
        1345             1.63868             1.69964          0.00690333
        1346             1.64147              1.6996          0.00689834
        1347             1.64431             1.69955          0.00689334
        1348             1.64718             1.69952          0.00688834
        1349             1.65008             1.69948          0.00688333
        1350             1.65302             1.69944          0.00687831
        1351             1.65597             1.69941           0.0068733
        1352             1.65894             1.69938          0.00686828
        1353             1.66192             1.69935          0.00686326
        1354              1.6649             1.69933          0.00685824
        1355             1.66788             1.69931          0.00685322
        1356             1.67083             1.69928          0.00684819
        1357             1.67377             1.69927          0.00684317
        1358             1.67667             1.69925          0.00683815
        1359             1.67954             1.69923          0.00683314
        1360             1.68236             1.69922          0.00682812
        1361             1.68513             1.69921          0.00682311
        1362             1.68784              1.6992          0.00681811
        1363             1.69049              1.6992          0.00681311
        1364             1.69308             1.69919          0.00680812
        1365             1.69559             1.69919          0.00680313
        1366             1.69803             1.69919          0.00679815
        1367              1.7004             1.69919          0.00679318
        1368             1.70268             1.69919          0.00678821
        1369             1.70489              1.6992          0.00678325
        1370             1.70702              1.6992          0.00677831
        1371             1.70907             1.69921          0.00677337
        1372             1.71104             1.69922          0.00676843
        1373             1.71294             1.69923          0.00676351
        1374             1.71477             1.69924           0.0067586
        1375             1.71654             1.69925           0.0067537
        1376             1.71824             1.69927           0.0067488
        1377             1.71988             1.69928          0.00674392
        1378             1.72146              1.6993          0.00673904
        1379             1.72299             1.69931          0.00673418
        1380             1.72448             1.69933          0.00672932
        1381             1.72592             1.69935          0.00672448
        1382             1.72731             1.69937          0.00671964
        1383             1.72867             1.69939          0.00671482
        1384             1.72998             1.69942             0.00671
        1385             1.73125             1.69944           0.0067052
        1386             1.73247             1.69946           0.0067004
        1387             1.73364             1.69949          0.00669561
        1388             1.73475             1.69951          0.00669084
        1389             1.73579             1.69954          0.00668607
        1390             1.73677             1.69957          0.00668132
        1391             1.73768             1.69959          0.00667657
        1392              1.7385             1.69962          0.00667183
        1393             1.73922             1.69965           0.0066671
        1394             1.73985             1.69968          0.00666238
        1395             1.74036             1.69971          0.00665767
        1396             1.74075             1.69974          0.00665297
        1397             1.74101             1.69977          0.00664827
        1398             1.74113              1.6998          0.00664358
        1399             1.74109             1.69983           0.0066389
        1400              1.7409             1.69985          0.00663422
        1401             1.74054             1.69988          0.00662955
        1402                1.74             1.69991          0.00662488
        1403             1.73928             1.69994          0.00662022
        1404             1.73837             1.69997          0.00661556
        1405             1.73726             1.69999           0.0066109
        1406             1.73595             1.70002          0.00660625
        1407             1.73443             1.70004           0.0066016
        1408             1.73268             1.70007          0.00659695
        1409             1.73072             1.70009          0.00659231
        1410             1.72853             1.70011          0.00658766
        1411             1.72611             1.70013          0.00658302
        1412             1.72346             1.70014          0.00657838
        1413             1.72058             1.70016          0.00657374
        1414             1.71746             1.70017           0.0065691
        1415             1.71412             1.70018          0.00656447
        1416             1.71056             1.70019          0.00655983
        1417             1.70678             1.70019          0.00655521
        1418             1.70279             1.70019          0.00655058
        1419              1.6986             1.70019          0.00654597
        1420             1.69424             1.70019          0.00654136
        1421             1.68973             1.70018          0.00653676
        1422             1.68507             1.70017          0.00653217
        1423              1.6803             1.70016           0.0065276
        1424             1.67544             1.70014          0.00652303
        1425             1.67053             1.70012          0.00651849
        1426             1.66559             1.70009          0.00651396
        1427             1.66067             1.70007          0.00650946
        1428             1.65579             1.70004          0.00650497
        1429               1.651                 1.7          0.00650051
        1430             1.64632             1.69996          0.00649607
        1431             1.64179             1.69992          0.00649166
        1432             1.63745             1.69988          0.00648727
        1433             1.63333             1.69983          0.00648291
        1434             1.62945             1.69978          0.00647858
        1435             1.62583             1.69973          0.00647427
        1436              1.6225             1.69968          0.00646998
        1437             1.61946             1.69962          0.00646572
        1438             1.61674             1.69957          0.00646148
        1439             1.61433             1.69951          0.00645726
        1440             1.61224             1.69945          0.00645306
        1441             1.61045             1.69938          0.00644888
        1442             1.60896             1.69932          0.00644471
        1443             1.60776             1.69926          0.00644056
        1444             1.60681             1.69919          0.00643642
        1445              1.6061             1.69913          0.00643229
        1446             1.60561             1.69906          0.00642816
        1447             1.60531               1.699          0.00642405
        1448             1.60516             1.69894          0.00641994
        1449             1.60515             1.69887          0.00641583
        1450             1.60525             1.69881          0.00641173
        1451             1.60542             1.69874          0.00640764
        1452             1.60566             1.69868          0.00640355
        1453             1.60594             1.69861          0.00639946
        1454             1.60624             1.69855          0.00639537
        1455             1.60655             1.69849          0.00639129
        1456             1.60686             1.69842          0.00638721
        1457             1.60717             1.69836          0.00638313
        1458             1.60749              1.6983          0.00637906
        1459              1.6078             1.69824          0.00637499
        1460             1.60813             1.69818          0.00637092
        1461             1.60848             1.69811          0.00636685
        1462             1.60886             1.69805          0.00636279
        1463              1.6093             1.69799          0.00635873
        1464             1.60981             1.69793          0.00635467
        1465              1.6104             1.69787          0.00635062
        1466             1.61111             1.69781          0.00634656
        1467             1.61193             1.69775          0.00634251
        1468             1.61289              1.6977          0.00633845
        1469             1.61399             1.69764          0.00633439
        1470             1.61526             1.69758          0.00633033
        1471              1.6167             1.69753          0.00632626
        1472             1.61831             1.69747          0.00632219
        1473             1.62009             1.69742          0.00631812
        1474             1.62205             1.69737          0.00631404
        1475             1.62417             1.69732          0.00630996
        1476             1.62646             1.69727          0.00630586
        1477             1.62888             1.69723          0.00630176
        1478             1.63144             1.69718          0.00629766
        1479             1.63412             1.69714          0.00629354
        1480             1.63688              1.6971          0.00628942
        1481             1.63972             1.69706           0.0062853
        1482             1.64261             1.69702          0.00628116
        1483             1.64552             1.69699          0.00627702
        1484             1.64843             1.69696          0.00627288
        1485             1.65132             1.69693          0.00626873
        1486             1.65415              1.6969          0.00626458
        1487             1.65691             1.69687          0.00626042
        1488             1.65956             1.69685          0.00625626
        1489             1.66208             1.69682          0.00625211
        1490             1.66444              1.6968          0.00624795
        1491             1.66664             1.69678          0.00624379
        1492             1.66865             1.69676          0.00623963
        1493             1.67045             1.69674          0.00623548
        1494             1.67202             1.69673          0.00623133
        1495             1.67336             1.69671          0.00622718
        1496             1.67444              1.6967          0.00622303
        1497             1.67527             1.69668          0.00621889
        1498             1.67583             1.69667          0.00621476
        1499             1.67612             1.69665          0.00621063
        1500             1.67614             1.69664           0.0062065
        1501              1.6759             1.69663          0.00620238
        1502             1.67538             1.69661          0.00619827
        1503             1.67461              1.6966          0.00619416
        1504             1.67359             1.69658          0.00619006
        1505             1.67234             1.69657          0.00618597
        1506             1.67086             1.69655          0.00618189
        1507             1.66918             1.69653          0.00617781
        1508             1.66732             1.69651          0.00617375
        1509             1.66529             1.69649          0.00616969
        1510             1.66312             1.69647          0.00616564
        1511             1.66084             1.69645          0.00616161
        1512             1.65847             1.69642          0.00615758
        1513             1.65605             1.69639          0.00615357
        1514             1.65359             1.69637          0.00614957
        1515             1.65115             1.69634          0.00614558
        1516             1.64874              1.6963          0.00614161
        1517             1.64639             1.69627          0.00613765
        1518             1.64415             1.69624           0.0061337
        1519             1.64204              1.6962          0.00612977
        1520             1.64008             1.69616          0.00612585
        1521              1.6383             1.69613          0.00612194
        1522             1.63674             1.69609          0.00611804
        1523              1.6354             1.69605          0.00611415
        1524             1.63432             1.69601          0.00611028
        1525             1.63351             1.69597          0.00610641
        1526             1.63297             1.69592          0.00610254
        1527             1.63273             1.69588          0.00609869
        1528             1.63278             1.69584          0.00609484
        1529             1.63313              1.6958          0.00609099
        1530             1.63377             1.69576          0.00608714
        1531             1.63469             1.69572           0.0060833
        1532             1.63589             1.69568          0.00607945
        1533             1.63734             1.69564           0.0060756
        1534             1.63904             1.69561          0.00607176
        1535             1.64098             1.69557          0.00606791
        1536             1.64311             1.69554          0.00606405
        1537             1.64544              1.6955          0.00606019
        1538             1.64792             1.69547          0.00605633
        1539             1.65055             1.69544          0.00605247
        1540             1.65329             1.69542           0.0060486
        1541             1.65613             1.69539          0.00604473
        1542             1.65905             1.69537          0.00604085
        1543             1.66202             1.69535          0.00603698
        1544             1.66503             1.69533           0.0060331
        1545             1.66806             1.69531          0.00602922
        1546              1.6711             1.69529          0.00602534
        1547             1.67413             1.69528          0.00602146
        1548             1.67713             1.69527          0.00601758
        1549             1.68011             1.69526          0.00601371
        1550             1.68304             1.69525          0.00600983
        1551             1.68593             1.69524          0.00600596
        1552             1.68877             1.69524          0.00600209
        1553             1.69155             1.69524          0.00599823
        1554             1.69427             1.69524          0.00599437
        1555             1.69693             1.69524          0.00599051
        1556             1.69951             1.69524          0.00598666
        1557             1.70203             1.69525          0.00598282
        1558             1.70448             1.69525          0.00597898
        1559             1.70685             1.69526          0.00597515
        1560             1.70914             1.69527          0.00597133
        1561             1.71135             1.69528          0.00596751
        1562             1.71348             1.69529           0.0059637
        1563             1.71553              1.6953           0.0059599
        1564             1.71749             1.69532          0.00595611
        1565             1.71935             1.69533          0.00595232
        1566             1.72112             1.69535          0.00594854
        1567             1.72279             1.69537          0.00594477
        1568             1.72434             1.69538          0.00594101
        1569             1.72578              1.6954          0.00593725
        1570              1.7271             1.69542          0.00593351
        1571             1.72829             1.69544          0.00592977
        1572             1.72935             1.69547          0.00592603
        1573             1.73026             1.69549          0.00592231
        1574             1.73102             1.69551          0.00591859
        1575             1.73162             1.69553          0.00591488
        1576             1.73205             1.69556          0.00591117
        1577             1.73231             1.69558          0.00590747
        1578             1.73239              1.6956          0.00590377
        1579             1.73228             1.69563          0.00590007
        1580             1.73197             1.69565          0.00589639
        1581             1.73147             1.69567           0.0058927
        1582             1.73076             1.69569          0.00588902
        1583             1.72985             1.69572          0.00588534
        1584             1.72873             1.69574          0.00588166
        1585              1.7274             1.69576          0.00587798
        1586             1.72587             1.69578           0.0058743
        1587             1.72413             1.69579          0.00587063
        1588             1.72219             1.69581          0.00586696
        1589             1.72006             1.69583          0.00586328
        1590             1.71776             1.69584          0.00585961
        1591              1.7153             1.69585          0.00585594
        1592             1.71269             1.69586          0.00585227
        1593             1.70996             1.69587          0.00584861
        1594             1.70712             1.69588          0.00584494
        1595              1.7042             1.69588          0.00584128
        1596             1.70123             1.69589          0.00583762
        1597             1.69824             1.69589          0.00583397
        1598             1.69527             1.69589          0.00583031
        1599             1.69234             1.69589          0.00582667
        1600             1.68949             1.69588          0.00582303
        1601             1.68675             1.69588          0.00581939
        1602             1.68416             1.69587          0.00581577
        1603             1.68174             1.69586          0.00581214
        1604             1.67953             1.69585          0.00580853
        1605             1.67754             1.69584          0.00580492
        1606             1.67581             1.69583          0.00580132
        1607             1.67435             1.69581          0.00579773
        1608             1.67316              1.6958          0.00579414
        1609             1.67225             1.69578          0.00579056
        1610             1.67163             1.69577          0.00578698
        1611             1.67128             1.69575          0.00578341
        1612              1.6712             1.69574          0.00577984
        1613             1.67135             1.69572          0.00577628
        1614             1.67173             1.69571          0.00577272
        1615              1.6723             1.69569          0.00576916
        1616             1.67304             1.69568          0.00576561
        1617             1.67391             1.69567          0.00576206
        1618             1.67488             1.69565          0.00575851
        1619             1.67593             1.69564          0.00575497
        1620               1.677             1.69563          0.00575142
        1621             1.67808             1.69562          0.00574789
        1622             1.67914             1.69561          0.00574435
        1623             1.68014              1.6956          0.00574082
        1624             1.68107             1.69559          0.00573729
        1625             1.68191             1.69558          0.00573377
        1626             1.68263             1.69557          0.00573025
        1627             1.68322             1.69557          0.00572673
        1628             1.68368             1.69556          0.00572322
        1629             1.68399             1.69555          0.00571971
        1630             1.68415             1.69555           0.0057162
        1631             1.68417             1.69554           0.0057127
        1632             1.68403             1.69553          0.00570921
        1633             1.68374             1.69552          0.00570572
        1634             1.68331             1.69552          0.00570223
        1635             1.68274             1.69551          0.00569875
        1636             1.68204              1.6955          0.00569527
        1637             1.68121             1.69549           0.0056918
        1638             1.68027             1.69548          0.00568833
        1639             1.67921             1.69547          0.00568487
        1640             1.67805             1.69546          0.00568141
        1641             1.67679             1.69545          0.00567796
        1642             1.67545             1.69544          0.00567452
        1643             1.67402             1.69543          0.00567108
        1644             1.67251             1.69541          0.00566764
        1645             1.67093              1.6954          0.00566422
        1646             1.66928             1.69538           0.0056608
        1647             1.66757             1.69536          0.00565739
        1648              1.6658             1.69535          0.00565398
        1649             1.66397             1.69533          0.00565059
        1650              1.6621             1.69531           0.0056472
        1651             1.66018             1.69529          0.00564382
        1652             1.65823             1.69526          0.00564045
