#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
         780             1.09784            0.921899            0.055886
         781             1.09396            0.922119           0.0558148
         782             1.09026            0.922334           0.0557439
         783             1.08697            0.922544           0.0556731
         784             1.08455            0.922751           0.0556025
         785             1.08177            0.922953            0.055532
         786             1.08031            0.923154           0.0554617
         787             1.07819            0.923351           0.0553916
         788             1.07635            0.923545           0.0553216
         789             1.07523            0.923737           0.0552518
         790             1.07409            0.923927           0.0551822
         791             1.07312            0.924116           0.0551128
         792             1.07157            0.924302           0.0550435
         793             1.07108            0.924487           0.0549744
         794             1.07065            0.924671           0.0549055
         795             1.06952            0.924853           0.0548367
         796             1.06911            0.925035           0.0547681
         797             1.06889            0.925215           0.0546997
         798              1.0681            0.925394           0.0546315
         799             1.06623            0.925571           0.0545634
         800             1.06565            0.925746           0.0544955
         801              1.0644            0.925919           0.0544277
         802             1.06365             0.92609           0.0543601
         803              1.0617            0.926259           0.0542927
         804             1.05971            0.926425           0.0542254
         805             1.05718            0.926588           0.0541583
         806             1.05481            0.926747           0.0540913
         807              1.0526            0.926903           0.0540245
         808             1.04909            0.927054           0.0539579
         809             1.04572            0.927201           0.0538914
         810             1.04104            0.927341            0.053825
         811             1.03675            0.927476           0.0537588
         812             1.03215            0.927605           0.0536928
         813             1.02748            0.927728           0.0536269
         814              1.0223            0.927844           0.0535611
         815             1.01711            0.927954           0.0534955
         816             1.01121            0.928056             0.05343
         817             1.00513             0.92815           0.0533647
         818            0.999142            0.928237           0.0532996
         819            0.993755            0.928317           0.0532345
         820            0.987806            0.928389           0.0531697
         821            0.981812            0.928454           0.0531049
         822            0.975322            0.928511           0.0530404
         823            0.968607             0.92856           0.0529759
         824            0.962659            0.928601           0.0529117
         825              0.9563            0.928635           0.0528475
         826            0.950268            0.928661           0.0527836
         827            0.944581            0.928681           0.0527197
         828            0.939972            0.928694           0.0526561
         829            0.933798              0.9287           0.0525926
         830            0.927752            0.928699           0.0525292
         831            0.922311            0.928691            0.052466
         832            0.917471            0.928678           0.0524029
         833            0.912261            0.928658             0.05234
         834            0.907154            0.928632           0.0522773
         835            0.902376            0.928601           0.0522147
         836            0.897427            0.928564           0.0521522
         837            0.892053             0.92852           0.0520899
         838            0.887443            0.928471           0.0520278
         839            0.881898            0.928416           0.0519658
         840             0.87757            0.928355            0.051904
         841             0.87252            0.928289           0.0518423
         842            0.867703            0.928217           0.0517808
         843            0.863347             0.92814           0.0517194
         844            0.858722            0.928058           0.0516582
         845            0.853824             0.92797           0.0515972
         846            0.848893            0.927876           0.0515363
         847            0.843211            0.927776           0.0514755
         848            0.838707            0.927671           0.0514149
         849            0.833702            0.927561           0.0513545
         850            0.827725            0.927443           0.0512942
         851            0.821264            0.927318           0.0512341
         852            0.816747            0.927189           0.0511741
         853            0.812028            0.927054           0.0511143
         854            0.808321            0.926914           0.0510546
         855            0.803724             0.92677           0.0509951
         856            0.799463            0.926622           0.0509357
         857            0.794595            0.926468           0.0508765
         858            0.790589            0.926309           0.0508175
         859            0.785777            0.926146           0.0507586
         860            0.780666            0.925976           0.0506999
         861            0.776485            0.925803           0.0506413
         862            0.772533            0.925625           0.0505828
         863            0.769073            0.925444           0.0505245
         864            0.765404            0.925258           0.0504664
         865            0.762749            0.925071           0.0504084
         866            0.760647            0.924881           0.0503506
         867            0.758879            0.924689           0.0502929
         868            0.757225            0.924496           0.0502353
         869            0.755221            0.924302           0.0501779
         870            0.754571            0.924106           0.0501206
         871            0.754088            0.923911           0.0500634
         872            0.754031            0.923716           0.0500064
         873            0.754898            0.923523           0.0499495
         874            0.756223            0.923332           0.0498927
         875            0.757061            0.923142            0.049836
         876            0.758389            0.922954           0.0497795
         877            0.760703            0.922768           0.0497231
         878            0.764013            0.922588           0.0496668
         879            0.767849            0.922412           0.0496106
         880            0.771499             0.92224           0.0495545
         881            0.775456            0.922074           0.0494985
         882            0.779727            0.921912           0.0494427
         883            0.785282            0.921757           0.0493869
         884            0.790924            0.921609           0.0493313
         885            0.797376            0.921469           0.0492757
         886            0.805124            0.921338           0.0492203
         887            0.812723            0.921215           0.0491649
         888            0.821374            0.921103           0.0491097
         889            0.830114               0.921           0.0490546
         890            0.839187            0.920909           0.0489995
         891            0.848591            0.920827           0.0489446
         892            0.858322            0.920757           0.0488898
         893              0.8691            0.920699           0.0488351
         894            0.880923            0.920655           0.0487805
         895            0.892827            0.920624            0.048726
         896            0.906254            0.920608           0.0486716
         897            0.918319            0.920605           0.0486173
         898            0.931912            0.920618           0.0485632
         899            0.946076            0.920646           0.0485092
         900            0.961299            0.920691           0.0484553
         901            0.976864            0.920754           0.0484016
         902            0.992534            0.920833            0.048348
         903              1.0088            0.920931           0.0482945
         904             1.02616            0.921047           0.0482413
         905             1.04415            0.921183           0.0481881
         906             1.06277            0.921339           0.0481352
         907             1.08228            0.921517           0.0480825
         908             1.10247            0.921716           0.0480299
         909             1.12262            0.921937           0.0479776
         910             1.14467            0.922182           0.0479255
         911             1.16673             0.92245           0.0478736
         912                1.19            0.922744            0.047822
         913              1.2138            0.923063           0.0477707
         914             1.23885            0.923408           0.0477197
         915             1.26469            0.923781            0.047669
         916             1.29062            0.924182           0.0476187
         917             1.31738             0.92461           0.0475687
         918              1.3452            0.925068            0.047519
         919             1.37338            0.925556           0.0474698
         920             1.40263            0.926075           0.0474211
         921             1.43199            0.926624           0.0473728
         922             1.46409            0.927207            0.047325
         923             1.49578            0.927823           0.0472777
         924             1.52822            0.928473            0.047231
         925             1.56091            0.929157           0.0471849
         926             1.59449            0.929875           0.0471394
         927             1.62962             0.93063           0.0470946
         928             1.66452            0.931421           0.0470505
         929             1.70031            0.932248           0.0470071
         930              1.7354            0.933112           0.0469645
         931             1.77158            0.934013           0.0469227
         932             1.80797             0.93495           0.0468817
         933              1.8439            0.935925           0.0468416
         934             1.87894            0.936934           0.0468023
         935             1.91384            0.937979           0.0467639
         936             1.94718            0.939057           0.0467264
         937             1.97992            0.940168           0.0466897
         938             2.01136             0.94131           0.0466539
         939             2.04076            0.942481           0.0466189
         940             2.06863            0.943679           0.0465847
         941             2.09378            0.944901           0.0465512
         942             2.11793            0.946146           0.0465185
         943             2.13922            0.947412           0.0464864
         944              2.1582            0.948694           0.0464548
         945             2.17402            0.949991           0.0464237
         946             2.18657            0.951298           0.0463931
         947             2.19697            0.952613           0.0463627
         948              2.2047            0.953934           0.0463326
         949               2.209            0.955257           0.0463027
         950             2.21035            0.956578           0.0462728
         951             2.20975            0.957896           0.0462429
         952             2.20554            0.959206           0.0462129
         953             2.19852            0.960507           0.0461827
         954               2.189            0.961794           0.0461522
         955              2.1773            0.963067           0.0461214
         956             2.16282            0.964322           0.0460903
         957             2.14519            0.965556           0.0460586
         958             2.12577            0.966767           0.0460264
         959              2.1035            0.967952           0.0459937
         960             2.07927             0.96911           0.0459604
         961             2.05351            0.970238           0.0459264
         962             2.02618            0.971336           0.0458918
         963             1.99846            0.972403           0.0458565
         964             1.96887            0.973436           0.0458206
         965             1.93836            0.974436            0.045784
         966             1.90764            0.975402           0.0457468
         967              1.8769            0.976335            0.045709
         968             1.84494            0.977232           0.0456706
         969             1.81241            0.978094           0.0456316
         970             1.78023            0.978921            0.045592
         971             1.74831            0.979713            0.045552
         972             1.71633            0.980471           0.0455114
         973             1.68514            0.981195           0.0454704
         974             1.65507            0.981887            0.045429
         975             1.62551            0.982547           0.0453872
         976             1.59724            0.983177            0.045345
         977             1.56887            0.983776           0.0453026
         978             1.54238            0.984348           0.0452599
         979              1.5161            0.984891           0.0452169
         980             1.49127            0.985408           0.0451737
         981             1.46693            0.985898           0.0451303
         982              1.4438            0.986365           0.0450868
         983              1.4219            0.986808           0.0450431
         984             1.40145            0.987229           0.0449993
         985             1.38245             0.98763           0.0449554
         986             1.36296            0.988011           0.0449114
         987             1.34514            0.988373           0.0448674
         988             1.32824            0.988717           0.0448233
         989             1.31154            0.989043           0.0447791
         990              1.2967            0.989354            0.044735
         991             1.28203            0.989649           0.0446908
         992             1.26896            0.989931           0.0446467
         993             1.25604            0.990199           0.0446025
         994             1.24398            0.990454           0.0445584
         995             1.23373            0.990699           0.0445142
         996             1.22362            0.990933           0.0444702
         997             1.21435            0.991157           0.0444261
         998             1.20472            0.991371           0.0443821
         999             1.19737            0.991577           0.0443382
        1000             1.19015            0.991775           0.0442943
        1001               1.184            0.991967           0.0442505
        1002             1.17821            0.992153           0.0442067
        1003             1.17302            0.992334            0.044163
        1004              1.1701            0.992511           0.0441193
        1005             1.16777            0.992685           0.0440758
        1006             1.16625            0.992858           0.0440323
        1007              1.1653            0.993029           0.0439889
        1008             1.16516              0.9932           0.0439456
        1009              1.1658            0.993371           0.0439024
        1010             1.16748            0.993543           0.0438593
        1011             1.16994            0.993718           0.0438162
        1012             1.17341            0.993895           0.0437733
        1013             1.17694            0.994076           0.0437304
        1014             1.18294            0.994262           0.0436877
        1015             1.18853            0.994453           0.0436451
        1016             1.19514            0.994651           0.0436026
        1017             1.20232            0.994855           0.0435602
        1018             1.20888            0.995065           0.0435179
        1019             1.21747            0.995284           0.0434757
        1020             1.22642             0.99551           0.0434337
        1021             1.23697            0.995747           0.0433918
        1022             1.24814            0.995994           0.0433501
        1023             1.26021            0.996252           0.0433085
        1024             1.27388            0.996523            0.043267
        1025             1.28699            0.996807           0.0432257
        1026             1.30193            0.997104           0.0431846
        1027             1.31749            0.997416           0.0431437
        1028              1.3346            0.997744            0.043103
        1029             1.35201            0.998088           0.0430625
        1030             1.37016            0.998449           0.0430222
        1031             1.38825            0.998827           0.0429821
        1032             1.40766            0.999224           0.0429423
        1033             1.42806            0.999639           0.0429027
        1034             1.44862             1.00007           0.0428634
        1035             1.46901             1.00053           0.0428244
        1036             1.48934               1.001           0.0427857
        1037             1.50972             1.00149           0.0427472
        1038             1.53002               1.002           0.0427091
        1039              1.5501             1.00253           0.0426712
        1040             1.56862             1.00307           0.0426337
        1041             1.58784             1.00363           0.0425964
        1042             1.60617             1.00421           0.0425595
        1043             1.62444              1.0048           0.0425228
        1044             1.64132             1.00541           0.0424864
        1045             1.65741             1.00604           0.0424504
        1046             1.67161             1.00667           0.0424146
        1047              1.6848             1.00732            0.042379
        1048             1.69736             1.00798           0.0423437
        1049             1.70874             1.00865           0.0423086
        1050             1.71767             1.00932           0.0422737
        1051             1.72532                1.01           0.0422389
        1052              1.7326             1.01069           0.0422044
        1053             1.73712             1.01138           0.0421699
        1054              1.7403             1.01207           0.0421356
        1055              1.7412             1.01276           0.0421013
        1056             1.74131             1.01345           0.0420671
        1057             1.73994             1.01414           0.0420329
        1058              1.7374             1.01482           0.0419987
        1059             1.73351              1.0155           0.0419646
        1060             1.72714             1.01617           0.0419303
        1061             1.72004             1.01684           0.0418961
        1062             1.71256             1.01749           0.0418617
        1063             1.70357             1.01814           0.0418273
        1064             1.69363             1.01877           0.0417928
        1065             1.68285              1.0194           0.0417583
        1066             1.67106             1.02001           0.0417236
        1067              1.6581             1.02061           0.0416887
        1068             1.64599             1.02119           0.0416538
        1069             1.63313             1.02176           0.0416188
        1070             1.61886             1.02232           0.0415836
        1071             1.60518             1.02287           0.0415484
        1072             1.59095              1.0234            0.041513
        1073             1.57671             1.02391           0.0414775
        1074             1.56133             1.02441           0.0414419
        1075             1.54653              1.0249           0.0414062
        1076             1.53117             1.02537           0.0413704
        1077             1.51649             1.02583           0.0413345
        1078             1.50182             1.02627           0.0412985
        1079             1.48696             1.02669           0.0412624
        1080             1.47218             1.02711           0.0412263
        1081             1.45728              1.0275           0.0411901
        1082             1.44277             1.02789           0.0411538
        1083             1.42893             1.02826           0.0411175
        1084             1.41481             1.02861           0.0410811
        1085              1.4014             1.02896           0.0410446
        1086             1.38824             1.02929           0.0410082
        1087             1.37512             1.02961           0.0409717
        1088             1.36228             1.02991           0.0409352
        1089             1.34903             1.03021           0.0408986
        1090             1.33681             1.03049           0.0408621
        1091             1.32517             1.03076           0.0408255
        1092             1.31337             1.03102           0.0407889
        1093             1.30144             1.03126           0.0407524
        1094             1.29081              1.0315           0.0407158
        1095             1.28005             1.03173           0.0406793
        1096             1.26916             1.03194           0.0406427
        1097             1.25862             1.03215           0.0406062
        1098             1.24939             1.03235           0.0405697
        1099             1.24002             1.03254           0.0405332
        1100               1.231             1.03272           0.0404968
        1101             1.22159             1.03289           0.0404604
        1102             1.21323             1.03305            0.040424
        1103             1.20521             1.03321           0.0403876
        1104             1.19703             1.03336           0.0403513
        1105             1.18869              1.0335           0.0403151
        1106             1.18236             1.03363           0.0402788
        1107              1.1761             1.03376           0.0402426
        1108             1.16944             1.03388           0.0402065
        1109             1.16358               1.034           0.0401704
        1110             1.15757             1.03411           0.0401344
        1111             1.15285             1.03422           0.0400984
        1112             1.14774             1.03432           0.0400625
        1113             1.14345             1.03442           0.0400266
        1114             1.13951             1.03451           0.0399908
        1115             1.13496              1.0346            0.039955
        1116             1.13125             1.03469           0.0399193
        1117             1.12791             1.03477           0.0398837
        1118             1.12447             1.03485           0.0398481
        1119             1.12237             1.03493           0.0398125
        1120             1.12041             1.03501           0.0397771
        1121             1.11884             1.03508           0.0397416
        1122             1.11742             1.03516           0.0397063
        1123             1.11639             1.03523            0.039671
        1124             1.11575              1.0353           0.0396358
        1125             1.11574             1.03537           0.0396006
        1126             1.11564             1.03544           0.0395655
        1127             1.11639             1.03552           0.0395305
        1128             1.11751             1.03559           0.0394955
        1129             1.11875             1.03566           0.0394606
        1130             1.12131             1.03574           0.0394257
        1131             1.12349             1.03582           0.0393909
        1132             1.12576             1.03589           0.0393562
        1133             1.12835             1.03598           0.0393216
        1134             1.13103             1.03606            0.039287
        1135             1.13473             1.03615           0.0392525
        1136             1.13778             1.03624            0.039218
        1137             1.14234             1.03633           0.0391836
        1138             1.14695             1.03643           0.0391493
        1139             1.15089             1.03653           0.0391151
        1140             1.15513             1.03663           0.0390809
        1141             1.16038             1.03674           0.0390468
        1142             1.16593             1.03685           0.0390128
        1143             1.17226             1.03697           0.0389788
        1144             1.17864              1.0371           0.0389449
        1145             1.18509             1.03722           0.0389111
        1146             1.19161             1.03736           0.0388774
        1147             1.19844              1.0375           0.0388438
        1148              1.2051             1.03765           0.0388102
        1149             1.21256              1.0378           0.0387767
        1150              1.2201             1.03796           0.0387434
        1151             1.22842             1.03812             0.03871
        1152             1.23658             1.03829           0.0386768
        1153             1.24575             1.03847           0.0386437
        1154             1.25425             1.03866           0.0386107
        1155             1.26399             1.03886           0.0385777
        1156             1.27325             1.03906           0.0385449
        1157             1.28323             1.03927           0.0385122
        1158             1.29316             1.03949           0.0384795
        1159             1.30327             1.03972            0.038447
        1160             1.31303             1.03995           0.0384146
        1161              1.3224              1.0402           0.0383823
        1162             1.33252             1.04045             0.03835
        1163             1.34239             1.04071            0.038318
        1164             1.35218             1.04097            0.038286
        1165             1.36253             1.04125           0.0382541
        1166             1.37194             1.04153           0.0382223
        1167               1.382             1.04183           0.0381907
        1168             1.39093             1.04213           0.0381592
        1169             1.40058             1.04243           0.0381278
        1170             1.40796             1.04274           0.0380965
        1171             1.41442             1.04306           0.0380652
        1172             1.42106             1.04338           0.0380341
        1173             1.42707             1.04371           0.0380031
        1174             1.43165             1.04404           0.0379722
        1175             1.43545             1.04437           0.0379413
        1176             1.43791             1.04471           0.0379105
        1177             1.43923             1.04504           0.0378798
        1178             1.43891             1.04538           0.0378491
        1179              1.4379             1.04571           0.0378185
        1180              1.4362             1.04604           0.0377879
        1181             1.43338             1.04637           0.0377573
        1182             1.42925             1.04669           0.0377268
        1183             1.42414             1.04701           0.0376962
        1184              1.4179             1.04733           0.0376657
        1185             1.41137             1.04763           0.0376351
        1186             1.40373             1.04793           0.0376046
        1187             1.39655             1.04823           0.0375741
        1188             1.38879             1.04851           0.0375435
        1189             1.38011             1.04879            0.037513
        1190             1.37186             1.04907           0.0374825
        1191             1.36396             1.04933           0.0374519
        1192             1.35606             1.04959           0.0374214
        1193             1.34854             1.04984           0.0373909
        1194             1.34102             1.05008           0.0373603
        1195             1.33434             1.05032           0.0373298
        1196             1.32787             1.05055           0.0372993
        1197              1.3229             1.05078           0.0372689
        1198             1.31829               1.051           0.0372384
        1199             1.31506             1.05122            0.037208
        1200             1.31228             1.05144           0.0371777
        1201              1.3107             1.05166           0.0371473
        1202             1.31059             1.05187           0.0371171
        1203             1.31169             1.05209           0.0370868
        1204             1.31378              1.0523           0.0370567
        1205             1.31658             1.05252           0.0370266
        1206             1.31984             1.05275           0.0369965
        1207             1.32472             1.05297           0.0369666
        1208             1.32877              1.0532           0.0369367
        1209             1.33337             1.05343           0.0369068
        1210             1.33992             1.05367           0.0368771
        1211             1.34714             1.05391           0.0368474
        1212             1.35518             1.05416           0.0368179
        1213             1.36396             1.05441           0.0367884
        1214             1.37242             1.05468            0.036759
        1215             1.38071             1.05494           0.0367298
        1216              1.3897             1.05522           0.0367006
        1217              1.3995              1.0555           0.0366715
        1218             1.40859             1.05579           0.0366426
        1219             1.41733             1.05609           0.0366137
        1220             1.42634             1.05639           0.0365849
        1221             1.43528              1.0567           0.0365563
        1222             1.44358             1.05702           0.0365278
        1223             1.45284             1.05734           0.0364993
        1224              1.4596             1.05767            0.036471
        1225             1.46645             1.05801           0.0364427
        1226             1.47237             1.05834           0.0364146
        1227             1.47802             1.05869           0.0363865
        1228             1.48266             1.05903           0.0363585
        1229             1.48673             1.05938           0.0363306
        1230             1.48973             1.05973           0.0363027
        1231             1.49166             1.06008           0.0362749
        1232               1.493             1.06043           0.0362472
        1233             1.49257             1.06078           0.0362195
        1234              1.4923             1.06113           0.0361918
        1235              1.4908             1.06148           0.0361642
        1236             1.48881             1.06182           0.0361366
        1237             1.48638             1.06217            0.036109
        1238             1.48331             1.06251           0.0360814
        1239             1.48014             1.06284           0.0360539
        1240             1.47475             1.06318           0.0360264
        1241             1.46986              1.0635           0.0359988
        1242             1.46382             1.06383           0.0359713
        1243             1.45767             1.06414           0.0359437
        1244             1.45147             1.06446           0.0359162
        1245             1.44481             1.06476           0.0358886
        1246             1.43821             1.06506           0.0358611
        1247             1.43199             1.06535           0.0358335
        1248             1.42547             1.06564            0.035806
        1249             1.41897             1.06593           0.0357784
        1250             1.41302              1.0662           0.0357509
        1251             1.40598             1.06648           0.0357233
        1252             1.40009             1.06674           0.0356958
        1253             1.39442               1.067           0.0356683
        1254             1.38879             1.06726           0.0356408
        1255             1.38348             1.06751           0.0356132
        1256             1.37806             1.06776           0.0355857
        1257             1.37328               1.068           0.0355583
        1258             1.36968             1.06824           0.0355308
        1259             1.36511             1.06848           0.0355034
        1260             1.36154             1.06871            0.035476
        1261             1.35972             1.06894           0.0354486
        1262             1.35848             1.06917           0.0354212
        1263             1.35664              1.0694           0.0353939
        1264             1.35615             1.06963           0.0353666
        1265             1.35606             1.06985           0.0353394
        1266             1.35782             1.07008           0.0353122
        1267             1.35954             1.07031           0.0352851
        1268             1.36074             1.07054            0.035258
        1269             1.36359             1.07077            0.035231
        1270             1.36666               1.071            0.035204
        1271             1.37065             1.07124           0.0351771
        1272             1.37485             1.07148           0.0351503
        1273             1.38045             1.07172           0.0351235
        1274             1.38648             1.07196           0.0350968
        1275             1.39314             1.07222           0.0350702
        1276             1.40044             1.07247           0.0350436
        1277             1.40808             1.07274           0.0350172
        1278               1.417             1.07301           0.0349908
        1279               1.425             1.07328           0.0349645
        1280             1.43468             1.07356           0.0349383
        1281             1.44454             1.07385           0.0349123
        1282             1.45526             1.07415           0.0348863
        1283              1.4658             1.07446           0.0348604
        1284             1.47683             1.07477           0.0348347
        1285             1.48755             1.07509           0.0348091
        1286              1.4991             1.07542           0.0347836
        1287             1.51043             1.07576           0.0347582
        1288             1.52169              1.0761           0.0347329
        1289             1.53234             1.07646           0.0347078
        1290             1.54228             1.07682           0.0346828
        1291             1.55264             1.07719           0.0346579
        1292              1.5631             1.07756           0.0346331
        1293             1.57213             1.07795           0.0346084
        1294             1.58039             1.07834           0.0345838
        1295             1.58877             1.07873           0.0345594
        1296             1.59696             1.07913            0.034535
        1297             1.60395             1.07953           0.0345108
        1298             1.60969             1.07994           0.0344866
        1299             1.61486             1.08035           0.0344625
        1300             1.61944             1.08077           0.0344385
        1301             1.62292             1.08119           0.0344145
        1302             1.62482              1.0816           0.0343906
        1303             1.62874             1.08202           0.0343668
        1304             1.63036             1.08244            0.034343
        1305             1.63092             1.08286           0.0343193
        1306             1.63042             1.08328           0.0342956
        1307              1.6282              1.0837           0.0342719
        1308             1.62574             1.08411           0.0342482
        1309             1.62309             1.08453           0.0342245
        1310             1.61933             1.08493           0.0342008
        1311             1.61524             1.08534           0.0341771
        1312             1.61041             1.08574           0.0341534
        1313             1.60537             1.08613           0.0341297
        1314             1.59993             1.08653           0.0341059
        1315             1.59464             1.08691           0.0340822
        1316             1.58833             1.08729           0.0340584
        1317              1.5825             1.08767           0.0340346
        1318             1.57623             1.08804           0.0340108
        1319             1.56957              1.0884            0.033987
        1320              1.5623             1.08876           0.0339631
        1321             1.55542             1.08912           0.0339393
        1322             1.54871             1.08946           0.0339154
        1323             1.54195             1.08981           0.0338915
        1324             1.53514             1.09014           0.0338675
        1325             1.52853             1.09047           0.0338436
        1326             1.52189              1.0908           0.0338196
        1327             1.51473             1.09112           0.0337957
        1328             1.50727             1.09143           0.0337717
        1329             1.50024             1.09174           0.0337476
        1330             1.49219             1.09204           0.0337236
        1331             1.48549             1.09234           0.0336996
        1332             1.47774             1.09263           0.0336755
        1333             1.47131             1.09291           0.0336515
        1334             1.46403             1.09319           0.0336274
        1335             1.45637             1.09346           0.0336033
        1336             1.44879             1.09373           0.0335792
        1337             1.44057             1.09399           0.0335551
        1338              1.4324             1.09424           0.0335309
        1339             1.42453             1.09449           0.0335068
        1340             1.41599             1.09473           0.0334827
        1341             1.40677             1.09496           0.0334585
        1342             1.39759             1.09518           0.0334343
        1343             1.38847              1.0954           0.0334102
        1344             1.37867             1.09561            0.033386
        1345             1.36893             1.09582           0.0333618
        1346             1.35927             1.09601           0.0333375
        1347             1.34993              1.0962           0.0333133
        1348              1.3395             1.09638           0.0332891
        1349             1.32942             1.09655           0.0332649
        1350             1.31924             1.09672           0.0332406
        1351             1.30802             1.09687           0.0332164
        1352             1.29794             1.09702           0.0331922
        1353             1.28734             1.09716           0.0331679
        1354             1.27674              1.0973           0.0331437
        1355             1.26639             1.09742           0.0331195
        1356             1.25584             1.09754           0.0330953
        1357             1.24583             1.09765           0.0330711
        1358             1.23543             1.09775           0.0330469
        1359             1.22537             1.09784           0.0330227
        1360             1.21545             1.09793           0.0329985
        1361             1.20544             1.09801           0.0329744
        1362              1.1956             1.09808           0.0329502
        1363             1.18594             1.09814           0.0329261
        1364             1.17744              1.0982            0.032902
        1365             1.16915             1.09825            0.032878
        1366             1.16084              1.0983           0.0328539
        1367             1.15155             1.09834           0.0328299
        1368             1.14346             1.09837           0.0328059
        1369              1.1356              1.0984            0.032782
        1370             1.12773             1.09842           0.0327581
        1371             1.12009             1.09844           0.0327342
        1372             1.11267             1.09845           0.0327103
        1373             1.10475             1.09845           0.0326865
        1374             1.09752             1.09845           0.0326627
        1375             1.09122             1.09845           0.0326389
        1376             1.08488             1.09844           0.0326152
        1377             1.07872             1.09842           0.0325915
        1378             1.07346              1.0984           0.0325679
        1379             1.06718             1.09838           0.0325443
        1380             1.06131             1.09835           0.0325207
        1381             1.05586             1.09832           0.0324972
        1382             1.05057             1.09829           0.0324737
        1383             1.04595             1.09825           0.0324502
        1384             1.04079             1.09821           0.0324268
        1385             1.03608             1.09816           0.0324034
        1386             1.03135             1.09812           0.0323801
        1387             1.02661             1.09806           0.0323568
        1388             1.02165             1.09801           0.0323335
        1389             1.01793             1.09795           0.0323103
        1390             1.01356             1.09789           0.0322871
        1391             1.01026             1.09783           0.0322639
        1392             1.00756             1.09776           0.0322408
        1393             1.00478              1.0977           0.0322178
        1394             1.00195             1.09763           0.0321947
        1395             1.00055             1.09756           0.0321717
        1396             1.00012             1.09749           0.0321487
