# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      23                  50                   0     -0.722293500886      0.219389515731       0.65586609835
      23                  50                   1      -1.61363589878      0.382647719784      0.232953000262
      23                  50                   2      -1.84792993939      0.910657603231     -0.583326281304
      23                  50                   3      -2.07792299139     0.0913704946067      -1.10856130458
      23                  50                   4      -2.77883839696      0.601092902517     -0.609661854674
      23                  50                   5      -2.86818819513      0.373936216578      -1.57941257192
      23                  50                   6      -2.03137042017      0.290246936901      -1.03836533185
      23                  50                   7      -1.48463998214     -0.447984586838     -0.643270348997
      23                  50                   8      -1.38841387571      -1.39321175042     -0.955177619942
      23                  50                   9      -1.54736160328     -0.866398947771      -1.79016497965
      23                  50                  10      -2.28852257393     -0.400682530908      -2.27368192315
      23                  50                  11      -2.05492330305     -0.671084528792      -3.20765951399
      23                  50                  12      -1.92179492607    0.00119421333216      -3.93588896144
      23                  50                  13      -2.26986369929      0.608525361238      -3.22174821488
      23                  50                  14      -1.93299452311        1.5485989288      -3.16901449031
      23                  50                  15      -2.28482303559       1.83907455549      -2.27916022802
      23                  50                  16      -1.55613504603       1.22264743536      -1.98077889576
      23                  50                  17      -2.31432230392      0.578122445057      -2.07946840304
      23                  50                  18      -1.78162827491      0.845257254228       -2.8825101611
      23                  50                  19      -1.04009127835       1.51214957393      -2.95584171403
      23                  50                  20     -0.476666875116      0.950121490971       -2.3503028005
      23                  50                  21      -1.09011349348       1.42799293269      -1.72155632408
      23                  50                  22     -0.917121379175        1.6325479231      -2.68500377168
      23                  50                  23      -1.87485855406       1.43724132032      -2.89617866308
      23                  50                  24      -1.53272724658       1.04687214883      -2.04145176026
      23                  50                  25      -1.77877060364      0.447156222971      -2.80290003475
      23                  50                  26     -0.969348516294    -0.0980832701899      -2.58484091522
      23                  50                  27     -0.639295910242      -0.25514805311      -3.51564483184
      23                  50                  28     -0.154563395311       -1.0974778853      -3.28002895212
      23                  50                  29     0.0946264698609      -2.05867207492      -3.16166451099
      23                  50                  30     -0.599399118738      -1.45233193013      -3.54983987237
      23                  50                  31     -0.100350851506     -0.635914273469      -3.25930065492
      23                  50                  32      0.426621232205      -1.37047276805       -3.6867632159
      23                  50                  33       1.21041374998     -0.866721337482      -4.04994882311
      23                  50                  34      0.368747822385     -0.559198122538      -4.49382711566
      23                  50                  35       1.30156481639     -0.587820444764      -4.85303905639
      23                  50                  36       1.30792881442     -0.625944267293      -3.85378629873
      23                  50                  37       1.88895802514      -1.40543381558      -3.61968995022
      23                  50                  38       1.87095401015      -1.86209991432      -4.50914592423
      23                  50                  39       0.89124891844      -1.74319964574      -4.34777473903
      23                  50                  40      0.710564972266      -1.41381679205      -3.42102760669
      23                  50                  41      0.508394591738      -2.39225847449      -3.46320593409
      23                  50                  42      0.282874738063       -1.9529702746       -2.5936274885
      23                  50                  43      0.315548241947      -2.86129809297      -3.01060832322
      23                  50                  44     -0.163111276814      -2.34806719795      -2.29823264039
      23                  50                  45      0.561959657743      -2.21576853138      -2.97407966649
      23                  50                  46     -0.429054730936      -2.20537580267      -2.84072872865
      23                  50                  47      0.125947515803      -2.96270057099       -3.1848678014
      23                  50                  48     -0.456443343636      -3.26967326278        -3.937588635
      23                  50                  49     -0.664765899413      -3.65036688795      -4.83851819746
      23                  50                  50    -0.0525951652639      -3.13961352441      -4.23488089421
      23                  50                  51     -0.338603305923      -3.88837859412      -3.63692586758
      23                  50                  52     -0.449842566637      -4.80354720368      -4.02434326905
