# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      50                  50                   0     -0.875264072671      -0.46427764167      -0.13549566243
      50                  50                   1      -1.40696855964      0.140761674756      0.457140620726
      50                  50                   2     -0.584650769396      0.665579874329      0.677048122281
      50                  50                   3     -0.561050401494       1.40019066839       1.35512629173
      50                  50                   4      -1.49172590503       1.04681679595       1.44983644637
      50                  50                   5      -2.36853152895      0.612207050455       1.24410296105
      50                  50                   6      -3.30006836103       0.82663199488       1.53780531665
      50                  50                   7       -3.6045950559      0.535483401803       2.44472096259
      50                  50                   8      -3.38295638189      0.146670961385       3.33898109497
      50                  50                   9      -2.99174811893      0.958516044101       2.90554868195
      50                  50                  10      -2.28375352785      0.272296510248       3.07242111935
      50                  50                  11      -2.53949500846     -0.418479975861       2.39608973509
      50                  50                  12      -3.41999162895     -0.891780785179       2.36940555968
      50                  50                  13      -3.33721943655      -1.33468824529       3.26214390093
      50                  50                  14      -2.72620505316     -0.745356338685       2.73360882439
      50                  50                  15      -3.56588397607     -0.341950616365       2.37001134142
      50                  50                  16      -4.33951127601      0.288512775058       2.43338888365
      50                  50                  17      -3.72117915611      0.744437570678       1.79323423809
      50                  50                  18      -3.55983393282      0.634874924195       2.77403174288
      50                  50                  19      -2.72999168638       1.08195322142       2.44014127855
      50                  50                  20      -2.38141202495       0.19208694463       2.14581114234
      50                  50                  21      -2.28636131794      -0.58274859178       2.77078734558
      50                  50                  22      -2.61628857977      0.352088263863       2.90204303204
      50                  50                  23      -1.65978967528      0.278350494065       2.61977970287
      50                  50                  24      -1.26549525881      0.478431017018       1.72284063165
      50                  50                  25       -2.0377949154     0.0449367668188       2.18720684001
      50                  50                  26      -2.32610956976      0.904637964635       2.60885658868
      50                  50                  27      -3.18868245615       1.20343922114       3.01712834227
      50                  50                  28      -3.16834400855       2.18040833058        2.8047190516
      50                  50                  29      -2.93319687989       3.14483879501       2.68397259347
      50                  50                  30      -3.83409163065       2.86393292858       3.01485103377
      50                  50                  31       -4.2343546027       3.77399898244       2.90729020995
      50                  50                  32      -5.12299820277       3.46158458249       2.57156741542
      50                  50                  33      -5.95691614045       3.78518470632       3.01862874575
      50                  50                  34      -6.79580917751        4.2764899374       2.78436897052
      50                  50                  35       -6.4361784113       5.18703381858       2.98826981026
      50                  50                  36      -7.33008029258       5.62905610416       2.91373306961
      50                  50                  37      -7.63521198124       5.73544202551       3.86008220619
      50                  50                  38      -7.05024320439       6.33443463503         4.406908855
      50                  50                  39      -7.06032041554       7.07870858856       3.73911043339
      50                  50                  40      -6.29750780852       7.28908582847       3.12767086687
      50                  50                  41      -6.95092648449       7.38274783287       2.37649081999
      50                  50                  42      -7.16182115903       8.35831841904       2.43801697423
      50                  50                  43      -7.82107234104       7.67646392721       2.12105904169
      50                  50                  44       -7.9120731277       7.74278218749       3.11469919042
      50                  50                  45      -8.22825377997       8.58406607897       2.67621178003
      50                  50                  46      -9.20839700398        8.7781267542        2.6354721833
      50                  50                  47      -8.55542666319       9.00753004644       3.35727815692
      50                  50                  48      -7.73247347487       8.74907884518       3.86319418394
      50                  50                  49      -7.82792180763       9.69263781781        4.1803472715
      50                  50                  50      -7.82115605727       8.92029421197       4.81551620898
      50                  50                  51      -6.84441600597        8.7442260033       4.69312806383
      50                  50                  52      -7.10655824101       8.40054137068       5.59488319795
      50                  50                  53      -7.66802329524       9.15015392297       5.94536574293
      50                  50                  54      -7.11172165211       8.80399440812       5.18991748386
      50                  50                  55      -7.03670601891       8.22587416548       4.37742155167
      50                  50                  56       -6.5556319003       7.52343944484       3.85287111974
      50                  50                  57      -5.70513805956       7.27427051112       4.31609360337
      50                  50                  58      -4.72333350805       7.12053831938       4.42756663087
      50                  50                  59      -4.22538728521       6.31149957928       4.11530732169
      50                  50                  60      -3.33922678338       6.56548044216       4.50288090991
      50                  50                  61      -2.37711936432       6.82896423856       4.57306355184
      50                  50                  62      -2.43627843145        7.7604340181       4.21408687489
      50                  50                  63      -2.65965862452       8.33344173674       3.42556709471
      50                  50                  64      -3.18744153025       8.09647654669       2.60991232514
      50                  50                  65      -3.66051392574       8.91179251314       2.94377215124
      50                  50                  66      -4.26611964575       8.77644052006       2.15960281375
      50                  50                  67      -3.28730521558       8.57382926435       2.18911535924
      50                  50                  68      -4.25051000576       8.67501263142       1.94012046289
      50                  50                  69      -3.42868391279        8.1063331255       1.97484066546
      50                  50                  70      -3.21095875108       8.34454282908        1.0283461377
      50                  50                  71      -3.80161581711       7.89938708058       1.70136960678
      50                  50                  72      -3.14053269924       7.18230398706       1.92218841996
      50                  50                  73      -2.22975197387       7.04446014802       2.31138958432
      50                  50                  74      -1.56540676633       6.39919765292       1.93418704237
