# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      12                  50                   0     0.0421898975686      0.341223618221     -0.939034852874
      12                  50                   1      0.599755422154     -0.462061101567     -0.729620563126
      12                  50                   2      0.192322870557      -1.25784165717      -1.17765183796
      12                  50                   3     -0.569042642457      -1.84329543796     -0.899144340497
      12                  50                   4      -1.28599663254      -2.17055649939      -1.51467433471
      12                  50                   5      -1.19952151853      -3.16318466827      -1.59959413815
      12                  50                   6      -1.52072910054      -2.48321187037      -2.25873197152
      12                  50                   7      -1.56011007597      -2.30166588488      -3.24132557721
      12                  50                   8     -0.895744819859      -3.00221447466      -2.98084433059
      12                  50                   9      -1.44987787908      -2.56737806524      -3.69067096416
      12                  50                  10      -1.99532726357      -2.92077958273       -4.4506659223
      12                  50                  11      -1.67000514693      -3.47470946067      -5.21703868457
      12                  50                  12      -1.01387135455       -3.8777392788      -5.85504762823
      12                  50                  13      -0.38676132093      -4.20972371972      -5.15040634593
      12                  50                  14      -1.00493190143      -3.55536528384      -5.58592921651
      12                  50                  15      -1.75770995959      -3.12706397181      -6.08581238413
      12                  50                  16      -2.61073254286      -3.47440027883      -6.47531201475
      12                  50                  17      -3.50183128149      -3.12529227874      -6.18536953374
      12                  50                  18      -3.31675505213      -2.27908241115       -5.6856939897
      12                  50                  19      -4.01311288933      -2.98469407047      -5.55455303953
      12                  50                  20      -3.88858229835      -3.35804681284      -6.47384617106
      12                  50                  21      -4.25333716138      -3.02849244622      -7.34467784788
      12                  50                  22      -3.94531102916      -3.90601716774       -7.7121969154
      12                  50                  23      -3.17019149235       -3.2755630914      -7.67075585745
      12                  50                  24      -3.55972723193      -3.09579576593       -6.7674587766
      12                  50                  25      -2.81065766256      -3.70103996896       -6.4980627207
      12                  50                  26      -2.32777550489      -4.09198849687      -7.28163407695
      12                  50                  27      -3.07865620299      -3.98321110977      -7.93305226619
      12                  50                  28      -3.13768991875      -4.12361913658      -8.92138450103
      12                  50                  29      -2.99217006639      -4.88956302674      -9.54760645025
      12                  50                  30      -3.33161628807      -4.04077463027      -9.14222450614
      12                  50                  31      -3.05977868605       -3.2168282751        -9.639433438
      12                  50                  32      -3.11335959991      -2.42856777828      -10.2524379036
      12                  50                  33      -3.83500017031      -2.00262283167      -9.70672205298
      12                  50                  34      -3.54529556905      -2.18946496035      -10.6454239561
      12                  50                  35      -3.59286631992      -3.05758920609      -11.1394860146
      12                  50                  36      -3.80683894245      -2.16183531908      -10.7498186042
      12                  50                  37       -3.4963435446      -3.06293033268      -11.0525071973
      12                  50                  38      -4.03714217591      -3.41866215557      -11.8147353197
      12                  50                  39      -3.40253794119      -3.05822301805      -11.1310971892
      12                  50                  40      -3.58285515864      -4.02589885198      -11.3074184345
      12                  50                  41      -4.42990776345      -3.53380761316      -11.5082867928
      12                  50                  42      -5.04633035984      -4.31876776736      -11.4461519477
      12                  50                  43      -4.32848913359      -4.80510121105      -11.9443323923
      12                  50                  44      -4.30069712289      -3.97993010781      -11.3801336202
      12                  50                  45       -3.6012396565      -4.42163368671      -11.9419674044
      12                  50                  46      -4.10835474939      -3.73055395661      -12.4569849664
      12                  50                  47      -4.15959804583      -2.73442515593      -12.3855599217
      12                  50                  48      -4.42037859758      -2.35356891701      -11.4984623909
      12                  50                  49      -4.42954976015      -3.29899686654      -11.1727602539
      12                  50                  50      -5.05022388239      -4.04635871254      -10.9356655363
      12                  50                  51      -5.17499623272      -3.38289046033      -11.6733929514
      12                  50                  52      -6.17177377799         -3.41652754      -11.6005707561
      12                  50                  53      -5.49999728961      -3.49408468389      -10.8638881657
      12                  50                  54      -4.94370383798      -3.98539252936      -11.5340778378
      12                  50                  55      -5.23463490485      -4.90874375861      -11.7846404483
      12                  50                  56      -5.97023224432      -5.44369229603      -11.3690365305
      12                  50                  57      -5.08619089507      -5.77770923563      -11.0420754061
      12                  50                  58      -5.55011907418      -5.08805216857      -10.4860684147
      12                  50                  59      -5.65895857046       -4.1064910764       -10.643204618
      12                  50                  60      -6.47818618578         -4.27733354      -11.1906340353
      12                  50                  61      -7.20758703617      -4.02360922742      -11.8259279615
      12                  50                  62      -7.01851242239      -4.95698295233      -12.1309923482
      12                  50                  63      -6.15057126696       -5.2557713949      -12.5277335955
      12                  50                  64      -5.95020282469      -5.43021309848      -13.4917992465
      12                  50                  65      -5.92721246154      -4.43858375182      -13.3647453916
      12                  50                  66      -5.97141563167      -5.30620964703      -12.8694965796
      12                  50                  67       -5.3690790995      -5.90780758613      -12.3448341913
