# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      71                  50                   0     -0.461421903428     -0.268189057305      0.845673965887
      71                  50                   1      -1.43375249946      -0.48739037679      0.764902723736
      71                  50                   2      -1.36935186258      0.507433729255      0.843500153728
      71                  50                   3      -1.21380089776      0.549945321434       1.83041284585
      71                  50                   4      -1.40992295008    -0.0502991452026       1.05501441868
      71                  50                   5      -1.67603310379     -0.993263281492       1.25502447784
      71                  50                   6      -1.14361694077      -1.62629272888      0.693057621082
      71                  50                   7      -2.06005548217      -1.62063326342      0.292922181152
      71                  50                   8      -1.76590883059     -0.667297325929      0.360954068094
      71                  50                   9       -1.5100848236     -0.955834010204       1.28361362572
      71                  50                  10     -0.796635103043     -0.388256903882      0.872705211823
      71                  50                  11     -0.570431462721     -0.331739191684       1.84514423886
      71                  50                  12      -1.48064977441     -0.318305281714       1.43123343311
      71                  50                  13      -1.44376600112      0.506776131909      0.867424734915
      71                  50                  14      -1.84889158806      0.936961906079       1.67415483755
      71                  50                  15        -2.578308304       0.56855338797       2.25054569305
      71                  50                  16      -2.72497712168       1.40646769435       1.72481964929
      71                  50                  17      -2.13536735079       1.58731473826      0.937638180518
      71                  50                  18       -1.7102362551          1.96389361      0.114563515108
      71                  50                  19      -1.48420852577       1.68807371151     -0.819692792963
      71                  50                  20     -0.568739445006       1.34699006993     -0.606202016556
      71                  50                  21     -0.978427673589       2.23203978247      -0.82720554977
      71                  50                  22     -0.168834273154       1.75101418704     -0.490793744821
      71                  50                  23     -0.408131420397       2.68620319209     -0.751865382781
      71                  50                  24     -0.578025802989       1.70084289047     -0.737688826828
      71                  50                  25      -1.14719673676       0.89881564941      -0.55659008923
      71                  50                  26     -0.165161289188      0.845527633158     -0.737606019585
      71                  50                  27     -0.176725239813      0.369627363725      -1.61702924455
      71                  50                  28     -0.491355511952      0.142016069905      -2.53855021055
      71                  50                  29      -1.34591108068    -0.0193892942168      -3.03219288333
      71                  50                  30      -2.30650006946     -0.232044527211      -3.21120837568
      71                  50                  31       -1.9985367586     0.0752691395658      -2.31081018078
      71                  50                  32      -1.52969030653      0.943373013019      -2.14778052312
      71                  50                  33       -2.0428124315       1.23991870037      -2.95324085124
      71                  50                  34      -1.96363431821       1.59805123414      -3.88354828142
      71                  50                  35      -2.92178873701       1.47015598348      -4.13963989507
      71                  50                  36      -3.63465538194       2.15702155472       -4.2811914178
      71                  50                  37      -4.55987617021       2.46918898394       -4.0655111241
      71                  50                  38       -4.8489090451       3.26933333113      -4.59108606727
      71                  50                  39      -5.16104049784       2.94270610259      -3.69896017382
      71                  50                  40      -5.54540108246       2.20900532579       -3.1386476618
      71                  50                  41      -6.31315427994       1.66969236165       -3.4846195602
      71                  50                  42      -7.10036825122       1.16990034323      -3.12336881385
      71                  50                  43      -6.48034195108      0.385337262428      -3.12867535527
      71                  50                  44      -6.85316363088     -0.101532117228      -2.33876257386
      71                  50                  45      -7.83275890605      -0.20585253936      -2.51054833112
      71                  50                  46      -7.20021931983     -0.902584667382      -2.17223189101
      71                  50                  47      -6.63981423963      -1.29975741633       -2.8990055515
      71                  50                  48       -7.1410105528     -0.750027763747       -3.5672866037
      71                  50                  49      -6.62745761279      -1.07900245134      -2.77479746641
      71                  50                  50      -6.49749350479     -0.109950486917      -2.56492221566
      71                  50                  51      -6.08296696257     0.0844409036034      -1.67588918304
      71                  50                  52      -5.83786178874       -0.6863404361      -1.08782491774
      71                  50                  53      -5.75496710862      0.305556151989       -1.1841038383
      71                  50                  54      -6.68379657687    -0.0346292059438      -1.33090213922
      71                  50                  55       -7.6399454158   -0.00832572618252      -1.03920447938
      71                  50                  56      -8.42396461679      0.105788188999     -0.429047198961
      71                  50                  57      -7.84746876036      -0.70470572537     -0.325354661659
      71                  50                  58      -8.17748662472      -1.55675368084      -0.73168271973
      71                  50                  59      -8.77661516128      -2.02750157149      -1.37932569247
      71                  50                  60        -9.428366193      -1.50726163866      -1.93120521277
      71                  50                  61      -9.10489748821     -0.625738566146      -2.27513117812
      71                  50                  62      -9.86267080713       -1.1703712401      -1.91574997719
      71                  50                  63      -10.2702923138      -1.67333319992        -2.677900864
      71                  50                  64      -11.2352103476      -1.54428945636      -2.90655103431
      71                  50                  65      -11.6239712857      -2.41803202888      -2.61425178709
      71                  50                  66      -12.2638389416      -2.38475295309      -1.84648757453
      71                  50                  67      -11.6043006204      -3.09030013725      -1.58723408113
      71                  50                  68      -12.5275662264      -2.73418114403      -1.44315117647
      71                  50                  69      -11.5557093242      -2.96187600767      -1.38274248001
      71                  50                  70      -12.0344208668      -2.44161387841      -2.08996421036
      71                  50                  71      -11.9052878977      -1.50675017264      -1.75927624879
      71                  50                  72      -11.5669155969      -2.44239726309      -1.85961920173
      71                  50                  73      -10.7966628366      -2.96589464049      -2.22384602824
      71                  50                  74      -11.0478801401      -3.90902640402      -2.44154385334
      71                  50                  75      -11.5882325805      -4.17459699973      -3.23997450085
      71                  50                  76      -10.9423661228      -4.25248168983      -3.99944174434
      71                  50                  77      -11.7442213787      -3.85090408273      -3.55698996828
      71                  50                  78      -11.4332277639      -3.40913062195      -2.71549179185
      71                  50                  79      -12.3163425131       -3.0311288937      -2.43760146582
      71                  50                  80      -12.2967217234      -3.04173353569      -1.43785021367
      71                  50                  81       -13.125887688      -2.60684210474       -1.7890670222
      71                  50                  82      -12.2535429476      -3.09474811127      -1.82008931627
      71                  50                  83       -12.319156788      -2.16988305492      -2.19468169673
      71                  50                  84      -13.1429321696      -2.17231821052      -2.76159279268
      71                  50                  85      -13.4698755157      -2.26331666921      -1.82094018468
      71                  50                  86      -14.3742904229      -1.87255860285      -1.99223469513
      71                  50                  87      -15.0900146258      -1.61709132441      -1.34225366845
      71                  50                  88      -14.5013892652     -0.959184758331     -0.872488689721
      71                  50                  89      -14.6066625826     -0.636752315174     0.0682316981942
      71                  50                  90      -14.3177390973     0.0551404258152      0.729902050108
      71                  50                  91      -14.2347060597      0.248307704865        1.7075481604
      71                  50                  92      -14.3754179845       0.46139648512      0.740701054625
      71                  50                  93      -13.9135340013      0.904615869504    -0.0275565606083
      71                  50                  94      -13.3857579098       1.64707838754     -0.440111777008
      71                  50                  95      -12.9857861303       2.11064181696      -1.23076436978
      71                  50                  96      -12.0539752945       2.02037029831     -0.879225439765
      71                  50                  97       -12.253584436       2.51980220084      -1.72226990205
      71                  50                  98      -12.7070289676       3.30759969452      -1.30542080974
      71                  50                  99      -12.3185441498       4.08327707951      -1.80281817679
