# RW_STEP = 97
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.80288                   0
       1              9.6041            0.198778
       2             9.71118            0.156965
       3             9.77177            0.126452
       4               9.813            0.106274
       5             9.91268            0.132152
       6             9.97416            0.127491
       7             9.95492            0.112075
       8             9.98416            0.103077
       9             9.94343            0.100791
      10             9.94169           0.0911858
      11              9.9364           0.0834089
      12             9.98883           0.0929276
      13             9.96063           0.0905385
      14             9.96955            0.084758
      15             9.99637           0.0836971
      16             9.95219           0.0901829
      17             9.94654           0.0852132
      18              9.9436           0.0806572
      19             9.95875           0.0780033
      20             9.95596           0.0742484
      21             9.92152           0.0787242
      22             9.90974           0.0761397
      23             9.90117           0.0734004
      24             9.91268           0.0713367
      25              9.9155           0.0685961
      26             9.87966           0.0751072
      27             9.87396           0.0725988
      28             9.88128           0.0704316
      29              9.8951           0.0694323
      30             9.86482           0.0736642
      31             9.84679           0.0735683
      32             9.85302           0.0715754
      33             9.85738           0.0695752
      34             9.85804           0.0675613
      35             9.85778           0.0656583
      36             9.85941           0.0638798
      37              9.8466           0.0634818
      38             9.85246           0.0621098
      39             9.85011           0.0605828
      40             9.85652           0.0594341
      41             9.85597           0.0580044
      42             9.86431            0.057251
      43             9.85167            0.057346
      44             9.84941           0.0561027
      45             9.85212           0.0549361
      46             9.85317           0.0537649
      47             9.84246           0.0537123
      48             9.84646           0.0527565
      49             9.84441           0.0517312
      50             9.83725            0.051209
      51             9.85071           0.0519864
      52             9.85402           0.0511036
      53             9.86405           0.0511415
      54             9.85811            0.050554
      55             9.85891           0.0496495
      56             9.85747           0.0487918
      57             9.86072           0.0480531
      58             9.87305           0.0488149
      59             9.87052           0.0480612
      60              9.8716           0.0472793
      61             9.87083           0.0465169
      62             9.87105           0.0457731
      63             9.87521           0.0452436
      64             9.88199           0.0450555
      65             9.89061           0.0451969
      66              9.8821           0.0453228
      67             9.87215           0.0457481
      68             9.87409           0.0451219
      69             9.87805           0.0446491
      70             9.87033            0.044687
      71              9.8756           0.0443759
      72             9.86803           0.0444145
      73             9.87599           0.0445279
      74              9.8837           0.0446008
      75             9.88115           0.0440836
      76             9.88859            0.044139
      77              9.8893           0.0435753
      78             9.88233           0.0435812
      79             9.87571            0.043539
      80             9.87723            0.043025
      81             9.88755           0.0437323
      82             9.88813            0.043206
      83             9.88278           0.0430229
      84             9.88358           0.0425214
      85              9.8852           0.0420552
      86              9.8798           0.0419191
      87             9.88265            0.041538
      88             9.88471           0.0411204
      89             9.88356           0.0406771
      90             9.88317           0.0402296
      91             9.88336           0.0397903
      92             9.88379           0.0393625
      93             9.88174           0.0389951
      94             9.88626           0.0388466
      95             9.88129           0.0387606
      96             9.88138           0.0383591
      97             9.88597           0.0382415
      98             9.89016           0.0380853
      99             9.88848           0.0377402
