# RW_STEP = 18
# BLOCK:          PROG_MEAN:              ERROR:
       0             4.41452                   0
       1             4.39002           0.0244992
       2             4.37373           0.0215753
       3             4.40717           0.0367519
       4             4.39653            0.030389
       5             4.40129           0.0252641
       6             4.36678            0.040581
       7             4.35048            0.038742
       8             4.37812           0.0439511
       9              4.3929           0.0419969
      10             4.35165           0.0560774
      11             4.34442           0.0516996
      12             4.35337           0.0483922
      13               4.338           0.0473674
      14              4.3575           0.0482188
      15             4.37884           0.0498982
      16             4.37916           0.0468722
      17              4.3717           0.0448156
      18             4.38733           0.0451783
      19             4.38537           0.0429045
      20             4.37976           0.0411947
      21             4.37675           0.0393928
      22             4.37938           0.0377333
      23             4.38189           0.0362138
      24             4.38605           0.0349835
      25             4.38892           0.0337329
      26             4.38135           0.0333285
      27             4.37937           0.0321771
      28              4.3705            0.032291
      29              4.3646           0.0317484
      30             4.36341           0.0307303
      31             4.35939           0.0300245
      32             4.36847           0.0304837
      33             4.36428           0.0298696
      34             4.35815           0.0296443
      35             4.35624           0.0288719
      36             4.35527           0.0280975
      37             4.34837           0.0282054
      38             4.34548           0.0276251
      39             4.34913           0.0271725
      40             4.34173           0.0275162
      41             4.33602            0.027452
      42             4.34068           0.0272081
      43             4.33927           0.0266199
      44             4.33575           0.0262589
      45             4.33015           0.0262861
      46              4.3288           0.0257559
      47             4.32423           0.0256254
      48              4.3244           0.0250976
      49             4.32628           0.0246623
      50             4.32515           0.0242003
      51             4.32306           0.0238222
      52             4.32521           0.0234673
      53             4.32624           0.0230515
      54             4.32517           0.0226538
      55              4.3276           0.0223777
      56             4.32824           0.0219909
      57             4.33601           0.0229636
      58             4.33853           0.0227115
      59             4.33596           0.0224773
      60             4.33327           0.0222682
      61             4.33347           0.0219069
      62             4.33654           0.0217749
      63             4.34001            0.021711
      64             4.34569            0.022116
      65              4.3456           0.0217785
      66             4.34829           0.0216189
      67             4.34633           0.0213884
      68              4.3466           0.0210778
      69              4.3474           0.0207899
      70              4.3479           0.0205013
      71             4.34693           0.0202381
      72             4.34765           0.0199719
      73             4.35005           0.0198465
      74             4.35385           0.0199452
      75             4.35375           0.0196813
      76             4.35669           0.0196467
      77             4.36134           0.0199412
      78             4.35834           0.0199135
      79             4.35615           0.0197846
      80             4.35537           0.0195546
      81             4.35679           0.0193667
      82             4.35827           0.0191889
      83             4.35657           0.0190352
      84             4.36013            0.019144
      85             4.35624           0.0193147
      86             4.35453           0.0191678
      87             4.35578           0.0189896
      88             4.35634           0.0187834
      89             4.35389           0.0187348
      90             4.35478           0.0185491
      91             4.35476           0.0183464
      92             4.35304           0.0182296
      93             4.35001            0.018287
      94             4.35081           0.0181111
      95             4.35164           0.0179407
      96             4.34795           0.0181355
      97             4.35339           0.0187573
      98             4.35402           0.0185775
      99             4.35597           0.0184942
