# RW_STEP = 27
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.18851                   0
       1             5.27084           0.0823308
       2              5.3135           0.0638695
       3              5.2776           0.0576954
       4             5.28332           0.0450553
       5             5.30716           0.0438361
       6              5.2927           0.0397697
       7             5.28231            0.035975
       8             5.31777           0.0475867
       9             5.34432           0.0501638
      10             5.29944           0.0638198
      11             5.26954           0.0654837
      12             5.29038           0.0637397
      13             5.26269           0.0651882
      14             5.26273           0.0606869
      15             5.26561           0.0568402
      16             5.27064           0.0536286
      17             5.26167           0.0513503
      18             5.27164           0.0495854
      19             5.28045           0.0478576
      20             5.27796           0.0455898
      21             5.26563           0.0451808
      22             5.27048           0.0434427
      23             5.28018           0.0427102
      24             5.27729            0.041068
      25             5.28905           0.0411708
      26             5.27984           0.0406737
      27             5.27577           0.0394048
      28             5.26855           0.0386999
      29             5.26333           0.0377515
      30             5.26488           0.0365463
      31             5.25957           0.0357813
      32             5.27179           0.0367687
      33              5.2658           0.0361696
      34             5.26058           0.0355065
      35             5.25733           0.0346593
      36              5.2589            0.033746
      37             5.25041           0.0339251
      38             5.24164           0.0341866
      39             5.24952           0.0342387
      40             5.24516           0.0336761
      41             5.24404           0.0328836
      42             5.25557           0.0341161
      43             5.25302            0.033429
      44             5.24669           0.0332847
      45             5.24603           0.0325597
      46             5.24237           0.0320687
      47             5.24051           0.0314488
      48             5.24198           0.0308351
      49             5.24744            0.030702
      50             5.24233           0.0305253
      51             5.24442           0.0300058
      52             5.24793           0.0296428
      53             5.24933           0.0291222
      54             5.25155           0.0286741
      55             5.25467           0.0283299
      56             5.25229           0.0279306
      57             5.25752           0.0279387
      58             5.25948            0.027531
      59             5.25855            0.027084
      60             5.26065           0.0267184
      61             5.26367           0.0264577
      62             5.26153           0.0261224
      63             5.26772           0.0264442
      64             5.26894           0.0260631
      65             5.27141           0.0257833
      66             5.27032           0.0254188
      67             5.26646            0.025339
      68             5.26406           0.0250841
      69             5.26758           0.0249726
      70             5.26305           0.0250316
      71             5.26218           0.0246967
      72             5.26326           0.0243799
      73             5.26866           0.0246467
      74             5.27254           0.0246244
      75             5.27085           0.0243569
      76             5.27568            0.024519
      77             5.27879            0.024401
      78             5.27572           0.0242856
      79              5.2728           0.0241564
      80             5.27245           0.0238589
      81             5.27144           0.0235878
      82             5.27204           0.0233097
      83             5.27136           0.0230406
      84              5.2727           0.0228073
      85             5.26971           0.0227379
      86             5.26746           0.0225873
      87             5.27049           0.0225343
      88             5.26908           0.0223241
      89             5.26752           0.0221301
      90             5.26782           0.0218877
      91             5.26653           0.0216872
      92             5.26287           0.0217631
      93             5.25863           0.0219425
      94             5.26059           0.0217984
      95             5.25957           0.0215942
      96             5.25624           0.0216281
      97             5.26202           0.0221705
      98             5.25997           0.0220406
      99             5.25828           0.0218845
