# RW_STEP = 10
# BLOCK:          PROG_MEAN:              ERROR:
       0             3.32247                   0
       1             3.28346           0.0390069
       2             3.34319           0.0638354
       3             3.36157           0.0487354
       4             3.38216           0.0430033
       5             3.34485           0.0512365
       6             3.32148           0.0492072
       7             3.32425           0.0427048
       8             3.34077           0.0411249
       9             3.34431           0.0369538
      10             3.33347            0.035142
      11             3.33145           0.0321435
      12             3.32575           0.0301112
      13             3.31682           0.0292745
      14             3.31765           0.0272657
      15             3.33067           0.0286382
      16             3.32238           0.0281497
      17             3.32219           0.0265404
      18             3.33323           0.0274234
      19             3.33585            0.026148
      20             3.32535           0.0269971
      21             3.32545           0.0257408
      22             3.33158           0.0253502
      23             3.33161            0.024271
      24             3.33752            0.024019
      25             3.33813           0.0230846
      26             3.33039            0.023523
      27             3.32364           0.0236506
      28             3.31843           0.0234068
      29             3.31131           0.0237067
      30             3.31099           0.0229315
      31             3.30574           0.0228166
      32             3.31295           0.0232609
      33              3.3107           0.0226784
      34             3.30728           0.0222849
      35             3.30888           0.0217164
      36             3.30705           0.0212007
      37             3.30634           0.0206473
      38             3.31146           0.0207504
      39             3.31272           0.0202644
      40             3.31354           0.0197811
      41             3.31152           0.0194099
      42             3.31185           0.0189559
      43             3.31258           0.0185345
      44             3.30974           0.0183394
      45             3.30555           0.0184175
      46             3.30502           0.0180294
      47             3.30126           0.0180461
      48             3.30091           0.0176774
      49             3.30307           0.0174547
      50             3.30143           0.0171871
      51               3.302           0.0168629
      52             3.30322           0.0165862
      53             3.30354           0.0162793
      54             3.30082           0.0162103
      55             3.30097           0.0159189
      56             3.30002           0.0156663
      57              3.3049           0.0161473
      58             3.30737           0.0160636
      59              3.3065           0.0158179
      60             3.30634           0.0155572
      61             3.30479           0.0153821
      62             3.30635           0.0152166
      63             3.30634           0.0149769
      64             3.30557           0.0147652
      65             3.30289           0.0147843
      66             3.30527           0.0147553
      67              3.3042           0.0145761
      68              3.3049           0.0143807
      69             3.30782           0.0144702
      70             3.30963           0.0143802
      71             3.30871           0.0142094
      72             3.31049           0.0141264
      73             3.31127           0.0139557
      74             3.31403            0.014044
      75             3.31436           0.0138618
      76             3.31328            0.013723
      77             3.31529           0.0136944
      78             3.31146           0.0140513
      79             3.31294           0.0139534
      80             3.31355           0.0137936
      81             3.31449           0.0136567
      82             3.31807           0.0139561
      83             3.31597           0.0139469
      84             3.31526           0.0138005
      85             3.31466           0.0136522
      86             3.31491           0.0134968
      87             3.31274           0.0135182
      88             3.31154           0.0134193
      89             3.30942           0.0134375
      90             3.31068           0.0133479
      91             3.31125           0.0132143
      92             3.31182           0.0130841
      93             3.31243           0.0129585
      94             3.31396           0.0129123
      95             3.31701            0.013137
      96             3.31392           0.0133643
      97             3.31738           0.0136733
      98             3.31684           0.0135451
      99             3.31548           0.0134782
