# RW_STEP = 77
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.40121                   0
       1             8.43661           0.0354006
       2             8.54675            0.112026
       3             8.49996           0.0920029
       4             8.60603            0.127788
       5             8.70203             0.14178
       6              8.7519            0.129791
       7             8.72661            0.115214
       8              8.7905            0.120027
       9             8.77416            0.108591
      10             8.76745           0.0984532
      11             8.75759           0.0904147
      12             8.80893           0.0977438
      13             8.77648           0.0961383
      14             8.78313           0.0897469
      15             8.80495           0.0867406
      16             8.79128           0.0826177
      17             8.78891           0.0779288
      18             8.79006           0.0737222
      19             8.80431           0.0713752
      20              8.7944           0.0686101
      21             8.77986           0.0670137
      22             8.78161           0.0640576
      23             8.79803           0.0634915
      24             8.82054           0.0649278
      25             8.82039           0.0623808
      26             8.80658           0.0615923
      27             8.81024           0.0594641
      28             8.81813           0.0579178
      29              8.8152           0.0560308
      30             8.79027           0.0596527
      31             8.77964           0.0587288
      32             8.78517           0.0571899
      33             8.78138           0.0556118
      34             8.77634            0.054234
      35              8.7797           0.0528127
      36             8.77457           0.0516216
      37             8.76986           0.0504648
      38              8.7657            0.049329
      39             8.75662           0.0489312
      40             8.75595           0.0477275
      41             8.75074           0.0468683
      42             8.76784           0.0488561
      43             8.75958           0.0484424
      44             8.76271           0.0474573
      45             8.76136           0.0464338
      46             8.76098           0.0454367
      47             8.75429           0.0449809
      48             8.75567            0.044075
      49             8.76161           0.0435917
      50             8.76413           0.0428024
      51             8.77312           0.0429246
      52             8.77161           0.0421341
      53             8.78084            0.042365
      54              8.7772            0.041747
      55             8.77459           0.0410777
      56             8.77073           0.0405345
      57             8.77529           0.0400899
      58             8.78771           0.0413157
      59             8.78674           0.0406331
      60             8.78779           0.0399753
      61             8.78865           0.0393346
      62             8.78315           0.0390936
      63             8.78717            0.038687
      64             8.79318           0.0385589
      65             8.79851           0.0383431
      66             8.79491           0.0379375
      67             8.79263           0.0374451
      68             8.79001           0.0369912
      69             8.79595           0.0369387
      70             8.79243            0.036584
      71             8.79924           0.0367093
      72             8.79779           0.0362321
      73             8.80475           0.0364109
      74             8.81007           0.0363143
      75             8.81118           0.0358506
      76             8.82443           0.0377809
      77             8.82267           0.0373351
      78             8.81762           0.0372035
      79             8.81266           0.0370684
      80             8.81553           0.0367198
      81             8.82194           0.0368315
      82             8.82705           0.0367418
      83             8.82041           0.0369034
      84             8.82567           0.0368436
      85             8.82401           0.0364501
      86             8.82435           0.0360304
      87             8.82687            0.035707
      88             8.82467           0.0353717
      89             8.82023           0.0352567
      90             8.82019           0.0348672
      91             8.81946           0.0344938
      92             8.81782           0.0341604
      93             8.81557           0.0338695
      94             8.81797           0.0335969
      95             8.81364           0.0335258
      96             8.81299           0.0331847
      97             8.81565           0.0329518
      98             8.81694           0.0326428
      99             8.81681            0.032315
