# RW_STEP = 55
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.14951                   0
       1              7.1938           0.0442936
       2                7.32             0.12876
       3             7.35764           0.0985204
       4             7.36815           0.0770339
       5             7.44076           0.0960656
       6             7.45416           0.0822882
       7              7.3989            0.090177
       8             7.43835           0.0887772
       9             7.44497             0.07968
      10             7.41929           0.0765126
      11             7.42632           0.0701993
      12              7.4561           0.0711096
      13             7.44753           0.0663894
      14             7.48614           0.0728746
      15             7.47876           0.0685665
      16             7.46862           0.0652012
      17             7.45546           0.0628646
      18             7.44888           0.0598269
      19              7.4508           0.0567893
      20             7.45346           0.0540826
      21             7.44131           0.0529764
      22             7.45051             0.05145
      23             7.45635           0.0496043
      24             7.45749           0.0475923
      25             7.47357           0.0484699
      26             7.45889           0.0488939
      27             7.44963            0.048018
      28             7.44557           0.0465097
      29             7.43982           0.0452988
      30             7.41651           0.0496297
      31             7.41999           0.0481793
      32             7.43129            0.048046
      33              7.4202           0.0479144
      34             7.41685           0.0466455
      35             7.41969           0.0454202
      36             7.42575           0.0445899
      37             7.42293           0.0434923
      38             7.41979           0.0424786
      39              7.4173           0.0414781
      40             7.41803           0.0404605
      41             7.41635           0.0395213
      42             7.43934           0.0449214
      43             7.43385            0.044231
      44             7.43496           0.0432511
      45              7.4389           0.0424839
      46              7.4348            0.041772
      47             7.43516           0.0408941
      48              7.4361           0.0400619
      49             7.44058           0.0395074
      50             7.44406           0.0388806
      51             7.44276           0.0381476
      52             7.44309           0.0374224
      53             7.44771           0.0370123
      54             7.44857           0.0363434
      55             7.44505           0.0358624
      56             7.44248           0.0353212
      57             7.44002           0.0347937
      58             7.45011           0.0356565
      59             7.44784           0.0351308
      60             7.44806           0.0345508
      61             7.44779           0.0339901
      62              7.4463           0.0334795
      63             7.45295           0.0336177
      64             7.45958            0.033753
      65             7.46163           0.0333008
      66             7.45615           0.0332541
      67             7.45473           0.0327921
      68             7.44936            0.032758
      69             7.45382           0.0325938
      70             7.45107           0.0322486
      71             7.45243           0.0318265
      72             7.45056           0.0314435
      73             7.45204           0.0310513
      74              7.4549           0.0307672
      75             7.45528           0.0303621
      76             7.45928           0.0302305
      77              7.4592           0.0298405
      78             7.45452           0.0298309
      79             7.44754           0.0302696
      80             7.45275           0.0303438
      81             7.45372            0.029987
      82             7.45486           0.0296455
      83              7.4545           0.0292926
      84             7.45481           0.0289475
      85             7.44937           0.0291206
      86             7.44626           0.0289513
      87             7.44719           0.0286353
      88             7.44373           0.0285217
      89             7.44146            0.028294
      90             7.44169           0.0279822
      91              7.4397           0.0277475
      92             7.44075           0.0274676
      93             7.43725           0.0273982
      94             7.44141           0.0274248
      95             7.43628           0.0276177
      96             7.43493           0.0273646
      97             7.44314           0.0283008
      98             7.44624           0.0281841
      99             7.44695             0.02791
