# RW_STEP = 52
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.97976                   0
       1             7.03293           0.0531644
       2             7.13778            0.109256
       3             7.10982           0.0821607
       4              7.1432            0.071864
       5             7.23446            0.108498
       6             7.22549           0.0921345
       7             7.19552            0.085235
       8              7.2421           0.0884322
       9             7.24678           0.0792343
      10              7.2281            0.074065
      11              7.2301           0.0676416
      12             7.25726           0.0678883
      13             7.24239           0.0645859
      14             7.27318           0.0675498
      15             7.26394           0.0638595
      16             7.25242           0.0610801
      17             7.24581           0.0579649
      18             7.23946           0.0551958
      19             7.23925           0.0523638
      20             7.24294           0.0499442
      21             7.23042           0.0492391
      22             7.23943           0.0479058
      23             7.24763           0.0465934
      24              7.2488           0.0447061
      25             7.26414           0.0456077
      26             7.24749           0.0469384
      27             7.24279           0.0454746
      28             7.23715           0.0442397
      29             7.23148           0.0431141
      30             7.21413           0.0451639
      31             7.21597           0.0437686
      32             7.23217           0.0454086
      33             7.22003           0.0456958
      34             7.21907           0.0443812
      35             7.22047           0.0431533
      36              7.2244            0.042155
      37             7.21509           0.0420739
      38             7.21177           0.0411154
      39             7.21161           0.0400747
      40             7.21129           0.0390863
      41             7.20994           0.0381684
      42             7.23167           0.0431439
      43             7.22804           0.0423077
      44             7.22606           0.0414043
      45              7.2305           0.0407366
      46             7.22678           0.0400333
      47             7.22984           0.0393096
      48             7.23311           0.0386374
      49             7.23723           0.0380806
      50             7.24063           0.0374803
      51              7.2403           0.0367539
      52             7.24217            0.036102
      53             7.24532           0.0355669
      54             7.24507           0.0349151
      55             7.24311           0.0343414
      56             7.23819           0.0340909
      57             7.23737           0.0335081
      58             7.24664            0.034215
      59             7.24364           0.0337735
      60             7.24245           0.0332366
      61             7.24114           0.0327224
      62             7.23813           0.0323391
      63             7.24486           0.0325348
      64             7.25116            0.032643
      65             7.25188           0.0321527
      66             7.24823           0.0318795
      67             7.24635            0.031463
      68             7.24256           0.0312344
      69             7.24681           0.0310762
      70             7.24506           0.0306852
      71             7.24633           0.0302827
      72             7.24582           0.0298693
      73              7.2471           0.0294908
      74              7.2495           0.0291934
      75             7.24973           0.0288077
      76             7.25298           0.0286157
      77             7.25209           0.0282603
      78             7.24655           0.0284449
      79             7.23899           0.0290885
      80             7.24502           0.0293535
      81             7.24631            0.029022
      82             7.24852           0.0287552
      83             7.24887            0.028413
      84             7.24772           0.0281002
      85             7.24302           0.0281664
      86             7.23999            0.028005
      87             7.24167           0.0277357
      88             7.23593           0.0280158
      89             7.23471           0.0277296
      90              7.2352           0.0274275
      91             7.23251           0.0272602
      92             7.23361           0.0269879
      93             7.22952           0.0270113
      94             7.23243           0.0268838
      95              7.2302           0.0266955
      96             7.22936           0.0264324
      97             7.23837           0.0276694
      98              7.2398            0.027426
      99             7.24087           0.0271714
