# RW_STEP = 68
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.95129                   0
       1              7.9609          0.00961076
       2             8.11982            0.159019
       3             8.11245            0.112685
       4             8.12607           0.0883411
       5             8.21201            0.112197
       6             8.25687            0.104901
       7             8.20094            0.106684
       8             8.27169            0.117721
       9             8.26366            0.105598
      10             8.24111           0.0981448
      11               8.241           0.0895936
      12             8.28264           0.0923384
      13             8.26339           0.0876301
      14             8.26579           0.0816145
      15             8.27305           0.0766877
      16             8.25662           0.0738855
      17             8.25405           0.0697072
      18             8.25157           0.0659831
      19              8.2675           0.0645922
      20             8.27371           0.0617519
      21             8.26814            0.059141
      22             8.27625           0.0570905
      23             8.28174           0.0549352
      24             8.29947           0.0555951
      25             8.30149           0.0534522
      26             8.29191           0.0523195
      27             8.28752            0.050607
      28             8.28224            0.049115
      29             8.28801           0.0477997
      30             8.26073           0.0536803
      31             8.25184           0.0527311
      32             8.25874           0.0515722
      33             8.25146           0.0505599
      34             8.25456           0.0491917
      35             8.26134            0.048284
      36             8.26101           0.0469621
      37             8.25423           0.0462091
      38             8.24904           0.0453063
      39             8.24516           0.0443296
      40             8.24351           0.0432663
      41              8.2435           0.0422236
      42              8.2692           0.0485854
      43             8.26097           0.0481765
      44             8.26274            0.047127
      45              8.2644            0.046121
      46             8.26068           0.0452824
      47             8.25813            0.044402
      48             8.26229           0.0436845
      49             8.26874           0.0432857
      50             8.26862           0.0424286
      51             8.27795           0.0426387
      52             8.27731           0.0418314
      53             8.28167            0.041281
      54             8.28008           0.0405548
      55             8.27325           0.0404055
      56             8.27243           0.0396986
      57             8.27239           0.0390082
      58              8.2847           0.0402703
      59             8.28385           0.0396026
      60             8.28467           0.0389566
      61             8.28328           0.0383484
      62             8.28358            0.037736
      63             8.29091           0.0378575
      64             8.29528            0.037526
      65             8.30088           0.0373752
      66             8.29437           0.0373846
      67             8.29067           0.0370158
      68               8.287           0.0366598
      69             8.29154           0.0364168
      70             8.29112           0.0359027
      71             8.29949           0.0363772
      72             8.29536           0.0361128
      73             8.30024           0.0359545
      74              8.3033           0.0356033
      75             8.30192           0.0351588
      76             8.31336           0.0365378
      77             8.31331           0.0360663
      78             8.30798           0.0360039
      79             8.30452           0.0357183
      80             8.30791           0.0354372
      81             8.31164           0.0352006
      82             8.31372           0.0348358
      83             8.31014           0.0346043
      84             8.31253           0.0342784
      85             8.30809           0.0341674
      86             8.30513           0.0339018
      87             8.30715            0.033575
      88              8.3043           0.0333179
      89             8.30118            0.033093
      90                 8.3           0.0327484
      91             8.29935           0.0323971
      92             8.30145           0.0321157
      93             8.30048           0.0317872
      94             8.30383           0.0316291
      95             8.29865           0.0317237
      96             8.29415           0.0317153
      97             8.29888           0.0317436
      98             8.29902           0.0314216
      99             8.29896           0.0311059
